date,time,posX,posY,posZ,rotX,rotY,rotZ,tangX,tangY,tangZ
2024/07/10_16:06:45,0.01245117,0.001951307,-0.008323623,0.009451305,0.6862206,0.5524752,0.62905
2024/07/10_16:06:45,0.0324707,0.001922528,-0.008330538,0.009436104,0.6884076,0.5459869,0.6355046
2024/07/10_16:06:45,0.05249023,0.001882959,-0.008295359,0.009434803,0.6697173,0.5444086,0.6476051
2024/07/10_16:06:45,0.07250977,0.001836251,-0.00828072,0.009433111,0.6581245,0.5404859,0.6556451
2024/07/10_16:06:45,0.0925293,0.001802853,-0.008304501,0.009396507,0.6730539,0.542558,0.6691738
2024/07/10_16:06:45,0.1125488,0.001780689,-0.008302337,0.009360434,0.6715276,0.5445855,0.6728318
2024/07/10_16:06:45,0.1325684,0.001771246,-0.008270283,0.00934825,0.6389646,0.5474652,0.6870621
2024/07/10_16:06:45,0.1525879,0.001749466,-0.008228041,0.009345122,0.6135984,0.5448683,0.6951795
2024/07/10_16:06:45,0.1723633,0.001729287,-0.008229069,0.009326389,0.6160671,0.5345467,0.7124816
2024/07/10_16:06:45,0.1923828,0.001704562,-0.008216852,0.009307444,0.617507,0.5369032,0.7130385
2024/07/10_16:06:45,0.2124023,0.001704562,-0.008216852,0.009307444,0.617507,0.5369032,0.7130385
2024/07/10_16:06:45,0.2324219,0.001710835,-0.008218754,0.009284341,0.6095837,0.5351696,0.6984406
2024/07/10_16:06:45,0.2524414,0.001709089,-0.008181883,0.009265885,0.6013579,0.5337232,0.6869334
2024/07/10_16:06:45,0.2724609,0.001712929,-0.008146144,0.009240907,0.6071532,0.5436211,0.6709985
2024/07/10_16:06:45,0.2924805,0.001725849,-0.008127275,0.009207314,0.6159679,0.558075,0.6743141
2024/07/10_16:06:45,0.3125,0.001752107,-0.00806215,0.009183623,0.604416,0.5620715,0.6993464
2024/07/10_16:06:45,0.3325195,0.001780878,-0.007975523,0.00918883,0.565287,0.5741081,0.713747
2024/07/10_16:06:45,0.3525391,0.001789275,-0.00790797,0.009187138,0.5370817,0.5842226,0.7067904
2024/07/10_16:06:45,0.3725586,0.001790132,-0.007877015,0.009144326,0.5455023,0.5876386,0.7078607
2024/07/10_16:06:45,0.3925781,0.001788396,-0.007848042,0.009112589,0.5519978,0.5755076,0.7238472
2024/07/10_16:06:45,0.4123535,0.001776252,-0.007836344,0.009097,0.5682231,0.5589206,0.722993
2024/07/10_16:06:45,0.432373,0.001776252,-0.007836344,0.009097,0.5682231,0.5589206,0.722993
2024/07/10_16:06:46,0.4523926,0.001757261,-0.007842807,0.009073285,0.6243474,0.5430589,0.7221329
2024/07/10_16:06:46,0.4724121,0.001735649,-0.007925587,0.009070185,0.6763396,0.524951,0.72626
2024/07/10_16:06:46,0.4924316,0.00173616,-0.007962137,0.009087133,0.7084866,0.5080038,0.7125427
2024/07/10_16:06:46,0.5124512,0.001681839,-0.008019438,0.009123195,0.7741617,0.5172706,0.662973
2024/07/10_16:06:46,0.5324707,0.001627593,-0.008140591,0.009171068,0.9063672,0.4985082,0.6862706
2024/07/10_16:06:46,0.5524902,0.00157077,-0.008278606,0.009282196,1.096705,0.4781801,0.6950141
2024/07/10_16:06:46,0.5725098,0.00157077,-0.008278606,0.009282196,1.096705,0.4781801,0.6950141
2024/07/10_16:06:46,0.5925293,0.001512449,-0.008506971,0.009427219,1.333925,0.4642032,0.6936141
2024/07/10_16:06:46,0.6125488,0.001455579,-0.008875859,0.009604663,1.64018,0.4350958,0.6818654
2024/07/10_16:06:46,0.6325684,0.001368363,-0.009480206,0.009947024,2.071939,0.3934775,0.6265504
2024/07/10_16:06:46,0.6525879,0.001269229,-0.01045442,0.01054444,2.789604,0.3306919,0.5299491
2024/07/10_16:06:46,0.6723633,0.001156941,-0.01134979,0.01113727,3.507164,0.3320397,0.4161393
2024/07/10_16:06:46,0.6923828,0.001034557,-0.01266019,0.01178307,4.484792,0.2965561,0.2904494
2024/07/10_16:06:46,0.7124023,0.0009532394,-0.01432991,0.01246412,5.527907,0.2815126,0.2127671
2024/07/10_16:06:46,0.7324219,0.0008065067,-0.01567085,0.01277774,6.52324,0.2635377,0.2083395
2024/07/10_16:06:46,0.7524414,0.0005186768,-0.01812006,0.01355866,8.178353,0.1477926,0.1400178
2024/07/10_16:06:46,0.7724609,0.0002172701,-0.02059751,0.01459765,9.834719,-0.01031494,0.06555043
2024/07/10_16:06:46,0.7924805,5.616993E-05,-0.02186825,0.01531376,10.72465,-0.1206665,0.03738818
2024/07/10_16:06:46,0.8125,-0.0003140839,-0.02458487,0.01648772,12.39059,-0.3522339,-0.06567383
2024/07/10_16:06:46,0.8325195,-0.0003195489,-0.02565642,0.01734741,13.02853,-0.4886475,-0.1172485
2024/07/10_16:06:46,0.8525391,8.251145E-05,-0.02890211,0.02002248,14.66553,-0.4995728,-0.4214783
2024/07/10_16:06:46,0.8725586,0.0005019866,-0.03080508,0.02172961,15.57773,-0.3837891,-0.552124
2024/07/10_16:06:46,0.8925781,0.0008052727,-0.03114258,0.02278047,15.53691,-0.1585999,-0.4709473
2024/07/10_16:06:46,0.9123535,0.001527959,-0.03175132,0.02475325,15.73877,0.1512378,-0.3717957
2024/07/10_16:06:46,0.932373,0.002013777,-0.0316734,0.02555766,15.40696,0.4516925,-0.1014404
2024/07/10_16:06:46,0.9523926,0.002828765,-0.03122438,0.02713659,14.91432,0.9068406,0.3302439
2024/07/10_16:06:46,0.9724121,0.003567845,-0.03023169,0.02849719,14.16846,1.343719,0.73541
2024/07/10_16:06:46,0.9924316,0.004386645,-0.02894519,0.02947851,13.26886,1.791862,1.173975
2024/07/10_16:06:46,1.012451,0.005200616,-0.02745283,0.03012309,12.25635,2.27571,1.609489
2024/07/10_16:06:46,1.032471,0.006059039,-0.02593482,0.03026218,11.30692,2.728426,1.922078
2024/07/10_16:06:46,1.05249,0.007181775,-0.02399331,0.03032625,10.20556,3.398015,2.18258
2024/07/10_16:06:46,1.07251,0.008654081,-0.02204783,0.03003099,8.943872,4.316813,2.528521
2024/07/10_16:06:46,1.092529,0.008654081,-0.02204783,0.03003099,8.943872,4.316813,2.528521
2024/07/10_16:06:46,1.112549,0.009960264,-0.02036015,0.02930863,7.899106,5.221566,2.721827
2024/07/10_16:06:46,1.132568,0.01227546,-0.01769186,0.02787323,6.451793,6.55577,3.107228
2024/07/10_16:06:46,1.152588,0.0138739,-0.01558204,0.02689407,5.284343,7.476297,3.472763
2024/07/10_16:06:46,1.172363,0.01455915,-0.01441481,0.02642187,4.600002,7.97019,3.69305
2024/07/10_16:06:46,1.192383,0.01590213,-0.01175555,0.02521407,3.068552,8.768906,3.982417
2024/07/10_16:06:46,1.212402,0.01709049,-0.008958059,0.02385476,1.505933,9.472954,4.235335
2024/07/10_16:06:46,1.232422,0.01756772,-0.007962908,0.02296485,0.8834358,9.730544,4.34569
2024/07/10_16:06:46,1.252441,0.01855288,-0.006075485,0.02127694,-0.1213379,10.2949,4.492382
2024/07/10_16:06:46,1.272461,0.0195912,-0.00417476,0.01947798,-1.020233,10.82622,4.670106
2024/07/10_16:06:46,1.29248,0.02003306,-0.003191205,0.01880182,-1.37912,11.06918,4.765437
2024/07/10_16:06:46,1.3125,0.0208935,-0.001316281,0.01732446,-2.276703,11.54018,4.865034
2024/07/10_16:06:46,1.33252,0.02222716,0.001156321,0.01502764,-3.464813,12.27227,4.897018
2024/07/10_16:06:46,1.352539,0.02308167,0.002898596,0.01366218,-4.339142,12.75828,4.848156
2024/07/10_16:06:46,1.372559,0.02357545,0.00373221,0.0129925,-4.793579,12.97562,4.778365
2024/07/10_16:06:46,1.392578,0.02476021,0.005207947,0.01138644,-5.581573,13.44167,4.692592
2024/07/10_16:06:46,1.412354,0.02598215,0.006892071,0.009758665,-6.451233,13.94196,4.435164
2024/07/10_16:06:46,1.432373,0.0273322,0.008488495,0.008101005,-7.331024,14.43642,4.177719
2024/07/10_16:06:47,1.452393,0.02871041,0.009702813,0.00643449,-7.915527,14.87383,3.584158
2024/07/10_16:06:47,1.472412,0.03026791,0.01097352,0.004678736,-8.50766,15.24748,2.98269
2024/07/10_16:06:47,1.492432,0.0310852,0.01147305,0.003837318,-8.719147,15.40801,2.447059
2024/07/10_16:06:47,1.512451,0.03201086,0.01172199,0.002968597,-8.822876,15.52438,1.710204
2024/07/10_16:06:47,1.532471,0.03471939,0.01247843,0.0004503001,-9.029724,15.88577,-0.3617859
2024/07/10_16:06:47,1.55249,0.03663351,0.01291862,-0.001139353,-9.220581,16.12634,-1.688171
