date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:59:10,0.9912109,-0.01991015,-0.02413217,0.1753824,2.039721,0.3282793,0.7665933
2024/07/11_14:59:10,1.01123,-0.0188478,-0.02433117,0.1753694,2.169224,1.004045,0.7927207
2024/07/11_14:59:10,1.031006,-0.01776649,-0.02449556,0.1753327,2.323607,1.660518,0.7889066
2024/07/11_14:59:10,1.051025,-0.01668943,-0.02485818,0.1753279,2.522473,2.311611,0.7722654
2024/07/11_14:59:11,1.071045,-0.01561768,-0.02523188,0.1753221,2.790109,2.960353,0.7212355
2024/07/11_14:59:11,1.091064,-0.01498949,-0.02539087,0.1753253,2.91696,3.305474,0.7060381
2024/07/11_14:59:11,1.111084,-0.01365875,-0.02559891,0.1754258,3.060583,4.079187,0.6819918
2024/07/11_14:59:11,1.131104,-0.01232657,-0.02572551,0.1755712,3.148731,4.866399,0.6849807
2024/07/11_14:59:11,1.151123,-0.01103824,-0.02590877,0.175678,3.198144,5.656564,0.6940831
2024/07/11_14:59:11,1.171143,-0.009739769,-0.0258865,0.1758248,3.169807,6.45143,0.6496699
2024/07/11_14:59:11,1.191162,-0.009052105,-0.02585547,0.1759061,3.126856,6.841953,0.6295309
2024/07/11_14:59:11,1.211182,-0.007762223,-0.02568081,0.1760568,2.990544,7.618948,0.6142768
2024/07/11_14:59:11,1.231201,-0.006492572,-0.02545367,0.1760915,2.826622,8.31032,0.5757927
2024/07/11_14:59:11,1.251221,-0.005369789,-0.02518965,0.1761034,2.642518,8.955491,0.5319635
2024/07/11_14:59:11,1.27124,-0.004214946,-0.0245233,0.1761757,2.310213,9.528337,0.5092496
2024/07/11_14:59:11,1.291016,-0.003727692,-0.02416652,0.1762435,2.098632,9.800095,0.4648526
2024/07/11_14:59:11,1.311035,-0.002734564,-0.02359486,0.1761482,1.712701,10.29244,0.407434
2024/07/11_14:59:11,1.331055,-0.001814445,-0.02289108,0.1760107,1.267949,10.75409,0.3674574
2024/07/11_14:59:11,1.351074,-0.0009994227,-0.02223667,0.1757715,0.855717,11.18629,0.298479
2024/07/11_14:59:11,1.371094,-0.0003148466,-0.02150336,0.1755591,0.4191931,11.56692,0.2501608
2024/07/11_14:59:11,1.391113,1.621619E-05,-0.02109624,0.175406,0.1645184,11.75049,0.2257159
2024/07/11_14:59:11,1.411133,0.0006665625,-0.02025031,0.1750794,-0.2989197,12.08583,0.107328
2024/07/11_14:59:11,1.431152,0.001278844,-0.01942167,0.1746319,-0.7539063,12.37266,0.03761722
2024/07/11_14:59:11,1.451172,0.001619043,-0.01870665,0.1741891,-1.207275,12.66004,-0.0597229
2024/07/11_14:59:11,1.471191,0.001908109,-0.01820984,0.1735998,-1.519501,12.79269,-0.1302795
2024/07/11_14:59:11,1.491211,0.001958368,-0.0180193,0.1733394,-1.622559,12.80875,-0.1643372
2024/07/11_14:59:11,1.51123,0.001951326,-0.01757855,0.1729203,-1.828583,12.78766,-0.2240295
2024/07/11_14:59:11,1.531006,0.001828359,-0.01729017,0.1725638,-2.006531,12.6735,-0.2925415
2024/07/11_14:59:11,1.551025,0.00146543,-0.01726866,0.1722498,-2.007172,12.45577,-0.3650513
2024/07/11_14:59:11,1.571045,0.001204595,-0.01718005,0.1718528,-1.823761,12.1104,-0.4172363
2024/07/11_14:59:11,1.591064,0.0007129367,-0.01746914,0.1719309,-1.738403,11.9389,-0.4866638
2024/07/11_14:59:11,1.611084,0.0002245102,-0.01778145,0.1719332,-1.518585,11.54506,-0.520874
2024/07/11_14:59:11,1.631104,-0.0003873222,-0.0183239,0.1720312,-1.254791,11.16252,-0.5973511
2024/07/11_14:59:11,1.651123,-0.001040956,-0.01905788,0.1722036,-0.885498,10.76245,-0.6650085
2024/07/11_14:59:11,1.671143,-0.001638925,-0.01988491,0.1724359,-0.3720398,10.34717,-0.6945496
2024/07/11_14:59:11,1.691162,-0.001916165,-0.02036759,0.172635,-0.09893799,10.17537,-0.6878662
2024/07/11_14:59:11,1.711182,-0.002348676,-0.02114009,0.1730628,0.4548979,9.843593,-0.6029053
2024/07/11_14:59:11,1.731201,-0.002719229,-0.02195997,0.1736563,0.9096054,9.63473,-0.5079346
2024/07/11_14:59:11,1.751221,-0.003072115,-0.0230788,0.1741481,1.494272,9.457111,-0.4230652
2024/07/11_14:59:11,1.77124,-0.003370013,-0.02431883,0.1746344,2.25598,9.285997,-0.3332825
2024/07/11_14:59:11,1.791016,-0.003474182,-0.02493581,0.1749494,2.608337,9.224608,-0.2286987
2024/07/11_14:59:11,1.811035,-0.003621829,-0.02607666,0.1756394,3.278712,9.161738,-0.09671021
2024/07/11_14:59:11,1.831055,-0.003724971,-0.02750433,0.1762455,4.102746,9.234825,0.00254241
2024/07/11_14:59:11,1.851074,-0.00374021,-0.02907142,0.1767758,5.027111,9.260616,0.07569285
2024/07/11_14:59:11,1.871094,-0.00375664,-0.02983896,0.1771476,5.472281,9.287127,0.135152
2024/07/11_14:59:11,1.891113,-0.003579241,-0.03111038,0.1779249,6.218091,9.438186,0.2930011
2024/07/11_14:59:11,1.911133,-0.003191233,-0.03235078,0.1785879,6.866219,9.761245,0.4516999
2024/07/11_14:59:11,1.931152,-0.002803403,-0.03370209,0.1791632,7.583514,10.12693,0.5907596
2024/07/11_14:59:11,1.951172,-0.002314422,-0.03496052,0.1797759,8.303844,10.4734,0.7374124
2024/07/11_14:59:11,1.971191,-0.001997028,-0.03549841,0.1800271,8.623369,10.70732,0.8711171
2024/07/11_14:59:11,1.991211,-0.001360301,-0.03657303,0.1805675,9.182949,11.21779,1.057785
2024/07/11_14:59:11,2.01123,-0.0007818565,-0.03762536,0.1810479,9.76532,11.73389,1.21164
2024/07/11_14:59:11,2.031006,-4.624575E-05,-0.0387233,0.1813774,10.36924,12.21759,1.396384
2024/07/11_14:59:11,2.051025,0.0007168222,-0.03971989,0.181716,10.95121,12.79303,1.612298
2024/07/11_14:59:11,2.071045,0.00107993,-0.04017014,0.1818139,11.239,13.08711,1.70355
2024/07/11_14:59:12,2.091064,0.001811592,-0.04123203,0.1819796,11.85693,13.66393,1.89937
2024/07/11_14:59:12,2.111084,0.002586562,-0.04232445,0.1820339,12.48332,14.23127,2.071278
2024/07/11_14:59:12,2.131104,0.003408377,-0.04329903,0.1821246,13.1085,14.82002,2.249931
2024/07/11_14:59:12,2.151123,0.0042877,-0.04439925,0.1821859,13.69413,15.46921,2.522417
2024/07/11_14:59:12,2.171143,0.004704177,-0.04484606,0.1821705,13.97298,15.81279,2.677173
2024/07/11_14:59:12,2.191162,0.005538432,-0.04570611,0.1821576,14.51486,16.48965,2.891574
2024/07/11_14:59:12,2.211182,0.006498436,-0.04627759,0.1822398,14.93073,17.15547,3.149668
2024/07/11_14:59:12,2.231201,0.007458402,-0.04647136,0.1823767,15.09932,17.82452,3.438942
2024/07/11_14:59:12,2.251221,0.008284967,-0.04666877,0.1824724,15.08615,18.48152,3.731019
2024/07/11_14:59:12,2.27124,0.00865276,-0.04684796,0.1824645,15.09344,18.78642,3.899863
2024/07/11_14:59:12,2.291016,0.009347149,-0.04705437,0.1822856,15.21483,19.30606,4.171751
2024/07/11_14:59:12,2.311035,0.009923046,-0.04717835,0.1822218,15.27301,19.797,4.448229
2024/07/11_14:59:12,2.331055,0.0103934,-0.04712954,0.1822655,15.26204,20.21014,4.707952
2024/07/11_14:59:12,2.351074,0.01073765,-0.04720307,0.1822689,15.25847,20.50117,4.951327
2024/07/11_14:59:12,2.371094,0.01103911,-0.04724536,0.1822421,15.29019,20.62716,5.061885
2024/07/11_14:59:12,2.391113,0.01119863,-0.04736216,0.1821502,15.38189,20.89355,5.242383
2024/07/11_14:59:12,2.411133,0.01131554,-0.04752253,0.181987,15.47791,21.12483,5.437531
2024/07/11_14:59:12,2.431152,0.0114045,-0.04764912,0.1818452,15.56937,21.32816,5.590898
2024/07/11_14:59:12,2.451172,0.01143943,-0.04781837,0.1817032,15.69758,21.49193,5.667292
2024/07/11_14:59:12,2.471191,0.01142615,-0.04791823,0.1816339,15.74863,21.54615,5.685918
2024/07/11_14:59:12,2.491211,0.01141307,-0.04789029,0.1816947,15.65751,21.61536,5.733169
2024/07/11_14:59:12,2.51123,0.01138486,-0.04743354,0.1820961,15.30609,21.54708,5.705183
2024/07/11_14:59:12,2.531006,0.01102894,-0.04660353,0.1827681,14.87765,21.30474,5.680842
2024/07/11_14:59:12,2.551025,0.0108613,-0.04631171,0.1828536,14.6699,21.15932,5.640717
2024/07/11_14:59:12,2.571045,0.010493,-0.04584319,0.1830265,14.33548,20.92452,5.546549
2024/07/11_14:59:12,2.591064,0.009958304,-0.04541948,0.1831001,14.11489,20.63138,5.367489
2024/07/11_14:59:12,2.611084,0.009408569,-0.04504092,0.1830954,13.92726,20.28072,5.146533
2024/07/11_14:59:12,2.631104,0.00887673,-0.044601,0.1830363,13.78309,19.88572,4.911249
2024/07/11_14:59:12,2.651123,0.008617152,-0.04447916,0.1829796,13.72368,19.69864,4.804551
2024/07/11_14:59:12,2.671143,0.008023652,-0.04429092,0.182806,13.66787,19.32137,4.589862
2024/07/11_14:59:12,2.691162,0.007444982,-0.04414291,0.1826305,13.65105,18.9606,4.367821
2024/07/11_14:59:12,2.711182,0.006854157,-0.04414918,0.1824168,13.70121,18.56801,4.12235
2024/07/11_14:59:12,2.731201,0.006261435,-0.04412746,0.1821807,13.7953,18.15474,3.901799
2024/07/11_14:59:12,2.751221,0.005996926,-0.04411259,0.1820852,13.84062,17.93343,3.800553
2024/07/11_14:59:12,2.77124,0.005464908,-0.04412115,0.1820087,13.904,17.50953,3.619298
2024/07/11_14:59:12,2.791016,0.004931373,-0.04401924,0.1820409,13.89017,17.04978,3.390415
