date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:42:49,1.003662,-0.01584472,-0.06211108,0.2080006,7.080036,-1.066132,0.7813792
2024/07/11_14:42:49,1.023682,-0.0158566,-0.0622729,0.2081488,7.186613,-1.071075,0.7838801
2024/07/11_14:42:49,1.043701,-0.01581825,-0.0623631,0.2085147,7.307095,-1.075043,0.8395759
2024/07/11_14:42:49,1.063721,-0.01586726,-0.06252366,0.2088682,7.261471,-1.02002,0.8625961
2024/07/11_14:42:49,1.08374,-0.01578632,-0.06222412,0.2091817,7.118847,-0.9292297,0.8467248
2024/07/11_14:42:49,1.10376,-0.01564534,-0.06210456,0.2093519,7.074535,-0.8292847,0.8781216
2024/07/11_14:42:49,1.123779,-0.01555825,-0.06205139,0.2093884,7.06295,-0.7802429,0.8879995
2024/07/11_14:42:49,1.143799,-0.01536104,-0.06188472,0.209414,6.969809,-0.6620789,0.8753459
2024/07/11_14:42:49,1.163818,-0.0150731,-0.06162531,0.2093968,6.821839,-0.4561462,0.8855215
2024/07/11_14:42:49,1.183838,-0.01468204,-0.06124488,0.2093563,6.648641,-0.1931458,0.9264869
2024/07/11_14:42:49,1.203613,-0.01406149,-0.0608324,0.2092274,6.444612,0.1167839,0.9481876
2024/07/11_14:42:49,1.223633,-0.01375753,-0.06064041,0.2091573,6.350215,0.2965509,0.9488505
2024/07/11_14:42:49,1.243652,-0.01307282,-0.06019003,0.2091216,6.092422,0.7120079,0.985311
2024/07/11_14:42:49,1.263672,-0.01228789,-0.05954535,0.2090339,5.696251,1.199313,1.02676
2024/07/11_14:42:49,1.283691,-0.01146489,-0.0590754,0.20885,5.347692,1.712966,1.043671
2024/07/11_14:42:49,1.303711,-0.0105747,-0.05846559,0.2086363,5.013185,2.25874,1.081294
2024/07/11_14:42:49,1.32373,-0.01012284,-0.05812052,0.2085456,4.85852,2.55251,1.095919
2024/07/11_14:42:49,1.34375,-0.009211183,-0.0575096,0.2082736,4.486676,3.126403,1.099869
2024/07/11_14:42:49,1.36377,-0.008356411,-0.05693274,0.2079797,4.117389,3.687683,1.084663
2024/07/11_14:42:49,1.383789,-0.007552239,-0.05645782,0.2075422,3.87393,4.172028,1.060485
2024/07/11_14:42:49,1.403809,-0.007204021,-0.05629433,0.2073421,3.802361,4.363639,1.05105
2024/07/11_14:42:49,1.423828,-0.006549926,-0.05608873,0.207017,3.656773,4.714722,1.076747
2024/07/11_14:42:49,1.443848,-0.006030975,-0.05584197,0.2066951,3.545066,4.951734,1.051227
2024/07/11_14:42:49,1.463623,-0.005732834,-0.05574206,0.2064289,3.535816,5.068334,0.9538002
2024/07/11_14:42:49,1.483643,-0.005603637,-0.05588713,0.206145,3.663863,5.055686,0.8775896
2024/07/11_14:42:49,1.503662,-0.005395492,-0.05580404,0.2059884,3.816788,4.936934,0.8298455
2024/07/11_14:42:49,1.523682,-0.005538499,-0.05618006,0.2058773,4.046343,4.70183,0.7238639
2024/07/11_14:42:49,1.543701,-0.005785177,-0.05659215,0.2058721,4.301018,4.3997,0.6475957
2024/07/11_14:42:49,1.563721,-0.006407117,-0.05740131,0.2060582,4.658829,3.998665,0.5342488
2024/07/11_14:42:49,1.58374,-0.00691853,-0.0579838,0.2061796,5.069328,3.532355,0.4405481
2024/07/11_14:42:49,1.60376,-0.007148387,-0.05839161,0.2062372,5.272795,3.272399,0.4045592
2024/07/11_14:42:50,1.623779,-0.00784007,-0.05930647,0.2063982,5.829809,2.724916,0.287476
2024/07/11_14:42:50,1.643799,-0.008468051,-0.06025365,0.2065727,6.440516,2.149812,0.2046617
2024/07/11_14:42:50,1.663818,-0.00922181,-0.06120344,0.2068088,7.122629,1.61481,0.09085346
2024/07/11_14:42:50,1.683838,-0.009937663,-0.06228331,0.2070859,7.840541,1.070302,0.00993135
2024/07/11_14:42:50,1.703613,-0.01037877,-0.06283824,0.2072877,8.185036,0.802894,-0.03860474
2024/07/11_14:42:50,1.723633,-0.01118327,-0.06388985,0.2076892,8.798737,0.2498266,-0.1253662
2024/07/11_14:42:50,1.743652,-0.01210949,-0.06500205,0.2081052,9.365416,-0.302063,-0.2294006
2024/07/11_14:42:50,1.763672,-0.01307095,-0.06617756,0.2084093,10.03439,-0.9198608,-0.3455811
2024/07/11_14:42:50,1.783691,-0.01422157,-0.06740227,0.2087906,10.75435,-1.619568,-0.4378662
2024/07/11_14:42:50,1.803711,-0.01485273,-0.06796209,0.2089881,11.05367,-2.016083,-0.4815979
2024/07/11_14:42:50,1.82373,-0.0162903,-0.06877472,0.2094315,11.58877,-2.882324,-0.6195984
2024/07/11_14:42:50,1.84375,-0.01790342,-0.06961302,0.2097716,12.04614,-3.894592,-0.893158
2024/07/11_14:42:50,1.86377,-0.01959869,-0.07055452,0.2101257,12.48761,-4.957275,-1.229248
2024/07/11_14:42:50,1.883789,-0.0213571,-0.07127249,0.2104275,12.87725,-6.054596,-1.535889
2024/07/11_14:42:50,1.903809,-0.02229032,-0.07161703,0.210504,13.06811,-6.656158,-1.710724
2024/07/11_14:42:50,1.923828,-0.02412971,-0.07242656,0.2104793,13.52957,-7.896179,-2.0896
2024/07/11_14:42:50,1.943848,-0.02592136,-0.07323749,0.2103611,14.0731,-9.09671,-2.554108
2024/07/11_14:42:50,1.963623,-0.02765669,-0.07418104,0.2102504,14.66391,-10.23322,-3.01712
2024/07/11_14:42:50,1.983643,-0.02923857,-0.07521276,0.2100105,15.32096,-11.32428,-3.459473
2024/07/11_14:42:50,2.003662,-0.02995812,-0.07577697,0.2098839,15.68295,-11.85126,-3.642181
2024/07/11_14:42:50,2.023682,-0.03139169,-0.07695714,0.2096989,16.41471,-12.83926,-4.021271
2024/07/11_14:42:50,2.043701,-0.03263006,-0.07816441,0.2095614,17.14518,-13.70862,-4.34024
2024/07/11_14:42:50,2.063721,-0.03373164,-0.07927169,0.2095495,17.82239,-14.45819,-4.600159
2024/07/11_14:42:50,2.08374,-0.03426486,-0.07981972,0.2095664,18.11979,-14.78366,-4.725067
2024/07/11_14:42:50,2.10376,-0.03512969,-0.08068901,0.209758,18.65225,-15.36603,-4.937378
2024/07/11_14:42:50,2.123779,-0.03584271,-0.08149401,0.2100457,19.06365,-15.80841,-5.092926
2024/07/11_14:42:50,2.143799,-0.03660509,-0.08242027,0.2102853,19.45948,-16.19919,-5.214783
2024/07/11_14:42:50,2.163818,-0.03727047,-0.08309221,0.2105186,19.83702,-16.57108,-5.310974
2024/07/11_14:42:50,2.183838,-0.03759522,-0.08343162,0.2106592,19.99446,-16.72189,-5.373352
2024/07/11_14:42:50,2.203613,-0.03804715,-0.08397347,0.2109708,20.2781,-16.95947,-5.449066
2024/07/11_14:42:50,2.223633,-0.03847976,-0.08439992,0.2112877,20.48968,-17.12732,-5.480743
2024/07/11_14:42:50,2.243652,-0.03883768,-0.08477733,0.2115703,20.65326,-17.24075,-5.502991
2024/07/11_14:42:50,2.263672,-0.03894138,-0.08496829,0.2116253,20.73034,-17.26556,-5.502991
2024/07/11_14:42:50,2.283691,-0.03926253,-0.08538337,0.211852,20.93909,-17.27744,-5.53183
2024/07/11_14:42:50,2.303711,-0.03941348,-0.08557124,0.2119782,21.00523,-17.27197,-5.535065
2024/07/11_14:42:50,2.32373,-0.0394896,-0.08576038,0.2120662,21.13728,-17.24341,-5.544922
2024/07/11_14:42:50,2.34375,-0.03946813,-0.08592699,0.212116,21.2432,-17.16086,-5.566925
2024/07/11_14:42:50,2.36377,-0.03935118,-0.08607683,0.2122171,21.32851,-16.99173,-5.589508
2024/07/11_14:42:50,2.383789,-0.0392425,-0.08613911,0.2122617,21.39112,-16.88525,-5.604614
2024/07/11_14:42:50,2.403809,-0.03888268,-0.08631222,0.2122907,21.5921,-16.60703,-5.641113
