date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:14,0.9909668,-0.0180908,-0.03816653,0.1968124,6.694551,-3.823639,0.2956585
2024/07/11_14:34:14,1.010986,-0.01786997,-0.03827185,0.1973347,6.652055,-3.666931,0.3125756
2024/07/11_14:34:14,1.030884,-0.01766652,-0.03819538,0.1977618,6.580101,-3.491547,0.2760797
2024/07/11_14:34:14,1.050903,-0.01747117,-0.03799366,0.1981505,6.414135,-3.322479,0.2282243
2024/07/11_14:34:14,1.070923,-0.01722406,-0.03770874,0.1983718,6.19638,-3.205048,0.1811155
2024/07/11_14:34:15,1.090942,-0.01711414,-0.03747428,0.1984995,6.071553,-3.132874,0.157104
2024/07/11_14:34:15,1.110962,-0.01676998,-0.03681424,0.1987692,5.680303,-2.970703,0.119665
2024/07/11_14:34:15,1.130981,-0.01632639,-0.03620424,0.1989371,5.241569,-2.707794,0.08779315
2024/07/11_14:34:15,1.151001,-0.01562886,-0.03553262,0.1989536,4.827338,-2.317627,0.04515805
2024/07/11_14:34:15,1.170898,-0.01532505,-0.0349765,0.1990408,4.574944,-2.066071,-0.03466797
2024/07/11_14:34:15,1.190918,-0.01435055,-0.03419945,0.1990483,4.068007,-1.484619,-0.01342773
2024/07/11_14:34:15,1.210938,-0.01325571,-0.03331446,0.1990499,3.522079,-0.7887268,-0.009155273
2024/07/11_14:34:15,1.230957,-0.01189563,-0.03248404,0.1989132,2.975993,0.06018136,0.01486887
2024/07/11_14:34:15,1.250977,-0.01054597,-0.03175837,0.198725,2.518074,0.9094034,0.01238198
2024/07/11_14:34:15,1.270996,-0.009134861,-0.03099367,0.1983922,2.033856,1.783594,0.05387329
2024/07/11_14:34:15,1.290894,-0.008494396,-0.03059909,0.1982395,1.803823,2.213114,0.0573479
2024/07/11_14:34:15,1.310913,-0.007097318,-0.0298527,0.1980862,1.368189,3.007326,0.06068329
2024/07/11_14:34:15,1.330933,-0.005616898,-0.02859086,0.1978982,0.7358408,3.793168,-0.01144409
