InteractionNumber,ElapsedTime,SplitTime,missCount
6.166371,-0.1309936,-0.01578827,-0.03714071,0.1289537,218.9279,5.818923
6.278073,-0.1346105,-0.01810851,-0.0379951,1.082093,223.8322,7.070738
6.37872,-0.138021,-0.02574259,-0.04051385,5.055039,227.0237,8.295718
6.491826,-0.1257128,-0.0319231,-0.05620017,8.117641,215.953,8.452892
6.604434,-0.09693135,-0.03894294,-0.07301564,11.30437,194.0548,5.189248
6.704577,-0.06793056,-0.04830734,-0.07706662,14.96545,173.9107,1.768677
6.804704,-0.04369702,-0.05704111,-0.07197549,18.12144,156.7305,358.2224
6.904918,-0.02410085,-0.06151212,-0.05923853,19.19243,141.077,355.3287
7.00525,-0.01113756,-0.06961072,-0.04128826,21.85414,127.747,350.7114
7.106652,-0.01025331,-0.08421949,-0.02802371,28.94327,120.3115,348.5108
7.218457,-0.02149618,-0.09716398,-0.03130361,34.00081,125.2601,349.3394
