time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.06561369,1.725706,-0.172973,4.924349,-1.878662,0.4910907
0.01438904,0,0.06504411,1.725681,-0.1722575,4.939087,-1.850311,0.4568294
0.02974701,0,0.0643366,1.725541,-0.1714318,4.952455,-1.768036,0.4497774
0.04425049,0,0.06377468,1.725452,-0.1706271,4.949147,-1.754486,0.4005044
0.05887985,0,0.06303954,1.725656,-0.169618,5.005539,-1.711243,0.3955951
0.07243729,0,0.0623301,1.725917,-0.1686372,5.057856,-1.707764,0.4038587
0.08773041,0,0.06152716,1.725868,-0.1677423,5.170419,-1.684235,0.4037933
0.1022797,0,0.05992338,1.725475,-0.1659245,5.35053,-1.653992,0.3707117
0.1157112,0,0.0591417,1.725108,-0.1649028,5.457054,-1.664307,0.3657161
0.1309204,0,0.05829766,1.724775,-0.1636655,5.563478,-1.67334,0.3820709
0.1478691,0,0.05739436,1.724588,-0.1622957,5.722214,-1.677277,0.4174879
0.1615219,0,0.05653387,1.724044,-0.1608666,5.912561,-1.728119,0.4676419
0.1752319,0,0.05576614,1.722942,-0.1594701,6.222604,-1.800812,0.5481624
0.1896439,0,0.05499825,1.721466,-0.1579812,6.674699,-1.846252,0.6502005
0.2043152,0,0.05416331,1.719548,-0.1564462,7.359966,-1.857086,0.7334987
0.2190742,0,0.05336544,1.716894,-0.1548547,8.255724,-1.840271,0.7982627
0.2330132,0,0.05245915,1.713584,-0.1531836,9.506227,-1.80368,0.8391008
0.248806,0,0.05157337,1.7097,-0.1515124,11.00859,-1.808777,0.8637419
0.263607,0,0.05059555,1.705198,-0.1499514,12.93865,-1.812256,0.8640046
0.2774925,0,0.04956421,1.699754,-0.1485673,15.3444,-1.849915,0.7558297
0.2931442,0,0.04841512,1.693569,-0.1474511,17.92141,-1.867218,0.6132433
0.3081703,0,0.04727048,1.686979,-0.1466468,20.81478,-1.891754,0.4874629
0.3228416,0,0.04513478,1.672891,-0.1449464,26.31937,-1.958832,0.3701255
0.3380165,0,0.0439859,1.66426,-0.1446826,29.76032,-2.013947,0.3417009
0.3561478,0,0.04290646,1.656515,-0.1455649,33.26201,-2.07489,0.3220693
0.3701248,0,0.04181889,1.651356,-0.1460814,37.01201,-2.075378,0.2911524
0.3866806,0,0.04037625,1.647031,-0.1458167,40.2027,-2.012665,0.16908
0.40308,0,0.03894848,1.642274,-0.1445172,42.34538,-1.960754,-0.00894165
0.4201775,0,0.03603247,1.632801,-0.1411315,45.32631,-1.890289,-0.1516724
0.4396629,0,0.03446913,1.629572,-0.1382723,45.44402,-1.925049,-0.1154785
0.4552002,0,0.03287089,1.627651,-0.1356724,45.4388,-2.0625,-0.2077942
0.4727707,0,0.02988064,1.622717,-0.1319742,46.18678,-2.314423,-0.4879456
0.4954262,0,0.02821902,1.620926,-0.1303457,46.28844,-2.386322,-0.5944519
0.5092964,0,0.02496046,1.61902,-0.1270516,47.02885,-2.585938,-0.8898621
0.5344849,0,0.02334729,1.619166,-0.1244278,46.90242,-2.673645,-1.115112
0.551384,0,0.02024955,1.619151,-0.1186412,46.08733,-2.70517,-1.338196
0.5756111,0,0.01882723,1.619412,-0.1158127,45.32046,-2.735352,-1.435303
0.5931091,0,0.01617047,1.620755,-0.1098711,44.1601,-2.831207,-1.662292
0.6173935,0,0.01491937,1.621475,-0.1064225,43.32612,-2.820984,-1.617493
