time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.4753189,1.493554,1.471656,-1.863159,-4.882843,0.988472
0.01611328,0,-0.4745627,1.493427,1.472825,-1.874512,-4.820984,0.95146
0.03161621,0,-0.4738489,1.493365,1.474048,-1.883942,-4.779266,0.9147325
0.04788208,0,-0.4723235,1.493179,1.476641,-1.958191,-4.699799,0.8700715
0.06378174,0,-0.4715195,1.492854,1.478069,-2.043793,-4.645569,0.7902521
0.0796814,0,-0.4699237,1.492222,1.481047,-2.143311,-4.524628,0.685328
0.09555054,0,-0.469014,1.491919,1.48275,-2.116425,-4.484283,0.6684431
0.1114502,0,-0.4673078,1.491992,1.486265,-2.07608,-4.398285,0.6409792
0.1277161,0,-0.4663064,1.492125,1.488148,-2.039337,-4.340118,0.6904225
0.1439819,0,-0.465319,1.491827,1.489998,-1.974579,-4.255371,0.6842731
0.1599426,0,-0.4633714,1.491265,1.49381,-1.778259,-4.112701,0.6571305
0.1768188,0,-0.4623482,1.490856,1.495768,-1.586884,-4.064148,0.6537295
0.1932068,0,-0.4604046,1.490111,1.500005,-1.341461,-3.968842,0.6368697
0.2085266,0,-0.4593482,1.48951,1.502337,-1.235291,-3.960022,0.6358358
0.2247314,0,-0.4573844,1.488487,1.507162,-1.090576,-3.924835,0.5893679
0.2414246,0,-0.456432,1.48777,1.509883,-1.116547,-3.930664,0.5498007
0.2576294,0,-0.4545696,1.486158,1.515121,-1.051727,-3.93634,0.5050356
0.2738953,0,-0.4537048,1.485256,1.518013,-0.9750061,-3.981598,0.4727554
0.2902222,0,-0.4520976,1.483885,1.524009,-0.886322,-4.056122,0.4272561
0.306488,0,-0.451435,1.483103,1.527353,-0.9022827,-4.115112,0.429571
0.3230896,0,-0.4500313,1.480923,1.534001,-0.8603516,-4.234772,0.4526004
0.3396606,0,-0.4494018,1.479466,1.537609,-0.7854309,-4.327759,0.5371162
0.355957,0,-0.4483165,1.476641,1.54496,-0.6217957,-4.500397,0.6466761
0.3730469,0,-0.4479801,1.475803,1.549142,-0.4273682,-4.608215,0.603504
0.3890076,0,-0.4472556,1.474295,1.557589,-0.1628418,-4.76767,0.5106053
0.4058228,0,-0.4471109,1.474004,1.562312,-0.04476929,-4.83548,0.3122344
0.4222717,0,-0.4468441,1.472563,1.571666,0.2074486,-4.987152,0.05372173
0.4392395,0,-0.4468115,1.47177,1.576599,0.4719023,-5.062164,-0.04077148
0.455658,0,-0.4467207,1.470393,1.586764,0.920938,-5.207916,-0.1526184
0.4726257,0,-0.4465974,1.469389,1.592379,1.12995,-5.251617,-0.1164856
0.4894104,0,-0.4465631,1.467509,1.603693,1.465274,-5.307587,-0.0864563
0.5059509,0,-0.4466271,1.466311,1.609856,1.531866,-5.297913,-0.02441406
