time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.2949771,1.742132,-0.1953014,-6.456177,179.5815,1.027901
0.01460266,0,0.2959241,1.742411,-0.1943565,-6.710266,179.5808,1.000401
0.02880859,0,0.2967939,1.742475,-0.1932813,-6.882233,179.6211,1.007138
0.04393005,0,0.2975918,1.742645,-0.192157,-6.943451,179.6622,0.9892784
0.05844116,0,0.298358,1.743092,-0.1909961,-6.967072,179.7427,0.9566894
0.07301331,0,0.2990856,1.743217,-0.1898375,-7.029388,179.8137,0.9181815
0.08731079,0,0.2998276,1.743243,-0.1885771,-7.045044,179.8857,0.879764
0.1026306,0,0.3004045,1.743152,-0.1872456,-7.059387,179.9138,0.875263
0.1173553,0,0.3009069,1.743121,-0.1858148,-7.044769,179.9519,0.9215041
0.1312408,0,0.3013278,1.743193,-0.1843533,-7.068451,179.967,0.9997261
0.1469421,0,0.3019574,1.743294,-0.1811775,-7.087677,179.961,1.189698
0.16185,0,0.3021401,1.743524,-0.1789845,-6.957306,179.9068,1.32918
0.1773071,0,0.3022949,1.74379,-0.1763886,-6.78186,179.8687,1.437916
0.1929321,0,0.3023073,1.743608,-0.1736034,-6.577881,179.8144,1.534367
0.206955,0,0.3022358,1.743378,-0.1706681,-6.402252,179.735,1.626571
0.2222595,0,0.3021018,1.74333,-0.1675772,-6.28476,179.6217,1.755458
0.2366791,0,0.301904,1.743302,-0.1642274,-6.181,179.4554,1.871643
0.2513428,0,0.3016734,1.743074,-0.1605145,-6.063629,179.2748,1.947821
0.2666168,0,0.3013396,1.742477,-0.1564824,-5.910278,179.1109,1.9339
0.2820129,0,0.3008736,1.742206,-0.1521416,-5.679688,178.9482,1.85768
0.297699,0,0.3002665,1.742228,-0.1477436,-5.565399,178.7984,1.809619
0.3117676,0,0.2996047,1.742235,-0.1432965,-5.622833,178.6471,1.806849
0.3278809,0,0.2982087,1.741813,-0.1339849,-5.625275,178.3153,1.852663
0.3435822,0,0.2973348,1.741023,-0.1286166,-5.618286,178.0936,1.811057
0.3588104,0,0.2961797,1.740026,-0.1231713,-5.475769,177.8902,1.781556
0.3741913,0,0.2949795,1.739483,-0.1175784,-5.298523,177.7135,1.84106
0.3888245,0,0.293565,1.738856,-0.1119168,-5.199768,177.5105,1.877756
0.404541,0,0.292134,1.737887,-0.106006,-5.056152,177.3613,1.828613
0.4207458,0,0.2905892,1.736691,-0.1000051,-4.900452,177.248,1.755095
0.4350739,0,0.2889302,1.735665,-0.09407702,-4.773621,177.1523,1.727486
0.4497223,0,0.2870313,1.734638,-0.08778784,-4.768341,176.9784,1.725775
0.4657593,0,0.2849692,1.733324,-0.0814999,-4.699463,176.8907,1.691369
0.4824524,0,0.2808748,1.730248,-0.06848854,-4.46109,176.7372,1.618258
0.4963531,0,0.2785056,1.728505,-0.06141436,-4.294678,176.6603,1.59016
0.5108643,0,0.2761362,1.726868,-0.05425221,-4.106781,176.563,1.593353
0.5270844,0,0.2734891,1.725019,-0.04688251,-3.940216,176.4446,1.551848
0.5417938,0,0.2708136,1.723311,-0.0394463,-3.747192,176.3602,1.494136
0.5568237,0,0.2680618,1.721802,-0.03180191,-3.572968,176.2799,1.426145
0.5709381,0,0.2652265,1.720012,-0.02403194,-3.435974,176.2149,1.37343
0.5870667,0,0.2622856,1.718484,-0.0162441,-3.271271,176.1085,1.399371
0.601944,0,0.2593019,1.716995,-0.008440647,-3.202972,175.9798,1.444374
0.6166077,0,0.2562561,1.716157,-0.0007666385,-2.968994,175.866,1.452086
0.6309357,0,0.2532715,1.716407,0.006861757,-2.875275,175.7453,1.569636
0.6470947,0,0.2504696,1.716198,0.01441112,-3.085266,175.5997,1.701907
0.6625977,0,0.2477376,1.715256,0.02208796,-3.375275,175.4704,1.719466
0.6773529,0,0.2423508,1.713332,0.03795257,-3.610199,175.2643,1.746924
0.6913147,0,0.2399698,1.712648,0.04658173,-3.480682,175.222,1.660519
0.7070618,0,0.2378227,1.713253,0.05542981,-3.16571,175.1874,1.612544
0.7223663,0,0.2358699,1.715124,0.06432402,-2.788116,175.108,1.557106
0.7366486,0,0.2342149,1.717053,0.07327399,-2.492096,175.0306,1.417302
0.7512054,0,0.2327845,1.71921,0.08232252,-2.248138,174.9913,1.151341
0.7667999,0,0.2315191,1.721426,0.09156352,-2.033234,174.9658,0.8315238
0.7822418,0,0.2303447,1.723479,0.1010774,-1.859528,174.9529,0.503537
0.7973328,0,0.2295131,1.724953,0.1111317,-1.633759,174.9793,0.2429433
0.8114929,0,0.2288506,1.726297,0.1215003,-1.30896,174.9021,0.1170338
0.8276672,0,0.2284419,1.727848,0.1320488,-1.015747,174.6867,0.2144518
0.8428192,0,0.2281315,1.729511,0.1423711,-0.9334106,174.362,0.4808722
