time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.4393275,1.531052,1.33116,-6.331573,-2.362976,-0.9903564
0.01513672,0,-0.4399591,1.530956,1.329855,-6.279297,-2.372101,-0.9899597
0.03128052,0,-0.4413581,1.530762,1.327074,-6.185425,-2.375427,-0.9832458
0.04711914,0,-0.4420922,1.530738,1.325711,-6.150574,-2.374542,-0.9924622
0.06283569,0,-0.4435186,1.530625,1.322898,-6.134155,-2.391937,-1.023132
0.0788269,0,-0.4442694,1.530408,1.321507,-6.16571,-2.389801,-1.100281
0.09442139,0,-0.4457925,1.530044,1.318589,-6.135559,-2.408539,-1.183777
0.1106567,0,-0.4466287,1.529719,1.317131,-6.102448,-2.411316,-1.243744
0.1268311,0,-0.4473454,1.529538,1.315715,-5.98996,-2.430115,-1.292236
0.1430969,0,-0.4488523,1.529963,1.31294,-5.76767,-2.455292,-1.360809
0.159729,0,-0.4495912,1.530268,1.311568,-5.689941,-2.464661,-1.371704
0.1752014,0,-0.451136,1.529848,1.308782,-5.46759,-2.478729,-1.440857
0.1918945,0,-0.4519865,1.529285,1.307348,-5.206451,-2.483582,-1.516846
0.2078247,0,-0.4536818,1.528784,1.304467,-4.721283,-2.484253,-1.629486
0.2243042,0,-0.4546478,1.528865,1.303133,-4.489899,-2.496887,-1.697174
0.2403564,0,-0.4564964,1.528785,1.300398,-4.144958,-2.505463,-1.802277
0.2568665,0,-0.4575379,1.528246,1.298924,-3.922302,-2.491669,-1.842194
0.2731323,0,-0.4595178,1.527037,1.29578,-3.389099,-2.479706,-1.923401
0.2895508,0,-0.4606062,1.526325,1.293871,-2.972382,-2.483276,-1.883209
0.3058167,0,-0.462734,1.525661,1.290274,-2.375336,-2.520966,-1.892426
0.3225708,0,-0.463786,1.525514,1.288329,-2.214325,-2.545349,-1.857025
0.3386841,0,-0.4658555,1.524939,1.284007,-1.874786,-2.60788,-1.759003
0.3553467,0,-0.4667387,1.524554,1.281112,-1.809082,-2.707703,-1.602142
0.3717041,0,-0.468592,1.52384,1.27537,-1.800262,-2.822632,-1.575348
0.3892517,0,-0.4694721,1.523557,1.272157,-2.069946,-2.835175,-1.663727
0.4054871,0,-0.4710333,1.522393,1.265297,-2.356445,-2.872528,-1.694366
0.422699,0,-0.4715059,1.521655,1.261122,-2.379242,-2.923584,-1.673157
0.4389648,0,-0.4725127,1.520674,1.252531,-2.233063,-3.056274,-1.597687
0.4559937,0,-0.4727718,1.519854,1.24723,-1.819092,-3.139984,-1.471191
0.472229,0,-0.4733172,1.517976,1.236546,-1.157532,-3.304443,-1.314362
0.4892883,0,-0.4732938,1.516824,1.230359,-0.4825439,-3.411224,-1.172302
0.5056152,0,-0.4733249,1.515222,1.217951,0.4021099,-3.575165,-1.05481
0.5225525,0,-0.473144,1.514341,1.211413,0.7730938,-3.675079,-1.132172
0.5388489,0,-0.4727573,1.512226,1.198377,1.393533,-3.842316,-1.22525
0.5560913,0,-0.4724362,1.510814,1.19152,1.614361,-3.918427,-1.353027
0.5721436,0,-0.4714251,1.508589,1.177743,2.111118,-4.129791,-1.477539
0.5895386,0,-0.4706658,1.507448,1.170732,2.210147,-4.222046,-1.517548
0.6053772,0,-0.4690262,1.504655,1.156599,2.512796,-4.395538,-1.571747
0.6225586,0,-0.4679769,1.502838,1.149438,2.633317,-4.473602,-1.539856
0.6390076,0,-0.4657401,1.49926,1.13508,3.004943,-4.636749,-1.515381
0.6559448,0,-0.4644107,1.497121,1.127824,3.233242,-4.694336,-1.484772
0.67276,0,-0.4616215,1.492745,1.113208,3.764349,-4.784393,-1.431763
0.6895752,0,-0.4601976,1.490258,1.105827,4.021677,-4.812286,-1.37262
0.70578,0,-0.4572499,1.485696,1.091456,4.464649,-4.923889,-1.256287
0.7236633,0,-0.4556493,1.485044,1.084674,4.811765,-5.040497,-1.109497
0.739563,0,-0.454163,1.485707,1.078061,5.03396,-5.165009,-0.9152222
0.7561035,0,-0.4512546,1.484711,1.064595,5.064063,-5.35675,-0.7276001
0.7720337,0,-0.4500583,1.483011,1.057384,4.962835,-5.392151,-0.8440247
0.7881165,0,-0.44759,1.480619,1.042518,5.214678,-5.431671,-1.001831
0.8044434,0,-0.4466966,1.480921,1.034719,5.660874,-5.44342,-1.177399
0.8205566,0,-0.4447313,1.482883,1.019654,6.3064,-5.546722,-1.271057
0.8365173,0,-0.4440444,1.484935,1.012151,6.525867,-5.562622,-1.334717
0.8529663,0,-0.4427651,1.487843,0.9971142,6.832303,-5.515289,-1.574829
0.8692017,0,-0.4424002,1.489154,0.9893347,6.935783,-5.412842,-1.802368
0.8855896,0,-0.4415009,1.491964,0.9733077,7.238816,-5.279602,-2.064148
0.901825,0,-0.4411345,1.492952,0.9645078,7.479204,-5.153229,-2.04245
0.9181824,0,-0.440213,1.495322,0.9472989,7.875942,-5.000488,-1.896393
0.9341431,0,-0.4397337,1.496192,0.9386621,7.843689,-4.900635,-1.583862
0.9509277,0,-0.4393084,1.497158,0.9301219,7.601326,-4.829895,-1.323853
0.9672241,0,-0.4385377,1.499087,0.9128722,7.166384,-4.654449,-0.9695129
0.9840698,0,-0.4382171,1.499484,0.9041257,6.696526,-4.541565,-0.8941956
1.000397,0,-0.4376204,1.500241,0.8864784,6.095523,-4.288727,-0.8343201
1.016113,0,-0.4375513,1.500015,0.8776004,5.704304,-4.106903,-0.9553223
1.032837,0,-0.4373166,1.499692,0.8598996,5.095123,-3.826019,-1.065155
1.049042,0,-0.437184,1.499031,0.8510648,4.819077,-3.679138,-1.088196
1.06543,0,-0.4368926,1.49738,0.8331749,4.267574,-3.353424,-1.026733
1.081787,0,-0.4369645,1.496008,0.8241323,4.041405,-3.162109,-1.01062
1.099091,0,-0.4372661,1.493281,0.8059809,3.719281,-2.773254,-1.07132
1.114746,0,-0.4375649,1.491791,0.796946,3.761704,-2.549255,-1.173859
1.13089,0,-0.4381346,1.48863,0.7790102,3.642179,-2.082001,-1.268219
1.147278,0,-0.4386413,1.486932,0.7701851,3.525015,-1.864441,-1.345734
1.164063,0,-0.4397657,1.484248,0.7522572,3.393641,-1.421326,-1.516296
1.180145,0,-0.4402778,1.482571,0.7434965,3.270417,-1.121643,-1.641449
1.19632,0,-0.4413482,1.479706,0.7261684,3.010274,-0.5800781,-1.779053
1.213043,0,-0.4417768,1.479322,0.7179626,2.889548,-0.4093018,-1.702057
1.229462,0,-0.442427,1.480349,0.7011155,2.888533,-0.08276367,-1.691437
1.246521,0,-0.4424579,1.4808,0.692536,2.813671,0.1819622,-1.729919
1.262573,0,-0.4427474,1.479715,0.6746529,2.849435,0.7826482,-1.915222
1.279938,0,-0.4426086,1.479181,0.6649551,3.167729,1.018334,-1.906525
1.295807,0,-0.4420155,1.47986,0.6458902,3.760187,1.329012,-1.741089
1.313049,0,-0.4414234,1.48073,0.6361256,4.125097,1.379104,-1.545563
1.329437,0,-0.4408051,1.481464,0.6261404,4.429309,1.404031,-1.422272
1.346558,0,-0.4393373,1.48361,0.6062859,5.015203,1.553809,-1.37793
1.362976,0,-0.438302,1.485133,0.5958991,5.29674,1.608228,-1.487885
1.378967,0,-0.4361477,1.487416,0.5746675,5.76067,1.708964,-1.60379
1.395081,0,-0.4349267,1.488411,0.5636404,5.865496,1.663824,-1.74588
1.411743,0,-0.4323293,1.490847,0.5416883,6.019006,1.568479,-1.985565
1.428406,0,-0.4309494,1.491777,0.5306075,5.983396,1.46527,-2.148346
1.445038,0,-0.4281123,1.493078,0.5083137,5.994961,1.312212,-2.531158
1.461609,0,-0.4264952,1.493235,0.4972721,5.84312,1.199311,-2.859222
1.477722,0,-0.4231509,1.494077,0.4755025,5.360993,0.9964579,-3.23288
1.494019,0,-0.4213189,1.494474,0.4650314,4.802808,0.8335208,-3.275238
1.510437,0,-0.4176045,1.494456,0.4437389,3.975626,0.5396273,-3.454681
1.5271,0,-0.4156246,1.493471,0.433077,3.649447,0.3933363,-3.408234
1.543518,0,-0.4113983,1.49161,0.4118671,3.258975,0.06850214,-3.358795
1.560211,0,-0.4089368,1.490515,0.4015037,3.348912,-0.09835815,-3.265869
1.576569,0,-0.4039936,1.488476,0.3810638,3.255262,-0.2899475,-3.216644
1.593048,0,-0.4012676,1.486734,0.3712283,3.212381,-0.3258972,-3.097076
1.609741,0,-0.3959253,1.483771,0.3516247,3.149488,-0.528595,-2.924744
1.626038,0,-0.3930833,1.482504,0.3420334,3.146203,-0.6788635,-2.742615
1.64267,0,-0.3875195,1.479969,0.3226482,3.009919,-0.9627686,-2.376923
1.659027,0,-0.3848467,1.479688,0.3133594,2.945524,-1.177216,-2.144318
1.675446,0,-0.3795708,1.480046,0.294521,2.677816,-1.579193,-1.817871
1.693787,0,-0.3775601,1.480269,0.2846097,2.428426,-1.779663,-1.714508
1.708588,0,-0.3738041,1.481424,0.2644647,2.304428,-2.213593,-1.690247
1.725403,0,-0.3725853,1.483156,0.2538921,2.425405,-2.393951,-2.006104
1.742218,0,-0.3715099,1.484835,0.2431535,2.671473,-2.481232,-2.365662
1.758148,0,-0.369161,1.488203,0.2214104,3.149746,-2.743011,-2.749023
1.774292,0,-0.3681238,1.490414,0.2098477,3.656385,-2.877319,-2.87146
1.791321,0,-0.3664149,1.494259,0.1865654,4.351539,-3.12619,-3.054443
1.807983,0,-0.3658149,1.496052,0.1745969,4.644619,-3.243713,-2.920837
1.824432,0,-0.3645452,1.500318,0.1510624,4.814785,-3.478851,-2.827148
1.840515,0,-0.3639684,1.502023,0.1395335,4.581854,-3.517883,-2.729889
1.857117,0,-0.3628534,1.50476,0.1160562,4.278101,-3.627899,-2.637848
1.873962,0,-0.362359,1.505225,0.104365,3.999809,-3.650543,-2.621582
1.890442,0,-0.3616969,1.506092,0.08088505,3.578234,-3.716583,-2.577393
1.906891,0,-0.3614969,1.505743,0.06922853,3.363319,-3.711609,-2.55014
1.923706,0,-0.3611137,1.504925,0.04589999,3.088872,-3.708954,-2.498444
1.940094,0,-0.3612203,1.504012,0.03416824,3.084001,-3.66156,-2.441223
1.957123,0,-0.3615116,1.501791,0.01077795,3.018655,-3.663513,-2.305359
1.97348,0,-0.3619627,1.500135,-0.000893116,3.086111,-3.667847,-2.220978
1.990143,0,-0.3626935,1.497219,-0.02421391,3.125015,-3.637421,-2.131958
2.006989,0,-0.3633054,1.496055,-0.03575253,3.073155,-3.531891,-2.110748
2.023193,0,-0.3647367,1.493639,-0.05896771,2.821642,-3.362366,-2.042633
2.039703,0,-0.3656863,1.492569,-0.07044399,2.50658,-3.238068,-2.009064
2.056671,0,-0.3675627,1.49033,-0.09342778,2.084224,-3.036957,-1.903778
2.072845,0,-0.3685608,1.489373,-0.1047759,1.724391,-2.912506,-1.760956
2.089539,0,-0.3707362,1.487393,-0.1276108,1.153496,-2.699371,-1.550995
2.105865,0,-0.3717568,1.486753,-0.1388396,0.813288,-2.597198,-1.453339
2.12265,0,-0.3737506,1.486367,-0.1612583,0.3409629,-2.420319,-1.291779
2.138824,0,-0.3746376,1.487357,-0.1722481,0.09802937,-2.331573,-1.325043
2.155457,0,-0.3762358,1.486444,-0.1946921,-0.484436,-2.116486,-1.278412
2.172699,0,-0.3767439,1.485596,-0.2061781,-0.5126953,-1.987091,-1.411591
2.188599,0,-0.3776561,1.486226,-0.2291827,-0.5108337,-1.786407,-1.606781
2.204803,0,-0.3775952,1.487579,-0.2406018,-0.3046265,-1.589417,-1.770752
2.221436,0,-0.3775883,1.489818,-0.2637151,-0.2434692,-1.365906,-1.796692
2.238617,0,-0.3772876,1.491969,-0.2752084,-0.1009827,-1.436859,-1.612457
2.254456,0,-0.3765478,1.496664,-0.298622,0.1365235,-1.49704,-1.421478
2.270935,0,-0.3759608,1.498666,-0.3105403,0.2390606,-1.543762,-1.304291
2.287842,0,-0.3748483,1.501666,-0.3347634,0.4259479,-1.566223,-1.166138
2.304291,0,-0.3742039,1.502464,-0.3471745,0.5849383,-1.596832,-1.176636
2.321045,0,-0.3729101,1.505336,-0.3717703,0.7404872,-1.644958,-1.236908
2.337402,0,-0.3722475,1.506617,-0.3837205,0.50079,-1.654694,-1.33316
2.35437,0,-0.3708942,1.508405,-0.4078969,0.0495548,-1.658539,-1.467743
2.371155,0,-0.3703377,1.50853,-0.4197463,-0.4683228,-1.658661,-1.510132
2.387817,0,-0.3686979,1.508942,-0.4438894,-1.170685,-1.737396,-1.513
2.404633,0,-0.3676282,1.508519,-0.455943,-1.581848,-1.78537,-1.468048
