time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.1140287,1.734128,-0.3016374,-4.822388,-178.2809,1.70247
0.01412964,0,0.114391,1.734129,-0.3015349,-4.834015,-178.2423,1.710354
0.02909851,0,0.1146567,1.734167,-0.3014016,-4.851898,-178.2226,1.735121
0.04283142,0,0.1149873,1.734279,-0.3012683,-4.862549,-178.1986,1.763679
0.05793762,0,0.1152953,1.734308,-0.3011256,-4.880005,-178.1751,1.779733
0.0725708,0,0.115706,1.734324,-0.3010249,-4.891907,-178.114,1.80936
0.08734131,0,0.1160924,1.734349,-0.3008715,-4.914703,-178.0734,1.830602
0.1013641,0,0.1163892,1.734324,-0.3007592,-4.967499,-178.0619,1.827334
0.1171417,0,0.1167491,1.734368,-0.3005583,-4.972046,-178.032,1.824621
0.1315918,0,0.1170841,1.734336,-0.3004263,-4.978851,-178.0151,1.795675
0.1458893,0,0.1174396,1.73428,-0.3002732,-4.969635,-178.0027,1.806722
0.1613617,0,0.1178468,1.734313,-0.300098,-4.917267,-177.991,1.784767
0.176178,0,0.1181908,1.734334,-0.2999258,-4.870789,-177.9965,1.783165
0.1909332,0,0.1186168,1.734252,-0.29974,-4.858154,-177.9825,1.73809
0.2049408,0,0.1194256,1.734163,-0.2993379,-4.806793,-177.9696,1.690361
0.2207031,0,0.1198516,1.734116,-0.2991256,-4.769501,-177.9722,1.686658
0.2353363,0,0.1203178,1.734192,-0.2988552,-4.702332,-177.9747,1.728743
0.2511749,0,0.1206509,1.73422,-0.2986309,-4.654236,-178.0172,1.782995
0.2648926,0,0.1211077,1.734085,-0.2984674,-4.605988,-178.0117,1.845603
0.280304,0,0.1215735,1.734015,-0.2981938,-4.519043,-178.0264,1.876162
0.2949066,0,0.1220487,1.733855,-0.2979515,-4.431976,-178.0242,1.923104
0.3098907,0,0.1224977,1.733829,-0.2976501,-4.341614,-178.0405,1.92479
0.3239899,0,0.1229106,1.733686,-0.2974077,-4.297058,-178.0668,1.953289
0.3395996,0,0.1233544,1.733646,-0.2970872,-4.221527,-178.0855,1.96762
0.3543549,0,0.1238261,1.733503,-0.2968024,-4.176117,-178.1181,1.955591
0.3699341,0,0.1242755,1.733471,-0.2965457,-4.110321,-178.1287,1.957148
0.3834381,0,0.1247455,1.73354,-0.2962275,-4.028412,-178.1472,1.967239
0.3992004,0,0.1252168,1.733459,-0.2959075,-3.945129,-178.1584,1.959524
0.4138184,0,0.1257464,1.733354,-0.2955483,-3.830688,-178.1551,1.941819
0.4281616,0,0.1266796,1.732976,-0.2948502,-3.595764,-178.1626,1.954214
0.4422913,0,0.1271535,1.732823,-0.2945372,-3.4375,-178.1596,1.967799
0.4580078,0,0.1276807,1.732615,-0.2943135,-3.292419,-178.137,1.981637
0.4738922,0,0.1282087,1.732472,-0.2940162,-3.096008,-178.1071,2.001109
0.4876251,0,0.1287508,1.732306,-0.2937112,-2.895386,-178.095,2.007738
0.5016022,0,0.1292539,1.732034,-0.2934001,-2.665955,-178.0912,2.004143
0.5173187,0,0.129931,1.731761,-0.293124,-2.42334,-178.0749,2.004734
0.5319214,0,0.1305336,1.731517,-0.2928126,-2.200195,-178.0686,1.988683
0.5463257,0,0.1311002,1.731284,-0.2924578,-1.973724,-178.0787,1.953153
0.561615,0,0.1317495,1.730987,-0.2921827,-1.757874,-178.073,1.919873
0.576355,0,0.1324404,1.730682,-0.2918864,-1.540131,-178.0615,1.870831
0.5912781,0,0.1331906,1.730514,-0.2915166,-1.306458,-178.0536,1.829216
0.6055908,0,0.1339237,1.730323,-0.2911265,-1.093628,-178.0616,1.810937
0.6209869,0,0.1346814,1.730079,-0.290656,-0.8872681,-178.0631,1.79873
0.6359253,0,0.1355112,1.729939,-0.2901809,-0.6981506,-178.0618,1.786357
0.6503754,0,0.137187,1.729774,-0.2890725,-0.3347168,-178.0784,1.766639
0.6644135,0,0.1380845,1.729878,-0.2884623,-0.260437,-178.1167,1.764928
0.6800232,0,0.1391069,1.730182,-0.2878741,-0.2620544,-178.132,1.782387
0.6965485,0,0.1401578,1.730373,-0.2871751,-0.3641052,-178.1829,1.794146
0.7105408,0,0.1412413,1.730964,-0.2863128,-0.5404358,-178.2337,1.80994
0.7243347,0,0.1424117,1.731741,-0.285604,-0.8457336,-178.2695,1.844943
0.7389069,0,0.1435976,1.732401,-0.2847448,-1.188416,-178.3218,1.836802
0.7536926,0,0.1448634,1.732814,-0.2838214,-1.480927,-178.3587,1.797441
0.7686768,0,0.1461099,1.733025,-0.2828229,-1.742188,-178.384,1.772625
0.7828522,0,0.1473833,1.733289,-0.2817418,-1.898224,-178.4039,1.709448
0.7981873,0,0.148774,1.733472,-0.2807081,-1.994598,-178.406,1.681645
0.8129578,0,0.150159,1.733651,-0.2796463,-2.065094,-178.4283,1.648312
0.8278503,0,0.151464,1.733785,-0.2784277,-2.076813,-178.4477,1.626961
0.8420258,0,0.1528728,1.733857,-0.2772324,-2.15332,-178.4368,1.58457
0.8574677,0,0.1543649,1.734068,-0.2760023,-2.272797,-178.4088,1.501841
0.872467,0,0.1557912,1.734416,-0.2747858,-2.422302,-178.3712,1.446589
0.8873749,0,0.158672,1.734873,-0.2722207,-2.661865,-178.3139,1.355549
0.901535,0,0.1601101,1.73481,-0.2708226,-2.719849,-178.2675,1.341203
0.9173279,0,0.1614818,1.734768,-0.2692677,-2.668823,-178.2424,1.374202
0.9328003,0,0.1628733,1.734581,-0.2678109,-2.536621,-178.218,1.413625
0.9469299,0,0.1642631,1.734241,-0.2662981,-2.353729,-178.1925,1.438296
0.9603729,0,0.1654554,1.733551,-0.2647301,-2.063568,-178.1732,1.442021
0.9761353,0,0.1666749,1.732693,-0.2629589,-1.622833,-178.1236,1.44964
0.9909058,0,0.167811,1.731659,-0.2612104,-1.113525,-178.0745,1.455353
1.005112,0,0.1687982,1.730695,-0.2593551,-0.4776001,-178.0198,1.459913
1.02063,0,0.1697276,1.729331,-0.2574681,0.150521,-177.9411,1.44132
1.035995,0,0.1705296,1.727823,-0.2552047,0.8781517,-177.8555,1.418725
1.051041,0,0.1713006,1.726331,-0.2528327,1.669585,-177.7657,1.411072
1.065201,0,0.1720092,1.725235,-0.2503804,2.470405,-177.6777,1.363897
1.080795,0,0.172613,1.723972,-0.2479014,3.222004,-177.602,1.343251
1.09552,0,0.1731659,1.722466,-0.2452653,4.028341,-177.5173,1.310745
1.110168,0,0.1741851,1.719171,-0.2397943,5.643721,-177.3844,1.255339
1.12413,0,0.1745715,1.717177,-0.2364889,6.619887,-177.3192,1.227507
1.139755,0,0.1749513,1.715641,-0.2332829,7.696289,-177.2966,1.217452
1.155762,0,0.1753036,1.713998,-0.2299398,8.677533,-177.2916,1.208883
1.169601,0,0.1756821,1.712219,-0.2265075,9.650872,-177.2956,1.170273
1.183655,0,0.1760875,1.711172,-0.2228476,10.4799,-177.3,1.1326
1.197968,0,0.1763929,1.710842,-0.219368,10.98646,-177.3361,1.122545
1.212692,0,0.1766206,1.711089,-0.2161883,11.05112,-177.397,1.111777
1.226868,0,0.1767283,1.711376,-0.2130066,10.78976,-177.4707,1.156302
1.240982,0,0.1767557,1.711387,-0.2097484,10.36242,-177.5416,1.291017
1.2556,0,0.1768427,1.711483,-0.2060893,10.08195,-177.6175,1.407355
1.27005,0,0.1768368,1.711544,-0.2021392,9.846756,-177.7128,1.528481
1.283676,0,0.1767487,1.711824,-0.1982125,9.618736,-177.7771,1.641981
1.298447,0,0.1764711,1.71254,-0.1942949,9.284771,-177.8726,1.773441
1.312683,0,0.1762492,1.713272,-0.1904943,8.829416,-177.9391,1.891433
1.327026,0,0.1759024,1.713868,-0.1866245,8.329104,-178.0189,2.028937
1.340805,0,0.1755005,1.714619,-0.1826601,7.852203,-178.1224,2.154684
1.355774,0,0.1749851,1.715255,-0.1785589,7.391729,-178.2417,2.291874
1.370071,0,0.1744719,1.7158,-0.1744207,6.97422,-178.3529,2.416255
1.383835,0,0.1739243,1.716465,-0.1702867,6.563081,-178.4507,2.536355
1.398376,0,0.1731883,1.717252,-0.1660811,6.10172,-178.5768,2.628258
1.412766,0,0.1724628,1.718015,-0.1619522,5.576303,-178.6841,2.693383
1.427155,0,0.1716695,1.718434,-0.1577094,5.063377,-178.7929,2.770522
1.441254,0,0.1707675,1.718635,-0.1533408,4.597604,-178.9103,2.850589
1.455719,0,0.1698068,1.719023,-0.1488056,4.195389,-179.0264,2.949611
1.470154,0,0.1687997,1.720404,-0.1444359,3.830134,-179.1588,3.049291
1.48407,0,0.1676701,1.72163,-0.140059,3.374058,-179.2875,3.158744
1.499023,0,0.1665872,1.722678,-0.1354841,2.959683,-179.3932,3.177589
1.513489,0,0.1654214,1.723946,-0.1309385,2.44616,-179.487,3.204316
1.527924,0,0.1630355,1.726332,-0.121881,1.283237,-179.7022,3.328126
1.54158,0,0.1618547,1.727395,-0.1173107,0.5396131,-179.7774,3.302099
1.556717,0,0.1605941,1.727911,-0.1124976,-0.3226929,-179.8478,3.333068
1.573105,0,0.1592912,1.728606,-0.1076741,-1.269501,-179.9349,3.378252
1.587463,0,0.158031,1.729122,-0.1030262,-2.307739,179.9887,3.474951
1.602356,0,0.156764,1.729393,-0.0982291,-3.192169,179.8844,3.503284
1.615677,0,0.155709,1.729256,-0.09323727,-3.898315,179.8454,3.496503
1.629013,0,0.1548182,1.729518,-0.087905,-4.446503,179.8142,3.417708
1.643127,0,0.1540964,1.730692,-0.08288158,-5.054504,179.7827,3.34545
1.658325,0,0.1535945,1.732061,-0.07804506,-5.691406,179.699,3.207201
1.672867,0,0.1530951,1.733411,-0.07297952,-6.188263,179.5912,3.05943
1.687347,0,0.1525948,1.734493,-0.06768186,-6.607849,179.5035,2.963939
1.701431,0,0.1522267,1.735518,-0.06200125,-6.9552,179.4569,2.935786
1.717072,0,0.1520392,1.736587,-0.05619349,-7.330109,179.4096,2.945256
1.731812,0,0.1521242,1.737704,-0.05012785,-7.650055,179.3875,2.870514
1.746063,0,0.1523562,1.738515,-0.04391809,-7.892639,179.3991,2.747156
1.761581,0,0.1526124,1.739064,-0.03755315,-8.05719,179.4326,2.6386
1.775986,0,0.1528379,1.739597,-0.03103285,-8.226318,179.4692,2.576634
1.790619,0,0.1531546,1.740578,-0.02439629,-8.447723,179.509,2.594155
1.805145,0,0.1536101,1.741817,-0.01767104,-8.778381,179.5303,2.628998
1.820343,0,0.1544627,1.744231,-0.004122335,-9.475891,179.5517,2.664234
1.835495,0,0.1551009,1.745409,0.003049981,-9.842957,179.5679,2.651805
1.850327,0,0.1560023,1.746435,0.01033754,-10.20068,179.6083,2.609567
1.865662,0,0.1570875,1.747456,0.01771889,-10.60205,179.6445,2.500559
1.880157,0,0.1582946,1.748574,0.02519114,-11.00577,179.712,2.364237
1.895126,0,0.1594993,1.749749,0.03285165,-11.38589,179.748,2.202908
1.909668,0,0.1608142,1.750689,0.04051081,-11.78583,179.8227,2.0586
1.92424,0,0.1622021,1.751268,0.04817099,-12.18658,179.8702,1.9227
1.939972,0,0.1638756,1.751999,0.05589099,-12.46484,179.9539,1.805671
1.95517,0,0.1655314,1.752813,0.06349774,-12.74493,-179.9637,1.685061
1.970367,0,0.1672262,1.753573,0.0711448,-13.06512,-179.8901,1.543282
1.984482,0,0.16912,1.753995,0.07873952,-13.42096,-179.7778,1.406952
2.000244,0,0.1710957,1.754048,0.08637147,-13.75363,-179.6495,1.242099
2.015656,0,0.1752043,1.754158,0.1015884,-14.34482,-179.3927,0.9559451
2.030289,0,0.1776689,1.754052,0.1089522,-14.59354,-179.19,0.8087614
2.046631,0,0.180124,1.753787,0.1162577,-14.91507,-179.0175,0.6799576
2.060944,0,0.1827552,1.753163,0.1235112,-15.24197,-178.8626,0.5303449
