time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.3514324,1.753879,-0.7909747,-8.471924,-176.0824,1.371017
0.01486206,0,-0.3509082,1.753993,-0.7912486,-8.489441,-176.0777,1.381645
0.02981567,0,-0.3504147,1.753956,-0.7915191,-8.498169,-176.0863,1.373486
0.04498291,0,-0.3499423,1.75379,-0.7917944,-8.473907,-176.0823,1.365131
0.0592041,0,-0.3493856,1.753839,-0.792069,-8.453979,-176.0778,1.345832
0.07470703,0,-0.3488467,1.75404,-0.7923412,-8.465363,-176.0777,1.324687
0.08976746,0,-0.3482893,1.75419,-0.7926477,-8.505219,-176.0701,1.323201
0.1044617,0,-0.347759,1.754134,-0.7928795,-8.516815,-176.0651,1.322479
0.1191711,0,-0.3471597,1.75406,-0.7930159,-8.495361,-176.0641,1.313052
0.1348724,0,-0.346059,1.753896,-0.7933452,-8.438995,-176.0793,1.299216
0.15065,0,-0.345515,1.753774,-0.793466,-8.353485,-176.0958,1.28875
0.1653748,0,-0.3449466,1.753672,-0.7936156,-8.309418,-176.1041,1.285554
0.1807861,0,-0.3444001,1.75356,-0.7937941,-8.313354,-176.1144,1.285125
0.1958923,0,-0.3438024,1.753443,-0.7938691,-8.308441,-176.1252,1.288416
0.2114716,0,-0.3432353,1.753343,-0.7939528,-8.278381,-176.1355,1.292587
0.2264709,0,-0.3426729,1.753271,-0.7941127,-8.257599,-176.1598,1.29226
0.2413025,0,-0.3421373,1.753214,-0.7943177,-8.21579,-176.1823,1.307961
0.2577362,0,-0.3415768,1.753106,-0.7944726,-8.19577,-176.2087,1.347951
0.2727051,0,-0.3409567,1.753069,-0.7945656,-8.115082,-176.2584,1.399121
0.2886505,0,-0.3398969,1.753109,-0.7948543,-7.991821,-176.3612,1.458207
0.3048553,0,-0.3393246,1.753253,-0.7950959,-7.937195,-176.3762,1.408392
0.3189392,0,-0.3386934,1.753269,-0.7952324,-7.850098,-176.3813,1.385658
0.3345184,0,-0.3380429,1.753093,-0.7952681,-7.728882,-176.424,1.350217
0.3500671,0,-0.3373938,1.75295,-0.7952539,-7.582825,-176.4585,1.356834
0.3652802,0,-0.3368694,1.753035,-0.7951322,-7.509796,-176.5216,1.392664
0.3800354,0,-0.3362811,1.753367,-0.7950993,-7.582977,-176.5747,1.432232
0.3968353,0,-0.3356228,1.753732,-0.7950228,-7.811035,-176.6702,1.482625
0.4114685,0,-0.3348853,1.754108,-0.7949205,-8.133942,-176.7413,1.507723
0.4270325,0,-0.3341945,1.754425,-0.7946956,-8.401001,-176.8223,1.533492
0.4411621,0,-0.3327925,1.755393,-0.7941983,-8.806183,-176.9804,1.573705
0.4573517,0,-0.3321739,1.755951,-0.7938574,-9.053253,-177.0879,1.581557
0.472702,0,-0.3314244,1.756276,-0.7934875,-9.271606,-177.1656,1.562213
0.4876556,0,-0.3307499,1.75657,-0.7930909,-9.415192,-177.2374,1.568849
0.5021515,0,-0.3300507,1.756714,-0.7927244,-9.506195,-177.2978,1.571299
0.5181122,0,-0.3294345,1.756944,-0.7923774,-9.550873,-177.3594,1.535092
0.5331879,0,-0.3287731,1.757298,-0.7920501,-9.628387,-177.3866,1.50398
0.548645,0,-0.3282345,1.75757,-0.7917011,-9.730072,-177.4295,1.473998
0.5638733,0,-0.3277637,1.757582,-0.7913321,-9.808716,-177.4673,1.451858
0.578537,0,-0.327228,1.757496,-0.7909903,-9.840088,-177.4804,1.421618
0.5945282,0,-0.3261477,1.757578,-0.7901971,-9.905548,-177.5105,1.339928
0.6099701,0,-0.3256153,1.757873,-0.7897237,-9.977997,-177.5,1.323931
0.6260986,0,-0.3252156,1.758019,-0.7892509,-10.10876,-177.5163,1.292033
