time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.4764767,1.526644,1.948304,-5.889801,2.256102,-1.560272
0.01803589,0,-0.4768943,1.526975,1.944016,-6.306915,2.481498,-1.553497
0.03640747,0,-0.4774818,1.527057,1.939486,-6.607361,2.685428,-1.574493
0.05490112,0,-0.4779862,1.527184,1.93716,-6.689178,2.78934,-1.578766
0.07333374,0,-0.478774,1.527188,1.932467,-6.90152,2.95573,-1.550964
0.09158325,0,-0.47973,1.526851,1.927726,-7.058929,3.128711,-1.563965
0.1106873,0,-0.4801089,1.526657,1.925261,-7.070404,3.224791,-1.613586
0.1296692,0,-0.4808815,1.526174,1.920446,-7.124908,3.434087,-1.6521
0.1477051,0,-0.4816605,1.525511,1.915707,-7.1474,3.671598,-1.697388
0.1672058,0,-0.4817598,1.525125,1.913194,-7.130341,3.803239,-1.639191
0.184967,0,-0.4820634,1.524049,1.908269,-7.256104,4.088943,-1.586273
0.2036133,0,-0.4820988,1.522892,1.903189,-7.416016,4.431381,-1.622559
0.2220764,0,-0.4819569,1.521913,1.897932,-7.632874,4.793446,-1.700836
0.2443237,0,-0.4813676,1.521641,1.892082,-7.855835,5.159008,-1.850586
0.2664795,0,-0.4804056,1.521317,1.885703,-8.102936,5.571229,-1.962372
0.2889709,0,-0.4794543,1.520873,1.878659,-8.181671,5.764244,-1.856415
0.3115845,0,-0.478752,1.520716,1.874655,-8.113342,5.726608,-1.739044
0.3301697,0,-0.4773851,1.520422,1.866525,-7.982727,5.787485,-1.654236
0.3484497,0,-0.475864,1.520089,1.857624,-7.783325,5.827812,-1.577972
0.3678589,0,-0.4748694,1.519632,1.852624,-7.656128,5.746455,-1.533752
0.3860474,0,-0.4728692,1.519075,1.842766,-7.484436,5.684021,-1.523132
0.4046936,0,-0.470644,1.518646,1.832457,-7.450378,5.599668,-1.573425
0.423584,0,-0.4682274,1.518194,1.821943,-7.698456,5.508101,-1.709259
0.4446716,0,-0.4667497,1.517892,1.816649,-7.97644,5.48611,-1.848572
0.4633484,0,-0.4638859,1.517133,1.805908,-8.267365,5.436731,-2.000183
0.4821472,0,-0.4608215,1.515501,1.795144,-8.53656,5.395885,-2.110626
0.5009766,0,-0.4591153,1.514311,1.789719,-8.551575,5.335535,-2.071198
0.5201721,0,-0.4558206,1.511917,1.778985,-8.659943,5.244723,-1.942047
0.538147,0,-0.4524972,1.509827,1.768575,-8.725098,5.108774,-1.704834
0.5563965,0,-0.450931,1.51013,1.763605,-8.790894,5.015183,-1.5578
0.5749207,0,-0.4479552,1.509784,1.753343,-9.197021,4.893071,-1.446869
0.5931702,0,-0.4456245,1.507176,1.742629,-9.542603,4.752671,-1.265137
0.6118469,0,-0.4451784,1.506072,1.736439,-9.385834,4.580121,-1.08905
0.6298523,0,-0.4438521,1.505401,1.724484,-9.344604,4.273295,-0.9196777
0.6482849,0,-0.4436123,1.506438,1.718241,-9.17984,4.164351,-1.075989
0.6665649,0,-0.4432045,1.508308,1.705459,-8.99118,3.98147,-1.345276
