time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.2377988,1.761313,-0.1651122,-12.27579,-173.783,1.498923
0.01504517,0,0.2383409,1.761328,-0.164466,-12.2757,-173.8085,1.526311
0.03042603,0,0.238858,1.761258,-0.1638314,-12.30258,-173.8367,1.556541
0.04541016,0,0.2393795,1.76122,-0.1631718,-12.28891,-173.8662,1.588691
0.05957031,0,0.2404409,1.761182,-0.1619089,-12.28912,-173.9254,1.625047
0.08029175,0,0.240996,1.761226,-0.1613267,-12.35254,-173.9685,1.623385
0.09509277,0,0.2416769,1.761294,-0.1607415,-12.39795,-173.9887,1.585608
0.1109924,0,0.2423162,1.761358,-0.1601419,-12.45477,-174.0224,1.565956
0.125061,0,0.2429305,1.761321,-0.1594853,-12.46616,-174.0777,1.583598
0.1402283,0,0.2435882,1.761227,-0.1588805,-12.47025,-174.1367,1.592837
0.155426,0,0.2449304,1.761229,-0.1576313,-12.47021,-174.2512,1.591224
0.1708069,0,0.2456257,1.761292,-0.1570174,-12.51089,-174.3203,1.60688
0.1858215,0,0.2464114,1.761546,-0.1563903,-12.54236,-174.3786,1.60439
0.20047,0,0.2471782,1.761675,-0.1557413,-12.60413,-174.4323,1.586537
0.2166138,0,0.2479661,1.761792,-0.1550841,-12.64322,-174.4804,1.541557
0.2318726,0,0.2487794,1.761935,-0.1543873,-12.67194,-174.5263,1.488968
0.2475281,0,0.2504052,1.761958,-0.1530957,-12.72919,-174.6052,1.375725
0.2616882,0,0.2512087,1.761812,-0.1524021,-12.70514,-174.6238,1.314954
0.2780151,0,0.2520319,1.761983,-0.1516733,-12.65646,-174.6316,1.238903
0.2942505,0,0.2529459,1.761929,-0.1511281,-12.66428,-174.6118,1.133603
0.3085632,0,0.253814,1.761951,-0.1504313,-12.62231,-174.5694,1.027756
0.3230896,0,0.2547933,1.761793,-0.1498318,-12.59891,-174.5032,0.9403828
0.3390198,0,0.2557572,1.761582,-0.1491075,-12.52579,-174.4602,0.8922595
0.35495,0,0.2566212,1.761184,-0.1484045,-12.46237,-174.449,0.8813562
0.3696594,0,0.2575891,1.760894,-0.1476903,-12.36002,-174.4091,0.8431594
0.3849792,0,0.2586832,1.760736,-0.1469495,-12.28232,-174.3672,0.811646
0.3998413,0,0.2608368,1.760094,-0.1455421,-12.15451,-174.2888,0.7636564
0.4156494,0,0.2619705,1.759712,-0.1448784,-12.08542,-174.2568,0.7461834
0.4310608,0,0.2630852,1.759399,-0.1441559,-11.95654,-174.2419,0.751934
0.4475403,0,0.2643371,1.75911,-0.1435076,-11.86093,-174.2241,0.7204846
0.460907,0,0.2655065,1.758823,-0.1427543,-11.7558,-174.2325,0.7271681
