time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.007554818,1.691633,0.1852368,-0.6351929,-0.8645325,1.907425
0.01658344,0,0.007377862,1.731552,0.1857446,-0.553894,-0.8826599,1.930363
0.03300667,0,0.00711125,1.731553,0.1862925,-0.5187683,-0.8807678,1.933271
0.04819489,0,0.006816179,1.739503,0.1868079,-0.519104,-0.8676453,1.944527
0.06503439,0,0.006301643,1.740986,0.1878151,-0.4995117,-0.8818054,1.960559
0.08115435,0,0.006017537,1.741227,0.1883856,-0.4866028,-0.8565369,1.999113
0.09726429,0,0.005778552,1.741196,0.1889636,-0.4896851,-0.8634644,2.031611
0.113194,0,0.005603583,1.741262,0.1895266,-0.4632568,-0.8737488,2.081003
0.1282573,0,0.005378158,1.741376,0.1900588,-0.4277039,-0.8674011,2.106788
0.1450419,0,0.005133541,1.741366,0.1905971,-0.387085,-0.8450317,2.100317
0.1615705,0,0.004633219,1.741209,0.1917442,-0.3133545,-0.8013,2.107742
0.1779065,0,0.004392387,1.741166,0.192329,-0.284668,-0.7795715,2.088835
0.1938806,0,0.004193784,1.74115,0.1930318,-0.3154907,-0.7601624,2.103462
0.2092562,0,0.003917725,1.74118,0.1937429,-0.3390503,-0.7346191,2.095849
0.2257862,0,0.003732981,1.740976,0.1944658,-0.3552856,-0.7173767,2.096395
0.2422423,0,0.003566982,1.740667,0.1951273,-0.3126526,-0.6921997,2.105885
0.2583389,0,0.003322156,1.74033,0.1958178,-0.2203369,-0.6531982,2.093768
0.2741609,0,0.002912136,1.739858,0.1971495,-0.02053833,-0.6149597,2.059464
0.2893906,0,0.002656849,1.739591,0.1979272,0.1456101,-0.5749512,2.052883
0.3066521,0,0.002446057,1.739264,0.1987142,0.3179602,-0.5464783,2.054844
0.3220735,0,0.002239378,1.738879,0.1994717,0.5207729,-0.5188904,2.048457
0.3385949,0,0.001986863,1.738605,0.2002521,0.7209917,-0.470459,2.01224
0.3544793,0,0.001754762,1.738363,0.2010733,0.8905483,-0.4188843,1.968724
0.3700395,0,0.001381637,1.737718,0.2027471,1.164823,-0.3520813,1.96481
0.386569,0,0.001090945,1.737409,0.2036928,1.290617,-0.3088074,1.942835
0.4032784,0,0.0009356753,1.737092,0.2045563,1.417702,-0.2802429,1.918489
0.4188504,0,0.0005973594,1.736686,0.2055454,1.545853,-0.2202454,1.850873
0.4350471,0,0.0003200786,1.73651,0.2065316,1.704194,-0.1751404,1.815682
0.4504642,0,7.243606E-06,1.736228,0.2074516,1.851056,-0.1280212,1.767043
0.4675164,0,-0.0003095253,1.735836,0.2084077,2.029794,-0.06164551,1.748143
0.4835219,0,-0.0009092076,1.734881,0.2103632,2.392055,0.0474954,1.697856
0.5001044,0,-0.00134301,1.734276,0.2114075,2.607407,0.1217718,1.671075
0.5163565,0,-0.001671253,1.733696,0.2124092,2.84335,0.1620564,1.65815
0.5325007,0,-0.002085148,1.733115,0.2134842,3.112959,0.2056211,1.643369
0.5479741,0,-0.002515642,1.732506,0.2146721,3.391975,0.253456,1.606252
0.5655785,0,-0.002922354,1.731715,0.2158834,3.731919,0.285629,1.585175
0.5813866,0,-0.003911225,1.730129,0.2181795,4.424989,0.3717888,1.505797
0.5977879,0,-0.004524855,1.72904,0.2194253,4.910954,0.3906283,1.463735
0.6139016,0,-0.005043684,1.727914,0.2209107,5.466122,0.4064737,1.455347
0.6292844,0,-0.005668638,1.726433,0.2224764,6.060392,0.4163657,1.409451
0.6465082,0,-0.006323842,1.72488,0.2237891,6.679525,0.4136865,1.333453
0.6628289,0,-0.007770119,1.72182,0.2265927,7.828381,0.4715489,1.208358
0.678822,0,-0.008555053,1.720241,0.2281951,8.418606,0.4901939,1.107093
0.6954999,0,-0.009304611,1.718609,0.2299611,8.961006,0.5059156,1.049881
0.7107129,0,-0.01020625,1.717375,0.2316738,9.535868,0.5125511,1.018653
0.727469,0,-0.01115802,1.71635,0.2334611,10.07446,0.5161613,0.9867837
0.7445846,0,-0.01201534,1.715305,0.2353618,10.55403,0.5148846,0.9918806
0.7605004,0,-0.01389721,1.712988,0.2392823,11.45813,0.5304959,0.9802152
0.7774701,0,-0.014936,1.711729,0.2411787,11.81167,0.5251931,1.003107
0.7936735,0,-0.01605022,1.710918,0.2431597,12.11213,0.5556282,1.013201
0.8094668,0,-0.01707357,1.710698,0.2455083,12.24185,0.5421929,1.069591
0.8263512,0,-0.01821592,1.710595,0.2482003,12.15407,0.5243722,1.121013
0.8430934,0,-0.01938951,1.710354,0.2507555,12.03375,0.484757,1.140484
0.8598366,0,-0.02182472,1.709942,0.2558016,12.02142,0.4383778,1.163664
0.8771729,0,-0.02313551,1.709801,0.2583629,11.93213,0.4108838,1.195283
0.8930006,0,-0.02441379,1.709726,0.2610526,11.85823,0.3537756,1.205557
0.9092126,0,-0.02575144,1.709616,0.2638544,11.77503,0.2967648,1.211543
0.9262257,0,-0.02717802,1.709433,0.2667524,11.70822,0.2627327,1.199126
0.9441619,0,-0.02997917,1.709157,0.2727161,11.61573,0.1693575,1.164794
0.9601889,0,-0.03149778,1.709057,0.276056,11.51562,0.1283004,1.112962
0.9770794,0,-0.03296146,1.708841,0.2794544,11.34042,0.04548972,1.100353
0.9935122,0,-0.03453892,1.708606,0.2829534,11.21691,-0.0274353,1.069769
1.009826,0,-0.03597611,1.708262,0.2865034,11.13531,-0.09408569,1.043334
1.027447,0,-0.03906369,1.707956,0.2937896,11.04174,-0.1773376,0.9244342
1.044308,0,-0.04061621,1.707755,0.2976592,10.97605,-0.2041321,0.8293419
1.06041,0,-0.0422208,1.70768,0.3016951,10.84341,-0.1903687,0.7725663
1.077026,0,-0.04378957,1.707615,0.3058448,10.69082,-0.1808167,0.7324075
1.093432,0,-0.04696524,1.707376,0.3141056,10.4909,-0.1398315,0.6568881
1.110556,0,-0.04856926,1.707069,0.3184578,10.41401,-0.04220581,0.6327385
