time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.4212451,1.744088,-0.5668222,-9.203217,-170.5369,-0.767395
0.01539612,0,-0.4214922,1.744388,-0.5671399,-9.295471,-170.4457,-0.8139648
0.03077698,0,-0.4216787,1.744604,-0.5674861,-9.404388,-170.3509,-0.8147888
0.04626465,0,-0.4217932,1.744738,-0.5677969,-9.501129,-170.2608,-0.8365173
0.06187439,0,-0.4216996,1.744864,-0.5680297,-9.532898,-170.1486,-0.8997803
0.07643127,0,-0.4215158,1.744871,-0.5681749,-9.515167,-170.0481,-0.9735413
0.09112549,0,-0.4212165,1.744803,-0.5683922,-9.469666,-169.9413,-1.045013
0.1075287,0,-0.4207804,1.744757,-0.5686954,-9.438538,-169.8381,-1.116882
0.1220551,0,-0.4203064,1.744852,-0.5690574,-9.439117,-169.7533,-1.127686
0.1375732,0,-0.4197863,1.745089,-0.5694599,-9.491119,-169.6921,-1.123138
0.1532745,0,-0.4191372,1.745394,-0.5698428,-9.538605,-169.6453,-1.100922
0.1674042,0,-0.417679,1.745675,-0.5706654,-9.604858,-169.5243,-1.080292
0.1838989,0,-0.4166401,1.74605,-0.5710275,-9.544189,-169.4664,-1.063446
0.1991577,0,-0.4156173,1.746592,-0.571422,-9.504425,-169.4117,-1.010742
0.2137451,0,-0.4145052,1.746959,-0.5720025,-9.512054,-169.351,-0.9009705
0.2283173,0,-0.4135035,1.747211,-0.5725805,-9.565643,-169.3302,-0.7165527
0.2439575,0,-0.4123389,1.747469,-0.5731973,-9.626526,-169.301,-0.5769653
0.2597351,0,-0.4110557,1.747611,-0.5738576,-9.665192,-169.2494,-0.5109253
0.2750244,0,-0.4095547,1.748107,-0.5744075,-9.633514,-169.1875,-0.5709534
0.2896271,0,-0.4080523,1.748442,-0.5750113,-9.632111,-169.1208,-0.5870667
0.3056183,0,-0.4064503,1.748655,-0.5755869,-9.576385,-169.0775,-0.5555115
0.3213654,0,-0.4031688,1.749116,-0.5767896,-9.561127,-169.0376,-0.4592896
0.3373566,0,-0.4013582,1.749207,-0.5773639,-9.567566,-169.0546,-0.3760071
0.3526306,0,-0.3994007,1.749211,-0.5780041,-9.570923,-169.0478,-0.289032
0.3672028,0,-0.3972648,1.74946,-0.5784807,-9.509644,-169.0376,-0.2702332
0.3836517,0,-0.395033,1.749586,-0.5789774,-9.461182,-169.0192,-0.2518921
0.3999023,0,-0.3928014,1.74946,-0.5794533,-9.378632,-169.0086,-0.2138672
0.4151459,0,-0.3904718,1.749452,-0.5798225,-9.287903,-168.983,-0.1766052
0.4304504,0,-0.3880877,1.749578,-0.5801587,-9.231659,-168.9551,-0.1074524
0.4466248,0,-0.3831521,1.749849,-0.5807132,-9.164215,-168.8949,0.008945239
0.4624634,0,-0.3804982,1.749982,-0.5809032,-9.183899,-168.8408,0.06655224
0.4781189,0,-0.377719,1.750117,-0.5809888,-9.170776,-168.7734,0.1384336
0.4941101,0,-0.3748674,1.750417,-0.5810989,-9.145233,-168.7219,0.1785303
0.5089264,0,-0.3718995,1.750749,-0.5811278,-9.115356,-168.6527,0.1938171
0.5253601,0,-0.3688291,1.750897,-0.5810595,-9.063843,-168.5994,0.2256372
0.5410004,0,-0.365684,1.751181,-0.5810159,-8.986145,-168.5631,0.2816737
0.5564575,0,-0.3594229,1.75196,-0.5810322,-8.971649,-168.5112,0.455047
