time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.3696456,1.482317,1.455134,4.429424,-4.663422,-1.814575
0.01532364,0,-0.3705502,1.482001,1.456721,4.443516,-4.666656,-1.797546
0.03116035,0,-0.37249,1.48126,1.459882,4.547354,-4.663971,-1.748016
0.04781151,0,-0.3734649,1.480989,1.461633,4.612914,-4.693481,-1.739502
0.06814575,0,-0.3755013,1.480548,1.465235,4.680023,-4.689545,-1.729706
0.07897186,0,-0.3764683,1.480349,1.467196,4.666034,-4.681335,-1.70932
0.09503746,0,-0.3784262,1.479716,1.47112,4.666653,-4.682281,-1.622711
0.1107101,0,-0.3793513,1.479335,1.473234,4.69293,-4.696991,-1.552979
0.1270351,0,-0.3813099,1.47838,1.477495,4.721816,-4.708923,-1.465515
0.1438808,0,-0.38229,1.477884,1.479798,4.77915,-4.731415,-1.456177
0.1598473,0,-0.3843088,1.476677,1.484532,4.854033,-4.745575,-1.447296
0.1769447,0,-0.3852483,1.475784,1.487088,4.926667,-4.768433,-1.469116
0.1929779,0,-0.3871548,1.474312,1.492405,5.085748,-4.775024,-1.475311
0.2104282,0,-0.3880679,1.473909,1.495409,5.213,-4.769226,-1.510956
0.22686,0,-0.389961,1.472571,1.501468,5.341058,-4.747162,-1.584076
0.2438869,0,-0.3910043,1.471356,1.504849,5.370394,-4.71167,-1.653137
0.2602425,0,-0.3928151,1.46896,1.511436,5.50152,-4.673065,-1.728455
0.2772427,0,-0.3933889,1.467623,1.514986,5.675736,-4.626648,-1.710083
0.2936459,0,-0.3946865,1.465119,1.522315,5.927221,-4.514832,-1.681183
0.3108063,0,-0.3952719,1.463757,1.52667,6.028323,-4.377411,-1.717773
0.3272343,0,-0.3964165,1.461283,1.535389,6.214657,-4.137085,-1.763245
0.3444595,0,-0.3967964,1.460202,1.5403,6.308384,-4.003876,-1.815826
0.3606796,0,-0.3975717,1.457796,1.549906,6.682011,-3.760834,-1.886108
0.3775425,0,-0.3977824,1.456513,1.554879,7.154357,-3.622711,-1.92569
0.3937244,0,-0.3982749,1.454385,1.565184,8.045473,-3.352509,-1.995056
0.4111214,0,-0.3984106,1.45324,1.570772,8.607309,-3.209473,-2.068665
0.4275951,0,-0.3986075,1.450713,1.582175,9.467803,-2.94516,-2.190826
0.4445152,0,-0.3988124,1.449113,1.588707,9.811831,-2.789276,-2.279114
0.461031,0,-0.3990045,1.446407,1.601785,10.33076,-2.49469,-2.400208
0.4777737,0,-0.3989926,1.4452,1.608981,10.28739,-2.340637,-2.453644
0.4942474,0,-0.3989208,1.442639,1.623326,10.40957,-2.057678,-2.565826
0.5114326,0,-0.3987857,1.4413,1.63087,10.37737,-1.950043,-2.549591
0.5279789,0,-0.3985615,1.439085,1.646194,10.4285,-1.732361,-2.564148
0.5450439,0,-0.3982318,1.438329,1.654399,10.27524,-1.676697,-2.509094
0.5613766,0,-0.3976418,1.436868,1.670889,10.0871,-1.515869,-2.511688
0.5779819,0,-0.3971399,1.436333,1.679375,9.886108,-1.454742,-2.521759
0.5944443,0,-0.3962032,1.436225,1.6966,9.604573,-1.255951,-2.520752
0.6113338,0,-0.3955171,1.436835,1.705861,9.05957,-1.104065,-2.521057
0.6279106,0,-0.3941166,1.437767,1.724393,8.183794,-0.8863831,-2.423737
0.6449852,0,-0.3932403,1.437998,1.733839,7.55646,-0.8204346,-2.276825
0.6612129,0,-0.391149,1.439146,1.752541,6.666139,-0.7066345,-2.124054
0.6781502,0,-0.3900774,1.440062,1.761891,6.191451,-0.6103516,-2.069458
0.6944237,0,-0.3877612,1.442019,1.780558,5.421572,-0.540741,-1.832367
0.7117004,0,-0.3863723,1.444294,1.790236,5.505165,-0.6661682,-1.539398
0.7279663,0,-0.3834905,1.451854,1.810311,5.209837,-0.9191895,-0.9381104
0.7449169,0,-0.3827226,1.451543,1.819184,4.501093,-1.077454,-1.155518
0.7610664,0,-0.3803179,1.450971,1.837088,3.675861,-1.062561,-1.04129
