time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.09741752,1.73605,-0.2309914,-3.51355,0.3289705,1.537695
0.01386261,0,0.09717846,1.736085,-0.2304825,-3.495087,0.3557819,1.528754
0.02957916,0,0.09695432,1.73619,-0.2298729,-3.53183,0.3770408,1.506525
0.04315186,0,0.09677681,1.736266,-0.2291195,-3.61499,0.402375,1.513003
0.05647278,0,0.09648843,1.736435,-0.2282699,-3.681854,0.450965,1.520085
0.07156372,0,0.09625971,1.736543,-0.2273358,-3.756104,0.4689185,1.512604
0.08570862,0,0.09595903,1.736597,-0.226248,-3.826172,0.4967332,1.495572
0.09928894,0,0.09571239,1.736518,-0.2251435,-3.868774,0.5222609,1.465687
0.1139832,0,0.09544536,1.736266,-0.2239422,-3.85083,0.5660852,1.420025
0.128273,0,0.09516803,1.736007,-0.2226431,-3.784851,0.6231462,1.356013
0.1427536,0,0.09478598,1.73578,-0.2210835,-3.71402,0.6885357,1.287561
0.1562195,0,0.09442828,1.735558,-0.2194307,-3.638275,0.7398158,1.212709
0.1712265,0,0.09409326,1.735356,-0.2176996,-3.538422,0.7866078,1.146574
0.1857605,0,0.09336439,1.734646,-0.2139725,-3.425934,0.8854073,0.9900638
0.1992722,0,0.0929042,1.734061,-0.2118793,-3.323883,0.946878,0.9158523
0.2146606,0,0.09243096,1.733689,-0.2097551,-3.188141,1.008294,0.8785222
0.2312775,0,0.09196089,1.733415,-0.2073944,-3.111298,1.054774,0.8368428
0.2453537,0,0.09153096,1.733043,-0.2049629,-3.04364,1.086905,0.7985466
0.2589645,0,0.09104028,1.732515,-0.2022965,-3.007965,1.125642,0.7334932
0.2728729,0,0.09048927,1.732351,-0.1994954,-2.987061,1.167294,0.7135226
0.2870331,0,0.08990671,1.732033,-0.1964869,-3.035553,1.201639,0.6565067
0.3011551,0,0.08933039,1.731481,-0.193287,-3.139221,1.222954,0.6020911
0.3166351,0,0.08877017,1.730957,-0.1899377,-3.212097,1.235551,0.5397946
0.3313446,0,0.08826117,1.730134,-0.1863178,-3.330658,1.251352,0.4587115
0.3457489,0,0.08769536,1.72897,-0.1823944,-3.414825,1.306192,0.3165773
0.3594894,0,0.08716068,1.727631,-0.1783022,-3.435242,1.354281,0.1522987
0.3749084,0,0.08661982,1.72655,-0.1739449,-3.286194,1.436289,0.008029648
0.389267,0,0.08607658,1.725598,-0.1692329,-3.097046,1.51651,-0.1240234
0.4040146,0,0.08564922,1.724401,-0.1644451,-2.82135,1.57405,-0.2063293
0.4179077,0,0.08520379,1.722854,-0.1594266,-2.498138,1.64693,-0.2192993
0.4332275,0,0.08482794,1.721056,-0.15421,-2.0625,1.703421,-0.1894836
0.4472198,0,0.08447158,1.719362,-0.1487595,-1.520325,1.776189,-0.1306152
0.4609451,0,0.08417247,1.717836,-0.1430236,-0.9500427,1.834663,-0.07910156
0.4762802,0,0.08393899,1.716179,-0.1370181,-0.3754883,1.915502,-0.009552002
0.4907227,0,0.08372848,1.714314,-0.1307414,0.2676648,1.994413,0.07820483
0.5056686,0,0.08359344,1.712447,-0.1243717,0.9553034,2.040901,0.14848
0.5191193,0,0.08339565,1.708801,-0.1112102,2.311481,2.152623,0.2753773
0.5348816,0,0.08352009,1.706996,-0.1041153,3.120252,2.196568,0.3069488
0.5495453,0,0.08370474,1.705147,-0.09679535,3.907144,2.220085,0.2577563
0.5655136,0,0.08385418,1.702975,-0.08903188,4.623349,2.266418,0.1590268
0.5792465,0,0.0840418,1.700835,-0.08095682,5.307561,2.295968,-0.02404785
0.593956,0,0.08432007,1.698572,-0.07257935,5.927167,2.30596,-0.2287903
0.6087265,0,0.08470356,1.695903,-0.0637719,6.478622,2.286674,-0.438385
0.6233902,0,0.08517847,1.693346,-0.05480314,7.118272,2.262839,-0.6208496
0.6381531,0,0.08574975,1.690862,-0.04541746,7.849969,2.230855,-0.7798157
0.6533966,0,0.08653136,1.687882,-0.03588716,8.604173,2.168536,-0.9292297
0.6681213,0,0.08728949,1.684541,-0.02612858,9.519375,2.123893,-1.086243
0.6824036,0,0.08816985,1.681117,-0.0165027,10.534,2.070326,-1.279846
0.6970291,0,0.0891332,1.677927,-0.006649662,11.74156,2.043091,-1.461823
0.7127228,0,0.09124161,1.672063,0.01337628,14.06216,1.990968,-1.8255
0.7292023,0,0.09244798,1.669554,0.02405353,15.04661,1.972471,-2.060272
0.7461548,0,0.09379458,1.66766,0.03519383,15.66232,1.932184,-2.243439
0.7612839,0,0.09520147,1.666563,0.04697349,15.83853,1.909374,-2.378113
0.7750778,0,0.09672114,1.666032,0.05890005,15.8226,1.865825,-2.403717
0.7905273,0,0.09850629,1.665812,0.07073388,15.65598,1.790666,-2.280334
0.8068161,0,0.1002872,1.665913,0.08246328,15.54713,1.687593,-2.066437
0.8215637,0,0.1038394,1.667135,0.1056112,15.75765,1.419157,-1.674164
0.8405075,0,0.1056787,1.669392,0.1172017,16.00652,1.150922,-1.300598
0.8576508,0,0.1076353,1.67319,0.1293236,16.39289,0.8373333,-0.84198
0.8716888,0,0.1096113,1.676754,0.1414995,16.44366,0.4977893,-0.448822
0.8871765,0,0.111236,1.678713,0.1531341,16.21985,0.2444461,-0.2130127
0.9022217,0,0.1125104,1.680635,0.1647026,15.94853,0.02602087,0.05767042
0.9184952,0,0.1150426,1.683181,0.187523,15.24213,-0.5079346,0.4741963
0.9383545,0,0.115991,1.683406,0.1985935,14.81498,-0.7868958,0.5089667
0.9535294,0,0.1167618,1.683851,0.20997,14.5139,-0.9918823,0.3991977
0.9692001,0,0.1174124,1.68546,0.2216981,14.47485,-1.122559,0.1405978
0.98423,0,0.117815,1.687189,0.2335022,14.58462,-1.185577,-0.1257629
0.9993362,0,0.1180848,1.688505,0.2450581,14.79337,-1.222382,-0.4622192
1.015007,0,0.1182746,1.689605,0.2564471,15.12125,-1.244476,-0.6972351
1.030556,0,0.1183456,1.690902,0.268127,15.46944,-1.248352,-0.8013916
1.045952,0,0.1184261,1.691694,0.2801576,15.66671,-1.291931,-0.8033752
1.060387,0,0.1183601,1.692431,0.2924544,15.7609,-1.322998,-0.7176819
1.076904,0,0.1182896,1.693839,0.3169662,15.75103,-1.396637,-0.5035706
1.092178,0,0.1182039,1.694195,0.3299106,15.48126,-1.390137,-0.2221375
1.10788,0,0.1180038,1.694491,0.3434004,15.07825,-1.352631,0.09353551
1.123055,0,0.1175426,1.69432,0.3570324,14.6351,-1.292755,0.377198
1.137421,0,0.1171833,1.693796,0.3706924,14.2927,-1.260162,0.6346648
1.153404,0,0.1167538,1.693202,0.3845392,14.05965,-1.221375,0.9066685
1.168983,0,0.116034,1.692215,0.3984902,13.81761,-1.202728,1.164582
1.184319,0,0.1151764,1.69101,0.4127161,13.58604,-1.23288,1.384402
1.198944,0,0.1142782,1.689739,0.4270789,13.37511,-1.252716,1.567027
1.214752,0,0.1123232,1.686721,0.4557756,13.04356,-1.270691,1.881474
1.230812,0,0.1108988,1.684988,0.4700844,12.9876,-1.295563,1.943292
1.245995,0,0.1088965,1.683604,0.4845035,12.86153,-1.297638,1.961252
1.261208,0,0.1070882,1.682433,0.4993732,12.55409,-1.364838,2.024382
1.276917,0,0.1051493,1.681896,0.514692,12.05748,-1.450989,2.149108
1.292511,0,0.1032601,1.681462,0.5302767,11.38316,-1.582184,2.263244
1.307892,0,0.1009976,1.680609,0.5458341,10.75168,-1.655151,2.271487
1.323402,0,0.09834874,1.680329,0.5616133,10.26401,-1.692749,2.111509
1.338097,0,0.09549867,1.68091,0.5772695,9.992545,-1.693695,1.670563
1.354347,0,0.08979472,1.682847,0.6082583,9.811589,-1.562653,0.7090539
1.369934,0,0.08698556,1.684432,0.6231908,10.10671,-1.17804,0.1032745
1.385986,0,0.08425514,1.686126,0.6378937,10.45537,-0.7013855,-0.2713928
1.401688,0,0.08155586,1.691003,0.6538786,11.05139,-0.3001099,-0.4674683
1.415985,0,0.07887407,1.697925,0.6709545,11.01519,0.06437118,-0.6176453
