time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.733272,1.498888,1.54449,-10.03009,2.468321,2.177959
0.01626587,0,-0.733865,1.498941,1.544744,-9.959442,2.479271,2.10668
0.03201294,0,-0.7341748,1.49891,1.544933,-10.00681,2.478852,2.057902
0.0480957,0,-0.7348263,1.498633,1.545121,-9.983398,2.531683,1.99125
0.06378174,0,-0.7350748,1.498427,1.54517,-9.953064,2.559039,2.030746
0.07983398,0,-0.7355462,1.498134,1.545093,-9.868652,2.593891,2.066993
0.09643555,0,-0.7357894,1.497734,1.545087,-9.864105,2.614639,2.024902
0.112793,0,-0.7360427,1.497186,1.545089,-9.874664,2.665369,1.985656
0.1290283,0,-0.7365007,1.496763,1.544926,-9.785156,2.720273,1.908321
0.1451111,0,-0.7366899,1.496737,1.544772,-9.715576,2.738828,1.875128
0.1617126,0,-0.7370114,1.496265,1.544164,-9.521698,2.775064,1.790872
0.1781616,0,-0.7370844,1.496112,1.5437,-9.377075,2.79864,1.737328
0.1940002,0,-0.7372842,1.495893,1.542575,-9.208588,2.836567,1.638468
0.2104797,0,-0.7373413,1.49575,1.541697,-9.121429,2.853736,1.538188
0.2271729,0,-0.7374127,1.495322,1.539748,-8.922577,2.893029,1.402723
0.2434082,0,-0.7373831,1.495302,1.538355,-8.825409,2.8885,1.380921
0.2597046,0,-0.7371808,1.495575,1.535579,-8.758423,2.821766,1.428632
0.2766418,0,-0.7369686,1.495943,1.533707,-8.88382,2.683975,1.600591
0.2927246,0,-0.7364652,1.495724,1.5296,-8.892822,2.462224,1.874915
0.3093262,0,-0.7360778,1.495516,1.526706,-8.716614,2.313171,2.051068
0.3257446,0,-0.7352733,1.494884,1.520725,-8.398712,2.046252,2.249315
0.3428345,0,-0.7346865,1.494238,1.517132,-8.142059,1.886466,2.314556
0.3587646,0,-0.7335249,1.49319,1.509826,-7.853027,1.585648,2.435785
0.3753967,0,-0.7326751,1.492687,1.505794,-7.854767,1.386816,2.408237
0.3922119,0,-0.7310167,1.491717,1.497589,-7.911713,1.05763,2.371963
0.4086304,0,-0.7299798,1.491289,1.493295,-8.126404,0.8975044,2.289237
0.4247131,0,-0.7278829,1.490401,1.484467,-8.421021,0.5745287,2.162032
0.4416199,0,-0.7267034,1.489769,1.479981,-8.66156,0.4251247,2.100394
0.4581604,0,-0.7242867,1.488363,1.470765,-8.955597,0.1283993,2.035041
0.4756165,0,-0.7229015,1.487539,1.466039,-9.010956,-0.01126099,2.049025
0.4920349,0,-0.7200377,1.486239,1.456436,-9.08197,-0.3148804,2.064152
0.5085144,0,-0.718379,1.485393,1.451572,-9.019928,-0.4431763,2.132989
0.5248108,0,-0.7151639,1.483402,1.441847,-8.951447,-0.6847534,2.190106
0.5416565,0,-0.7133708,1.482739,1.437066,-8.83371,-0.7635803,2.253309
0.5580444,0,-0.7097588,1.482826,1.42764,-8.670532,-0.9736633,2.418285
0.5756226,0,-0.708216,1.483868,1.423087,-8.780121,-1.05127,2.487394
0.5921326,0,-0.7051299,1.483588,1.413655,-9.017456,-1.334137,2.458531
0.6086731,0,-0.7038621,1.4826,1.408905,-9.1586,-1.462067,2.429793
0.6248169,0,-0.7011896,1.481056,1.399187,-9.321381,-1.759125,2.430362
0.6418457,0,-0.7000678,1.480464,1.394127,-9.265717,-1.887238,2.406271
0.6586914,0,-0.6990154,1.480647,1.388921,-9.158752,-2.006805,2.419376
0.6746216,0,-0.6971421,1.481495,1.378455,-9.005981,-2.277924,2.493152
0.6911926,0,-0.6964958,1.483283,1.373155,-8.978027,-2.46283,2.565301
0.7076721,0,-0.6952968,1.485232,1.362241,-9.12677,-2.816101,2.513197
0.7235718,0,-0.6949224,1.485318,1.356317,-9.082977,-2.923218,2.36035
0.7401428,0,-0.6941837,1.486595,1.344206,-8.752472,-3.103455,2.188422
0.7562866,0,-0.6939619,1.487631,1.337575,-8.331238,-3.167725,2.09436
0.7724609,0,-0.6936499,1.489387,1.324309,-7.830841,-3.359467,1.985657
0.7889404,0,-0.6936234,1.490212,1.317391,-7.657593,-3.434967,1.971636
0.8051147,0,-0.6936611,1.49208,1.303662,-7.538422,-3.618134,1.919688
0.8216248,0,-0.6938739,1.493235,1.296927,-7.890778,-3.685913,1.923567
0.8378296,0,-0.6942439,1.495185,1.283035,-8.405457,-3.851959,1.930141
0.8544312,0,-0.6946062,1.495588,1.275798,-8.837585,-3.909088,1.958348
0.8707886,0,-0.6951296,1.496226,1.261068,-9.234344,-4.022247,1.995704
0.8871765,0,-0.6954648,1.496044,1.253539,-9.320038,-4.016968,1.996768
0.903595,0,-0.6958506,1.495749,1.24602,-9.375916,-3.97229,1.987718
0.9201355,0,-0.6967769,1.495145,1.230881,-9.530518,-3.928253,1.97483
0.936554,0,-0.6974207,1.494574,1.223166,-9.543976,-3.872314,1.945037
0.9530029,0,-0.6988581,1.492967,1.207615,-9.57135,-3.772858,1.848405
0.9692383,0,-0.6997818,1.491809,1.199704,-9.470764,-3.641815,1.758561
0.9857483,0,-0.7016791,1.489462,1.18396,-9.388855,-3.420593,1.685716
1.002136,0,-0.7028017,1.488386,1.17605,-9.322266,-3.269196,1.703009
1.018585,0,-0.7050833,1.486059,1.160218,-9.305725,-3.024445,1.778529
1.035675,0,-0.7063677,1.484931,1.152324,-9.311066,-2.887024,1.890529
1.051727,0,-0.7090801,1.482773,1.136421,-9.271423,-2.636078,2.002474
1.068329,0,-0.7105695,1.48151,1.128497,-9.219482,-2.510376,2.017577
1.084473,0,-0.7135018,1.479354,1.112489,-9.071289,-2.289124,2.144068
1.100586,0,-0.7149112,1.479703,1.104625,-8.891205,-2.233917,2.282395
1.117798,0,-0.7176834,1.481332,1.088786,-8.891663,-2.114288,2.38653
1.133881,0,-0.7189897,1.481539,1.080974,-9.197906,-2.035706,2.119817
1.150482,0,-0.7210829,1.481024,1.064668,-9.467255,-1.769318,2.014665
1.167755,0,-0.7217357,1.480693,1.056101,-9.490234,-1.588531,2.10754
1.183167,0,-0.7230974,1.481274,1.039005,-9.404541,-1.390442,2.39301
1.199402,0,-0.7233475,1.482779,1.030338,-9.245972,-1.404938,2.685601
1.216187,0,-0.7240616,1.48572,1.013059,-9.223663,-1.343903,2.953444
1.232391,0,-0.7242249,1.486915,1.004359,-9.224945,-1.315704,2.914361
1.24884,0,-0.7242893,1.487818,0.9953684,-9.100891,-1.236389,2.793902
1.265167,0,-0.7242565,1.489659,0.9769937,-8.700409,-1.083099,2.641716
1.281616,0,-0.7240734,1.48984,0.967301,-8.235199,-1.010437,2.471332
1.297913,0,-0.7234943,1.490317,0.9479929,-7.434937,-0.8738708,2.275052
1.314514,0,-0.7230317,1.490619,0.9383374,-7.024078,-0.8127747,2.22092
1.330719,0,-0.7221428,1.491253,0.9192187,-6.620514,-0.7236633,2.078243
1.34726,0,-0.7216534,1.490976,0.9098324,-6.72403,-0.7144775,2.009205
1.363678,0,-0.7205498,1.490189,0.8907396,-6.675812,-0.7039185,1.954582
1.379883,0,-0.7198465,1.489424,0.8811661,-6.743652,-0.7955017,2.006558
1.39621,0,-0.7184634,1.487945,0.8620528,-6.697723,-0.9144592,1.998302
1.412872,0,-0.7175872,1.486759,0.8525158,-6.652374,-1.04599,2.045512
1.428955,0,-0.7157999,1.484097,0.833361,-6.502502,-1.284729,2.103958
1.445923,0,-0.7146286,1.4824,0.8236851,-6.35141,-1.498291,2.117381
1.461823,0,-0.7121384,1.479435,0.8045686,-6.099274,-1.838074,2.115563
1.47821,0,-0.7106538,1.478544,0.7953249,-6.026855,-2.048798,2.126015
1.495117,0,-0.7076599,1.476413,0.7768093,-6.044067,-2.465515,2.136059
1.511353,0,-0.7060508,1.474799,0.7677839,-6.150024,-2.703308,2.121355
1.527588,0,-0.7026439,1.471768,0.749455,-6.092773,-3.143036,2.213992
1.544617,0,-0.7008231,1.470247,0.7405074,-6.02478,-3.385651,2.352343
1.560547,0,-0.6992047,1.469594,0.731572,-5.890594,-3.634338,2.544551
1.577515,0,-0.696076,1.469465,0.7137228,-5.746613,-4.134766,2.905384
1.593597,0,-0.69502,1.468964,0.7046129,-6.082245,-4.425751,2.935818
1.610046,0,-0.6928446,1.467127,0.6861435,-6.192139,-4.869293,2.965539
1.626648,0,-0.6923633,1.467633,0.6765947,-6.04422,-4.974243,2.866785
1.643494,0,-0.6915857,1.47039,0.657698,-5.768341,-5.272644,2.56748
1.659485,0,-0.6916056,1.472388,0.6481357,-5.622681,-5.355499,2.359431
1.676086,0,-0.6914989,1.475519,0.6285716,-5.170288,-5.518127,2.141933
1.692444,0,-0.6916642,1.477086,0.6183437,-4.735687,-5.522064,2.168808
1.709076,0,-0.6921469,1.479896,0.5976434,-3.914429,-5.61438,2.073024
1.726105,0,-0.6924824,1.481125,0.5869892,-3.418457,-5.599884,2.05846
