time1,dist1,rmse1,sign1,dx_std1,angle_mean1,angle_std1,not_on_line_count1,not_looking_count1,not_looking_frame1
   6.227234,   3.340128,   0.038938,11,   0.002418, 174.094457,   5.799588,0,1,1
 -76.619970,  -1.000000,  -1.000000,-1,  -1.000000,  -1.000000,  -1.000000,-1,-1,-1
-124.599970,  -1.000000,  -1.000000,-1,  -1.000000,  -1.000000,  -1.000000,-1,-1,-1
