time1,dist1,rmse1,sign1,dx_std1,angle_mean1,angle_std1,not_on_line_count1,not_looking_count1,not_looking_frame1
  16.996950,   3.914483,   0.048573,21,   0.002452, 178.300745,   6.245346,0,1,849
  31.219950,   8.807234,   0.176810,52,   0.003586, 175.597184,   2.629720,3,0,1560
  21.220000,   7.954605,   0.177216,36,   0.003964, 176.167994,   2.456678,5,0,1060
  19.040000,   8.532912,   0.106804,35,   0.005673, 177.393769,   2.307528,2,0,951
  21.900000,   8.969486,   0.224830,41,   0.005660, 174.059945,   4.880441,10,0,1094
  22.379900,   9.409400,   0.201648,45,   0.006267, 176.405061,   2.753653,5,0,1118
  30.000100,  10.411013,   0.155503,45,   0.005718, 175.556917,   3.482832,6,0,1499
  32.440000,  10.615886,   0.164234,53,   0.005522, 173.813458,   4.656731,10,0,1621
  34.460000,  11.628009,   0.143012,50,   0.006206, 174.653942,   2.140674,9,0,1722
