time2,dist2,rmse2,sign2,dx_std2,angle_mean2,angle_std2,not_on_line_count2,not_looking_count2,not_looking_frame2
  10.699990,   7.069436,   0.198799,20,   0.002291, 174.731959,   3.717403,2,0,0
  33.220010,   9.099321,   0.668371,48,   0.002513, 159.275328,  16.592756,1,0,0
  25.080000,   8.198272,   0.683703,38,   0.003192, 157.840925,  14.208512,1,0,0
