time2,dist2,rmse2,sign2,dx_std2,angle_mean2,angle_std2,not_on_line_count2,not_looking_count2,not_looking_frame2
  68.080000,  11.669277,   0.177825,109,   0.002953, 175.673307,   2.612106,8,0,3403
  49.100100,  11.858325,   0.205241,90,   0.004128, 174.923713,   3.739344,9,0,2454
  35.560000,  10.005630,   0.186030,59,   0.004161, 176.738152,   1.826606,9,0,1777
  33.120100,  10.911527,   0.123862,62,   0.005744, 172.511030,   2.026742,5,0,1655
  48.420100,  15.626304,   0.168502,99,   0.006625, 174.294916,   4.322422,13,0,2420
  48.720000,  15.309881,   0.187807,80,   0.006547, 175.840243,   2.828380,16,0,2435
  51.480100,  14.792288,   0.123894,74,   0.005788, 175.554896,   2.414481,11,0,2573
  60.539900,  16.317735,   0.167269,82,   0.005684, 176.190273,   2.402727,16,0,3026
 151.540000,  46.898303,   0.166464,221,   0.006440, 173.629019,   4.451298,52,0,7576
