time1,dist1,rmse1,sign1,dx_std1,angle_mean1,angle_std1,not_on_line_count1,not_looking_count1,not_looking_frame1
  10.799870,   3.990773,   0.431530,16,   0.002859,  15.818589,  16.743368,1,5,5
  11.700010,   7.096719,   0.468403,24,   0.002158,   6.646934,   5.332170,0,6,6
  12.660000,   7.097040,   0.198663,25,   0.002140,   3.730839,   3.364825,1,6,6
  15.800000,   7.630946,   0.249650,30,   0.003721,  14.615069,  12.450782,2,7,7
  14.680000,   7.528015,   0.476211,17,   0.003683,  15.315391,  11.074464,1,5,5
   9.839900,   7.072035,   0.510519,17,   0.002471,   9.726685,   6.349782,0,3,3
  11.560000,   7.379326,   0.512167,23,   0.004404,  11.590862,   9.026888,1,6,6
