time1,dist1,rmse1,sign1,dx_std1,angle_mean1,angle_std1,not_on_line_count1,not_looking_count1,not_looking_frame1
  11.656260,   3.463267,   0.027920,21,   0.001804,   1.365625,   1.641810,0,0,3
  16.920000,   7.179839,   0.076341,33,   0.002143,   7.208589,   2.398527,0,4,709
  13.940000,   7.131930,   0.038232,22,   0.002237,   4.906851,   2.155363,0,6,391
  12.760000,   7.118342,   0.124377,25,   0.002298,   2.538332,   1.991916,1,1,58
  10.620000,   7.101112,   0.074863,17,   0.002667,   3.609182,   1.874327,0,7,167
  14.020000,   7.244834,   0.142522,27,   0.002915,   5.890243,   2.779971,2,3,403
  11.420000,   7.108745,   0.039964,19,   0.002496,   4.010779,   1.016018,0,4,86
  10.980000,   7.083663,   0.048471,22,   0.002216,   3.691506,   1.956657,0,7,157
