time2,dist2,rmse2,sign2,dx_std2,angle_mean2,angle_std2,not_on_line_count2,not_looking_count2,not_looking_frame2
  22.920000,   8.063795,   0.120373,39,   0.003310,   3.685500,   2.895789,4,3,340
  20.460000,   7.555650,   0.090832,35,   0.002849,   8.165853,   3.561738,1,2,783
  17.720040,   7.369746,   0.067587,25,   0.002842,   2.993731,   2.087225,1,2,190
  15.600000,   7.295134,   0.077892,28,   0.002876,   5.279157,   2.672778,0,6,390
  13.480000,   7.190255,   0.056045,27,   0.002712,   3.346104,   2.127642,0,8,157
  13.760000,   7.247558,   0.092017,27,   0.003067,   6.357185,   2.355478,0,5,437
  12.860000,   7.184752,   0.120298,25,   0.002791,   4.072691,   1.525270,0,7,181
  12.080100,   7.091896,   0.044948,26,   0.002209,   5.904270,   2.288301,0,4,350
