time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.790799,2.152157,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.779027,2.152157,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.763331,2.152157,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.759123,2.152157,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.758282,2.152157,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.758114,2.152157,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.75808,2.152157,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.758073,2.152157,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.758072,2.152157,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,0.03864106,0.202571,0.09772201,-40.96005,5.535351,-6.176422,-1.132489,1.758071,2.152157,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
