time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.693998,2.146944,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.682226,2.146944,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.66653,2.146944,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.662322,2.146944,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.661481,2.146944,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.661312,2.146944,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.661278,2.146944,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.661272,2.146944,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.66127,2.146944,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,-0.0319209,0.1057698,0.03453345,4.019323,-16.41241,-3.674927,-1.037913,1.66127,2.146944,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
