time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.714027,2.261729,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.702255,2.261729,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.686559,2.261729,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.682351,2.261729,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681509,2.261729,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681341,2.261729,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681307,2.261729,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681301,2.261729,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681299,2.261729,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,0.0106153,0.1257986,-0.08526194,-26.69559,-20.26071,-3.904297,-0.9832829,1.681299,2.261729,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
