time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.294289,1.710875,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.282517,1.710875,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.266821,1.710875,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.262613,1.710875,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.261772,1.710875,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.261604,1.710875,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.26157,1.710875,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.261563,1.710875,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.261562,1.710875,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,-0.2744322,-0.2939389,0.4087168,2.194726,-14.82098,-4.954651,-1.13102,1.261562,1.710875,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
