time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.328203,1.778314,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.316431,1.778314,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.300735,1.778314,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.296527,1.778314,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295686,1.778314,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295518,1.778314,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295484,1.778314,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295477,1.778314,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295476,1.778314,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,-0.1997822,-0.2600249,0.387993,53.52872,-12.29361,-4.161926,-1.169151,1.295475,1.778314,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
