time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ
0,6.385605E+13,0,0,0,0,0,0,-1.036066,1.6,2.193934,-1.036066,1.6,2.193934,0,0,0,-1.036066,1.6,2.193934,0,0,0
0.02,6.385605E+13,0,0,0,0,0,0,-1.036066,1.596076,2.193934,-1.036066,1.596076,2.193934,0,0,0,-1.036066,1.596076,2.193934,0,0,0
0.04,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.731891,2.151648,-1.036066,1.588228,2.193934,0,0,0,-1.036066,1.588228,2.193934,0,0,0
0.06,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.720119,2.151648,-1.036066,1.576456,2.193934,0,0,0,-1.036066,1.576456,2.193934,0,0,0
0.08,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.704423,2.151648,-1.036066,1.56076,2.193934,0,0,0,-1.036066,1.56076,2.193934,0,0,0
0.09999999,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.700216,2.151648,-1.036066,1.556552,2.193934,0,0,0,-1.036066,1.556552,2.193934,0,0,0
0.12,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699374,2.151648,-1.036066,1.555711,2.193934,0,0,0,-1.036066,1.555711,2.193934,0,0,0
0.14,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699206,2.151648,-1.036066,1.555542,2.193934,0,0,0,-1.036066,1.555542,2.193934,0,0,0
0.16,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699172,2.151648,-1.036066,1.555509,2.193934,0,0,0,-1.036066,1.555509,2.193934,0,0,0
0.18,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699165,2.151648,-1.036066,1.555502,2.193934,0,0,0,-1.036066,1.555502,2.193934,0,0,0
0.2,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699164,2.151648,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
0.22,6.385605E+13,-0.001484714,0.1436634,0.05831647,-32.25476,-7.880402,4.366901,-1.076252,1.699164,2.151648,-1.036066,1.555501,2.193934,0,0,0,-1.036066,1.555501,2.193934,0,0,0
