InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
89.203,-0.1896082,-0.03653866,-0.01985702,5.507111,164.7933,10.52095,,5.507111,164.7933,10.52095
89.30312,-0.1747096,-0.04336078,-0.01743196,11.77635,151.5933,10.72615,,11.77635,151.5933,10.72615
89.43144,-0.1361694,-0.04812042,0.01712997,16.72389,120.295,9.406579,,16.72389,120.295,9.406579
89.55431,-0.1248304,-0.04830685,0.07926767,18.37297,83.53008,8.973701,,18.37297,83.53008,8.973701
89.65654,-0.1428514,-0.04990125,0.1240904,19.85496,53.78942,6.64889,,19.85496,53.78942,6.64889
89.75775,-0.1794212,-0.04873794,0.1490816,19.87348,23.21072,1.07152,,19.87348,23.21072,1.07152
89.86829,-0.2126103,-0.04881738,0.1504749,19.97835,356.332,356.7396,,19.97835,-3.668,-3.2604
89.98628,-0.2254665,-0.04766097,0.1421461,18.1678,341.4889,354.14,,18.1678,-18.5111,-5.86
90.09418,-0.2365731,-0.04519574,0.1323474,15.77298,326.4541,351.6402,,15.77298,-33.5459,-8.3598
90.21864,-0.2432455,-0.04867525,0.1310588,17.18655,318.6235,349.7029,,17.18655,-41.3765,-10.2971
90.34546,-0.2437558,-0.05715768,0.1460202,20.70395,322.2788,350.4926,,20.70395,-37.7212,-9.5074
90.44899,-0.2480913,-0.06246119,0.1608939,21.91852,325.794,350.9467,,21.91852,-34.206,-9.0533
90.55446,-0.2565611,-0.06505822,0.1819526,23.10669,327.2453,351.1495,,23.10669,-32.7547,-8.8505
90.65779,-0.2707819,-0.05675403,0.207659,21.67537,327.4568,352.7558,,21.67537,-32.5432,-7.2442
90.78679,-0.2802922,-0.05849737,0.2278469,21.23055,329.0266,354.4694,,21.23055,-30.9734,-5.5306
90.89703,-0.2826973,-0.06161607,0.2408724,21.22371,332.3988,354.3354,,21.22371,-27.6012,-5.6646
91.00546,-0.2929264,-0.07610164,0.2597372,20.96576,334.5908,355.1224,,20.96576,-25.4092,-4.8776
91.1077,-0.3210021,-0.08070448,0.2859525,20.48,336.8834,354.4883,,20.48,-23.1166,-5.5117
91.20782,-0.3729864,-0.08824507,0.3137964,17.58081,337.6679,355.1674,,17.58081,-22.3321,-4.8326
91.33478,-0.4622379,-0.07659336,0.3623795,16.95277,331.6427,356.3702,,16.95277,-28.3573,-3.6298
91.43588,-0.5270901,-0.07203074,0.3902206,17.81488,326.8236,354.7624,,17.81488,-33.1764,-5.2376
91.53712,-0.5716369,-0.07120966,0.3949508,19.2974,326.5193,355.2318,,19.2974,-33.4807,-4.7682
91.6474,-0.5857124,-0.06544646,0.3811982,20.39285,329.8383,358.8968,,20.39285,-30.1617,-1.1032
91.76324,-0.5562639,-0.05614968,0.3595048,18.36329,342.8787,1.710079,,18.36329,-17.1213,1.710079
91.8752,-0.489398,-0.05058332,0.3236704,15.86097,5.386151,6.02173,,15.86097,5.386151,6.02173
91.98309,-0.4130446,-0.04461071,0.2719761,10.80308,26.51692,8.682802,,10.80308,26.51692,8.682802
92.0874,-0.3285994,-0.0445487,0.1940268,7.1023,46.57117,10.20591,,7.1023,46.57117,10.20591
92.21094,-0.2624244,-0.03044934,0.1119183,6.851424,65.76536,10.27258,,6.851424,65.76536,10.27258
92.31152,-0.2385626,-0.03024449,0.06659505,7.618578,74.25629,13.0275,,7.618578,74.25629,13.0275
92.42117,-0.2354922,-0.02933198,0.0588003,8.709411,74.10484,9.382958,,8.709411,74.10484,9.382958
92.52513,-0.2572705,-0.03951336,0.07218654,11.93417,71.62594,12.45952,,11.93417,71.62594,12.45952
92.64098,-0.2879694,-0.0407167,0.1011102,11.98417,61.57589,12.53881,,11.98417,61.57589,12.53881
92.75044,-0.3133147,-0.04280512,0.1248614,13.77349,54.0946,10.48996,,13.77349,54.0946,10.48996
92.851,-0.3250785,-0.05200469,0.1538544,14.01027,48.53424,12.05069,,14.01027,48.53424,12.05069
92.96246,-0.333756,-0.05565927,0.1820323,16.62477,40.81894,14.19748,,16.62477,40.81894,14.19748
93.07693,-0.3399668,-0.0494746,0.1924013,15.83986,26.32148,11.3961,,15.83986,26.32148,11.3961
93.20467,-0.3401074,-0.0385686,0.1861614,12.7688,7.954047,7.507925,,12.7688,7.954047,7.507925
93.32393,-0.3311322,-0.02925757,0.1717627,8.890457,352.4739,4.570122,,8.890457,-7.5261,4.570122
93.42569,-0.3221496,-0.03505623,0.1545758,12.50972,340.7365,2.701881,,12.50972,-19.2635,2.701881
93.55284,-0.3150656,-0.03822629,0.1362399,14.88181,327.9024,359.5648,,14.88181,-32.0976,-0.4352
93.65625,-0.3097558,-0.03461583,0.1279926,14.14286,327.2406,359.7922,,14.14286,-32.7594,-0.2078
93.77805,-0.2999311,-0.0278277,0.1209466,12.32764,328.9672,-0.001122337,,12.32764,-31.0328,-0.001122337
93.90977,-0.2895525,-0.02390722,0.1185074,10.42372,332.3074,358.8115,,10.42372,-27.6926,-1.1885
94.01894,-0.3004433,-0.02663376,0.1220607,10.0583,335.9381,357.4329,,10.0583,-24.0619,-2.5671
94.12738,-0.3434545,-0.03546762,0.1247061,12.07894,335.0587,357.9865,,12.07894,-24.9413,-2.0135
94.23759,-0.3869033,-0.03954555,0.1275707,14.76375,333.5287,358.7418,,14.76375,-26.4713,-1.2582
94.35323,-0.4392153,-0.03774534,0.1262877,15.17693,331.3695,359.9051,,15.17693,-28.6305,-0.0949
94.4785,-0.4787646,-0.04108893,0.1171493,15.96012,327.2435,0.4339406,,15.96012,-32.7565,0.4339406
94.59007,-0.4962999,-0.04397101,0.1124646,15.338,328.6768,0.9153695,,15.338,-31.3232,0.9153695
94.70433,-0.5042766,-0.04748485,0.1140125,16.40308,334.9507,2.243805,,16.40308,-25.0493,2.243805
94.80449,-0.5084832,-0.05372213,0.1175034,17.73449,340.6109,2.463731,,17.73449,-19.3891,2.463731
94.91724,-0.5085545,-0.05541848,0.1281002,19.66786,346.136,3.206017,,19.66786,-13.864,3.206017
95.0293,-0.5026801,-0.05703585,0.1529995,18.44672,351.3278,3.112136,,18.44672,-8.6722,3.112136
95.12935,-0.5001909,-0.05933895,0.1946529,17.62567,353.0861,3.591409,,17.62567,-6.9139,3.591409
95.23048,-0.4988458,-0.07006378,0.2569602,16.94505,351.18,4.331938,,16.94505,-8.82,4.331938
95.33347,-0.4999595,-0.07939713,0.3259339,19.01323,347.3126,6.415307,,19.01323,-12.6874,6.415307
95.4409,-0.513045,-0.0850857,0.3914297,17.08059,344.7052,3.706805,,17.08059,-15.2948,3.706805
95.54411,-0.5361926,-0.1031224,0.4410622,16.85218,343.463,2.757059,,16.85218,-16.537,2.757059
95.67113,-0.549486,-0.110098,0.433555,22.50418,343.3756,4.007234,,22.50418,-16.6244,4.007234
95.78062,-0.5365691,-0.09833901,0.3787444,19.37426,350.6901,5.212157,,19.37426,-9.3099,5.212157
95.89253,-0.5122353,-0.08808853,0.3021004,17.32941,2.798807,7.361271,,17.32941,2.798807,7.361271
95.99527,-0.4852841,-0.06210708,0.2184062,12.67498,19.70742,7.061122,,12.67498,19.70742,7.061122
96.09669,-0.4589507,-0.04064864,0.1522143,10.87962,33.21855,8.326687,,10.87962,33.21855,8.326687
96.21948,-0.4270399,-0.02630539,0.08248954,7.447088,46.97978,6.15274,,7.447088,46.97978,6.15274
96.32341,-0.3997188,-0.02551001,0.03070581,4.602268,60.88315,3.762513,,4.602268,60.88315,3.762513
96.44449,-0.3683114,-0.02646209,-0.03726241,4.395936,87.49316,2.30176,,4.395936,87.49316,2.30176
96.54453,-0.3571563,-0.02011402,-0.08128311,3.769583,108.3094,2.443148,,3.769583,108.3094,2.443148
96.6465,-0.3514887,-0.02765808,-0.1070831,5.954072,122.244,5.852336,,5.954072,122.244,5.852336
96.77147,-0.3384154,-0.03648553,-0.1095679,10.17405,121.2225,9.077964,,10.17405,121.2225,9.077964
96.87575,-0.3334076,-0.03640149,-0.1069612,10.69482,114.5065,8.342065,,10.69482,114.5065,8.342065
96.98532,-0.3316859,-0.03779878,-0.1069025,12.54388,107.5147,7.84554,,12.54388,107.5147,7.84554
97.08542,-0.3298032,-0.03432101,-0.1100955,12.42168,103.0308,7.676133,,12.42168,103.0308,7.676133
97.18819,-0.3237164,-0.0280763,-0.1059932,10.89547,98.48611,7.562034,,10.89547,98.48611,7.562034
97.31546,-0.3208271,-0.03258333,-0.09182233,12.72931,92.02623,8.237447,,12.72931,92.02623,8.237447
97.42609,-0.3215909,-0.03840674,-0.07448481,15.47379,88.13055,7.78248,,15.47379,88.13055,7.78248
97.53662,-0.3192777,-0.0388271,-0.06949186,15.36551,90.12986,8.48105,,15.36551,90.12986,8.48105
97.63719,-0.3166377,-0.03687537,-0.07504123,14.17257,95.28184,8.954773,,14.17257,95.28184,8.954773
97.76199,-0.3125019,-0.03335884,-0.08867763,12.13525,101.5873,9.44841,,12.13525,101.5873,9.44841
97.90102,-0.3054003,-0.03548598,-0.1099741,12.99119,107.4829,9.54836,,12.99119,107.4829,9.54836
98.01372,-0.3008897,-0.03619375,-0.1322182,12.85722,112.6619,8.413234,,12.85722,112.6619,8.413234
98.1142,-0.2937415,-0.04017816,-0.1411918,13.09652,115.5678,8.277244,,13.09652,115.5678,8.277244
98.22151,-0.2748181,-0.0532068,-0.1473673,13.32461,115.7659,8.117266,,13.32461,115.7659,8.117266
98.32661,-0.2296849,-0.05914883,-0.1548301,14.09437,115.1569,8.539544,,14.09437,115.1569,8.539544
98.42807,-0.1670648,-0.06988689,-0.1608595,14.78426,112.9266,8.449336,,14.78426,112.9266,8.449336
98.55264,-0.06521532,-0.09156524,-0.1701381,14.54428,109.2923,8.33286,,14.54428,109.2923,8.33286
98.67702,0.05721987,-0.09343494,-0.1744258,12.32681,107.6339,6.920232,,12.32681,107.6339,6.920232
98.78889,0.1377568,-0.08960643,-0.1657698,13.37069,107.3672,6.996726,,13.37069,107.3672,6.996726
98.90436,0.1648435,-0.09631457,-0.1473938,14.30731,104.9809,6.942642,,14.30731,104.9809,6.942642
99.03105,0.1209544,-0.09669457,-0.1062968,16.58277,92.74599,7.504796,,16.58277,92.74599,7.504796
99.15294,0.004014271,-0.08776422,-0.0439438,16.79404,64.48207,2.73423,,16.79404,64.48207,2.73423
99.2551,-0.1138977,-0.06319819,0.005589517,14.59351,36.42054,359.5037,,14.59351,36.42054,-0.4963
99.35526,-0.2258556,-0.04537588,0.02234275,10.85437,8.669637,0.09744071,,10.85437,8.669637,0.09744071
99.45712,-0.2971573,-0.03327882,0.01595691,8.975511,349.5248,1.362108,,8.975511,-10.4752,1.362108
99.56854,-0.338921,-0.03285179,0.006835416,8.251842,336.7439,0.393333,,8.251842,-23.2561,0.393333
99.69322,-0.3514592,-0.04150052,0.004345555,13.92452,331.6136,358.2529,,13.92452,-28.3864,-1.7471
99.82236,-0.3474097,-0.04296029,0.01549325,13.91901,336.2841,0.1038408,,13.91901,-23.7159,0.1038408
99.92677,-0.3383575,-0.04285882,0.03012912,13.50848,340.2842,0.223535,,13.50848,-19.7158,0.223535
100.0294,-0.3267188,-0.04554036,0.04699835,15.31628,346.3399,359.2616,,15.31628,-13.6601,-0.7384
100.1329,-0.3224597,-0.05033321,0.06184705,16.31619,351.7083,0.6392404,,16.31619,-8.2917,0.6392404
100.2342,-0.333132,-0.05261571,0.07641345,16.0043,352.4732,0.3847429,,16.0043,-7.5268,0.3847429
100.3556,-0.3486537,-0.06019081,0.09976586,16.51921,354.0383,359.0951,,16.51921,-5.9617,-0.9049
100.4691,-0.3434588,-0.06348473,0.1385751,18.11946,358.1461,359.7871,,18.11946,-1.8539,-0.2129
100.5697,-0.3239707,-0.06905187,0.1874233,17.70462,0.1021544,0.3026348,,17.70462,0.1021544,0.3026348
100.6714,-0.2933195,-0.08620504,0.2443974,18.32773,0.5835074,1.752968,,18.32773,0.5835074,1.752968
100.7722,-0.2636966,-0.09307535,0.3159783,17.12539,359.7476,3.154794,,17.12539,-0.2524,3.154794
100.8722,-0.2509296,-0.1008299,0.3877571,18.41643,358.872,2.870919,,18.41643,-1.128,2.870919
100.9835,-0.2532325,-0.1172212,0.4386529,18.92284,358.675,1.873655,,18.92284,-1.325,1.873655
101.0862,-0.2680882,-0.1268513,0.4428907,22.01272,0.06055138,1.271859,,22.01272,0.06055138,1.271859
101.1866,-0.2835529,-0.1237932,0.4003022,20.82574,5.646734,4.163791,,20.82574,5.646734,4.163791
101.3113,-0.298059,-0.1152829,0.2992702,18.91396,20.43826,5.468304,,18.91396,20.43826,5.468304
101.436,-0.3185711,-0.08890128,0.1898582,17.63195,42.06439,7.506332,,17.63195,42.06439,7.506332
101.5601,-0.3235368,-0.04654596,0.1077656,10.58133,56.25887,8.099176,,10.58133,56.25887,8.099176
101.6771,-0.320682,-0.03139566,0.04229368,5.672605,70.41717,6.007933,,5.672605,70.41717,6.007933
101.793,-0.3159678,-0.02801755,0.003187537,5.574191,79.09129,5.618245,,5.574191,79.09129,5.618245
101.9092,-0.3017976,-0.02829505,-0.01573628,6.95201,82.85406,6.070641,,6.95201,82.85406,6.070641
102.0123,-0.2869223,-0.0289408,-0.02241187,7.466201,83.82885,6.605026,,7.466201,83.82885,6.605026
102.1347,-0.2780271,-0.03972991,-0.01767921,12.61394,77.18163,7.695766,,12.61394,77.18163,7.695766
102.2359,-0.2784296,-0.05323438,-0.01083147,20.37821,67.1263,10.28847,,20.37821,67.1263,10.28847
102.3367,-0.2811452,-0.06702749,-0.009606531,27.06266,59.41934,10.146,,27.06266,59.41934,10.146
102.4528,-0.2792025,-0.06962871,-0.01785599,27.42973,58.61644,9.826061,,27.42973,58.61644,9.826061
102.5579,-0.2762435,-0.06916884,-0.02884249,26.3932,60.10492,11.56241,,26.3932,60.10492,11.56241
102.66,-0.2757381,-0.05630174,-0.03696945,22.18975,60.20477,9.236003,,22.18975,60.20477,9.236003
102.7606,-0.2819401,-0.03927778,-0.04789272,15.58168,61.09262,7.779417,,15.58168,61.09262,7.779417
102.862,-0.2937317,-0.02206994,-0.06068273,8.312491,62.31299,7.926182,,8.312491,62.31299,7.926182
102.9881,-0.3039027,-0.000560939,-0.07881775,358.1553,64.85007,5.993785,,-1.8447,64.85007,5.993785
103.0884,-0.300107,0.004777177,-0.08950066,354.797,69.12737,3.382524,,-5.203,69.12737,3.382524
103.1909,-0.2867509,0.003182383,-0.09239022,355.1291,73.53941,2.916793,,-4.8709,73.53941,2.916793
103.2946,-0.2604118,-0.005325637,-0.09085357,356.61,77.04924,2.619048,,-3.39,77.04924,2.619048
103.4055,-0.2143193,-0.01569793,-0.08343992,0.3967678,79.02896,2.474819,,0.3967678,79.02896,2.474819
103.5377,-0.1352747,-0.03922955,-0.06406674,4.622764,74.69842,4.874064,,4.622764,74.69842,4.874064
103.6657,-0.05169077,-0.05148349,-0.04530573,7.131305,63.45442,7.103272,,7.131305,63.45442,7.103272
103.7746,0.01739111,-0.05004716,-0.03149447,7.270654,59.02129,4.834914,,7.270654,59.02129,4.834914
103.8925,0.1058359,-0.04770885,-0.0120382,7.436107,55.52216,4.194929,,7.436107,55.52216,4.194929
103.994,0.171186,-0.05150624,0.006634943,7.148467,54.95033,2.593994,,7.148467,54.95033,2.593994
104.1163,0.227636,-0.06272615,0.03002881,5.935485,54.27692,0.5884266,,5.935485,54.27692,0.5884266
104.2418,0.2544818,-0.07617088,0.04349666,5.426309,53.93987,359.6612,,5.426309,53.93987,-0.3388
104.3431,0.2584864,-0.0849137,0.04933415,9.649896,53.53857,-0.000617045,,9.649896,53.53857,-0.000617045
104.445,0.2505242,-0.08824212,0.04391605,11.06311,53.07549,1.319034,,11.06311,53.07549,1.319034
104.5461,0.2351349,-0.08201809,0.03284889,12.26242,54.49369,1.895105,,12.26242,54.49369,1.895105
104.664,0.2069044,-0.06700674,0.01509588,11.40779,57.13913,1.938975,,11.40779,57.13913,1.938975
104.7662,0.1771734,-0.06158621,0.000351181,11.12611,60.98205,1.395458,,11.12611,60.98205,1.395458
104.868,0.1472825,-0.06266882,-0.008026694,12.08553,64.0902,359.9266,,12.08553,64.0902,-0.0734
104.9704,0.1332085,-0.06167011,0.000675105,11.42706,63.92286,0.4031309,,11.42706,63.92286,0.4031309
105.0927,0.1439328,-0.06383272,0.03030062,11.00159,57.57354,2.077676,,11.00159,57.57354,2.077676
105.1953,0.1672584,-0.06253225,0.0586571,12.8882,51.67201,3.056175,,12.8882,51.67201,3.056175
105.2961,0.1951717,-0.05874753,0.08894484,14.17605,49.04859,3.676149,,14.17605,49.04859,3.676149
105.3997,0.2248006,-0.05570873,0.1263626,13.37643,49.26957,3.600638,,13.37643,49.26957,3.600638
105.5209,0.2639498,-0.06605314,0.1872271,12.34163,50.40841,1.898583,,12.34163,50.40841,1.898583
105.6494,0.3204827,-0.06829971,0.2613377,11.40686,55.59207,359.6115,,11.40686,55.59207,-0.3885
105.7568,0.3670182,-0.08093867,0.3220976,9.337521,56.97031,359.8939,,9.337521,56.97031,-0.1061
105.8641,0.3908257,-0.08734127,0.3557217,10.21144,56.12473,357.5243,,10.21144,56.12473,-2.4757
105.9921,0.3908876,-0.0764083,0.3616939,9.652869,56.85843,357.7701,,9.652869,56.85843,-2.2299
106.1216,0.3613283,-0.05610542,0.3300232,10.45938,55.58,0.2875255,,10.45938,55.58,0.2875255
106.2461,0.3088304,-0.05441593,0.2707661,13.98841,46.64262,4.088519,,13.98841,46.64262,4.088519
106.3735,0.2440671,-0.05117375,0.198962,15.3327,26.69639,4.433498,,15.3327,26.69639,4.433498
106.4957,0.1920945,-0.03077003,0.1369246,10.19961,13.86062,2.185602,,10.19961,13.86062,2.185602
106.5976,0.1652434,-0.02497448,0.1066522,8.858651,15.37121,2.605971,,8.858651,15.37121,2.605971
106.7096,0.1418376,-0.03167877,0.08782192,12.11991,21.14324,2.635854,,12.11991,21.14324,2.635854
106.8135,0.1381584,-0.03906506,0.07347597,13.24422,38.56562,3.562337,,13.24422,38.56562,3.562337
106.9323,0.1310104,-0.04069545,0.05459198,13.166,66.21389,7.286834,,13.166,66.21389,7.286834
107.0333,0.1132876,-0.04168102,0.04512926,13.31096,78.23304,9.726555,,13.31096,78.23304,9.726555
107.1374,0.09772167,-0.04165583,0.04098532,12.73336,83.75183,8.945558,,12.73336,83.75183,8.945558
107.2598,0.08837705,-0.04362303,0.04085175,13.52551,86.48683,8.555624,,13.52551,86.48683,8.555624
107.3622,0.09858496,-0.04617404,0.0416466,12.81687,88.60534,7.719171,,12.81687,88.60534,7.719171
107.4641,0.1297941,-0.05376887,0.03762656,12.69483,89.3438,8.570326,,12.69483,89.3438,8.570326
107.5871,0.2082805,-0.06689233,0.03405717,12.4672,88.67476,8.166336,,12.4672,88.67476,8.166336
107.7024,0.3111504,-0.0779932,0.04623566,11.66739,82.19946,9.079261,,11.66739,82.19946,9.079261
107.8242,0.4205031,-0.07564063,0.07999869,7.269404,72.99629,4.993491,,7.269404,72.99629,4.993491
107.9355,0.4847682,-0.08541926,0.1136124,3.893163,67.94801,4.398618,,3.893163,67.94801,4.398618
108.0807,0.4887492,-0.09430869,0.1292989,15.1081,65.38077,5.386018,,15.1081,65.38077,5.386018
108.2009,0.4052658,-0.07016508,0.1440084,16.67296,39.13299,356.8438,,16.67296,39.13299,-3.1562
108.3111,0.2662927,-0.04658185,0.1366583,9.02293,1.490586,351.306,,9.02293,1.490586,-8.694
108.4165,0.1357282,-0.04724927,0.1038932,3.310987,335.8771,352.3004,,3.310987,-24.1229,-7.6996
108.5375,0.002454836,-0.04603662,0.06897476,2.107503,314.7557,356.4235,,2.107503,-45.2443,-3.5765
108.6391,-0.06478794,-0.03798081,0.05298709,7.332973,306.4162,356.9512,,7.332973,-53.5838,-3.0488
108.7397,-0.1072449,-0.03096145,0.04868778,8.508087,305.1089,356.9092,,8.508087,-54.8911,-3.0908
108.8404,-0.1293149,-0.03491439,0.04905692,10.7503,308.3935,355.9304,,10.7503,-51.6065,-4.0696
108.9654,-0.1343789,-0.03315077,0.05781697,10.60768,315.4414,356.9478,,10.60768,-44.5586,-3.0522
109.0659,-0.1295097,-0.0364874,0.06936108,13.74418,320.7228,357.3751,,13.74418,-39.2772,-2.6249
109.169,-0.1273748,-0.03601502,0.08405222,14.37104,324.5608,358.1648,,14.37104,-35.4392,-1.8352
109.2789,-0.1294492,-0.03751644,0.0952536,15.97291,328.9052,359.3323,,15.97291,-31.0948,-0.6677
109.3815,-0.1294738,-0.03998693,0.1010154,17.78589,332.5664,359.9156,,17.78589,-27.4336,-0.0844
109.5078,-0.1218876,-0.04297629,0.09734851,19.63444,338.0283,0.471885,,19.63444,-21.9717,0.471885
109.6186,-0.1198023,-0.04228001,0.08566504,19.8432,342.4391,2.160744,,19.8432,-17.5609,2.160744
109.7341,-0.1289279,-0.04225545,0.07398223,19.51648,345.9581,2.48999,,19.51648,-14.0419,2.48999
109.8403,-0.147941,-0.0410302,0.0739307,18.71263,347.9289,1.584461,,18.71263,-12.0711,1.584461
109.9418,-0.1590908,-0.04403901,0.07703393,19.9239,352.1473,1.412307,,19.9239,-7.8527,1.412307
110.0754,-0.1500995,-0.05250084,0.05949229,24.70938,6.168812,2.468124,,24.70938,6.168812,2.468124
110.1915,-0.1355082,-0.0610413,0.02917494,24.52952,19.61246,3.247138,,24.52952,19.61246,3.247138
110.2935,-0.1234171,-0.07357503,0.01349991,24.79367,24.16974,5.4727,,24.79367,24.16974,5.4727
110.4202,-0.108376,-0.08154571,0.02985296,26.19979,28.09835,4.051902,,26.19979,28.09835,4.051902
110.5308,-0.09954143,-0.09690882,0.0734541,28.46775,29.33593,5.170398,,28.46775,29.33593,5.170398
110.633,-0.093457,-0.1156431,0.1436319,28.79174,27.6725,4.51807,,28.79174,27.6725,4.51807
110.7576,-0.08186134,-0.1549944,0.2628532,26.83226,26.43828,4.332376,,26.83226,26.43828,4.332376
110.8861,-0.07559916,-0.1943864,0.3579992,27.41193,27.65835,3.669708,,27.41193,27.65835,3.669708
110.9886,-0.08123771,-0.2137481,0.4006355,30.74357,30.03112,2.33835,,30.74357,30.03112,2.33835
111.0982,-0.09074625,-0.2133058,0.4156287,32.54885,29.70788,2.595383,,32.54885,29.70788,2.595383
111.2165,-0.1009298,-0.1987965,0.4106935,31.67393,28.01565,1.640657,,31.67393,28.01565,1.640657
111.3217,-0.1126035,-0.1951206,0.3941366,32.69521,27.20061,1.746225,,32.69521,27.20061,1.746225
111.4316,-0.1242439,-0.1885374,0.3617402,33.32655,26.37702,2.01683,,33.32655,26.37702,2.01683
111.5325,-0.1345268,-0.1721936,0.3074377,32.2676,26.17265,0.9328125,,32.2676,26.17265,0.9328125
111.6502,-0.1421886,-0.1508118,0.2123323,30.70271,30.18631,2.90362,,30.70271,30.18631,2.90362
111.7707,-0.1384521,-0.1151982,0.09418707,23.69444,35.96106,3.425443,,23.69444,35.96106,3.425443
111.8966,-0.1197662,-0.06940862,-0.01105576,14.94354,48.47603,3.435284,,14.94354,48.47603,3.435284
112.0218,-0.1055044,-0.0396825,-0.1009861,8.786956,70.17193,1.291325,,8.786956,70.17193,1.291325
112.1275,-0.1103269,-0.02645563,-0.1556636,6.348823,91.22152,1.571037,,6.348823,91.22152,1.571037
112.2519,-0.1323317,-0.02183263,-0.1949289,6.182991,114.5201,1.885373,,6.182991,114.5201,1.885373
112.3712,-0.156584,-0.02283278,-0.2061511,6.480123,129.7655,4.300464,,6.480123,129.7655,4.300464
112.5055,-0.1678875,-0.02589025,-0.2019298,7.992249,132.9162,3.530454,,7.992249,132.9162,3.530454
112.6336,-0.1724757,-0.02766465,-0.1902143,8.979781,131.6705,3.028773,,8.979781,131.6705,3.028773
112.7337,-0.1649405,-0.03047335,-0.1578324,12.01207,116.7983,3.654067,,12.01207,116.7983,3.654067
112.8359,-0.1653184,-0.03174221,-0.09825115,15.50808,82.41689,1.954218,,15.50808,82.41689,1.954218
112.9479,-0.2111226,-0.02705581,-0.03410795,14.01797,35.38692,359.0612,,14.01797,35.38692,-0.9388
113.0493,-0.2569532,-0.02801535,-0.02161588,12.82455,8.140443,358.9739,,12.82455,8.140443,-1.0261
113.1516,-0.2844808,-0.03237022,-0.02697453,14.32848,353.3882,0.8863673,,14.32848,-6.6118,0.8863673
113.2517,-0.3003819,-0.03360624,-0.03512581,14.53591,344.8098,0.7018667,,14.53591,-15.1902,0.7018667
113.3531,-0.3081131,-0.03216521,-0.04336593,13.8625,340.976,359.9348,,13.8625,-19.024,-0.0652
113.4536,-0.3122718,-0.02814441,-0.04961512,11.98884,340.2634,359.806,,11.98884,-19.7366,-0.194
113.5544,-0.3056565,-0.01395442,-0.05462247,6.067487,345.9308,359.7319,,6.067487,-14.0692,-0.2681
113.6664,-0.2796178,0.003513511,-0.06557952,357.1105,3.027439,0.127747,,-2.8895,3.027439,0.127747
113.7793,-0.2384298,0.01335292,-0.08963452,351.6983,32.02619,359.8763,,-8.3017,32.02619,-0.1237
113.8933,-0.2078458,0.01604577,-0.1310088,348.7439,64.15406,355.3681,,-11.2561,64.15406,-4.6319
114.0026,-0.2012977,0.01382983,-0.1789611,349.111,94.93421,352.5536,,-10.889,94.93421,-7.4464
114.1035,-0.2140938,0.02034896,-0.2119054,345.3649,117.9582,351.7689,,-14.6351,117.9582,-8.2311
114.2291,-0.2379168,0.030245,-0.2304083,337.0189,138.7194,352.5195,,-22.9811,138.7194,-7.4805
114.3611,-0.2575208,0.01715312,-0.2466831,344.7707,153.5309,353.3531,,-15.2293,153.5309,-6.6469
114.4661,-0.2710324,0.001585263,-0.2598724,353.3744,165.6678,356.3826,,-6.6256,165.6678,-3.6174
114.5667,-0.2807242,-0.0149204,-0.2680979,0.1251137,175.7128,1.044334,,0.1251137,175.7128,1.044334
114.6718,-0.2788698,-0.04148572,-0.273496,12.59583,180.108,6.436276,,12.59583,-179.892,6.436276
114.7823,-0.267116,-0.06576592,-0.282696,21.37662,182.5551,11.14882,,21.37662,-177.4449,11.14882
114.8934,-0.236211,-0.08795737,-0.2879539,29.74258,175.7297,16.57785,,29.74258,175.7297,16.57785
115.0052,-0.195747,-0.1079282,-0.2773266,38.71851,159.5608,18.33153,,38.71851,159.5608,18.33153
115.1286,-0.1575574,-0.1123857,-0.2377801,42.32963,131.2776,13.97355,,42.32963,131.2776,13.97355
115.2298,-0.1462583,-0.1062946,-0.1825451,41.02584,102.7885,8.100675,,41.02584,102.7885,8.100675
115.3327,-0.1643497,-0.09323902,-0.1132825,36.51495,68.03099,359.0959,,36.51495,68.03099,-0.9041
115.4328,-0.2299131,-0.07822282,-0.06153236,29.94053,27.78944,351.0817,,29.94053,27.78944,-8.9183
115.5339,-0.297591,-0.070501,-0.05599189,27.25982,358.0341,350.3352,,27.25982,-1.9659,-9.6648
115.6571,-0.3610665,-0.05797825,-0.08291475,22.17214,330.5635,352.1563,,22.17214,-29.4365,-7.8437
115.7602,-0.3937348,-0.05212861,-0.1174767,19.6439,310.5825,353.9454,,19.6439,-49.4175,-6.0546
115.8849,-0.4090375,-0.056497,-0.1522092,20.12425,292.6388,353.7371,,20.12425,-67.3612,-6.2629
115.9947,-0.4121544,-0.06242606,-0.1653244,21.76514,285.0354,353.595,,21.76514,-74.9646,-6.405
116.0963,-0.4193903,-0.06111396,-0.1594038,21.8838,284.8683,354.3694,,21.8838,-75.1317,-5.6306
116.2211,-0.4358411,-0.06479168,-0.141421,23.14189,289.8379,354.6674,,23.14189,-70.1621,-5.3326
116.3346,-0.462407,-0.06768034,-0.1167507,23.53333,294.1516,356.298,,23.53333,-65.8484,-3.702
116.443,-0.5010397,-0.07647303,-0.08088915,22.83445,296.8055,356.6595,,22.83445,-63.1945,-3.3405
116.5603,-0.5720974,-0.1031179,-0.01613257,22.08866,300.02,357.3882,,22.08866,-59.98,-2.6118
