Interval,5
FlyingTime,4
Distance,10
Radius,0.2
Gravity,0
InteractionNumber,touched
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,0
8,0
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,0
29,1

time,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,RhandPosX,RhandPosY,RhandPosZ
0.1111107,0.002591204,0.001581702,0.006473636,357.7242,0.4652026,3.226276,-0.002591204,1.501582,9.843527,0.142499,1.10047,9.675257,-0.08427884,1.095814,9.668755
0.2221336,0.001424219,0.001624024,0.007498381,357.6976,0.3414035,3.188684,-0.001424219,1.501624,9.842502,0.1429951,1.100577,9.674393,-0.08384334,1.094611,9.667694
0.335907,0.0001834556,0.001424177,0.009083527,357.788,0.1003894,3.297132,-0.0001834556,1.501424,9.840917,0.1437711,1.099907,9.673195,-0.08286993,1.094193,9.666625
0.4482841,-0.001658253,0.0009166147,0.01115367,358.0072,359.366,3.282145,0.001658253,1.500917,9.838846,0.1452791,1.099648,9.672741,-0.08170611,1.092688,9.66502
0.5597954,-0.003497485,0.0002012277,0.01318921,358.4005,358.3849,3.186531,0.003497485,1.500201,9.836811,0.1482015,1.097809,9.672888,-0.07864416,1.090331,9.663186
0.6727562,-0.00498176,-0.0004795602,0.01505069,358.7361,357.5939,3.119026,0.00498176,1.49952,9.834949,0.1509596,1.095589,9.674249,-0.07551416,1.089815,9.661215
0.7729149,-0.006820035,-0.00119027,0.01640491,359.0924,356.7023,2.912943,0.006820035,1.49881,9.833595,0.1529614,1.094303,9.674981,-0.07190724,1.089318,9.659242
0.8849144,-0.01155141,-0.001559836,0.01761051,359.2138,354.4106,2.826436,0.01155141,1.49844,9.83239,0.1548005,1.093281,9.675888,-0.06667201,1.087458,9.657479
0.985466,-0.01652965,-0.002107059,0.01836577,359.5644,352.0981,2.749586,0.01652965,1.497893,9.831635,0.1594289,1.091557,9.678536,-0.06099293,1.085904,9.655473
1.098217,-0.01790113,-0.002881093,0.01930419,359.8813,352.3535,2.763879,0.01790113,1.497119,9.830696,0.1671813,1.08984,9.681489,-0.05465111,1.086136,9.653713
1.210663,-0.01417846,-0.002685399,0.01973856,359.843,355.2668,2.496437,0.01417846,1.497315,9.830261,0.1681153,1.088256,9.681894,-0.05263992,1.086174,9.653075
1.312668,-0.007616892,-0.002789859,0.01996145,359.9098,0.04409578,2.710496,0.007616892,1.49721,9.830038,0.1637584,1.08667,9.679683,-0.053447,1.084544,9.652642
1.418709,-0.000386171,-0.002284908,0.02010839,359.6994,5.123336,2.895011,0.000386171,1.497715,9.829891,0.155354,1.085813,9.675617,-0.05974101,1.083536,9.653228
1.522854,0.006709699,-0.00127791,0.02075139,359.3162,9.535769,2.718577,-0.006709699,1.498722,9.829248,0.1429603,1.083955,9.66944,-0.07669704,1.086168,9.65328
1.622864,0.01339466,-0.0006991135,0.02282517,359.101,13.51197,1.576551,-0.01339466,1.499301,9.827175,0.1294111,1.083035,9.66242,-0.1209139,1.090882,9.649571
1.729916,0.02378916,-0.002334096,0.02527476,359.2372,18.14021,1.204277,-0.02378916,1.497666,9.824725,0.1094589,1.077381,9.652034,-0.1796061,1.094793,9.65811
1.835674,0.04445565,-0.006078472,0.02673103,359.5977,23.00075,1.583095,-0.04445565,1.493922,9.823269,0.07622541,1.075053,9.643016,-0.2397868,1.097342,9.679621
1.948391,0.07843705,-0.01145066,0.02404111,359.7307,25.02093,3.547229,-0.07843705,1.488549,9.825959,0.0334237,1.071374,9.637511,-0.2901182,1.093213,9.694701
2.048645,0.1155451,-0.01325874,0.02181881,359.019,25.39808,3.853683,-0.1155451,1.486741,9.828181,-0.006438142,1.072647,9.637948,-0.3272744,1.0849,9.694908
2.148655,0.1494207,-0.01418808,0.01905391,359.5535,26.17369,4.39737,-0.1494207,1.485812,9.830946,-0.04758512,1.065981,9.637322,-0.355462,1.091409,9.705641
2.261169,0.1759043,-0.01244645,0.01745865,359.7997,26.51592,4.563861,-0.1759043,1.487554,9.832541,-0.08148678,1.070174,9.638927,-0.3882037,1.086995,9.716019
2.372875,0.1914628,-0.008973636,0.01790054,0.161749,26.59622,4.842881,-0.1914628,1.491026,9.8321,-0.1021297,1.073944,9.638845,-0.4020067,1.086723,9.725794
2.473122,0.1986006,-0.0117553,0.01838196,0.9033279,26.73902,4.358359,-0.1986006,1.488245,9.831618,-0.1114155,1.077612,9.636278,-0.4042032,1.08573,9.729553
2.585346,0.2054036,-0.01809584,0.02049478,2.241486,27.63013,3.894329,-0.2054036,1.481904,9.829505,-0.1186985,1.077878,9.629585,-0.4060781,1.081225,9.733631
2.685478,0.2146874,-0.02454422,0.02287774,3.316537,26.41324,4.980712,-0.2146874,1.475456,9.827123,-0.1228387,1.078283,9.626247,-0.4115815,1.072363,9.732679
2.785507,0.2277703,-0.02738743,0.0234564,3.729864,21.79093,5.242265,-0.2277703,1.472613,9.826544,-0.1279212,1.078972,9.627988,-0.423322,1.068367,9.727716
2.898453,0.244682,-0.03167438,0.02296263,2.872538,15.6088,5.382777,-0.244682,1.468326,9.827038,-0.1355686,1.077926,9.635088,-0.4417197,1.061411,9.707584
3.011002,0.2600009,-0.03219023,0.02579523,3.16573,12.01407,5.363306,-0.2600009,1.46781,9.824204,-0.1407798,1.071181,9.639641,-0.4563355,1.075811,9.691471
3.117607,0.2681918,-0.03371805,0.02778995,4.102164,10.25309,5.480601,-0.2681918,1.466282,9.82221,-0.1456516,1.070405,9.648294,-0.4695846,1.085161,9.678658
3.222775,0.2722327,-0.03346759,0.02852526,4.793048,9.282981,5.70717,-0.2722327,1.466532,9.821475,-0.1407753,1.071531,9.655605,-0.4886434,1.102211,9.664223
3.322948,0.2722132,-0.03279787,0.02708196,4.504134,9.092507,5.015275,-0.2722132,1.467202,9.822918,-0.1317754,1.075205,9.654377,-0.5048375,1.173399,9.634933
3.43037,0.2688974,-0.03311415,0.02488945,4.824305,9.676061,4.533082,-0.2688974,1.466886,9.82511,-0.1275084,1.078671,9.648765,-0.471028,1.287439,9.612766
3.535549,0.2608476,-0.03055764,0.02235352,4.255633,10.35645,4.240691,-0.2608476,1.469442,9.827646,-0.1238818,1.084957,9.648136,-0.4139208,1.351967,9.593019
3.635769,0.2532315,-0.02991972,0.02074984,3.90699,10.43542,4.031501,-0.2532315,1.47008,9.82925,-0.1180129,1.085381,9.648352,-0.3764951,1.386393,9.559503
3.754967,0.2461835,-0.03028942,0.02020443,4.075289,10.7361,3.317994,-0.2461835,1.469711,9.829796,-0.1078274,1.086339,9.648259,-0.3541788,1.418512,9.518981
3.860165,0.2405668,-0.03149986,0.02068333,4.204434,11.37444,2.734829,-0.2405668,1.4685,9.829317,-0.09931759,1.085453,9.64849,-0.3411379,1.42953,9.486192
3.960602,0.2348868,-0.03283137,0.02190889,4.673852,11.84286,2.448862,-0.2348868,1.467169,9.828091,-0.09067792,1.084779,9.649597,-0.3532836,1.425473,9.479898
4.062645,0.2297879,-0.03400928,0.02299389,4.842817,12.55969,2.416882,-0.2297879,1.465991,9.827006,-0.08515457,1.08267,9.650071,-0.3985312,1.412229,9.490045
4.172802,0.2271249,-0.03569841,0.02298267,5.102806,13.76479,2.816301,-0.2271249,1.464302,9.827018,-0.08340757,1.077393,9.647431,-0.477708,1.39327,9.502335
4.272957,0.2273836,-0.03590274,0.02271001,5.220601,15.50703,3.100183,-0.2273836,1.464097,9.82729,-0.09154542,1.076939,9.644034,-0.5336481,1.380806,9.52208
4.37405,0.2294934,-0.03541024,0.02175858,5.238834,17.43419,3.433619,-0.2294934,1.46459,9.828241,-0.1033064,1.075372,9.641487,-0.5580062,1.376642,9.544452
4.486069,0.2323431,-0.03464213,0.01997021,5.316203,19.30434,3.51887,-0.2323431,1.465358,9.830029,-0.1154927,1.073819,9.641784,-0.5517333,1.371375,9.58068
4.586102,0.2336175,-0.0325375,0.01848965,4.946726,20.0731,4.026552,-0.2336175,1.467463,9.831511,-0.1187036,1.074545,9.642023,-0.5048117,1.342011,9.61836
4.691704,0.2304367,-0.03137743,0.0178479,4.704412,18.14966,4.237146,-0.2304367,1.468623,9.832152,-0.1203277,1.077149,9.640799,-0.4600327,1.2914,9.640989
4.797245,0.2189609,-0.03146876,0.01834778,4.996446,11.85959,4.498239,-0.2189609,1.468531,9.831653,-0.1122217,1.084696,9.644521,-0.4279479,1.232354,9.645791
4.898003,0.2003443,-0.03093847,0.01907702,5.131313,1.925316,4.182853,-0.2003443,1.469061,9.830923,-0.09342769,1.089534,9.654287,-0.3841711,1.177138,9.639668
5.005154,0.1776036,-0.03004845,0.01770188,4.734303,350.7596,3.687133,-0.1776036,1.469952,9.832298,-0.06288138,1.09041,9.66987,-0.3280504,1.125412,9.636353
5.110756,0.1513714,-0.02917239,0.01335401,4.085831,338.9071,2.912608,-0.1513714,1.470828,9.836646,-0.02078664,1.089918,9.69434,-0.2616815,1.07941,9.640742
5.222271,0.128529,-0.02612175,0.007098299,2.92622,329.6701,1.869043,-0.128529,1.473878,9.842901,0.02575265,1.088393,9.724479,-0.1969163,1.052634,9.657728
5.329426,0.1097395,-0.0251394,0.0003466234,2.175679,322.4984,359.7882,-0.1097395,1.474861,9.849653,0.06202934,1.089215,9.752283,-0.1448159,1.042322,9.678144
5.434631,0.086689,-0.02572384,-0.01123558,1.719466,312.8195,358.3132,-0.086689,1.474276,9.861236,0.09380261,1.091123,9.78312,-0.09407357,1.033148,9.701585
5.547386,0.06618989,-0.02687982,-0.02378543,1.926561,304.0512,357.5324,-0.06618989,1.47312,9.873785,0.1158363,1.092344,9.81392,-0.05396879,1.026799,9.716577
5.6493,0.0540814,-0.02737458,-0.02971196,2.258356,300.9565,357.696,-0.0540814,1.472625,9.879712,0.1330537,1.08914,9.836432,-0.02551323,1.030619,9.728057
5.759476,0.04805908,-0.0290308,-0.02809382,3.410996,302.8994,358.1399,-0.04805908,1.470969,9.878094,0.1445909,1.083368,9.846749,-0.00538398,1.038653,9.737669
5.859966,0.05419834,-0.03078029,-0.01690703,4.995034,312.5241,358.5991,-0.05419834,1.46922,9.866907,0.1429954,1.082709,9.835588,-0.002450228,1.04557,9.73724
5.96096,0.07035743,-0.0302101,-0.004197171,5.326969,326.553,359.546,-0.07035743,1.46979,9.854198,0.131801,1.083622,9.806712,-0.01912567,1.053345,9.72812
6.07233,0.09193609,-0.02587566,0.003908926,3.46033,341.2664,1.248471,-0.09193609,1.474124,9.846091,0.1107763,1.087548,9.764982,-0.06009062,1.050328,9.711067
6.175583,0.109463,-0.02337963,0.005469364,2.610437,351.9964,1.94172,-0.109463,1.47662,9.844531,0.07977228,1.092109,9.730323,-0.1078095,1.040331,9.698663
