InteractionNumber,touched
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,0
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,0
29,0

time,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,RhandPosX,RhandPosY,RhandPosZ
36.33825,-0.3587439,-0.02260071,-0.152246,357.4546,334.6764,1.220775,0.3587439,1.477399,10.00225,0.4607219,1.039367,9.895844,0.2580042,0.978244,9.851293
36.4418,-0.3603042,-0.01861785,-0.1603829,356.4819,333.8162,0.6092389,0.3603042,1.481382,10.01038,0.4813796,1.045721,9.907475,0.2864811,0.9808422,9.859532
36.55317,-0.3547772,-0.01453758,-0.1677231,355.0449,332.6402,0.8411731,0.3547772,1.485462,10.01772,0.4877455,1.055134,9.913215,0.2996461,0.9867803,9.866186
36.65997,-0.3400655,-0.01689695,-0.1702516,356.4399,331.7715,1.086572,0.3400655,1.483103,10.02025,0.4792468,1.061312,9.9133,0.2901735,0.9885961,9.858088
36.76626,-0.3115873,-0.02547221,-0.1674468,0.6404153,330.4484,1.175469,0.3115873,1.474528,10.01745,0.4556267,1.063082,9.910349,0.2618631,1.000611,9.846034
36.87814,-0.2714538,-0.0307669,-0.1621525,1.723746,328.6902,1.932557,0.2714538,1.469233,10.01215,0.4208781,1.066095,9.904945,0.2187369,1.00541,9.838173
36.97893,-0.2293114,-0.0332723,-0.1557409,2.374433,327.0494,2.467473,0.2293114,1.466728,10.00574,0.3860329,1.071076,9.901076,0.1682817,1.001914,9.832054
37.09064,-0.1839748,-0.03828248,-0.1475753,2.386035,325.9149,2.803788,0.1839748,1.461717,9.997576,0.3474456,1.069799,9.89956,0.1107099,1.002369,9.823089
37.19804,-0.1529094,-0.04052738,-0.1409019,2.922113,325.957,2.570582,0.1529094,1.459473,9.990902,0.325338,1.070588,9.899764,0.07420832,0.9991112,9.805691
37.30292,-0.1303627,-0.03960348,-0.1350138,2.542976,326.6787,2.658089,0.1303627,1.460397,9.985014,0.3021405,1.07565,9.902578,0.05344405,1.004914,9.786204
37.40311,-0.1216348,-0.0371852,-0.1309835,2.02595,327.5267,2.070833,0.1216348,1.462815,9.980984,0.2837786,1.065457,9.909264,0.05299781,1.010015,9.772581
37.5032,-0.1218276,-0.0345972,-0.127776,1.358335,328.4375,2.266947,0.1218276,1.465403,9.977776,0.2814633,1.052775,9.919291,0.0609442,1.018332,9.762252
37.61513,-0.1309729,-0.03074834,-0.1281048,0.6783345,328.2507,2.911559,0.1309729,1.469252,9.978105,0.2854981,1.044882,9.927895,0.078849,1.025209,9.752828
37.71561,-0.1416992,-0.0261629,-0.1293207,359.6744,328.0523,3.08236,0.1416992,1.473837,9.979321,0.289296,1.046551,9.929543,0.09797785,1.034317,9.743773
37.82829,-0.1521049,-0.02456396,-0.1313915,359.0559,328.2405,2.850539,0.1521049,1.475436,9.981392,0.2979899,1.052492,9.930411,0.1199974,1.048859,9.732615
37.94109,-0.1560973,-0.02479557,-0.1331554,359.0893,329.0019,2.109075,0.1560973,1.475204,9.983155,0.3014343,1.056973,9.927981,0.1287319,1.07668,9.720912
38.05979,-0.1432695,-0.03247426,-0.1339348,359.8615,329.63,2.249018,0.1432695,1.467526,9.983934,0.2836153,1.059439,9.918215,0.1139289,1.11511,9.704887
38.16677,-0.1081878,-0.04151653,-0.1321802,1.705176,327.2654,2.647447,0.1081878,1.458483,9.982181,0.2460451,1.064673,9.909062,0.07313929,1.172874,9.677136
38.27837,-0.05433105,-0.0575848,-0.1236285,2.175126,323.4745,3.988563,0.05433105,1.442415,9.973628,0.1953258,1.063692,9.897842,0.01543515,1.229214,9.653158
38.38499,-0.003270604,-0.06375068,-0.1071943,2.657806,321.671,5.414971,0.003270604,1.436249,9.957194,0.1453302,1.045515,9.888898,-0.03245987,1.231427,9.648664
38.49029,0.04405719,-0.06343338,-0.0942808,1.955685,320.9379,5.819022,-0.04405719,1.436567,9.944281,0.09911065,1.038527,9.882902,-0.06207819,1.216519,9.650139
38.60312,0.07159039,-0.05952575,-0.09136067,1.104811,320.001,6.58003,-0.07159039,1.440474,9.94136,0.1166464,1.016808,9.932057,-0.02187201,1.233283,9.712011
38.70444,0.07870455,-0.05653738,-0.09926015,358.5674,318.7266,6.816603,-0.07870455,1.443463,9.94926,0.1786695,0.9624103,10.0159,0.02984943,1.194081,9.781809
38.81517,0.07394986,-0.05976037,-0.1196114,356.812,319.0247,5.746409,-0.07394986,1.44024,9.969611,0.2600868,1.086642,10.11185,0.0670776,1.1246,9.834308
38.92794,0.06478093,-0.06203266,-0.151136,357.4548,319.1647,7.229597,-0.06478093,1.437967,10.00114,0.2722299,1.343985,10.15386,0.07490667,1.062446,9.865884
39.0298,0.05874893,-0.05597739,-0.1726039,356.9698,317.4988,10.13927,-0.05874893,1.444023,10.0226,0.1812782,1.450278,10.13628,0.05961829,0.962807,9.884107
39.1414,0.05795559,-0.06850874,-0.1770429,356.9701,317.0826,9.310838,-0.05795559,1.431491,10.02704,0.2549768,1.266564,10.05938,0.01664309,0.6920875,9.902412
39.25285,0.0472405,-0.1073914,-0.1585906,353.2745,318.2969,5.683352,-0.0472405,1.392609,10.00859,0.2717427,1.12173,10.04191,-0.0505843,0.564774,9.90542
39.36526,0.03622174,-0.1541129,-0.1397247,0.3961967,323.8541,2.679007,-0.03622174,1.345887,9.989725,0.2568947,1.040635,10.03031,-0.03542377,0.5608045,9.911532
39.46537,0.03422993,-0.1568673,-0.1361542,5.43321,331.5795,3.655308,-0.03422993,1.343133,9.986155,0.2470032,1.016887,10.01733,-0.04613075,0.5884771,9.905081
39.56548,0.0325535,-0.1378232,-0.1437499,8.093852,340.1985,3.596143,-0.0325535,1.362177,9.99375,0.234982,1.02725,9.994065,-0.05608397,0.6426549,9.903183
39.6655,0.02874836,-0.1186451,-0.1560453,12.10997,349.7248,2.853806,-0.02874836,1.381355,10.00605,0.2294762,1.042798,9.971173,-0.05218871,0.7033445,9.911922
39.76584,0.02190528,-0.1013064,-0.1693635,14.23605,357.5483,3.608461,-0.02190528,1.398694,10.01936,0.2209474,1.053675,9.952492,-0.04450848,0.7530974,9.922564
39.88562,0.01521528,-0.08696884,-0.1834024,14.88901,2.985816,3.845241,-0.01521528,1.413031,10.0334,0.211683,1.064752,9.938781,-0.04350362,0.7937394,9.933351
39.99033,0.01660237,-0.07431123,-0.2007111,13.58302,7.770891,3.333703,-0.01660237,1.425689,10.05071,0.207935,1.077068,9.931626,-0.05258366,0.8211769,9.948029
40.09035,0.02374758,-0.06562722,-0.2194423,11.55192,11.77484,3.550827,-0.02374758,1.434373,10.06944,0.2009212,1.089432,9.931354,-0.0637657,0.8363301,9.96218
40.20257,0.03918476,-0.05524125,-0.2399578,7.417858,15.81614,4.079833,-0.03918476,1.444759,10.08996,0.1886488,1.098923,9.940336,-0.0823833,0.8539723,9.965492
40.31517,0.05943327,-0.04396861,-0.2593594,3.661356,21.91201,4.232137,-0.05943327,1.456031,10.10936,0.1725857,1.091896,9.952296,-0.1119367,0.8853568,9.964344
40.42786,0.07014749,-0.03727836,-0.2767059,1.179776,26.2047,3.322337,-0.07014749,1.462722,10.12671,0.1555444,1.090908,9.969935,-0.1411464,0.9144404,9.969851
40.54056,0.0617685,-0.03896653,-0.2901252,3.854992,25.59837,3.452939,-0.0617685,1.461033,10.14013,0.1565085,1.091132,9.973707,-0.1565246,0.9269338,9.979043
40.65237,0.02942419,-0.04133134,-0.297307,5.176733,16.53915,2.238614,-0.02942419,1.458669,10.14731,0.1681655,1.098843,9.973921,-0.1567474,0.9396915,9.99095
40.76009,-0.01116444,-0.04378509,-0.3010863,4.924953,5.189435,1.108508,0.01116444,1.456215,10.15109,0.1951359,1.105704,9.974492,-0.1436554,0.9371123,9.997038
40.86881,-0.06757068,-0.03929678,-0.3043061,4.450284,349.0549,358.4802,0.06757068,1.460703,10.15431,0.2509685,1.116772,9.989733,-0.09801917,0.9234563,9.997871
40.97399,-0.1052182,-0.03395448,-0.3090563,2.889997,338.6722,358.7344,0.1052182,1.466045,10.15906,0.3108321,1.121223,10.01358,-0.03279326,0.9210145,9.991072
41.08953,-0.1355376,-0.03046858,-0.3130443,1.811878,330.9307,358.174,0.1355376,1.469531,10.16304,0.3685771,1.115921,10.03749,0.03987942,0.9302061,9.982828
41.20214,-0.1525987,-0.02992703,-0.3127345,1.380049,328.8583,358.578,0.1525987,1.470073,10.16273,0.4029576,1.115296,10.05839,0.09666888,0.9434603,9.978436
41.30215,-0.1595762,-0.02894021,-0.3104333,1.150073,329.1835,359.066,0.1595762,1.47106,10.16043,0.4181252,1.108675,10.06821,0.126115,0.9553533,9.976645
41.40222,-0.1617755,-0.02707858,-0.3079666,0.2721024,329.0062,359.6631,0.1617755,1.472921,10.15797,0.4200429,1.104651,10.06982,0.1352552,0.9643509,9.97216
41.50229,-0.1584318,-0.02501002,-0.3040313,359.4387,328.3918,0.2902831,0.1584318,1.47499,10.15403,0.4127929,1.099587,10.06565,0.1303594,0.9690181,9.964272
41.60283,-0.1473702,-0.02307564,-0.297805,358.5854,328.2567,0.7267461,0.1473702,1.476924,10.14781,0.4057489,1.095815,10.06099,0.1120058,0.9797748,9.95374
41.70402,-0.1280258,-0.02354567,-0.2890373,358.9717,328.5357,0.3931538,0.1280258,1.476454,10.13904,0.3912426,1.104026,10.05192,0.08505755,0.9910277,9.940009
41.81499,-0.09856703,-0.02882986,-0.275505,0.2376494,328.6298,0.7451419,0.09856703,1.47117,10.12551,0.3605096,1.111082,10.03539,0.05340172,0.9976516,9.926268
41.92713,-0.06356228,-0.03235139,-0.2607138,1.608745,328.6237,1.563,0.06356228,1.467649,10.11071,0.3270335,1.10503,10.02196,0.0178651,0.9946643,9.916569
42.03958,-0.03185925,-0.03180308,-0.2449475,1.977684,328.5696,1.940732,0.03185925,1.468197,10.09495,0.2884054,1.092269,10.01064,-0.02313232,0.9923242,9.905521
42.13968,-0.01128303,-0.02873906,-0.2308573,2.432249,327.7108,2.181965,0.01128303,1.471261,10.08086,0.2639193,1.088848,10.0032,-0.05170757,0.9913344,9.890071
42.24195,0.002699003,-0.02179917,-0.2174966,2.693823,326.7355,2.000176,-0.002699003,1.478201,10.0675,0.2583719,1.101821,9.999116,-0.06276955,0.9980193,9.874781
42.35232,0.01270214,-0.01646248,-0.2037157,2.335701,326.7708,1.81567,-0.01270214,1.483538,10.05372,0.2629953,1.136366,9.983576,-0.05603572,1.007788,9.861495
42.4711,0.01589644,-0.01700885,-0.1920723,1.432709,327.9568,1.164133,-0.01589644,1.482991,10.04207,0.2701128,1.1752,9.956102,-0.04188255,1.008195,9.852479
42.57765,0.0147694,-0.01779046,-0.1832059,0.7040849,329.4934,0.7319916,-0.0147694,1.48221,10.03321,0.2683771,1.185543,9.933085,-0.03813624,1.013881,9.843584
42.6842,0.01734367,-0.02431321,-0.1761015,0.2604866,329.8679,0.5330034,-0.01734367,1.475687,10.0261,0.2608859,1.170825,9.923319,-0.04872591,1.02637,9.818322
42.79003,0.03056427,-0.02742999,-0.1651023,0.7664545,329.1496,0.4920717,-0.03056427,1.47257,10.0151,0.2507007,1.157516,9.920617,-0.06980143,1.046698,9.779566
42.90191,0.05783772,-0.03325116,-0.1477779,0.31757,328.1216,0.7567835,-0.05783772,1.466749,9.997778,0.2361325,1.141556,9.92028,-0.1132497,1.033403,9.75845
43.01408,0.1049996,-0.0462938,-0.1182037,0.468667,325.9214,1.351488,-0.1049996,1.453706,9.968204,0.2033188,1.124752,9.921906,-0.2207614,0.9905906,9.704897
43.12661,0.175429,-0.07299129,-0.08049376,1.850245,323.9247,1.570556,-0.175429,1.427009,9.930493,0.1472157,1.104908,9.910788,-0.3411256,0.9784293,9.660158
43.22665,0.2408514,-0.1105749,-0.04382125,0.3251514,321.7949,3.559732,-0.2408514,1.389425,9.893822,0.1011909,1.0753,9.901373,-0.4099926,0.932493,9.624558
43.3267,0.2880054,-0.1454125,-0.01849985,358.7926,322.2199,2.577298,-0.2880054,1.354588,9.8685,0.0667246,1.042426,9.900661,-0.4325164,0.8853919,9.606308
43.42827,0.3074953,-0.1697439,-0.02153871,356.7996,321.9682,3.709827,-0.3074953,1.330256,9.871539,0.05819229,1.017726,9.916142,-0.381525,0.9207057,9.610332
43.53922,0.305891,-0.2008375,-0.05339947,354.3543,323.1917,4.191702,-0.305891,1.299163,9.903399,0.06463286,1.005143,9.948087,-0.2628713,1.010473,9.6682
43.64271,0.2957998,-0.2458875,-0.07949336,350.1324,323.7809,5.000693,-0.2957998,1.254112,9.929493,0.07477163,0.9766465,9.98138,-0.2727641,1.212704,9.675386
43.74611,0.2808555,-0.287933,-0.0954766,350.1514,323.713,3.423,-0.2808555,1.212067,9.945477,0.0853682,0.9454077,10.00594,-0.3539807,1.315054,9.770951
43.84995,0.2702525,-0.317732,-0.1064611,351.9658,323.7569,4.809373,-0.2702525,1.182268,9.956461,0.0959667,0.9031557,10.01646,-0.3627837,1.302434,9.776313
43.95075,0.2622442,-0.3167269,-0.1132652,352.6153,324.1292,4.863067,-0.2622442,1.183273,9.963265,0.09296309,0.8745233,10.00461,-0.3281345,1.248416,9.720978
44.05225,0.2581145,-0.2868985,-0.1146315,352.6367,324.2122,5.396368,-0.2581145,1.213102,9.964631,0.08338004,0.8782452,9.990765,-0.276217,1.170382,9.662184
44.16392,0.2548079,-0.230505,-0.1127355,352.5345,324.4481,4.689328,-0.2548079,1.269495,9.962735,0.07488047,0.9109252,9.980001,-0.2630324,1.114451,9.655218
44.26413,0.2504023,-0.1719424,-0.1124696,352.0156,326.0176,4.055048,-0.2504023,1.328058,9.962469,0.0725334,0.9506265,9.975054,-0.2622479,1.096116,9.65952
44.3765,0.2381173,-0.1026127,-0.1162695,350.6011,329.8918,3.449913,-0.2381173,1.397387,9.966269,0.07952855,0.9936077,9.965778,-0.2558583,1.083645,9.680976
44.47664,0.2181971,-0.0436741,-0.1233219,349.8648,334.0668,1.692428,-0.2181971,1.456326,9.973322,0.09104328,1.040106,9.950442,-0.2478505,1.070183,9.71349
44.58864,0.1944396,-0.002563846,-0.1349048,349.1784,338.3474,1.280668,-0.1944396,1.497436,9.984905,0.1097409,1.092453,9.92748,-0.2389638,1.067632,9.758094
44.69389,0.1807915,0.01553193,-0.1449152,348.4528,343.3144,1.618058,-0.1807915,1.515532,9.994915,0.1237706,1.125488,9.902749,-0.2271573,1.060783,9.787258
44.79964,0.179894,0.02031229,-0.1515622,347.9153,347.8278,1.437983,-0.179894,1.520312,10.00156,0.1208652,1.138848,9.885654,-0.2214691,1.063455,9.799782
44.90122,0.1881772,0.02039965,-0.1575774,349.1133,351.1779,2.236407,-0.1881772,1.5204,10.00758,0.1023482,1.135255,9.872489,-0.2235633,1.071535,9.808834
45.0131,0.2030673,0.02084416,-0.1637876,348.8061,353.7586,2.029985,-0.2030673,1.520844,10.01379,0.06530587,1.123129,9.865265,-0.2323996,1.074537,9.819678
45.12003,0.2163511,0.01899636,-0.1658885,349.2756,354.8575,2.148616,-0.2163511,1.518996,10.01589,0.03935779,1.111007,9.861449,-0.2467921,1.069376,9.826535
45.2262,0.2301803,0.01437135,-0.1658332,350.3159,355.4915,2.838493,-0.2301803,1.514371,10.01583,0.02371877,1.107749,9.861597,-0.2659816,1.061414,9.83721
45.33891,0.2424501,0.009385648,-0.1667414,351.7551,355.4469,3.121887,-0.2424501,1.509386,10.01674,0.0130259,1.103209,9.867525,-0.2829684,1.048653,9.843134
45.4459,0.2471923,0.005889205,-0.1681897,352.6927,353.2865,3.272148,-0.2471923,1.505889,10.01819,0.007710768,1.09802,9.874194,-0.2939086,1.050482,9.846024
45.55087,0.2455404,0.003508975,-0.1713673,353.7554,348.3812,3.668768,-0.2455404,1.503509,10.02137,0.005605508,1.096226,9.881422,-0.3015617,1.055314,9.844064
45.65324,0.240378,0.001746777,-0.1734798,354.027,343.3187,3.705489,-0.240378,1.501747,10.02348,0.009413559,1.100195,9.887812,-0.3015234,1.061522,9.839452
45.75809,0.2327921,0.001165283,-0.1760374,354.3564,338.0468,3.677289,-0.2327921,1.501165,10.02604,0.01632478,1.103634,9.897929,-0.2959832,1.068953,9.832715
45.86415,0.2244051,0.0001556885,-0.1778281,354.1236,333.5516,4.036494,-0.2244051,1.500156,10.02783,0.02751139,1.100582,9.912366,-0.2839563,1.077577,9.827251
45.9756,0.2174084,0.00067499,-0.1789928,353.7083,331.2223,4.042901,-0.2174084,1.500675,10.02899,0.03904429,1.095155,9.926813,-0.2683474,1.082199,9.823133
46.08377,0.2113052,0.0006888295,-0.1799135,353.5373,330.0634,3.883328,-0.2113052,1.500689,10.02991,0.04929578,1.09454,9.937687,-0.2538968,1.084991,9.821887
46.18848,0.2048596,0.0009025151,-0.1806692,353.5326,329.5916,3.824784,-0.2048596,1.500903,10.03067,0.06195322,1.095223,9.946103,-0.2393247,1.088286,9.822429
46.30129,0.1990373,0.001266681,-0.1815037,353.2651,329.6589,3.663917,-0.1990373,1.501267,10.0315,0.06674591,1.096197,9.94781,-0.2306537,1.09353,9.821272
46.40233,0.1946795,0.0006345562,-0.1821237,353.2935,329.4044,3.636854,-0.1946795,1.500635,10.03212,0.07109803,1.096252,9.947894,-0.2277966,1.09683,9.817577
46.51372,0.1919578,-0.000864546,-0.1814912,352.7643,329.0817,3.570528,-0.1919578,1.499135,10.03149,0.07324813,1.095219,9.946478,-0.2280219,1.101091,9.81071
46.62538,0.1940812,-0.01554821,-0.1766748,351.6629,329.0845,3.553786,-0.1940812,1.484452,10.02668,0.07526684,1.086742,9.943214,-0.2350011,1.105945,9.797453
46.72562,0.2061737,-0.03807173,-0.1683966,351.9092,328.3006,4.141108,-0.2061737,1.461928,10.0184,0.06739672,1.068527,9.938146,-0.2490129,1.097602,9.779613
46.82584,0.2263019,-0.07448687,-0.1554035,349.9244,326.5882,3.599811,-0.2263019,1.425513,10.0054,0.04490842,1.044166,9.934251,-0.2703496,1.074987,9.763691
46.93861,0.2507948,-0.1347659,-0.134646,348.7243,324.3182,4.148039,-0.2507948,1.365234,9.984646,0.01764189,0.9958673,9.925885,-0.295012,1.022049,9.740832
47.05058,0.2655877,-0.1875339,-0.1145539,346.9045,323.3158,4.209366,-0.2655877,1.312466,9.964554,0.006757684,0.9387306,9.915421,-0.3140283,0.9693627,9.720407
47.15106,0.2683684,-0.2416681,-0.09913628,344.0092,324.5016,4.518505,-0.2683684,1.258332,9.949137,0.01093163,0.8868142,9.901349,-0.3212424,0.9238913,9.707217
47.26357,0.2632965,-0.3181628,-0.08610367,342.8042,325.6317,5.430528,-0.2632965,1.181837,9.936104,0.02539001,0.8218161,9.883009,-0.3195476,0.862749,9.69986
47.3754,0.2554215,-0.391546,-0.07994863,340.7752,326.073,5.326077,-0.2554215,1.108454,9.929949,0.04757015,0.7604371,9.868034,-0.3032379,0.7947127,9.690866
47.47566,0.2481196,-0.4486424,-0.07832941,339.1494,325.741,5.225289,-0.2481196,1.051358,9.928329,0.05828107,0.7121459,9.858931,-0.2737637,0.7387135,9.684812
47.57573,0.2451826,-0.4922031,-0.07954129,336.5287,327.1559,4.158547,-0.2451826,1.007797,9.929542,0.06048545,0.6685838,9.853159,-0.245931,0.7056053,9.686987
47.67984,0.2467259,-0.5156191,-0.08532829,334.9712,328.6858,2.690362,-0.2467259,0.9843809,9.935328,0.06244431,0.6304801,9.850816,-0.2277432,0.6920782,9.682696
47.78624,0.2521573,-0.5223742,-0.09430747,331.7569,329.576,3.782729,-0.2521573,0.9776258,9.944307,0.0608773,0.6280725,9.855227,-0.2232159,0.7055708,9.68399
47.8874,0.2548668,-0.5280997,-0.09912218,332.0947,328.7087,3.533163,-0.2548668,0.9719003,9.949122,0.05972775,0.6310972,9.855855,-0.2231419,0.7183343,9.683722
47.98808,0.2525021,-0.5401278,-0.09318541,339.7907,327.7606,3.603816,-0.2525021,0.9598722,9.943186,0.04805811,0.6369691,9.854726,-0.2250525,0.7224962,9.687729
48.10101,0.2504341,-0.5581261,-0.08505581,348.3793,326.2068,4.249467,-0.2504341,0.9418739,9.935056,0.03713749,0.6351501,9.857407,-0.2305111,0.7129807,9.69789
48.21291,0.2527852,-0.578391,-0.07880307,354.4481,325.749,3.500195,-0.2527852,0.921609,9.928803,0.03101756,0.6266416,9.858136,-0.236307,0.700443,9.697767
48.31297,0.2577734,-0.5958775,-0.07640108,357.5624,326.7372,3.101628,-0.2577734,0.9041225,9.926401,0.02844093,0.6193568,9.859462,-0.2462462,0.7183922,9.688842
48.42599,0.2639621,-0.6191746,-0.07518683,0.3017579,329.8625,2.759572,-0.2639621,0.8808254,9.925187,0.02962089,0.6075863,9.858801,-0.2623181,0.7522961,9.675735
48.53799,0.2653846,-0.6446539,-0.07370373,-0.00208673,331.3483,3.16673,-0.2653846,0.8553461,9.923704,0.03099301,0.5888222,9.851758,-0.2733499,0.7894499,9.672986
48.65134,0.2605733,-0.6634303,-0.07231902,0.1937285,332.1482,2.932743,-0.2605733,0.8365697,9.922319,0.03208812,0.5671414,9.841807,-0.2509983,0.8526552,9.679128
48.77082,0.2496719,-0.664122,-0.06897698,359.4152,332.283,3.751247,-0.2496719,0.835878,9.918977,0.0316621,0.5512748,9.835995,-0.2023055,0.905786,9.632308
48.87508,0.2313524,-0.6606501,-0.0629336,358.8416,332.8271,4.388031,-0.2313524,0.8393499,9.912933,0.03882709,0.5471434,9.826644,-0.1467658,0.8590398,9.51778
48.9753,0.210252,-0.6301197,-0.05126147,358.9801,331.6154,4.066065,-0.210252,0.8698803,9.901261,0.0448834,0.5668159,9.825294,-0.1674383,0.841227,9.542605
49.08211,0.1971021,-0.5735447,-0.03755735,359.2004,332.1047,4.46218,-0.1971021,0.9264553,9.887557,0.0543991,0.617524,9.822691,-0.1758265,0.8455881,9.549971
49.18783,0.1990145,-0.4884138,-0.0212703,358.8645,338.7962,3.469574,-0.1990145,1.011586,9.87127,0.05392601,0.6961246,9.811989,-0.1865056,0.8578228,9.575455
49.30053,0.2187185,-0.3862207,-0.008780701,357.1143,352.8853,2.551908,-0.2187185,1.113779,9.858781,0.04456966,0.7879176,9.798978,-0.2233836,0.8941683,9.606542
49.40738,0.2379942,-0.2915807,-0.008001477,354.1751,4.406947,2.924651,-0.2379942,1.208419,9.858002,0.03649921,0.8769079,9.790755,-0.2692072,0.942149,9.636024
49.51262,0.2511204,-0.1991677,-0.01457865,352.4029,12.60606,2.64024,-0.2511204,1.300832,9.864578,0.02823734,0.9640141,9.779455,-0.3233204,1.008667,9.659762
49.62558,0.2552059,-0.1263227,-0.0239119,350.5767,19.17836,2.199984,-0.2552059,1.373677,9.873912,0.01593323,1.030075,9.769076,-0.3659247,1.073375,9.682822
49.72644,0.2559964,-0.08071247,-0.03224439,348.9654,24.21427,2.848576,-0.2559964,1.419288,9.882244,7.773191E-05,1.071186,9.757835,-0.4037439,1.132687,9.700847
49.82717,0.2637143,-0.06007276,-0.04010709,349.2871,30.91768,2.832829,-0.2637143,1.439927,9.890107,-0.01678181,1.099386,9.745831,-0.4309756,1.174059,9.719598
49.93847,0.2784912,-0.05293195,-0.04805635,350.7953,37.35291,3.078564,-0.2784912,1.447068,9.898056,-0.0250755,1.118936,9.720453,-0.4516684,1.18743,9.730064
50.03921,0.2893603,-0.05479643,-0.05675488,352.1313,41.1068,3.316796,-0.2893603,1.445204,9.906754,-0.04648729,1.143207,9.711412,-0.4650051,1.19618,9.737428
50.14996,0.2822288,-0.0555874,-0.06812404,354.0276,43.10286,3.757357,-0.2822288,1.444413,9.918124,-0.06345876,1.159958,9.712227,-0.4701897,1.21429,9.750535
50.2637,0.2542092,-0.04887146,-0.08095261,356.3188,42.63022,6.305001,-0.2542092,1.451128,9.930953,-0.05540967,1.168375,9.716534,-0.4533045,1.238332,9.758708
50.37458,0.2047873,-0.05561953,-0.09376553,2.567061,38.40284,6.483799,-0.2047873,1.444381,9.943766,-0.02667933,1.179571,9.727496,-0.415978,1.264451,9.776207
50.47493,0.1490644,-0.0602843,-0.09960728,5.595064,28.78515,5.314505,-0.1490644,1.439716,9.949607,0.0194259,1.188518,9.747351,-0.366997,1.26715,9.791947
50.58768,0.08989768,-0.06039349,-0.1067414,6.687349,15.32489,4.629053,-0.08989768,1.439607,9.956741,0.08213064,1.189384,9.774151,-0.3044437,1.251618,9.802294
50.70821,0.04390786,-0.06318481,-0.1171003,7.714061,2.007739,2.157231,-0.04390786,1.436815,9.9671,0.1401455,1.188658,9.793826,-0.2526039,1.22883,9.796297
50.81526,0.01006709,-0.05817539,-0.1287968,6.8234,350.128,1.2423,-0.01006709,1.441825,9.978797,0.1889025,1.198497,9.830284,-0.2067072,1.218649,9.783425
50.92543,-0.0008394681,-0.05893154,-0.1361059,7.399777,345.3281,2.079758,0.0008394681,1.441068,9.986106,0.2147878,1.194928,9.855374,-0.1797138,1.219193,9.775306
51.03698,0.002941325,-0.06158287,-0.1365548,7.4831,345.8272,1.930552,-0.002941325,1.438417,9.986555,0.2246636,1.185779,9.87451,-0.1647404,1.216615,9.770161
51.13746,0.01725628,-0.0691245,-0.1309067,7.471973,348.3252,2.444624,-0.01725628,1.430876,9.980906,0.219083,1.169774,9.876538,-0.169703,1.208393,9.768074
51.23761,0.03783724,-0.08237893,-0.1215936,7.226521,349.9001,3.736678,-0.03783724,1.417621,9.971594,0.2,1.146916,9.870737,-0.1865388,1.191529,9.762767
51.34925,0.06079891,-0.09812121,-0.1094633,6.173203,349.9998,4.386439,-0.06079891,1.401879,9.959463,0.1781419,1.122561,9.8644,-0.2140534,1.16535,9.752102
51.4493,0.07420874,-0.09972517,-0.1027186,6.755408,349.9453,4.993681,-0.07420874,1.400275,9.952719,0.1557908,1.117538,9.858671,-0.2312987,1.142332,9.743383
51.54935,0.0816367,-0.09243488,-0.0998955,5.946673,350.4639,5.969633,-0.0816367,1.407565,9.949896,0.1399875,1.129207,9.85573,-0.2369754,1.133453,9.74323
51.65041,0.08201966,-0.08574491,-0.1029495,5.380707,352.3569,5.807317,-0.08201966,1.414255,9.95295,0.1428998,1.146308,9.852629,-0.2385728,1.131858,9.745063
51.75072,0.07240355,-0.08150945,-0.1097397,4.68569,354.5331,5.830764,-0.07240355,1.418491,9.95974,0.1560557,1.15806,9.84881,-0.2324976,1.136131,9.755118
51.86226,0.04139319,-0.07973004,-0.1218366,3.298487,356.9596,4.477169,-0.04139319,1.42027,9.971837,0.1835265,1.173479,9.848195,-0.2104998,1.135316,9.768044
51.96266,0.004992869,-0.07708371,-0.1270813,2.148531,358.5571,3.211871,-0.004992869,1.422916,9.977081,0.2194571,1.180382,9.846725,-0.1806172,1.130416,9.777839
52.06911,-0.03222652,-0.06749502,-0.1300177,2.824868,359.6797,3.033385,0.03222652,1.432505,9.980018,0.2610775,1.192181,9.839483,-0.1466374,1.131053,9.787778
52.17466,-0.06551772,-0.06034939,-0.1329398,2.008368,0.2684293,1.352,0.06551772,1.439651,9.98294,0.295122,1.223701,9.840379,-0.1160764,1.138595,9.793043
52.28763,-0.08736445,-0.05829633,-0.134407,2.096725,1.025938,0.6716552,0.08736445,1.441704,9.984407,0.3172655,1.233741,9.835985,-0.09494392,1.143075,9.792905
52.39055,-0.09801463,-0.05502898,-0.1340162,1.549864,0.4578032,0.8639894,0.09801463,1.444971,9.984016,0.3204629,1.232806,9.835478,-0.08239374,1.148704,9.790308
52.49205,-0.1012204,-0.05229551,-0.1312561,1.173778,358.6451,0.4471826,0.1012204,1.447704,9.981256,0.3173448,1.229766,9.832007,-0.08004195,1.156383,9.781646
