InteractionNumber,ElapsedTime,SplitTime,missCount
0.1017456,0.000977356,0.003031688,0.03343827,359.8823,1.797906,0.7959208
0.2138872,0.002583727,0.002803507,0.03394876,359.7702,2.029786,0.5356391
0.325511,0.005945764,0.003318265,0.0349048,359.5913,3.151121,0.06212402
0.4369984,0.01346745,0.003729593,0.0350748,359.2038,7.301824,359.8539
0.5379362,0.02044683,0.004494736,0.03454972,358.7356,11.50778,359.3386
0.6502876,0.03118311,0.004856652,0.03226513,358.2626,18.80643,359.3648
0.7504444,0.03863422,0.005947583,0.03026279,357.4801,24.52866,359.4937
0.850894,0.04087083,0.007767577,0.02984864,356.2793,26.73342,359.8605
0.9513645,0.04170505,0.01059338,0.02954713,354.5055,28.24864,0.01663634
1.063446,0.04445618,0.01249964,0.02865494,353.0201,31.52543,359.4433
1.17589,0.04396899,0.01443116,0.03093239,350.6298,33.54859,358.7163
1.276323,0.04037509,0.01675271,0.03586229,349.3337,34.12045,358.5798
1.376438,0.03898633,0.01998371,0.04115546,346.237,36.41439,357.5508
1.488453,0.04288831,0.01879543,0.04016827,345.4415,43.89022,356.5339
1.600583,0.04385828,0.01661978,0.04134854,346.8882,48.38253,356.4478
1.700806,0.04112883,0.01499698,0.04852005,346.5951,49.24204,357.6227
1.801344,0.03832817,0.01181076,0.05821523,346.2631,50.49683,358.363
1.904477,0.04195934,0.003535661,0.07386118,345.6117,52.86466,358.3951
2.014361,0.05781212,-0.009428798,0.09837963,345.1399,53.2098,359.2456
2.126434,0.09039851,-0.01493701,0.1395754,343.5353,50.32697,359.8391
2.238381,0.1351234,-0.01373803,0.1856992,337.6186,45.87275,358.5169
2.351105,0.1816651,-0.008454131,0.232665,338.335,42.60215,357.3083
2.46391,0.2225949,-0.006375724,0.2706133,343.3222,41.31475,358.6098
2.564016,0.2406333,4.049554E-05,0.2969394,343.7666,38.22665,358.5737
2.67598,0.2472269,-0.0008017261,0.3142972,345.8433,34.44398,359.9296
2.776084,0.2449271,-0.006088084,0.3159725,348.4586,33.37564,0.6056107
2.876581,0.2302634,-0.008922153,0.310441,349.1652,30.87979,359.7062
2.988801,0.2030785,-0.01137165,0.3018745,351.7443,26.19193,359.5672
3.100809,0.1701036,-0.0117225,0.2925489,352.6128,19.62558,359.6335
3.214164,0.1353634,-0.01407372,0.2862642,355.0923,11.01529,359.3047
3.326853,0.1034288,-0.01658957,0.2832213,357.7533,2.49065,358.8412
3.438449,0.07211491,-0.01922001,0.2812515,359.9008,352.8355,358.8719
3.551484,0.03973389,-0.02234934,0.2769288,2.169989,340.9405,358.8803
3.651609,0.01194437,-0.02220372,0.2707894,2.270575,329.0445,358.3172
3.763315,-0.01711314,-0.0223073,0.2584275,3.278732,314.3162,358.318
3.863883,-0.03927208,-0.02061533,0.2427071,2.747161,300.18,358.7148
3.976974,-0.05444526,-0.01707948,0.2289923,1.456765,289.226,358.5749
4.088567,-0.06434202,-0.01324017,0.2142226,359.6739,281.0087,359.698
4.20066,-0.07262641,-0.0101222,0.18079,357.7919,264.8796,3.22709
4.313323,-0.07736078,-0.01084918,0.1542342,358.291,254.2649,3.699104
4.41381,-0.08231961,-0.00793086,0.141733,356.148,255.8802,6.12232
4.526078,-0.08702922,-0.006571202,0.1209701,353.7361,257.3952,9.353438
4.638116,-0.09538074,-0.009657367,0.09356946,353.451,258.1877,9.234691
4.750787,-0.1021432,-0.004034836,0.0617344,346.391,262.55,12.39044
4.863133,-0.1162857,-0.003447119,0.02852339,344.4665,268.6646,12.65483
4.963443,-0.1359293,-0.004639078,0.00526051,345.4579,276.3121,9.608759
5.063516,-0.1518728,-0.01597076,-0.01066562,353.5444,287.3228,5.072914
5.175612,-0.1492353,-0.04112438,-0.0338541,10.58354,296.0922,2.558195
5.275939,-0.133325,-0.05997185,-0.06235371,20.6388,297.6301,1.920678
5.3761,-0.1049372,-0.08024289,-0.08603255,29.35738,300.9165,0.8495937
5.476235,-0.07111565,-0.09126844,-0.09935325,32.8173,307.7957,359.4511
5.576245,-0.02876829,-0.09295145,-0.09960819,31.63109,324.2708,2.697088
5.688748,0.03394398,-0.08957986,-0.09987765,28.77716,352.0245,9.077906
5.800427,0.08687958,-0.08342753,-0.1132887,24.76161,12.77592,12.59158
5.90161,0.1204222,-0.08064759,-0.1285409,22.85292,24.34877,12.89298
6.013417,0.1483604,-0.07978065,-0.1459648,22.81217,35.39918,12.13009
6.125501,0.1636987,-0.07960752,-0.1570164,22.84256,41.77312,11.23518
6.225755,0.1656755,-0.07776177,-0.1575585,21.70254,42.1283,9.797583
6.33742,0.1607285,-0.07545777,-0.1501087,19.69599,41.30756,7.851857
6.437484,0.1512883,-0.07765488,-0.139746,17.84614,41.90287,5.293383
6.537757,0.1435286,-0.07590254,-0.1234273,17.09564,43.29942,3.88507
6.650409,0.1373719,-0.07697035,-0.1014563,17.91695,45.67643,2.260671
6.751321,0.1342315,-0.07766382,-0.08317966,18.46992,49.79,2.998051
6.862529,0.1336426,-0.07870241,-0.05995636,17.29629,54.0449,3.864104
6.962712,0.1412344,-0.08906685,-0.03080311,15.98234,55.77201,3.84367
7.075463,0.1692069,-0.1090088,0.009675687,15.56907,55.58048,4.302971
7.175477,0.2122938,-0.1364527,0.04359147,15.2244,55.8465,3.435349
7.275956,0.2644244,-0.18133,0.07309733,16.76909,57.41316,3.971853
7.387633,0.3147328,-0.2432548,0.09592274,22.45089,58.99019,4.410913
7.499516,0.3467751,-0.2853339,0.1162865,24.16139,59.11876,2.906895
7.600207,0.3581518,-0.2979328,0.132777,25.41467,58.02341,3.522332
7.711761,0.3461313,-0.2693798,0.1474106,24.23408,52.11963,3.055869
7.812203,0.3194662,-0.2299202,0.1570365,20.12971,42.20243,1.383152
7.917361,0.2875027,-0.1928138,0.1564565,17.89907,33.78337,359.3179
8.024245,0.247799,-0.1533467,0.1483064,14.70379,23.47741,357.8296
8.135577,0.2098871,-0.1233033,0.1351041,12.32768,14.63589,357.9554
8.236384,0.1805577,-0.1073473,0.1226472,11.78963,7.780777,358.2615
8.336625,0.1556755,-0.09723739,0.1118091,9.919624,1.648039,357.882
8.449374,0.1363108,-0.09273271,0.1036373,9.601332,356.975,357.9363
8.549619,0.124872,-0.09166157,0.09928894,10.34996,354.8694,358.0238
8.661754,0.1160291,-0.08992777,0.09492099,10.65938,354.2807,358.3818
8.774245,0.1125296,-0.08779519,0.09094902,10.61372,355.2708,359.082
8.874274,0.1111324,-0.08687601,0.086578,10.57822,356.5173,358.9168
8.974462,0.1108614,-0.08533735,0.08148722,10.41936,357.8574,358.6909
9.074857,0.1122006,-0.08198882,0.07732707,10.04983,359.1808,359.0928
9.187078,0.1148394,-0.07950866,0.07777642,8.943378,0.4864646,0.0683794
9.298947,0.1153377,-0.07652982,0.07978809,9.578462,1.69533,0.457427
9.399026,0.1119554,-0.07013077,0.08235933,8.821192,1.767892,0.2055734
9.512204,0.1014788,-0.06683888,0.08365859,8.111004,359.4004,0.4902647
9.614219,0.09145266,-0.06423826,0.08443019,7.961418,356.4971,0.4219147
9.719085,0.07722709,-0.06232741,0.08372151,7.585939,351.843,359.9386
9.82182,0.0570161,-0.06216716,0.08187941,8.09107,344.0399,359.7336
9.922414,0.03617404,-0.05984481,0.07784515,7.53217,335.6167,359.4723
10.02309,0.01280658,-0.05549678,0.07042787,4.836133,324.7206,359.8195
10.13622,-0.01526602,-0.05410039,0.05418138,3.669126,307.9887,359.5981
10.24901,-0.0369322,-0.05377629,0.03765015,3.528927,294.5327,359.5938
10.36137,-0.05225974,-0.05365742,0.02277537,3.567765,284.4042,0.3442089
10.47371,-0.06426837,-0.05322362,0.007841581,3.533745,275.4688,1.012118
10.58623,-0.07347487,-0.05271741,-0.005028597,3.358191,268.8012,1.199589
10.69837,-0.08074169,-0.05145599,-0.01063061,3.616144,268.1934,1.156575
10.81094,-0.08614698,-0.0512694,-0.01121886,4.131243,271.4336,1.007414
10.91145,-0.08951624,-0.05236728,-0.006582941,5.02574,277.4556,0.4628138
11.02308,-0.09194205,-0.05262687,0.0003190003,5.695015,284.4811,0.9841597
11.12341,-0.09301294,-0.05219241,0.00697313,5.961843,290.6783,1.698081
11.23597,-0.09122524,-0.05134729,0.0154966,5.950382,298.358,1.811841
11.33605,-0.08744244,-0.04935554,0.02228206,6.041396,305.1528,1.813082
11.43611,-0.08310577,-0.04725824,0.02789686,6.023014,311.3588,2.229014
11.53627,-0.07908496,-0.04634969,0.03145192,6.138438,316.5378,2.356436
11.63662,-0.07509711,-0.04560318,0.03411156,6.050635,321.2138,2.457777
11.74875,-0.06896216,-0.04543405,0.03664504,6.137672,326.9489,2.270817
11.84891,-0.05945548,-0.04574097,0.03874308,6.272351,333.9223,2.342034
11.94898,-0.04509185,-0.0454521,0.0401985,6.056665,343.521,2.582558
12.06101,-0.0278444,-0.04412932,0.03804982,5.342137,353.937,2.847815
12.16127,-0.01263072,-0.0423506,0.03305114,4.096517,2.704834,2.855795
12.27382,0.004794883,-0.04127872,0.02384325,2.735908,12.6938,3.003988
12.38607,0.02327702,-0.04092555,0.01029941,2.228699,24.89848,3.222896
12.48607,0.03669005,-0.04074054,-0.003022647,0.9912957,34.96385,3.316916
12.59824,0.0480359,-0.041645,-0.01878955,359.8491,44.62568,2.819808
12.71118,0.05414272,-0.03885159,-0.03355196,355.719,51.38229,2.034779
12.81147,0.05931579,-0.036902,-0.05008036,352.9527,58.73081,1.875243
12.92298,0.06304559,-0.03914809,-0.06696154,353.4287,66.1248,1.191749
13.02334,0.0636545,-0.03857358,-0.07314578,352.2357,66.26971,0.4870234
13.1357,0.06587712,-0.03581861,-0.07677865,349.5899,65.87624,359.7307
13.23592,0.07600742,-0.03603251,-0.08260392,348.5073,69.88647,358.5192
13.34816,0.09206091,-0.03984357,-0.09196281,350.8701,78.16636,357.4771
13.45544,0.10652,-0.04461363,-0.08910527,353.5278,79.0239,359.5864
13.56097,0.1204115,-0.03921955,-0.08063415,348.2639,77.05763,359.257
13.67304,0.1356482,-0.03312456,-0.07539,342.3161,78.5153,357.6987
13.78559,0.1601312,-0.03700267,-0.06898969,343.4973,82.79506,355.9185
13.89793,0.1894634,-0.04821537,-0.05534935,352.1737,84.9169,357.9802
14.01043,0.2143498,-0.06849732,-0.03837962,5.593219,84.41203,2.175659
14.11063,0.2324877,-0.07627387,-0.02568208,9.774584,84.01568,2.340471
14.22238,0.2465544,-0.08641736,-0.0159056,14.51058,83.7776,3.369255
14.33534,0.261073,-0.08595417,-0.001871914,14.61339,83.36243,2.903115
14.44743,0.2689153,-0.08323029,0.01262369,13.86215,82.09941,3.143424
14.54848,0.2672565,-0.08064882,0.02344693,13.19339,78.94147,3.261031
14.65973,0.2560762,-0.07644279,0.04148253,11.80904,69.57329,2.558944
14.76107,0.2366681,-0.07231793,0.06051008,10.54563,57.09394,1.203736
14.87239,0.2009179,-0.06684113,0.0838266,8.149091,37.15273,358.9981
14.97241,0.1572605,-0.06291503,0.09720305,7.462991,16.8959,357.5619
15.07314,0.1178073,-0.05792216,0.1004091,6.511353,1.823259,357.1005
15.18501,0.07876372,-0.04943429,0.09523149,3.706532,348.015,357.5191
15.29747,0.04211137,-0.04097011,0.0817661,0.3181078,334.6018,358.9128
15.3976,0.01136193,-0.03779834,0.06607268,359.6708,322.4134,359.3083
15.51043,-0.02006057,-0.03705573,0.04552847,0.4217203,309.3515,359.3113
15.62231,-0.04263527,-0.03710771,0.02751906,1.198098,300.3651,359.0984
15.73451,-0.05602518,-0.03769793,0.01728562,1.500418,296.2597,359.1418
15.83518,-0.06367934,-0.04451841,0.01508397,3.377462,294.9551,358.5637
15.94778,-0.07654615,-0.05867036,0.01878377,7.309081,294.2942,358.6262
16.05965,-0.1096848,-0.06711498,0.02660843,6.678633,294.2441,359.8874
16.17237,-0.1659968,-0.07647964,0.03808478,5.700132,297.1877,357.8303
16.27239,-0.222714,-0.08440261,0.05295178,7.789845,302.8246,357.1789
16.37257,-0.2792887,-0.0835831,0.06669729,12.2853,307.3639,357.0978
16.47276,-0.3310597,-0.07949494,0.08046941,11.9802,309.7374,358.1223
16.58434,-0.3717306,-0.07195898,0.0946127,11.52053,311.5434,359.3714
16.68437,-0.3881279,-0.06503805,0.1061255,10.74542,311.6552,0.2890918
16.78497,-0.3891204,-0.0616696,0.1146117,11.60624,313.1906,359.5221
16.89719,-0.3675695,-0.06121099,0.1230938,13.11567,322.2475,358.0916
16.99781,-0.3289436,-0.05796145,0.1286403,12.86375,337.2947,359.2106
17.1103,-0.2733778,-0.05215661,0.1256396,11.31281,355.5353,2.370054
17.21159,-0.2188303,-0.04588576,0.1161776,8.662568,12.12232,5.129004
17.3223,-0.1623846,-0.03807182,0.0984997,6.652987,27.5581,7.194691
17.42234,-0.1206699,-0.03220472,0.08069645,4.383842,37.5764,6.885987
17.53499,-0.08156831,-0.03087298,0.05798535,3.888539,49.31449,6.034173
17.64827,-0.05795042,-0.02968558,0.03767549,2.526141,58.54024,5.934995
17.75928,-0.04749437,-0.03067995,0.01914469,1.952905,66.9333,5.684002
17.85943,-0.04495655,-0.03339244,0.009619716,1.738347,71.58537,5.383175
17.95964,-0.04193628,-0.036424,0.009103157,2.27062,73.04111,5.163472
18.06001,-0.03493158,-0.03841368,0.01701941,3.288748,71.6829,4.720614
18.16143,-0.02003068,-0.0402801,0.02863198,4.252092,70.57683,3.273985
18.27224,0.006141723,-0.0385213,0.04447622,5.407936,68.56584,2.704567
18.37284,0.03544525,-0.03728728,0.06177863,5.052717,64.21886,2.356196
18.4851,0.0677175,-0.03616404,0.0746711,4.714977,59.57652,3.101115
18.59747,0.09251291,-0.03534485,0.08584513,3.824139,56.74723,2.012745
18.69758,0.1066793,-0.03735065,0.09062173,4.311118,54.87614,1.661947
18.81002,0.1113418,-0.03729653,0.08858025,5.725058,55.22301,1.315816
18.92182,0.097321,-0.03660584,0.08860888,5.877873,50.36631,1.117326
19.02232,0.06966601,-0.03811553,0.09390432,6.888136,40.35576,0.768373
19.12291,0.02912314,-0.03911991,0.1017676,6.832143,25.1595,359.3719
19.235,-0.0161245,-0.03890496,0.1048523,6.960054,7.898825,358.599
19.34699,-0.04701029,-0.04522686,0.1017038,9.813004,353.6037,356.5115
19.44725,-0.05761662,-0.04757737,0.09735678,9.033227,344.8151,356.3802
19.55969,-0.05495398,-0.04292519,0.09407104,4.770247,340.9281,356.9598
19.67187,-0.04350071,-0.04624605,0.09342009,4.73211,343.054,358.028
19.78418,-0.03293864,-0.04955925,0.09935748,359.4911,347.3845,0.3249656
19.88419,-0.02825734,-0.06469603,0.1126561,357.0638,350.6819,0.6062406
19.9847,-0.02507991,-0.1033265,0.1422538,359.4793,354.1159,0.8666945
20.09748,-0.01945823,-0.1589707,0.1733085,11.15769,356.041,2.844414
20.20969,-0.01434132,-0.1828845,0.1907441,17.32661,354.9734,2.371226
20.3217,-0.007794891,-0.1751762,0.196676,12.1834,354.1132,0.6880647
20.43483,0.004420184,-0.1818729,0.1978179,9.930037,355.6631,0.6013958
20.54805,0.01205598,-0.1905389,0.196312,14.50773,355.3745,1.117134
20.65937,0.006280687,-0.1836492,0.1975111,13.98816,354.8294,359.2508
20.77192,0.003136791,-0.1629483,0.1900714,13.32715,355.235,1.069042
20.87232,0.008613204,-0.14044,0.176461,13.95509,0.01886878,1.465948
20.98412,0.006054774,-0.1152691,0.1573716,11.80173,1.497365,2.417884
21.0851,-0.009613928,-0.09998399,0.1403325,11.09055,355.6118,2.849746
21.18556,-0.03988282,-0.09042384,0.1213935,10.29027,341.3639,0.6133822
21.29667,-0.06663453,-0.0800999,0.1004847,7.917374,328.8378,358.7388
21.39706,-0.07934,-0.0741922,0.08311626,5.756547,320.8601,357.3769
21.49723,-0.09075141,-0.07149389,0.06229699,4.072688,310.5438,356.8011
21.59734,-0.09782008,-0.0727132,0.0316537,5.191656,294.9957,356.7469
21.70941,-0.09389415,-0.07292731,-0.006041756,4.266236,277.1908,357.1503
21.82126,-0.07806406,-0.07532619,-0.03689692,4.231131,262.8802,358.0758
21.9349,-0.06063516,-0.08099265,-0.0496021,5.562831,257.9089,358.2525
22.04663,-0.04313874,-0.07748506,-0.04780829,0.9164743,261.3073,1.539697
22.14664,-0.03131391,-0.07327668,-0.04052018,357.3507,265.8764,2.786182
22.24681,-0.024638,-0.07002502,-0.03126549,352.5933,270.9449,3.791065
22.34686,-0.02549643,-0.07417464,-0.02119185,351.9085,278.317,3.072309
22.44709,-0.03528287,-0.08354839,-0.01224922,358.3032,285.9698,0.6435409
22.54763,-0.04250275,-0.09679496,-0.008949257,9.806246,294.873,356.8709
22.65872,-0.04772726,-0.1132444,-0.01448765,26.01709,307.5813,356.1641
22.75921,-0.0561622,-0.1243575,-0.01856713,31.29635,320.8333,359.2235
22.87206,-0.06465679,-0.1364943,-0.02575791,40.99683,334.0786,2.705786
22.9841,-0.07378022,-0.1383717,-0.02982383,41.09464,338.3008,3.029288
23.09721,-0.08136036,-0.1342782,-0.04435166,39.30913,327.4501,357.4601
23.20955,-0.07840636,-0.1326349,-0.05517074,36.46805,314.2708,353.2632
23.32136,-0.07013277,-0.144339,-0.06241598,37.4363,300.5192,349.182
23.42172,-0.07290841,-0.1593983,-0.06815204,35.5196,288.3157,347.5723
23.53444,-0.0865064,-0.1862156,-0.06863105,32.82172,280.1028,346.8337
23.6468,-0.1091787,-0.2189832,-0.06324821,30.19341,278.1859,347.7362
23.74702,-0.1273773,-0.2502427,-0.05867663,28.86925,279.4544,350.0534
23.84717,-0.1429673,-0.2845665,-0.05833377,27.02338,278.6921,351.3971
23.9589,-0.1617299,-0.3154665,-0.06095371,25.19086,277.2649,351.687
24.07148,-0.1736001,-0.327974,-0.06336427,25.79215,277.8423,352.494
24.17175,-0.1794973,-0.3262321,-0.06097379,26.87129,279.2345,353.1276
24.27189,-0.1860032,-0.3287677,-0.05020644,25.72095,281.0011,354.3546
24.37218,-0.1954797,-0.3430742,-0.03460556,24.75056,284.3581,354.3505
24.48405,-0.2140787,-0.3623545,-0.02478034,24.13375,286.1688,355.2653
24.59668,-0.2405759,-0.3714639,-0.01704387,23.81876,285.3604,357.5276
24.69675,-0.2595102,-0.3699077,-0.01093559,24.18499,285.3611,357.6842
24.8091,-0.2674549,-0.3462976,-0.005041074,25.81139,286.65,357.4981
24.91074,-0.2552485,-0.3035815,0.004492291,26.89785,293.1979,359.1172
25.02119,-0.219901,-0.255624,0.01734763,27.32677,307.2172,1.581754
25.12133,-0.1765419,-0.2176564,0.0222617,26.47228,318.9243,2.896282
25.23377,-0.1226898,-0.1828846,0.02091436,26.25306,329.7779,3.664916
25.34632,-0.06762108,-0.1495047,0.01518985,24.81805,342.0995,4.667998
25.45876,-0.01093524,-0.1192425,0.002473615,21.9827,359.8529,6.826458
25.5713,0.03425387,-0.09567695,-0.01966423,18.22591,18.60411,7.797637
25.68351,0.05552456,-0.08175436,-0.04085529,16.01442,29.96874,7.686552
25.79647,0.06521457,-0.07259665,-0.05568271,14.1189,39.01886,6.987402
25.89677,0.0690022,-0.06669078,-0.06582735,13.30882,46.48882,6.725957
26.00895,0.06885925,-0.06162826,-0.07206258,11.74868,50.65461,6.316795
26.12101,0.06997823,-0.05990744,-0.08218338,11.31649,55.77672,6.346583
26.23376,0.06947765,-0.06073462,-0.09235569,11.51245,62.2782,6.255934
26.34658,0.06736535,-0.06019099,-0.09285738,10.51895,64.23415,6.030471
26.45788,0.07272121,-0.05805255,-0.0887219,8.313682,67.51463,5.140415
26.55873,0.07917739,-0.05465151,-0.0857117,6.830173,71.80382,3.942786
26.67085,0.08103152,-0.05085731,-0.07968523,5.839122,74.43262,3.063319
26.77104,0.07800929,-0.05095176,-0.07524852,6.382661,74.34688,2.522624
26.87164,0.0756632,-0.05212379,-0.07531051,6.823251,74.04734,3.316276
26.98304,0.07576205,-0.05069565,-0.06819927,6.035934,73.63672,2.395413
27.09549,0.07474671,-0.05093482,-0.05546571,6.927045,70.20715,3.627995
27.20825,0.07603791,-0.05167785,-0.04619589,7.726153,68.08452,2.620943
27.31989,0.07861369,-0.05363608,-0.04110399,8.436184,67.43871,2.849875
27.41998,0.0827422,-0.05441801,-0.03824041,8.793833,67.32012,2.771494
27.53279,0.0890673,-0.0569749,-0.03533517,9.400285,68.09189,2.698356
27.63289,0.09467401,-0.05840623,-0.03157736,9.765158,67.6188,2.631089
27.73373,0.1006962,-0.05670096,-0.02764034,9.773231,67.16142,2.573179
27.84474,0.1060267,-0.05459782,-0.02063063,9.343405,64.73878,2.566601
27.9453,0.1049498,-0.05051151,-0.009831788,8.819616,57.92986,2.618307
28.046,0.09605768,-0.04626816,0.003500482,7.979767,47.21292,2.221215
28.15743,0.07676834,-0.041601,0.01727923,7.1396,32.04244,1.305941
28.25782,0.05604985,-0.03864306,0.02516943,6.384394,18.96855,0.4736504
28.37052,0.0326951,-0.03793811,0.02867433,7.00913,6.793746,359.6892
28.4822,0.0126223,-0.03804565,0.02887671,7.857311,357.5951,358.9884
28.58221,-0.007130187,-0.03613953,0.02687384,7.880975,349.2413,359.0662
28.68267,-0.03029759,-0.03648825,0.02161939,8.24885,338.4775,358.9445
28.79554,-0.05818804,-0.03768417,0.01089389,8.673521,324.5915,357.7926
28.90791,-0.0826344,-0.03907124,-0.005333906,8.70909,311.2633,357.2372
29.00809,-0.09948684,-0.04066247,-0.02186798,8.70269,301.443,356.8514
29.1198,-0.1086235,-0.04069816,-0.03691164,7.590621,295.602,357.1165
29.22031,-0.1095991,-0.04308504,-0.04327437,7.691085,295.9259,357.1193
29.32044,-0.1086196,-0.04541346,-0.04578436,6.420255,297.8095,358.3235
29.43305,-0.1092251,-0.05388411,-0.04518187,3.689918,299.4097,359.6636
29.54443,-0.1137907,-0.06513307,-0.04377935,5.271887,301.475,358.9196
29.64482,-0.1166799,-0.07305273,-0.04327942,8.23609,303.9914,359.3535
29.74492,-0.1153727,-0.07451445,-0.04582905,10.29181,305.8401,0.7533215
29.84528,-0.1215937,-0.07136328,-0.04963766,10.25338,306.9022,359.9726
29.95784,-0.1265672,-0.07242311,-0.05230164,11.65807,307.9257,1.049246
30.07003,-0.1290195,-0.07517868,-0.04881965,12.71397,309.0979,1.117813
30.18243,-0.1361118,-0.08326145,-0.04201011,13.24736,308.2582,1.292029
30.29503,-0.1510659,-0.08999939,-0.04207314,13.0384,301.7067,0.1341286
30.40741,-0.1676733,-0.09744497,-0.03701891,12.04765,297.7004,359.2411
30.50766,-0.1834195,-0.1100415,-0.0275155,10.62989,296.3545,359.9048
30.60797,-0.2007479,-0.1340465,-0.01914524,11.43829,295.3365,359.1579
30.71942,-0.2199776,-0.1634813,-0.009868419,13.11151,295.0424,0.06308822
30.81956,-0.2280647,-0.1711139,0.001939332,15.50974,296.0911,1.448915
30.92618,-0.2211106,-0.1469975,0.01001691,15.93625,299.3657,359.4469
31.0309,-0.2028083,-0.1165222,0.0188239,16.0057,308.3109,358.1386
31.13169,-0.1755904,-0.08799744,0.02258109,16.05958,318.7374,359.6708
31.23212,-0.1459783,-0.06539995,0.02179853,15.14754,328.5269,0.9911003
31.344,-0.1132387,-0.04873183,0.01801684,13.26144,339.5926,1.682032
31.44455,-0.0855667,-0.04330529,0.01208345,14.01878,349.1092,2.469518
31.5568,-0.05729158,-0.04074505,0.005925358,13.6851,0.06952894,2.600623
31.65696,-0.03925993,-0.03465988,0.00236858,10.39252,7.204287,2.69963
31.75697,-0.02921961,-0.03067479,0.002386416,7.474706,11.74299,2.964722
31.86958,-0.02931707,-0.0306404,0.008163462,6.55304,13.53323,3.511064
31.98157,-0.04036227,-0.03161411,0.02081372,6.277221,11.2522,3.268572
32.08209,-0.05320817,-0.03161936,0.03619286,5.305099,9.115065,2.142673
32.19486,-0.07138534,-0.04028371,0.06243677,5.576341,6.400434,1.643516
32.2952,-0.08671796,-0.05339675,0.1004165,4.541365,3.144904,1.399189
32.4072,-0.0866616,-0.07163979,0.1588007,4.476349,3.04916,0.9486902
32.51882,-0.07032911,-0.09929974,0.2224392,4.804157,3.198075,1.076525
32.63163,-0.05187619,-0.1320833,0.2853178,5.073493,359.6718,3.669275
32.73193,-0.0428859,-0.1519539,0.3356414,5.201302,356.9509,2.139472
32.84425,-0.03960746,-0.1710998,0.3687685,9.48988,354.5896,2.298318
32.9449,-0.04128209,-0.178858,0.3821103,12.02933,353.5663,1.66604
33.05675,-0.04629908,-0.1724482,0.3780309,13.90684,352.5501,0.8862297
33.16917,-0.0548493,-0.15383,0.3541587,18.19579,353.0049,1.004228
33.28164,-0.0664534,-0.1321971,0.3141971,17.9235,352.3641,1.565549
33.39412,-0.08065051,-0.1121719,0.2586742,15.70385,351.6317,0.7662181
33.50623,-0.09835243,-0.09480552,0.1971374,11.96314,350.7596,0.2140164
33.60631,-0.1229491,-0.09121273,0.1420615,15.23485,344.262,0.01705588
