InteractionNumber,ElapsedTime,SplitTime,missCount
7.104309,0.1150456,-0.06650218,-0.233844,356.9055,193.1283,359.5414
7.217426,0.1292563,-0.05711223,-0.2257472,357.4169,191.2916,357.9763
7.329712,0.1318136,-0.05262583,-0.2013337,356.7539,191.8101,358.3068
7.442749,0.1234006,-0.05018621,-0.167819,357.1215,190.8841,358.5264
7.543159,0.1096512,-0.04952966,-0.132039,355.3109,185.722,359.8276
7.643547,0.08696707,-0.05789286,-0.09396188,355.2403,181.4654,1.558462
7.743694,0.06715945,-0.06084749,-0.06573918,354.9681,179.93,1.530459
7.843903,0.05321635,-0.06277559,-0.04693008,356.1541,179.9645,1.403154
7.944313,0.04790004,-0.0630149,-0.03591619,356.9382,179.939,0.3188431
8.044811,0.04469645,-0.06671687,-0.03174051,356.0423,180.1363,359.2355
8.145187,0.04363565,-0.0691215,-0.03032054,358.3822,180.4996,359.9631
8.257107,0.05620851,-0.0601016,-0.03371118,357.3922,180.4942,357.9741
8.357357,0.06563451,-0.0544101,-0.03751126,357.6379,181.8885,359.516
8.458027,0.06633101,-0.04701011,-0.04079753,357.9175,187.9084,0.4731754
8.558075,0.05495744,-0.04140366,-0.03814934,357.9796,201.3807,0.5598765
8.658459,0.04608969,-0.033388,-0.03075754,357.0379,215.5356,1.121774
8.758526,0.04794016,-0.02713901,-0.02880207,355.6375,224.2574,3.17284
8.858864,0.0531863,-0.02430616,-0.02837883,356.9057,231.8378,3.541189
8.959084,0.05852221,-0.02075222,-0.03156525,355.7852,236.918,2.929382
9.05962,0.06350175,-0.02026484,-0.04161282,354.7501,238.636,2.910356
9.15984,0.06956059,-0.01725219,-0.0585899,355.4001,239.825,1.072542
9.259968,0.08238117,-0.02588267,-0.08314078,356.0892,239.9229,0.008140263
9.372322,0.1038458,-0.03011099,-0.1025137,355.7134,239.9299,359.5721
9.47263,0.1346129,-0.02981796,-0.09603295,357.1004,238.7149,359.5315
9.573078,0.1672899,-0.02405856,-0.06888783,356.3378,236.0439,359.1176
9.673122,0.19776,-0.02305359,-0.03327573,355.3893,230.75,359.6422
9.773277,0.2243226,-0.03189841,0.009273944,356.6738,224.8883,0.9163399
9.874279,0.2448076,-0.03663302,0.04978008,358.4399,220.4619,1.012435
9.986145,0.2692581,-0.04541528,0.08961339,0.4363671,217.2882,0.9949704
10.09898,0.2920884,-0.04351737,0.1190248,0.6657318,216.0633,0.5892667
10.21139,0.3033181,-0.03913233,0.1384066,1.041496,216.9374,0.9604015
10.31203,0.3045635,-0.03766393,0.1471879,0.6188869,218.41,1.021276
10.41256,0.30542,-0.03844298,0.1490681,2.060742,220.2356,0.1654795
10.51283,0.3030625,-0.03345957,0.1398956,0.9285096,219.7272,1.42191
10.61294,0.30084,-0.03320556,0.1145674,1.06938,216.6655,0.6840113
10.71341,0.3039338,-0.03203777,0.07420072,1.053965,209.7925,359.4241
