InteractionNumber,ElapsedTime,SplitTime,missCount
21.70196,0.05629417,-0.04378395,0.07326036,12.68265,60.90644,1.835854
21.81521,0.1171236,-0.0557056,0.07194189,16.39225,71.43053,4.352232
21.91531,0.1652466,-0.0404476,0.08474869,11.92548,68.65311,2.67856
22.01594,0.1745674,9.663787E-05,0.1134782,349.6773,47.03675,356.9565
22.11738,0.1532012,0.02258605,0.1256419,329.4126,18.22674,2.888173
22.22697,0.1276724,0.01863351,0.1274346,331.3818,354.6434,12.64169
22.33928,0.09551314,-0.003964188,0.1308007,346.4875,336.5274,12.77443
22.43948,0.06525748,-0.04112157,0.1256588,6.078985,325.8255,5.31929
22.5399,0.04578194,-0.08491574,0.1161646,27.55915,323.1728,356.3061
22.64002,0.02962061,-0.1184878,0.1093796,37.3573,323.4814,352.3768
22.74005,0.00393093,-0.1334922,0.1031494,39.45081,319.7933,351.4234
22.84053,-0.0006315485,-0.1489565,0.1071473,45.02415,332.6313,357.808
22.94093,0.02886363,-0.1538273,0.1215666,44.38144,7.838748,13.91306
23.04122,0.06736301,-0.1547168,0.121566,39.59735,36.15278,23.01481
23.14149,0.1038237,-0.1593831,0.1132878,37.85704,50.81,24.66996
23.24213,0.1524364,-0.1643881,0.09141007,37.93253,60.93089,23.27713
23.34259,0.2172939,-0.1665287,0.06028086,38.28411,67.03838,23.064
23.45497,0.2932394,-0.1566633,0.04100173,37.43391,61.94609,17.18531
23.55534,0.3023146,-0.1327821,0.05827247,32.8318,24.6678,3.375839
23.65578,0.250827,-0.1067165,0.0477812,18.48209,334.2219,351.2029
23.75634,0.2188511,-0.09707224,-0.001290157,8.531827,300.8719,348.3737
23.85652,0.207747,-0.09582323,-0.03786298,6.020038,288.6428,350.4644
23.95661,0.1963197,-0.09585556,-0.06699269,7.308794,283.2692,355.1775
24.05703,0.1779081,-0.1085028,-0.09628412,14.70899,277.0388,356.5061
24.15729,0.148949,-0.115316,-0.1208508,18.12509,275.075,358.5293
24.25752,0.09789122,-0.1193797,-0.1339519,18.12475,278.7448,359.4792
24.35777,0.01937474,-0.1253733,-0.1385015,17.55085,283.7468,1.815571
24.45802,-0.08453067,-0.1471884,-0.1336314,15.06578,289.4484,3.062011
24.57027,-0.1791217,-0.1737666,-0.1244031,19.81404,294.5869,4.145219
24.67159,-0.2022965,-0.1524055,-0.09496993,21.36237,314.7806,3.414879
24.78313,-0.2029164,-0.1122684,-0.08925498,12.622,328.3482,5.636902
24.88359,-0.2136931,-0.1008275,-0.1027044,13.95068,320.0936,5.156689
24.98399,-0.2307292,-0.1279487,-0.1104621,18.01319,313.1095,7.803592
25.08433,-0.2880518,-0.1458971,-0.08383312,12.03742,316.1283,3.225459
25.18474,-0.3560962,-0.1580376,-0.04541509,10.3326,324.3383,2.250581
25.29781,-0.3977207,-0.1503974,-0.01024531,13.74171,332.8733,2.708513
25.39808,-0.3774207,-0.1211675,0.01472937,13.20084,356.5174,1.996361
25.49852,-0.3236741,-0.09093525,0.005941745,7.053046,31.01364,0.643077
25.59866,-0.2778749,-0.07055604,-0.02342252,4.551211,58.42006,358.2686
25.69896,-0.2401416,-0.05556333,-0.03833418,2.619817,70.44834,358.607
25.79902,-0.198104,-0.04211662,-0.02643074,358.9045,68.27386,359.7358
25.89947,-0.178242,-0.029326,0.02476249,354.6047,33.21589,3.44791
25.99968,-0.1790286,-0.03899175,0.04549378,355.6386,350.252,9.046041
26.10023,-0.165015,-0.02894561,0.05228906,356.2587,329.0375,7.885254
26.21291,-0.1425719,-0.01480985,0.08020411,352.8759,328.1056,6.021252
26.31308,-0.1393876,-0.01066772,0.1208521,347.2923,337.6812,3.285273
26.41332,-0.1406156,-0.004033072,0.166686,347.9055,350.6469,359.1117
26.51373,-0.1122863,-0.00558864,0.1950185,356.1384,14.67649,356.2386
26.61409,-0.06743455,-0.01025626,0.1847605,1.515432,51.52612,355.5975
26.72591,-0.03340689,-0.01646656,0.1642041,3.834888,76.83612,355.4146
26.82662,0.003433881,-0.02267902,0.1661851,4.170473,81.57736,355.1563
26.93962,0.06434109,-0.03506858,0.1816584,6.728414,78.97011,358.9373
27.03988,0.1258079,-0.06075088,0.2160973,12.49494,62.46239,6.127866
27.14017,0.155451,-0.1018851,0.2518733,31.27994,27.60271,8.174642
27.24047,0.1611037,-0.1115655,0.2558896,34.52784,351.3145,356.7539
27.34117,0.1538817,-0.1028936,0.2365949,30.18743,323.8041,347.8963
