InteractionNumber,ElapsedTime,SplitTime,missCount
4.599625,0.130742,-0.1201304,0.01960579,18.43211,297.6817,346.1371
4.712349,0.1019997,-0.1082403,-0.01885022,14.59594,285.1194,346.6249
4.812876,0.0828464,-0.1118357,-0.03925438,16.82663,281.6694,345.5271
4.925406,0.06158113,-0.1148861,-0.04363114,19.64114,287.6213,351.6989
5.025858,0.04150122,-0.1073875,-0.04117681,15.16139,292.5546,356.9751
5.126469,0.01423356,-0.1067024,-0.03560206,12.53226,295.9975,358.8997
5.238447,-0.03107645,-0.1068451,-0.02451147,9.896681,301.6603,358.6146
5.339209,-0.07851545,-0.104277,-0.0101048,8.069238,305.9906,359.1261
5.439623,-0.1208937,-0.1036192,0.004582169,8.134065,309.5958,356.9109
5.552376,-0.1602831,-0.1064475,0.02579977,7.846492,312.7176,356.4663
5.652933,-0.18672,-0.111933,0.03853713,9.701579,316.0541,356.0766
5.764488,-0.2060179,-0.09615715,0.04922327,1.860681,319.3784,359.8582
5.866833,-0.2250765,-0.0864016,0.05556495,355.7558,320.3653,358.5716
5.973921,-0.240551,-0.08306525,0.0587947,353.73,319.6943,358.5291
6.090366,-0.2407232,-0.07586553,0.06980564,355.4126,319.829,359.7218
6.20282,-0.2178403,-0.06811233,0.08549329,358.1664,331.0921,357.2114
6.314165,-0.1670579,-0.06707725,0.09653856,2.601613,0.5812824,357.9005
6.425644,-0.1151748,-0.0603617,0.07940605,0.790486,30.51065,0.5691574
6.525969,-0.07819589,-0.05268742,0.05983654,357.5184,48.3598,1.596753
6.626257,-0.04452336,-0.05053002,0.04336451,357.1099,59.81346,0.7387708
6.739424,-0.01184286,-0.05245394,0.02776395,358.9819,67.78957,2.306098
6.840061,0.01718577,-0.05862175,0.02236545,1.77715,67.43616,3.582947
6.953218,0.0565574,-0.07199148,0.01413041,6.980006,66.72589,4.196205
7.065191,0.09599283,-0.07505833,0.004442513,6.824102,65.60522,2.964284
7.165228,0.131698,-0.07570932,-0.008064551,7.084702,62.61369,3.513562
7.265594,0.1651109,-0.07397113,-0.01295816,7.490544,59.23564,2.355847
