InteractionNumber,ElapsedTime,SplitTime,missCount
14.62085,0.2115796,-0.1349904,-0.001892113,350.2016,75.91623,358.3054
14.72109,0.34596,-0.1741917,0.01434502,346.3784,70.90076,357.2079
14.82316,0.414423,-0.1689932,0.04732701,352.8044,59.68997,358.751
14.93425,0.4053008,-0.1290691,0.09566677,353.6528,24.05141,1.774761
15.0346,0.3657474,-0.09545792,0.1087409,355.7327,353.7516,2.317823
15.13552,0.3222792,-0.07336672,0.1031395,357.3403,334.475,0.5961009
15.23554,0.2773446,-0.06475656,0.08384085,358.0893,318.6537,0.7197664
15.33606,0.2337667,-0.06221085,0.06208785,359.799,304.3346,359.3425
15.43633,0.1939165,-0.07035577,0.04231467,5.421039,293.2177,357.5588
15.54941,0.1556094,-0.07167213,0.01767277,6.256474,279.743,357.862
15.64956,0.1325725,-0.06581431,-0.00177065,4.57537,268.6966,358.7386
15.75011,0.1068889,-0.07507493,-0.006357264,8.571272,267.0186,357.4947
15.85046,0.05587443,-0.108771,-0.001049612,13.60244,268.8455,358.1396
15.96283,-0.03824325,-0.1494585,0.01955643,18.34703,274.5111,358.3963
16.06303,-0.1312491,-0.1633904,0.04740963,20.0262,283.9307,358.4346
16.16324,-0.1845213,-0.1442141,0.08751597,19.47943,301.7254,0.1765887
16.26361,-0.1650425,-0.1002755,0.1301119,12.63247,343.7256,6.176064
16.3663,-0.1129869,-0.06119294,0.1187993,2.147315,22.30212,8.967406
16.47713,-0.08725754,-0.0515936,0.09570848,1.946706,35.84807,10.12959
16.58976,-0.1182433,-0.07869596,0.1092632,12.90559,11.23862,11.91569
16.70274,-0.1831627,-0.113436,0.09748518,26.36873,322.8952,0.8390178
16.80297,-0.2212143,-0.137696,0.0880567,27.24894,301.7076,355.0675
16.90324,-0.2727211,-0.1608873,0.1115086,27.13632,300.0765,352.8431
17.00379,-0.3386515,-0.1899293,0.1602982,23.68679,310.3553,358.0257
17.11515,-0.406148,-0.2279955,0.2187024,18.62551,323.778,2.13537
17.21568,-0.4458525,-0.2493903,0.260783,14.71932,333.3804,5.367686
17.31615,-0.4510536,-0.2336897,0.2862357,17.52982,341.2742,9.028884
17.41705,-0.4065056,-0.1799012,0.2979158,11.07148,2.189137,9.552322
17.52951,-0.3238426,-0.1214175,0.2636533,1.80815,40.2694,9.455588
17.62988,-0.267862,-0.08947569,0.2134137,357.8418,63.99557,7.602964
17.7301,-0.2191408,-0.07047235,0.1740969,356.0873,76.28806,4.779527
17.83055,-0.1734314,-0.06638091,0.1593735,352.8024,74.05444,3.107768
17.9308,-0.1131842,-0.05880705,0.1576143,348.8607,67.55672,0.3428439
18.03098,-0.02340053,-0.03330241,0.1621826,344.0746,56.28864,2.075039
18.13123,0.06548158,-0.01479273,0.1705022,340.014,42.1143,2.795544
18.23149,0.1035288,0.01392379,0.1894459,345.5265,21.22643,4.026413
