time,posX,posY,posZ,gazeX,gazeY,gazeZ
0.004240513,0,1.5,1.5,0.01664088,1.53524,1.5
0.02424049,2.827914E-11,1.497629,1.5,0.01685465,1.535193,1.5
0.04424071,4.266353E-11,1.496422,1.5,0.01682583,1.535248,1.5
0.06424069,7.341804E-11,1.493843,1.5,0.01654821,1.535985,1.5
0.08424067,8.798571E-11,1.492622,1.5,0.01660076,1.536738,1.5
0.1042407,1.178309E-10,1.490119,1.5,0.01603883,1.536923,1.5
0.1242406,1.323772E-10,1.488899,1.5,0.01565278,1.537522,1.5
0.1442406,1.632384E-10,1.486311,1.5,0.01558394,1.538853,1.5
0.1642406,1.921566E-10,1.483886,1.5,0.0158103,1.539679,1.5
0.1842406,2.071461E-10,1.482629,1.5,0.01572227,1.539616,1.5
0.2042406,2.385322E-10,1.479997,1.5,0.01485945,1.539799,1.5
0.2242405,2.522947E-10,1.478843,1.5,0.01424329,1.540082,1.5
0.2442405,2.821541E-10,1.476339,1.5,0.01326561,1.54114,1.5
0.2642405,3.12322E-10,1.473809,1.5,0.01185721,1.54127,1.5
0.2842405,3.271419E-10,1.472566,1.5,0.010857,1.541317,1.5
0.3042407,3.566793E-10,1.470089,1.5,0.009614496,1.539895,1.5
0.3242407,3.717873E-10,1.468822,1.5,0.009348415,1.539281,1.5
0.3442407,4.017157E-10,1.466313,1.5,0.009149421,1.538101,1.5
0.3642406,4.316322E-10,1.463804,1.5,0.009053169,1.535423,1.5
0.3842406,4.469357E-10,1.462521,1.5,0.009678009,1.534994,1.5
0.4042406,4.785317E-10,1.459871,1.5,0.01097795,1.53336,1.5
0.4242406,4.96204E-10,1.458389,1.5,0.01082487,1.533853,1.5
0.4442406,5.231462E-10,1.45613,1.5,0.0112989,1.533316,1.5
0.4642406,5.528163E-10,1.453642,1.5,0.01128347,1.53262,1.5
0.4842405,5.669984E-10,1.452453,1.5,0.01123049,1.532431,1.5
0.5042405,5.964618E-10,1.449982,1.5,0.01082979,1.532498,1.5
0.5242405,6.115546E-10,1.448716,1.5,0.0102142,1.531937,1.5
0.5442405,6.412388E-10,1.446227,1.5,0.00959179,1.53229,1.5
0.5642405,6.710612E-10,1.443726,1.5,0.008817011,1.534318,1.5
0.5842404,6.856117E-10,1.442506,1.5,0.008377055,1.535499,1.5
0.6042404,7.171918E-10,1.439858,1.5,0.008022141,1.536098,1.5
0.6242404,7.303344E-10,1.438756,1.5,0.008097609,1.535507,1.5
0.6442404,7.601006E-10,1.436259,1.5,0.007665005,1.53444,1.5
0.6642404,7.898348E-10,1.433766,1.5,0.007889241,1.532007,1.5
0.6842408,8.052565E-10,1.432473,1.5,0.008069951,1.5313,1.5
0.7042408,8.348997E-10,1.429987,1.5,0.008706678,1.530763,1.5
0.7242408,8.494155E-10,1.42877,1.5,0.009334344,1.530052,1.5
0.7442408,8.794259E-10,1.426253,1.5,0.01142887,1.528038,1.5
0.7642407,9.094916E-10,1.423732,1.5,0.01346088,1.523556,1.5
0.7842407,9.243245E-10,1.422488,1.5,0.01409456,1.52097,1.5
0.8042407,9.560644E-10,1.419826,1.5,0.01607021,1.516217,1.5
0.8242407,9.691614E-10,1.418728,1.5,0.01674293,1.51286,1.5
0.8442407,9.997784E-10,1.416161,1.5,0.01811786,1.505749,1.5
0.8642406,1.029232E-09,1.413691,1.5,0.0201263,1.497761,1.5
0.8842406,1.043879E-09,1.412462,1.5,0.02082213,1.494586,1.5
0.9042406,1.074794E-09,1.40987,1.5,0.02223496,1.490461,1.5
0.9242406,1.088799E-09,1.408695,1.5,0.02230885,1.488182,1.5
0.9442406,1.119367E-09,1.406132,1.5,0.02347209,1.482656,1.5
0.9642406,1.149359E-09,1.403617,1.5,0.02393354,1.478311,1.5
0.9842405,1.164344E-09,1.40236,1.5,0.02400496,1.476866,1.5
1.004241,1.194743E-09,1.399811,1.5,0.02368729,1.474168,1.5
1.02424,1.208242E-09,1.398679,1.5,0.02357197,1.472749,1.5
1.04424,1.238535E-09,1.396139,1.5,0.02280184,1.468546,1.5
1.06424,1.268089E-09,1.393661,1.5,0.02176356,1.464345,1.5
1.08424,1.282891E-09,1.392419,1.5,0.02195414,1.462171,1.5
1.10424,1.313192E-09,1.389879,1.5,0.02184414,1.457279,1.5
1.12424,1.328126E-09,1.388626,1.5,0.02141726,1.454523,1.5
1.14424,1.358781E-09,1.386055,1.5,0.02090044,1.448185,1.5
1.16424,1.387879E-09,1.383615,1.5,0.02128149,1.442537,1.5
1.18424,1.402735E-09,1.38237,1.5,0.02167138,1.439314,1.5
1.204241,1.434625E-09,1.379695,1.5,0.02361281,1.430857,1.5
1.224241,1.447894E-09,1.378583,1.5,0.02491466,1.427721,1.5
1.244241,1.478058E-09,1.376053,1.5,0.02709654,1.422436,1.5
1.264241,1.492578E-09,1.374835,1.5,0.02813123,1.420387,1.5
1.284241,1.522713E-09,1.372308,1.5,0.03110396,1.414823,1.5
1.304241,1.552622E-09,1.3698,1.5,0.03402955,1.410902,1.5
1.324241,1.566912E-09,1.368602,1.5,0.03553449,1.409713,1.5
1.344241,1.597462E-09,1.36604,1.5,0.03772817,1.407952,1.5
1.364241,1.611803E-09,1.364837,1.5,0.03860493,1.406543,1.5
1.384241,1.643183E-09,1.362206,1.5,0.04065773,1.403123,1.5
1.404241,1.673196E-09,1.359689,1.5,0.04356113,1.399671,1.5
1.424241,1.686801E-09,1.358548,1.5,0.04378586,1.397776,1.5
1.444241,1.717246E-09,1.355995,1.5,0.04551459,1.394684,1.5
1.464241,1.731436E-09,1.354805,1.5,0.04623727,1.393877,1.5
1.484241,1.762478E-09,1.352202,1.5,0.04876774,1.391731,1.5
1.504241,1.791534E-09,1.349765,1.5,0.05056648,1.390808,1.5
1.52424,1.806552E-09,1.348506,1.5,0.05115852,1.389611,1.5
1.54424,1.836511E-09,1.345994,1.5,0.05258911,1.387218,1.5
1.56424,1.851526E-09,1.344735,1.5,0.0531933,1.385723,1.5
1.58424,1.882305E-09,1.342154,1.5,0.05425222,1.384248,1.5
1.60424,1.912595E-09,1.339613,1.5,0.05528529,1.380774,1.5
1.62424,1.925598E-09,1.338523,1.5,0.05571521,1.378321,1.5
1.64424,1.955714E-09,1.335998,1.5,0.05714397,1.373946,1.5
1.66424,1.970389E-09,1.334767,1.5,0.05744037,1.371135,1.5
1.68424,2.001246E-09,1.332179,1.5,0.05839026,1.365572,1.5
1.704241,2.030502E-09,1.329726,1.5,0.06003495,1.358559,1.5
1.724241,2.045679E-09,1.328453,1.5,0.06075126,1.355529,1.5
1.744241,2.075618E-09,1.325942,1.5,0.06104464,1.350522,1.5
1.764241,2.090487E-09,1.324695,1.5,0.06136814,1.34785,1.5
1.784241,2.1206E-09,1.32217,1.5,0.06237079,1.343449,1.5
1.804241,2.150346E-09,1.319676,1.5,0.06302779,1.341477,1.5
1.824241,2.167424E-09,1.318244,1.5,0.06334846,1.340629,1.5
1.844241,2.195775E-09,1.315866,1.5,0.06507915,1.338445,1.5
1.864241,2.210176E-09,1.314659,1.5,0.06601454,1.338158,1.5
1.884241,2.240291E-09,1.312133,1.5,0.06811031,1.33849,1.5
1.904241,2.270254E-09,1.30962,1.5,0.07003347,1.337877,1.5
1.924241,2.284817E-09,1.308399,1.5,0.07136042,1.3371,1.5
1.944241,2.315481E-09,1.305828,1.5,0.07400124,1.335803,1.5
1.964241,2.330568E-09,1.304563,1.5,0.07557026,1.335356,1.5
1.984241,2.360271E-09,1.302072,1.5,0.07875443,1.334545,1.5
2.004241,2.375001E-09,1.300836,1.5,0.07981732,1.333658,1.5
2.02424,2.406677E-09,1.29818,1.5,0.08202098,1.332029,1.5
2.04424,2.435656E-09,1.29575,1.5,0.08402561,1.330004,1.5
2.06424,2.449815E-09,1.294563,1.5,0.08510491,1.328741,1.5
2.08424,2.479764E-09,1.292051,1.5,0.08786044,1.325109,1.5
2.10424,2.494747E-09,1.290795,1.5,0.08942058,1.322625,1.5
2.12424,2.524526E-09,1.288298,1.5,0.09174536,1.317138,1.5
2.14424,2.554189E-09,1.28581,1.5,0.09424523,1.311057,1.5
2.16424,2.568677E-09,1.284595,1.5,0.09503739,1.307846,1.5
2.18424,2.601555E-09,1.281838,1.5,0.09906039,1.299664,1.5
2.20424,2.615245E-09,1.28069,1.5,0.09972857,1.300473,1.5
2.224241,2.646618E-09,1.278059,1.5,0.1063989,1.296929,1.5
2.244241,2.674243E-09,1.275742,1.5,0.1147638,1.295113,1.5
2.264241,2.688414E-09,1.274554,1.5,0.1182723,1.294289,1.5
2.284241,2.718993E-09,1.27199,1.5,0.1261131,1.293894,1.5
2.304241,2.733188E-09,1.270799,1.5,0.129636,1.295065,1.5
2.324241,2.762487E-09,1.268342,1.5,0.134994,1.296251,1.5
2.344241,2.793792E-09,1.265717,1.5,0.1396794,1.296275,1.5
2.364241,2.807313E-09,1.264583,1.5,0.1414652,1.295914,1.5
2.384241,2.837546E-09,1.262048,1.5,0.1453851,1.295753,1.5
2.404241,2.85221E-09,1.260818,1.5,0.1471031,1.295103,1.5
2.424241,2.882083E-09,1.258313,1.5,0.1503296,1.293221,1.5
2.444241,2.912501E-09,1.255763,1.5,0.153588,1.291671,1.5
2.464241,2.927141E-09,1.254535,1.5,0.1554339,1.291145,1.5
2.484241,2.95709E-09,1.252023,1.5,0.1576684,1.289175,1.5
2.504241,2.971527E-09,1.250813,1.5,0.1582193,1.288247,1.5
2.52424,3.001633E-09,1.248288,1.5,0.1583535,1.288011,1.5
2.54424,3.032469E-09,1.245702,1.5,0.1569107,1.287618,1.5
2.56424,3.047034E-09,1.244481,1.5,0.1553186,1.2873,1.5
2.58424,3.076937E-09,1.241973,1.5,0.149141,1.286684,1.5
2.60424,3.091584E-09,1.240745,1.5,0.1450033,1.286638,1.5
2.62424,3.121834E-09,1.238208,1.5,0.1353128,1.287119,1.5
2.64424,3.151472E-09,1.235723,1.5,0.1239667,1.287264,1.5
2.66424,3.166496E-09,1.234463,1.5,0.1175829,1.287391,1.5
2.68424,3.196074E-09,1.231983,1.5,0.1065238,1.287639,1.5
2.70424,3.211939E-09,1.230652,1.5,0.1013064,1.286766,1.5
2.72424,3.241045E-09,1.228212,1.5,0.09239615,1.283844,1.5
2.744241,3.270857E-09,1.225712,1.5,0.08449258,1.281658,1.5
2.764241,3.285893E-09,1.224451,1.5,0.08108784,1.280638,1.5
2.784241,3.316077E-09,1.22192,1.5,0.07412418,1.277076,1.5
2.804241,3.330993E-09,1.220669,1.5,0.0705542,1.274913,1.5
2.824241,3.360534E-09,1.218192,1.5,0.06454349,1.270079,1.5
2.844241,3.391675E-09,1.21558,1.5,0.05812832,1.265464,1.5
2.864241,3.405286E-09,1.214439,1.5,0.05459861,1.263343,1.5
2.884241,3.435439E-09,1.21191,1.5,0.04747828,1.257584,1.5
2.904241,3.450269E-09,1.210667,1.5,0.04353408,1.2545,1.5
2.924241,3.480328E-09,1.208146,1.5,0.03649817,1.247812,1.5
2.944241,3.510509E-09,1.205615,1.5,0.03044733,1.241973,1.5
2.964241,3.52558E-09,1.204351,1.5,0.02633302,1.240397,1.5
2.984241,3.554931E-09,1.20189,1.5,0.0184691,1.237898,1.5
3.004241,3.569752E-09,1.200647,1.5,0.01480034,1.23687,1.5
3.02424,3.599597E-09,1.198144,1.5,0.008282006,1.2349,1.5
3.04424,3.63001E-09,1.195594,1.5,0.001215862,1.232499,1.5
3.06424,3.645324E-09,1.19431,1.5,-0.001666475,1.231048,1.5
3.08424,3.674678E-09,1.191848,1.5,-0.006126524,1.22744,1.5
3.10424,3.689993E-09,1.190564,1.5,-0.007653024,1.225486,1.5
3.12424,3.719365E-09,1.188101,1.5,-0.01028321,1.221663,1.5
3.14424,3.749093E-09,1.185608,1.5,-0.01117284,1.21873,1.5
3.16424,3.764149E-09,1.184345,1.5,-0.01184605,1.2172,1.5
3.18424,3.794141E-09,1.18183,1.5,-0.01379931,1.214135,1.5
3.20424,3.808951E-09,1.180588,1.5,-0.01451091,1.212213,1.5
3.22424,3.839005E-09,1.178068,1.5,-0.01515952,1.208516,1.5
