time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,0,1.5,1.5,-0.1182354,3.422531,1.5
0.06,0,1.5,1.5,-0.1182354,3.422531,1.5
0.08,0,1.5,1.5,-0.1182354,3.422531,1.5
0.09999999,0,1.5,1.5,-0.1182354,3.422531,1.5
0.12,0,1.5,1.5,-0.1182354,3.422531,1.5
0.14,0,1.5,1.5,-0.1182354,3.422531,1.5
0.16,0,1.5,1.5,-0.1182354,3.422531,1.5
0.18,0,1.5,1.5,-0.1182354,3.422531,1.5
0.2,0,1.5,1.5,-0.1182354,3.422531,1.5
0.22,0,1.5,1.5,-0.1182354,3.422531,1.5
0.24,0,1.5,1.5,-0.1182354,3.422531,1.5
0.26,0,1.5,1.5,-0.1182354,3.422531,1.5
0.28,0,1.5,1.5,-0.1182354,3.422531,1.5
0.3,0,1.5,1.5,-0.1182354,3.422531,1.5
0.32,0,1.5,1.5,-0.1182354,3.422531,1.5
0.34,0,1.5,1.5,-0.1182354,3.422531,1.5
0.36,0,1.5,1.5,-0.1081859,3.414609,1.5
0.38,0,1.5,1.5,-0.1081859,3.414609,1.5
0.4,0,1.5,1.5,-0.1081859,3.414609,1.5
0.42,0,1.5,1.5,-0.1081859,3.414609,1.5
0.44,0,1.5,1.5,-0.1077228,3.394555,1.5
0.46,0,1.5,1.5,-0.1100213,3.380163,1.5
0.48,0,1.5,1.5,-0.1120303,3.371327,1.5
0.5,0,1.5,1.5,-0.112576,3.369572,1.5
0.52,0,1.5,1.5,-0.1159813,3.365395,1.5
0.54,0,1.5,1.5,-0.1181183,3.364069,1.5
0.56,0,1.5,1.5,-0.1245397,3.361584,1.5
0.58,0,1.5,1.5,-0.127716,3.36144,1.5
0.6,0,1.5,1.5,-0.1310157,3.360147,1.5
0.62,0,1.5,1.5,-0.1330817,3.359036,1.5
0.64,0,1.5,1.5,-0.1344585,3.357857,1.5
0.66,0,1.5,1.5,-0.1365692,3.356856,1.5
0.68,0,1.5,1.5,-0.1398638,3.354403,1.5
0.7,0,1.5,1.5,-0.1406033,3.352301,1.5
0.72,0,1.5,1.5,-0.142319,3.349964,1.5
0.74,0,1.5,1.5,-0.142492,3.349144,1.5
0.76,0,1.5,1.5,-0.1439594,3.347514,1.5
0.78,0,1.5,1.5,-0.1439478,3.347283,1.5
0.8,0,1.5,1.5,-0.1438804,3.347016,1.5
0.82,0,1.5,1.5,-0.1445588,3.347306,1.5
0.84,0,1.5,1.5,-0.144384,3.347828,1.5
0.86,0,1.5,1.5,-0.1438657,3.348156,1.5
0.88,0,1.5,1.5,-0.1436501,3.34994,1.5
0.9,0,1.5,1.5,-0.143777,3.350132,1.5
0.92,0,1.5,1.5,-0.1439159,3.35041,1.5
0.94,0,1.5,1.5,-0.1436986,3.349527,1.5
0.96,0,1.5,1.5,-0.1434283,3.348948,1.5
0.98,0,1.5,1.5,-0.1431534,3.349217,1.5
1,0,1.5,1.5,-0.1429102,3.349593,1.5
1.02,0,1.5,1.5,-0.1426926,3.350905,1.5
1.04,0,1.5,1.5,-0.1429801,3.351669,1.5
1.06,0,1.5,1.5,-0.1431558,3.352781,1.5
1.08,0,1.5,1.5,-0.143419,3.353605,1.5
1.1,0,1.5,1.5,-0.143012,3.354678,1.5
1.12,0,1.5,1.5,-0.1437163,3.354592,1.5
1.14,0,1.5,1.5,-0.1441326,3.356064,1.5
1.16,0,1.5,1.5,-0.1441326,3.356064,1.5
1.18,0,1.5,1.5,-0.1451586,3.358294,1.5
1.2,0,1.5,1.5,-0.145658,3.359889,1.5
1.22,0,1.5,1.5,-0.1460732,3.360892,1.5
1.24,0,1.5,1.5,-0.1462003,3.361098,1.5
1.26,0,1.5,1.5,-0.1461498,3.360954,1.5
1.28,0,1.5,1.5,-0.1460207,3.359199,1.5
1.3,0,1.5,1.5,-0.1460207,3.359199,1.5
1.32,0,1.5,1.5,-0.1451601,3.358492,1.5
1.34,0,1.5,1.5,-0.1454518,3.357989,1.5
1.36,0,1.5,1.5,-0.1466781,3.357209,1.5
1.38,0,1.5,1.5,-0.1460104,3.356573,1.5
1.4,0,1.5,1.5,-0.1446024,3.35564,1.5
1.42,0,1.5,1.5,-0.1447112,3.352967,1.5
1.44,0,1.5,1.5,-0.1447827,3.349566,1.5
1.46,0,1.5,1.5,-0.1450792,3.343052,1.5
1.48,0,1.5,1.5,-0.1448202,3.341094,1.5
1.5,0,1.5,1.5,-0.1441741,3.340597,1.5
1.52,0,1.5,1.5,-0.1439764,3.340472,1.5
1.54,0,1.5,1.5,-0.1443983,3.338863,1.5
1.56,0,1.5,1.5,-0.1454343,3.333632,1.5
1.58,0,1.5,1.5,-0.1472734,3.324283,1.5
1.6,0,1.5,1.5,-0.1508516,3.315087,1.5
1.62,0,1.5,1.5,-0.1620134,3.289469,1.5
1.64,0,1.5,1.5,-0.1620134,3.289469,1.5
1.66,0,1.5,1.5,-0.1798683,3.250319,1.5
1.68,0,1.5,1.5,-0.1858339,3.239771,1.5
1.7,0,1.5,1.5,-0.1993189,3.218666,1.5
1.72,0,1.5,1.5,-0.2130451,3.19622,1.5
1.74,0,1.5,1.5,-0.2214113,3.18603,1.5
1.76,0,1.5,1.5,-0.2393057,3.165243,1.5
1.78,0,1.5,1.5,-0.2593156,3.141525,1.5
1.8,0,1.5,1.5,-0.269548,3.12816,1.5
1.82,0,1.5,1.5,-0.2881263,3.100906,1.5
1.84,0,1.5,1.5,-0.2966625,3.088045,1.5
1.86,0,1.5,1.5,-0.3136542,3.059991,1.5
1.88,0,1.5,1.5,-0.3221697,3.045304,1.5
1.9,0,1.5,1.5,-0.335725,3.018155,1.5
1.92,0,1.5,1.5,-0.347016,2.996532,1.5
1.94,0,1.5,1.5,-0.3533617,2.986531,1.5
1.96,0,1.5,1.5,-0.364649,2.96709,1.5
1.98,0,1.5,1.5,-0.3683221,2.956723,1.5
2,0,1.5,1.5,-0.3738454,2.936161,1.5
2.02,-5.467421E-11,1.501251,1.5,-0.3760269,2.924459,1.5
2.04,-1.642713E-10,1.503758,1.5,-0.3794766,2.900965,1.5
2.06,-2.759784E-10,1.506314,1.5,-0.3806229,2.875946,1.5
2.08,-3.269476E-10,1.50748,1.5,-0.3811766,2.862932,1.5
2.1,-4.383068E-10,1.510027,1.5,-0.3837858,2.835174,1.5
2.12,-5.457944E-10,1.512486,1.5,-0.3862988,2.810227,1.5
2.14,-6.016309E-10,1.513764,1.5,-0.3873217,2.797799,1.5
2.16,-7.099088E-10,1.516241,1.5,-0.3913769,2.771367,1.5
2.18,-7.617208E-10,1.517426,1.5,-0.3941547,2.756036,1.5
2.2,-8.755702E-10,1.520031,1.5,-0.3992609,2.726118,1.5
2.22,-9.309639E-10,1.521298,1.5,-0.4026072,2.710678,1.5
2.24,-1.04763E-09,1.523967,1.5,-0.411216,2.679817,1.5
2.26,-1.153315E-09,1.526385,1.5,-0.4171096,2.653746,1.5
2.28,-1.208752E-09,1.527653,1.5,-0.4207568,2.648662,1.5
2.3,-1.320215E-09,1.530203,1.5,-0.4210494,2.632173,1.5
2.32,-1.371773E-09,1.531382,1.5,-0.4229742,2.617764,1.5
