time,posX,posY,posZ,gazeX,gazeY,gazeZ
0.01018333,-0.8032475,1.567225,1.5,-0.8815727,1.549528,1.5
0.03018379,-0.8032475,1.569749,1.5,-0.878065,1.546631,1.5
0.05018234,-0.8032475,1.571896,1.5,-0.8769228,1.544784,1.5
0.0701828,-0.8032475,1.573539,1.5,-0.8745712,1.541858,1.5
0.09018326,-0.8032475,1.575981,1.5,-0.8731527,1.541138,1.5
0.1101837,-0.8032475,1.577256,1.5,-0.8730539,1.541476,1.5
0.1301823,-0.8032475,1.579751,1.5,-0.8743232,1.542562,1.5
0.1501827,-0.8032475,1.580975,1.5,-0.8753399,1.542348,1.5
0.1701832,-0.8032475,1.583542,1.5,-0.877482,1.54121,1.5
0.1901836,-0.8032475,1.584786,1.5,-0.8783273,1.540542,1.5
0.2101822,-0.8032475,1.586966,1.5,-0.8781704,1.540483,1.5
0.2301826,-0.8032475,1.589808,1.5,-0.8778558,1.540492,1.5
0.2501831,-0.8032475,1.591044,1.5,-0.8769668,1.540368,1.5
0.2701836,-0.8032475,1.593535,1.5,-0.8743563,1.54056,1.5
0.2901821,-0.8032475,1.596074,1.5,-0.8696005,1.542605,1.5
0.3101826,-0.8032475,1.597298,1.5,-0.8664142,1.544158,1.5
0.330183,-0.8032475,1.599825,1.5,-0.8571411,1.547623,1.5
0.3501835,-0.8032475,1.602035,1.5,-0.8497624,1.552143,1.5
0.3701839,-0.8032475,1.603686,1.5,-0.8379369,1.558352,1.5
0.3901825,-0.8032475,1.604918,1.5,-0.8314063,1.561413,1.5
0.410183,-0.8032475,1.607003,1.5,-0.8242274,1.564407,1.5
0.4301834,-0.8032475,1.60996,1.5,-0.8032398,1.574335,1.5
0.4501839,-0.8032475,1.611157,1.5,-0.7968606,1.57863,1.5
0.4701824,-0.8032475,1.613651,1.5,-0.7862049,1.586893,1.5
0.4901829,-0.8032475,1.614852,1.5,-0.7818093,1.590646,1.5
0.5101833,-0.8032475,1.617194,1.5,-0.7778749,1.594533,1.5
0.5301838,-0.8032475,1.619863,1.5,-0.7647727,1.606674,1.5
0.5501823,-0.8032475,1.621106,1.5,-0.7614491,1.610165,1.5
0.5701828,-0.8032475,1.62367,1.5,-0.7551534,1.615471,1.5
0.5901833,-0.8032475,1.626137,1.5,-0.7495173,1.619745,1.5
0.6101837,-0.8032475,1.627348,1.5,-0.7470037,1.621376,1.5
0.6301823,-0.8032475,1.629905,1.5,-0.7432669,1.622659,1.5
0.6501827,-0.8032475,1.632087,1.5,-0.7429653,1.622259,1.5
0.6701832,-0.8032475,1.633679,1.5,-0.7408715,1.62355,1.5
0.6901836,-0.8032475,1.63617,1.5,-0.7405059,1.625019,1.5
0.7101822,-0.8032475,1.63737,1.5,-0.7409791,1.626339,1.5
0.7301826,-0.8032475,1.639874,1.5,-0.7429417,1.628048,1.5
0.7501831,-0.8032475,1.641129,1.5,-0.7441931,1.628801,1.5
0.7701836,-0.8032475,1.643661,1.5,-0.7464866,1.632479,1.5
0.7901821,-0.8032475,1.644912,1.5,-0.7481024,1.634642,1.5
0.8101826,-0.8032475,1.647154,1.5,-0.7506583,1.636382,1.5
0.830183,-0.8032475,1.649949,1.5,-0.7553462,1.640519,1.5
0.8501835,-0.8032475,1.651128,1.5,-0.7575035,1.642144,1.5
0.8701839,-0.8032475,1.653689,1.5,-0.7623522,1.645195,1.5
0.8901825,-0.8032475,1.656193,1.5,-0.7666686,1.646451,1.5
0.910183,-0.8032475,1.657492,1.5,-0.7687138,1.647192,1.5
0.9301834,-0.8032475,1.659949,1.5,-0.773412,1.650207,1.5
0.9501839,-0.8032475,1.662117,1.5,-0.7747031,1.651568,1.5
0.9701824,-0.8032475,1.663759,1.5,-0.7777626,1.65372,1.5
0.9901829,-0.8032475,1.666223,1.5,-0.7800099,1.655509,1.5
1.010183,-0.8032475,1.667451,1.5,-0.7805382,1.656758,1.5
1.030184,-0.8032475,1.66999,1.5,-0.7817317,1.659759,1.5
1.050182,-0.8032475,1.671167,1.5,-0.7820477,1.660979,1.5
1.070183,-0.8032475,1.673739,1.5,-0.7833032,1.663917,1.5
1.090183,-0.8032475,1.674936,1.5,-0.7853165,1.665831,1.5
1.110184,-0.8032475,1.676247,1.5,-0.7874781,1.666923,1.5
1.130182,-0.8032475,1.680021,1.5,-0.7900315,1.671761,1.5
1.150183,-0.8032475,1.681277,1.5,-0.7906533,1.673754,1.5
1.170183,-0.8032475,1.683775,1.5,-0.791532,1.677471,1.5
1.190184,-0.8032475,1.684956,1.5,-0.7923539,1.678382,1.5
1.210182,-0.8032475,1.687579,1.5,-0.7921768,1.67988,1.5
1.230183,-0.8032475,1.690014,1.5,-0.790477,1.683022,1.5
1.250183,-0.8032475,1.691275,1.5,-0.7901801,1.684728,1.5
1.270184,-0.8032475,1.693488,1.5,-0.7897316,1.685753,1.5
1.290182,-0.8032475,1.695104,1.5,-0.7891637,1.687975,1.5
1.310183,-0.8032475,1.697549,1.5,-0.788386,1.690274,1.5
1.330183,-0.8032475,1.700033,1.5,-0.7878295,1.692729,1.5
1.350183,-0.8032475,1.701269,1.5,-0.7879608,1.693386,1.5
1.370184,-0.8032475,1.698681,1.5,-0.7873259,1.694924,1.5
1.390182,-0.8032475,1.697452,1.5,-0.7873834,1.696237,1.5
1.410183,-0.8032475,1.696191,1.5,-0.7871285,1.698013,1.5
1.430183,-0.8032475,1.692447,1.5,-0.7872233,1.700117,1.5
1.450184,-0.8032475,1.691245,1.5,-0.787026,1.700505,1.5
1.470182,-0.8032475,1.688639,1.5,-0.7866127,1.702283,1.5
1.490183,-0.8032475,1.687416,1.5,-0.7865747,1.703338,1.5
1.510183,-0.8032475,1.684913,1.5,-0.7857218,1.704843,1.5
1.530184,-0.8032475,1.682388,1.5,-0.7851704,1.707216,1.5
1.550182,-0.8032475,1.681206,1.5,-0.7845209,1.708715,1.5
1.570183,-0.8032475,1.679897,1.5,-0.7841079,1.709654,1.5
1.590183,-0.8032475,1.677684,1.5,-0.7832202,1.709337,1.5
1.610184,-0.8032475,1.674859,1.5,-0.7801848,1.708437,1.5
1.630182,-0.8032475,1.672398,1.5,-0.7777728,1.705146,1.5
1.650183,-0.8032475,1.671174,1.5,-0.7759759,1.702501,1.5
1.670183,-0.8032475,1.668626,1.5,-0.7723123,1.696038,1.5
1.690184,-0.8032475,1.667409,1.5,-0.7701911,1.692429,1.5
1.710182,-0.8032475,1.664863,1.5,-0.7666789,1.68548,1.5
1.730183,-0.8032475,1.662732,1.5,-0.7651364,1.681544,1.5
1.750183,-0.8032475,1.661093,1.5,-0.7624691,1.674309,1.5
1.770184,-0.8032475,1.658587,1.5,-0.7614225,1.666274,1.5
1.790182,-0.8032475,1.65733,1.5,-0.761353,1.661695,1.5
1.810183,-0.8032475,1.654795,1.5,-0.7609115,1.652201,1.5
1.830183,-0.8032475,1.652361,1.5,-0.761804,1.642439,1.5
1.850183,-0.8032475,1.651092,1.5,-0.762472,1.637379,1.5
1.870184,-0.8032475,1.649776,1.5,-0.7631716,1.632513,1.5
1.890182,-0.8032475,1.647556,1.5,-0.7636839,1.628442,1.5
1.910183,-0.8032475,1.644741,1.5,-0.7643138,1.616299,1.5
1.930183,-0.8032475,1.642311,1.5,-0.7651775,1.608269,1.5
1.950184,-0.8032475,1.641094,1.5,-0.7655165,1.604294,1.5
1.970182,-0.8032475,1.638517,1.5,-0.7661996,1.596366,1.5
1.990183,-0.8032475,1.63725,1.5,-0.766297,1.592735,1.5
2.010183,-0.8032475,1.634816,1.5,-0.767105,1.586207,1.5
2.030184,-0.8032475,1.633549,1.5,-0.7672291,1.583275,1.5
2.050182,-0.8032475,1.631342,1.5,-0.767329,1.580388,1.5
2.070183,-0.8032475,1.628455,1.5,-0.7683026,1.572096,1.5
2.090183,-0.8032475,1.627328,1.5,-0.7688476,1.569462,1.5
2.110184,-0.8032475,1.624738,1.5,-0.7702186,1.564931,1.5
2.130182,-0.8032475,1.623526,1.5,-0.7705761,1.562863,1.5
2.150183,-0.8032475,1.621003,1.5,-0.7718672,1.559609,1.5
2.170183,-0.8032475,1.618508,1.5,-0.7735618,1.556522,1.5
2.190184,-0.8032475,1.61635,1.5,-0.7753401,1.554701,1.5
2.210182,-0.8032475,1.614708,1.5,-0.7779558,1.551635,1.5
2.230183,-0.8032475,1.613456,1.5,-0.7795414,1.550339,1.5
2.250183,-0.8032475,1.610681,1.5,-0.784243,1.54876,1.5
2.270184,-0.8032475,1.608342,1.5,-0.7899194,1.547434,1.5
2.290182,-0.8032475,1.607167,1.5,-0.7928391,1.54672,1.5
2.310183,-0.8032475,1.604686,1.5,-0.7996691,1.54524,1.5
2.330183,-0.8032475,1.603487,1.5,-0.8033537,1.544621,1.5
2.350183,-0.8032475,1.601233,1.5,-0.8072122,1.543834,1.5
2.370184,-0.8032475,1.598466,1.5,-0.8182606,1.541851,1.5
2.390182,-0.8032475,1.59723,1.5,-0.8222896,1.54122,1.5
2.410183,-0.8032475,1.594665,1.5,-0.82929,1.539209,1.5
2.430183,-0.8032475,1.593454,1.5,-0.8325217,1.538092,1.5
2.450184,-0.8032475,1.590928,1.5,-0.8390882,1.535841,1.5
2.470182,-0.8032475,1.588366,1.5,-0.8455595,1.533982,1.5
