time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,-0.001517739,1.496351,1.5,0,1.5,1.5
0.06,-0.001517739,1.496351,1.5,0,1.5,1.5
0.08,-0.001517739,1.496351,1.5,0,1.5,1.5
0.09999999,-0.001517739,1.496351,1.5,0,1.5,1.5
0.12,-0.001517739,1.496351,1.5,0,1.5,1.5
0.14,-0.001517739,1.496351,1.5,0,1.5,1.5
0.16,-0.001517739,1.496351,1.5,0,1.5,1.5
0.18,-0.001517739,1.496351,1.5,0,1.5,1.5
0.2,-0.001517739,1.496351,1.5,0,1.5,1.5
0.22,-0.001517739,1.496351,1.5,0,1.5,1.5
0.24,-0.001517739,1.496351,1.5,0,1.5,1.5
0.26,-0.001517739,1.496351,1.5,0,1.5,1.5
0.28,-0.001517739,1.496351,1.5,0,1.5,1.5
0.3,-0.001517739,1.496351,1.5,0,1.5,1.5
0.32,-0.001517739,1.496351,1.5,0,1.5,1.5
0.34,-0.001517739,1.496351,1.5,0,1.5,1.5
0.36,-0.00230305,1.458124,1.5,0,1.5,1.5
0.38,-0.00230305,1.458124,1.5,0,1.5,1.5
0.4,-0.00230305,1.458124,1.5,0,1.5,1.5
0.42,-0.00230305,1.458124,1.5,0,1.5,1.5
0.44,-0.00230305,1.458124,1.5,0,1.5,1.5
0.46,-0.00230305,1.458124,1.5,0,1.5,1.5
0.48,-0.00230305,1.458124,1.5,0,1.5,1.5
0.5,-0.00230305,1.458124,1.5,0,1.5,1.5
0.52,-0.007371339,1.426021,1.5,0,1.5,1.5
0.54,-0.008583379,1.417434,1.5,0,1.5,1.5
0.56,-0.01032679,1.413724,1.5,0,1.5,1.5
0.58,-0.01268586,1.400972,1.5,0,1.5,1.5
0.6,-0.01268586,1.400972,1.5,0,1.5,1.5
0.62,-0.01497933,1.384556,1.5,0,1.5,1.5
0.64,-0.0159021,1.378343,1.5,0,1.5,1.5
0.66,-0.0159021,1.378343,1.5,0,1.5,1.5
0.68,-0.01729527,1.363076,1.5,0,1.5,1.5
0.7,-0.01729527,1.363076,1.5,0,1.5,1.5
0.72,-0.01400845,1.348374,1.5,0,1.5,1.5
0.74,-0.01138482,1.338616,1.5,0,1.5,1.5
0.76,-0.01097406,1.333808,1.5,0,1.5,1.5
0.78,-0.01248365,1.3225,1.5,0,1.5,1.5
0.8,-0.01364483,1.311234,1.5,0,1.5,1.5
0.82,-0.01747252,1.300442,1.5,0,1.5,1.5
0.84,-0.02189384,1.285634,1.5,0,1.5,1.5
0.86,-0.02523974,1.276963,1.5,0,1.5,1.5
0.88,-0.03306373,1.259868,1.5,0,1.5,1.5
0.9,-0.04278061,1.243919,1.5,0,1.5,1.5
0.92,-0.05456307,1.230545,1.5,0,1.5,1.5
0.94,-0.0687023,1.21627,1.5,0,1.5,1.5
0.96,-0.08157851,1.201946,1.5,0,1.5,1.5
0.98,-0.09223565,1.185584,1.5,0,1.5,1.5
1,-0.1001126,1.170025,1.5,0,1.5,1.5
1.02,-0.1115773,1.150053,1.5,0,1.5,1.5
1.04,-0.1238855,1.13151,1.5,0,1.5,1.5
1.06,-0.1359313,1.113552,1.5,0,1.5,1.5
1.08,-0.1477046,1.101368,1.5,0,1.5,1.5
1.1,-0.1626183,1.086791,1.5,0,1.5,1.5
1.12,-0.1782598,1.07181,1.5,0,1.5,1.5
1.14,-0.1945761,1.062207,1.5,0,1.5,1.5
1.16,-0.2128192,1.054567,1.5,0,1.5,1.5
1.18,-0.2274565,1.044818,1.5,0,1.5,1.5
1.2,-0.2439899,1.031994,1.5,0,1.5,1.5
1.22,-0.2644797,1.015374,1.5,0,1.5,1.5
1.24,-0.2832037,1.004982,1.5,0,1.5,1.5
1.26,-0.3036901,0.9961087,1.5,0,1.5,1.5
1.28,-0.3255526,0.9920318,1.5,0,1.5,1.5
1.3,-0.351374,0.9886042,1.5,0,1.5,1.5
1.32,-0.36978,0.9888095,1.5,0,1.5,1.5
1.34,-0.389015,0.9843881,1.5,0,1.5,1.5
1.36,-0.4125611,0.9781828,1.5,0,1.5,1.5
1.38,-0.4359428,0.9757727,1.5,0,1.5,1.5
1.4,-0.4578149,0.9790358,1.5,0,1.5,1.5
1.42,-0.4820513,0.9892986,1.5,0,1.5,1.5
1.44,-0.4966283,0.9947357,1.5,0,1.5,1.5
1.46,-0.5101407,0.999876,1.5,0,1.5,1.5
1.48,-0.5240188,1.004455,1.5,0,1.5,1.5
1.5,-0.5403827,1.008416,1.5,0,1.5,1.5
1.52,-0.5659308,1.015333,1.5,0,1.5,1.5
1.54,-0.5865561,1.021497,1.5,0,1.5,1.5
1.56,-0.6095774,1.025295,1.5,0,1.5,1.5
1.58,-0.6297423,1.027883,1.5,0,1.5,1.5
1.6,-0.6527402,1.027637,1.5,0,1.5,1.5
1.62,-0.6716305,1.028178,1.5,0,1.5,1.5
1.64,-0.6911094,1.034121,1.5,0,1.5,1.5
1.66,-0.7106455,1.041844,1.5,0,1.5,1.5
1.68,-0.7353775,1.047321,1.5,0,1.5,1.5
1.7,-0.7579693,1.056714,1.5,0,1.5,1.5
1.72,-0.7772033,1.071413,1.5,0,1.5,1.5
1.74,-0.7980691,1.089999,1.5,0,1.5,1.5
1.76,-0.8159083,1.102091,1.5,0,1.5,1.5
1.78,-0.8282695,1.110537,1.5,0,1.5,1.5
1.8,-0.8391444,1.116913,1.5,0,1.5,1.5
1.82,-0.8503616,1.121899,1.5,0,1.5,1.5
1.84,-0.8622223,1.129647,1.5,0,1.5,1.5
1.86,-0.8703064,1.140979,1.5,0,1.5,1.5
1.88,-0.8752785,1.153629,1.5,0,1.5,1.5
1.9,-0.8816965,1.166111,1.5,0,1.5,1.5
1.92,-0.8871737,1.173001,1.5,0,1.5,1.5
1.94,-0.8885185,1.177045,1.5,0,1.5,1.5
1.96,-0.8919196,1.184041,1.5,0,1.5,1.5
1.98,-0.8976368,1.186603,1.5,0,1.5,1.5
2,-0.9061829,1.192582,1.5,0,1.5,1.5
2.02,-0.9138001,1.195665,1.5,0,1.5,1.5
2.04,-0.9236535,1.19494,1.5,0,1.5,1.5
2.06,-0.9338914,1.197017,1.5,0,1.5,1.5
2.08,-0.9418564,1.202701,1.5,0,1.5,1.5
2.1,-0.9540179,1.216659,1.5,0,1.5,1.5
2.12,-0.9659109,1.226357,1.5,0,1.5,1.5
2.14,-0.9785318,1.230117,1.5,0,1.5,1.5
2.16,-0.9898101,1.226987,1.5,0,1.5,1.5
2.18,-1,1.22134,1.5,0,1.5,1.5
2.2,-1,1.215232,1.5,0,1.5,1.5
2.22,-1,1.210521,1.5,0,1.5,1.5
2.24,-0.9999719,1.205739,1.5,0,1.5,1.5
2.26,-1,1.201742,1.5,0,1.5,1.5
2.28,-1,1.202501,1.5,0,1.5,1.5
2.3,-1,1.202414,1.5,0,1.5,1.5
2.32,-1,1.20843,1.5,0,1.5,1.5
2.34,-1,1.218031,1.5,0,1.5,1.5
2.36,-1,1.223901,1.5,0,1.5,1.5
2.38,-1,1.230263,1.5,0,1.5,1.5
2.4,-1,1.234366,1.5,0,1.5,1.5
2.42,-1,1.237306,1.5,0,1.5,1.5
