time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,0,1.5,1.5,-0.2596443,0.757929,1.5
0.06,0,1.5,1.5,-0.2596443,0.757929,1.5
0.08,0,1.5,1.5,-0.2596443,0.757929,1.5
0.09999999,0,1.5,1.5,-0.2596443,0.757929,1.5
0.12,0,1.5,1.5,-0.2596443,0.757929,1.5
0.14,0,1.5,1.5,-0.2596443,0.757929,1.5
0.16,0,1.5,1.5,-0.2596443,0.757929,1.5
0.18,0,1.5,1.5,-0.2596443,0.757929,1.5
0.2,0,1.5,1.5,-0.2596443,0.757929,1.5
0.22,0,1.5,1.5,-0.2596443,0.757929,1.5
0.24,0,1.5,1.5,-0.2596443,0.757929,1.5
0.26,0,1.5,1.5,-0.2596443,0.757929,1.5
0.28,0,1.5,1.5,-0.2596443,0.757929,1.5
0.3,0,1.5,1.5,-0.2596443,0.757929,1.5
0.32,0,1.5,1.5,-0.2596443,0.757929,1.5
0.34,0,1.5,1.5,-0.2596443,0.757929,1.5
0.36,0,1.5,1.5,-0.259293,0.7718093,1.5
0.38,0,1.5,1.5,-0.259293,0.7718093,1.5
0.4,0,1.5,1.5,-0.259293,0.7718093,1.5
0.42,0,1.5,1.5,-0.259293,0.7718093,1.5
0.44,0,1.5,1.5,-0.259293,0.7718093,1.5
0.46,0,1.5,1.5,-0.2592596,0.7735705,1.5
0.48,0,1.5,1.5,-0.2601549,0.778658,1.5
0.5,0,1.5,1.5,-0.2595081,0.7781259,1.5
0.52,0,1.5,1.5,-0.2585239,0.7762392,1.5
0.54,0,1.5,1.5,-0.2588067,0.7765395,1.5
0.56,0,1.5,1.5,-0.2595564,0.7815022,1.5
0.58,0,1.5,1.5,-0.2593443,0.7827583,1.5
0.6,0,1.5,1.5,-0.2585999,0.7829076,1.5
0.62,0,1.5,1.5,-0.2576334,0.7848977,1.5
0.64,0,1.5,1.5,-0.2579679,0.7822713,1.5
0.66,0,1.5,1.5,-0.2587989,0.7825761,1.5
0.68,0,1.5,1.5,-0.2587679,0.7828438,1.5
0.7,0,1.5,1.5,-0.2590683,0.7832155,1.5
0.72,0,1.5,1.5,-0.2586908,0.7826469,1.5
0.74,0,1.5,1.5,-0.2586994,0.7823827,1.5
0.76,0,1.5,1.5,-0.2589383,0.7820997,1.5
0.78,0,1.5,1.5,-0.2590175,0.7819384,1.5
0.8,0,1.5,1.5,-0.2593909,0.7815353,1.5
0.82,0,1.5,1.5,-0.2592325,0.7811655,1.5
0.84,0,1.5,1.5,-0.2589521,0.7800993,1.5
0.86,0,1.5,1.5,-0.259059,0.7795853,1.5
0.88,0,1.5,1.5,-0.259074,0.7795821,1.5
0.9,0,1.5,1.5,-0.2590742,0.7797134,1.5
0.92,0,1.5,1.5,-0.2587951,0.7793008,1.5
0.94,0,1.5,1.5,-0.2587755,0.7792543,1.5
0.96,0,1.5,1.5,-0.2585513,0.7786574,1.5
0.98,0,1.5,1.5,-0.2585485,0.7782931,1.5
1,0,1.5,1.5,-0.2586636,0.7774239,1.5
1.02,0,1.5,1.5,-0.2586538,0.7760633,1.5
1.04,0,1.5,1.5,-0.258803,0.7757441,1.5
1.06,0,1.5,1.5,-0.2588406,0.7753508,1.5
1.08,0,1.5,1.5,-0.2584908,0.7750872,1.5
1.1,0,1.5,1.5,-0.2586825,0.7749477,1.5
1.12,0,1.5,1.5,-0.2588333,0.7749542,1.5
1.14,0,1.5,1.5,-0.2589136,0.7749735,1.5
1.16,0,1.5,1.5,-0.2595648,0.7749782,1.5
1.18,0,1.5,1.5,-0.2590317,0.7738848,1.5
1.2,0,1.5,1.5,-0.2581995,0.7717927,1.5
1.22,0,1.5,1.5,-0.258371,0.7722113,1.5
1.24,0,1.5,1.5,-0.2587123,0.7738262,1.5
1.26,0,1.5,1.5,-0.2587729,0.7739557,1.5
1.28,0,1.5,1.5,-0.2588967,0.7730234,1.5
1.3,0,1.5,1.5,-0.2593731,0.7712731,1.5
1.32,0,1.5,1.5,-0.2595448,0.7714282,1.5
1.34,0,1.5,1.5,-0.2597221,0.772046,1.5
1.36,0,1.5,1.5,-0.2591766,0.7724218,1.5
1.38,0,1.5,1.5,-0.258991,0.7723594,1.5
1.4,0,1.5,1.5,-0.2588795,0.7715552,1.5
1.42,0,1.5,1.5,-0.2588339,0.7710925,1.5
1.44,0,1.5,1.5,-0.259207,0.7712556,1.5
1.46,0,1.5,1.5,-0.2590908,0.7713452,1.5
1.48,0,1.5,1.5,-0.2589697,0.7711698,1.5
1.5,0,1.5,1.5,-0.2581699,0.7696975,1.5
1.52,0,1.5,1.5,-0.2580704,0.7695193,1.5
1.54,0,1.5,1.5,-0.2584305,0.7698759,1.5
1.56,0,1.5,1.5,-0.2587973,0.7703118,1.5
1.58,0,1.5,1.5,-0.2588013,0.7709699,1.5
1.6,0,1.5,1.5,-0.2583835,0.7712885,1.5
1.62,0,1.5,1.5,-0.258378,0.7715147,1.5
1.64,0,1.5,1.5,-0.2585471,0.7715064,1.5
1.66,0,1.5,1.5,-0.2584652,0.770801,1.5
1.68,0,1.5,1.5,-0.2585713,0.7704614,1.5
1.7,0,1.5,1.5,-0.2585704,0.7702754,1.5
1.72,0,1.5,1.5,-0.2584278,0.7705261,1.5
1.74,0,1.5,1.5,-0.2586224,0.771342,1.5
1.76,0,1.5,1.5,-0.2589518,0.7720758,1.5
1.78,0,1.5,1.5,-0.259066,0.7724665,1.5
1.8,0,1.5,1.5,-0.2600545,0.7739024,1.5
1.82,0,1.5,1.5,-0.2599504,0.7737417,1.5
1.84,0,1.5,1.5,-0.2582026,0.7718117,1.5
1.86,0,1.5,1.5,-0.2583952,0.7724216,1.5
1.88,0,1.5,1.5,-0.259061,0.7745842,1.5
1.9,0,1.5,1.5,-0.2586727,0.7753786,1.5
1.92,0,1.5,1.5,-0.2585474,0.7755884,1.5
1.94,0,1.5,1.5,-0.2581639,0.7746572,1.5
1.96,0,1.5,1.5,-0.2588311,0.7751108,1.5
1.98,0,1.5,1.5,-0.2588538,0.7762616,1.5
2,0,1.5,1.5,-0.2586975,0.777522,1.5
2.02,-0.0012035,1.5,1.5,-0.258612,0.7781562,1.5
2.04,-0.0038614,1.5,1.5,-0.2585185,0.7781041,1.5
2.06,-0.00627065,1.5,1.5,-0.2580626,0.7776681,1.5
2.08,-0.00752365,1.5,1.5,-0.2583953,0.7777334,1.5
2.1,-0.00985971,1.5,1.5,-0.2585164,0.7781618,1.5
2.12,-0.01167425,1.5,1.5,-0.2584956,0.7787319,1.5
2.14,-0.01363775,1.5,1.5,-0.2585693,0.7787024,1.5
2.16,-0.01619677,1.5,1.5,-0.2578338,0.7781334,1.5
2.18,-0.01755367,1.5,1.5,-0.2579631,0.7783847,1.5
2.2,-0.02004528,1.5,1.5,-0.2580538,0.7790864,1.5
2.22,-0.02129135,1.5,1.5,-0.2578425,0.7794882,1.5
2.24,-0.02254765,1.5,1.5,-0.2579367,0.7798799,1.5
2.26,-0.02633968,1.5,1.5,-0.2578062,0.7798432,1.5
2.28,-0.02797915,1.5,1.5,-0.2577707,0.7796755,1.5
2.3,-0.02974136,1.5,1.5,-0.2578069,0.7796768,1.5
