time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,0.002632204,1.497282,1.5,0,1.5,1.5
0.06,0.002632204,1.497282,1.5,0,1.5,1.5
0.08,0.002632204,1.497282,1.5,0,1.5,1.5
0.09999999,0.002632204,1.497282,1.5,0,1.5,1.5
0.12,0.002632204,1.497282,1.5,0,1.5,1.5
0.14,0.002632204,1.497282,1.5,0,1.5,1.5
0.16,0.002632204,1.497282,1.5,0,1.5,1.5
0.18,0.002632204,1.497282,1.5,0,1.5,1.5
0.2,0.002632204,1.497282,1.5,0,1.5,1.5
0.22,0.002632204,1.497282,1.5,0,1.5,1.5
0.24,0.002632204,1.497282,1.5,0,1.5,1.5
0.26,0.002632204,1.497282,1.5,0,1.5,1.5
0.28,0.002632204,1.497282,1.5,0,1.5,1.5
0.3,0.002632204,1.497282,1.5,0,1.5,1.5
0.32,0.002632204,1.497282,1.5,0,1.5,1.5
0.34,0.002632204,1.497282,1.5,0,1.5,1.5
0.36,0.05385108,1.419475,1.5,0,1.5,1.5
0.38,0.05385108,1.419475,1.5,0,1.5,1.5
0.4,0.05385108,1.419475,1.5,0,1.5,1.5
0.42,0.05801972,1.402519,1.5,0,1.5,1.5
0.44,0.05801972,1.402519,1.5,0,1.5,1.5
0.46,0.06476378,1.384112,1.5,0,1.5,1.5
0.48,0.06687174,1.372725,1.5,0,1.5,1.5
0.5,0.06790176,1.369519,1.5,0,1.5,1.5
0.52,0.07216706,1.352758,1.5,0,1.5,1.5
0.54,0.07551873,1.33012,1.5,0,1.5,1.5
0.56,0.07570846,1.314698,1.5,0,1.5,1.5
0.58,0.0798435,1.295693,1.5,0,1.5,1.5
0.6,0.08262032,1.281324,1.5,0,1.5,1.5
0.62,0.08669749,1.269814,1.5,0,1.5,1.5
0.64,0.09651328,1.253035,1.5,0,1.5,1.5
0.66,0.1022989,1.239866,1.5,0,1.5,1.5
0.68,0.1094016,1.224991,1.5,0,1.5,1.5
0.7,0.1170511,1.208278,1.5,0,1.5,1.5
0.72,0.1245377,1.187221,1.5,0,1.5,1.5
0.74,0.1327815,1.167646,1.5,0,1.5,1.5
0.76,0.1393444,1.145162,1.5,0,1.5,1.5
0.78,0.1492562,1.120508,1.5,0,1.5,1.5
0.8,0.1592467,1.096151,1.5,0,1.5,1.5
0.82,0.1696896,1.067771,1.5,0,1.5,1.5
0.84,0.1807343,1.045757,1.5,0,1.5,1.5
0.86,0.1875534,1.02821,1.5,0,1.5,1.5
0.88,0.1956685,1.007917,1.5,0,1.5,1.5
0.9,0.2043986,0.9866835,1.5,0,1.5,1.5
0.92,0.2110934,0.964538,1.5,0,1.5,1.5
0.94,0.2169187,0.9412038,1.5,0,1.5,1.5
0.96,0.2254649,0.917641,1.5,0,1.5,1.5
0.98,0.237416,0.8949715,1.5,0,1.5,1.5
1,0.254757,0.8681784,1.5,0,1.5,1.5
1.02,0.2748679,0.8459532,1.5,0,1.5,1.5
1.04,0.2907959,0.831166,1.5,0,1.5,1.5
1.06,0.3040969,0.8207224,1.5,0,1.5,1.5
1.08,0.3215817,0.8118262,1.5,0,1.5,1.5
1.1,0.3388298,0.800103,1.5,0,1.5,1.5
1.12,0.3595765,0.7881817,1.5,0,1.5,1.5
1.14,0.3803638,0.7766842,1.5,0,1.5,1.5
1.16,0.3962629,0.7695562,1.5,0,1.5,1.5
1.18,0.4173844,0.7616394,1.5,0,1.5,1.5
1.2,0.4384227,0.7586539,1.5,0,1.5,1.5
1.22,0.4488221,0.7608045,1.5,0,1.5,1.5
1.24,0.4488221,0.7608045,1.5,0,1.5,1.5
1.26,0.5047534,0.7646287,1.5,0,1.5,1.5
1.28,0.5047534,0.7646287,1.5,0,1.5,1.5
1.3,0.5047534,0.7646287,1.5,0,1.5,1.5
1.32,0.5047534,0.7646287,1.5,0,1.5,1.5
1.34,0.5047534,0.7646287,1.5,0,1.5,1.5
1.36,0.5047534,0.7646287,1.5,0,1.5,1.5
1.38,0.5047534,0.7646287,1.5,0,1.5,1.5
1.4,0.5047534,0.7646287,1.5,0,1.5,1.5
1.42,0.5047534,0.7646287,1.5,0,1.5,1.5
1.44,0.6670972,0.7904785,1.5,0,1.5,1.5
1.46,0.6951686,0.7944076,1.5,0,1.5,1.5
1.48,0.7104151,0.7943701,1.5,0,1.5,1.5
1.5,0.7435237,0.7941999,1.5,0,1.5,1.5
1.52,0.7632273,0.7964001,1.5,0,1.5,1.5
1.54,0.7760536,0.7962664,1.5,0,1.5,1.5
1.56,0.8025991,0.7986985,1.5,0,1.5,1.5
1.58,0.8160772,0.802387,1.5,0,1.5,1.5
1.6,0.829555,0.8075776,1.5,0,1.5,1.5
1.62,0.8511912,0.818363,1.5,0,1.5,1.5
1.64,0.8644333,0.8273479,1.5,0,1.5,1.5
1.66,0.8763222,0.8369295,1.5,0,1.5,1.5
1.68,0.8842608,0.8470464,1.5,0,1.5,1.5
1.7,0.8962334,0.8628306,1.5,0,1.5,1.5
1.72,0.9051179,0.8730654,1.5,0,1.5,1.5
1.74,0.9146188,0.88188,1.5,0,1.5,1.5
1.76,0.9351133,0.9011799,1.5,0,1.5,1.5
1.78,0.9503167,0.9125003,1.5,0,1.5,1.5
1.8,0.969656,0.9253682,1.5,0,1.5,1.5
1.82,0.9797034,0.932361,1.5,0,1.5,1.5
1.84,1,0.945747,1.5,0,1.5,1.5
1.86,1,0.957738,1.5,0,1.5,1.5
1.88,1,0.977224,1.5,0,1.5,1.5
1.9,1,0.9914316,1.5,0,1.5,1.5
1.92,1,1.002613,1.5,0,1.5,1.5
1.94,1,1.018037,1.5,0,1.5,1.5
1.96,1,1.029394,1.5,0,1.5,1.5
1.98,1,1.046872,1.5,0,1.5,1.5
2,1,1.05876,1.5,0,1.5,1.5
2.02,1,1.070555,1.5,0,1.5,1.5
2.04,1,1.096698,1.5,0,1.5,1.5
2.06,1,1.111091,1.5,0,1.5,1.5
2.08,1,1.137792,1.5,0,1.5,1.5
2.1,1,1.153168,1.5,0,1.5,1.5
2.12,1,1.17532,1.5,0,1.5,1.5
2.14,1,1.195565,1.5,0,1.5,1.5
2.16,1,1.214605,1.5,0,1.5,1.5
2.18,1,1.244704,1.5,0,1.5,1.5
2.2,1,1.275845,1.5,0,1.5,1.5
2.22,1,1.299624,1.5,0,1.5,1.5
2.24,1,1.333316,1.5,0,1.5,1.5
2.26,1,1.359792,1.5,0,1.5,1.5
2.28,1,1.37794,1.5,0,1.5,1.5
2.3,1,1.398259,1.5,0,1.5,1.5
2.32,1,1.414178,1.5,0,1.5,1.5
2.34,1,1.429095,1.5,0,1.5,1.5
2.36,1,1.444384,1.5,0,1.5,1.5
2.38,1,1.452677,1.5,0,1.5,1.5
2.4,1,1.468148,1.5,0,1.5,1.5
2.42,1,1.481057,1.5,0,1.5,1.5
2.44,1,1.492088,1.5,0,1.5,1.5
2.46,1,1.504485,1.5,0,1.5,1.5
2.48,1,1.516374,1.5,0,1.5,1.5
2.5,1,1.533448,1.5,0,1.5,1.5
2.52,1,1.555369,1.5,0,1.5,1.5
2.54,1,1.573338,1.5,0,1.5,1.5
2.56,1,1.589401,1.5,0,1.5,1.5
