time,posX,posY,posZ,gazeX,gazeY,gazeZ
0.003425598,0.2618323,1.099189,1.5,0.2545818,1.106239,1.5
0.02342606,0.2630977,1.099189,1.5,0.2544777,1.106484,1.5
0.04342556,0.2656389,1.099189,1.5,0.2539805,1.107337,1.5
0.06342602,0.2680689,1.099189,1.5,0.2528665,1.108522,1.5
0.08342552,0.2693007,1.099189,1.5,0.2524894,1.109311,1.5
0.103426,0.2718433,1.099189,1.5,0.2517532,1.110966,1.5
0.1234255,0.2730584,1.099189,1.5,0.2516696,1.111624,1.5
0.1434259,0.2756393,1.099189,1.5,0.2508163,1.112742,1.5
0.1634254,0.2780997,1.099189,1.5,0.2506303,1.114229,1.5
0.1834259,0.27938,1.099189,1.5,0.2502343,1.115184,1.5
0.2034264,0.2818764,1.099189,1.5,0.2501796,1.117098,1.5
0.2234259,0.2830963,1.099189,1.5,0.2498404,1.118505,1.5
0.2434263,0.2856293,1.099189,1.5,0.2491546,1.121393,1.5
0.2634258,0.2869184,1.099189,1.5,0.249227,1.122053,1.5
0.2834263,0.289884,1.099189,1.5,0.2492844,1.122629,1.5
0.3034258,0.2920481,1.099189,1.5,0.2498157,1.12294,1.5
0.3234262,0.2933479,1.099189,1.5,0.251208,1.124109,1.5
0.3434258,0.2957463,1.099189,1.5,0.2558752,1.12635,1.5
0.3634262,0.2969347,1.099189,1.5,0.260419,1.12696,1.5
0.3834257,0.2994517,1.099189,1.5,0.2705602,1.127849,1.5
0.4034262,0.3018513,1.099189,1.5,0.283942,1.128008,1.5
0.4234257,0.3030818,1.099189,1.5,0.2910788,1.12786,1.5
0.4434261,0.3056445,1.099189,1.5,0.3055524,1.127971,1.5
0.4634256,0.308162,1.099189,1.5,0.3192955,1.129042,1.5
0.4834261,0.3093801,1.099189,1.5,0.3261545,1.130755,1.5
0.5034256,0.3119738,1.099189,1.5,0.3387011,1.134247,1.5
0.5234261,0.3131635,1.099189,1.5,0.344026,1.135688,1.5
0.5434256,0.3156659,1.099189,1.5,0.3530024,1.139075,1.5
0.563426,0.318145,1.099189,1.5,0.3598956,1.14249,1.5
0.5834255,0.3193651,1.099189,1.5,0.3627133,1.143654,1.5
0.603426,0.3219746,1.099189,1.5,0.3660057,1.145167,1.5
0.6234255,0.3232418,1.099189,1.5,0.3683964,1.145603,1.5
