time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,0,1.5,1.5,0,1.5,1.5
0.06,0,1.5,1.5,0,1.5,1.5
0.08,0,1.5,1.5,0,1.5,1.5
0.09999999,0,1.5,1.5,0,1.5,1.5
0.12,0,1.5,1.5,0,1.5,1.5
0.14,0,1.5,1.5,0,1.5,1.5
0.16,0,1.5,1.5,0,1.5,1.5
0.18,0,1.5,1.5,0,1.5,1.5
0.2,0,1.5,1.5,0,1.5,1.5
0.22,0,1.5,1.5,0,1.5,1.5
0.24,0,1.5,1.5,0,1.5,1.5
0.26,0,1.5,1.5,0,1.5,1.5
0.28,0,1.5,1.5,0,1.5,1.5
0.3,0,1.5,1.5,0,1.5,1.5
0.32,0,1.5,1.5,0,1.5,1.5
0.34,0,1.5,1.5,0,1.5,1.5
0.36,0,1.5,1.5,0,1.5,1.5
0.38,0,1.5,1.5,0,1.5,1.5
0.4,0,1.5,1.5,0,1.5,1.5
0.42,0,1.5,1.5,0,1.5,1.5
0.44,0,1.5,1.5,0,1.5,1.5
0.46,0,1.5,1.5,0,1.5,1.5
0.48,0,1.5,1.5,0,1.5,1.5
0.5,0,1.5,1.5,0,1.5,1.5
0.52,0,1.5,1.5,0,1.5,1.5
0.54,0,1.5,1.5,0,1.5,1.5
0.56,0,1.5,1.5,0,1.5,1.5
0.58,0,1.5,1.5,0,1.5,1.5
0.6,0,1.5,1.5,0,1.5,1.5
0.62,0,1.5,1.5,0,1.5,1.5
0.64,0,1.5,1.5,0,1.5,1.5
0.66,0,1.5,1.5,0,1.5,1.5
0.68,0,1.5,1.5,0,1.5,1.5
0.7,0,1.5,1.5,0,1.5,1.5
0.72,0,1.5,1.5,0,1.5,1.5
0.74,0,1.5,1.5,0,1.5,1.5
0.76,0,1.5,1.5,0,1.5,1.5
0.78,0,1.5,1.5,0,1.5,1.5
0.8,0,1.5,1.5,0,1.5,1.5
0.82,0,1.5,1.5,0,1.5,1.5
0.84,0,1.5,1.5,0,1.5,1.5
0.86,0,1.5,1.5,0,1.5,1.5
0.88,0,1.5,1.5,0,1.5,1.5
0.9,0,1.5,1.5,0,1.5,1.5
0.92,0,1.5,1.5,0,1.5,1.5
0.94,0,1.5,1.5,0,1.5,1.5
0.96,0,1.5,1.5,0,1.5,1.5
0.98,0,1.5,1.5,0,1.5,1.5
1,0,1.5,1.5,0,1.5,1.5
1.02,0,1.5,1.5,0,1.5,1.5
1.04,0,1.5,1.5,0,1.5,1.5
1.06,0,1.5,1.5,0,1.5,1.5
1.08,0,1.5,1.5,0,1.5,1.5
1.1,0,1.5,1.5,0,1.5,1.5
1.12,0,1.5,1.5,0,1.5,1.5
1.14,0,1.5,1.5,0,1.5,1.5
1.16,0,1.5,1.5,0,1.5,1.5
1.18,0,1.5,1.5,0,1.5,1.5
1.2,0,1.5,1.5,0,1.5,1.5
1.22,0,1.5,1.5,0,1.5,1.5
1.24,0,1.5,1.5,0,1.5,1.5
1.26,0,1.5,1.5,0,1.5,1.5
1.28,0,1.5,1.5,0,1.5,1.5
1.3,0,1.5,1.5,0,1.5,1.5
1.32,0,1.5,1.5,0,1.5,1.5
1.34,0,1.5,1.5,0,1.5,1.5
1.36,0,1.5,1.5,0,1.5,1.5
1.38,0,1.5,1.5,0,1.5,1.5
1.4,0,1.5,1.5,0,1.5,1.5
1.42,0,1.5,1.5,0,1.5,1.5
1.44,0,1.5,1.5,0,1.5,1.5
1.46,0,1.5,1.5,0,1.5,1.5
1.48,0,1.5,1.5,0,1.5,1.5
1.5,0,1.5,1.5,0,1.5,1.5
1.52,0,1.5,1.5,0,1.5,1.5
1.54,0,1.5,1.5,0,1.5,1.5
1.56,0,1.5,1.5,0,1.5,1.5
1.58,0,1.5,1.5,0,1.5,1.5
1.6,0,1.5,1.5,0,1.5,1.5
1.62,0,1.5,1.5,0,1.5,1.5
1.64,0,1.5,1.5,0,1.5,1.5
1.66,0,1.5,1.5,0,1.5,1.5
1.68,0,1.5,1.5,0,1.5,1.5
1.7,0,1.5,1.5,0,1.5,1.5
1.72,0,1.5,1.5,0,1.5,1.5
1.74,0,1.5,1.5,0,1.5,1.5
1.76,0,1.5,1.5,0,1.5,1.5
1.78,0,1.5,1.5,0,1.5,1.5
1.8,0,1.5,1.5,0,1.5,1.5
1.82,0,1.5,1.5,0,1.5,1.5
1.84,0,1.5,1.5,0,1.5,1.5
1.86,0,1.5,1.5,0,1.5,1.5
1.88,0,1.5,1.5,0,1.5,1.5
1.9,0,1.5,1.5,0,1.5,1.5
1.92,0,1.5,1.5,0,1.5,1.5
1.94,0,1.5,1.5,0,1.5,1.5
1.96,0,1.5,1.5,0,1.5,1.5
1.98,0,1.5,1.5,0,1.5,1.5
2,0,1.5,1.5,0,1.5,1.5
2.02,4.528497E-11,1.496203,1.5,0,1.5,1.5
2.04,8.738052E-11,1.492672,1.5,0,1.5,1.5
2.06,1.384016E-10,1.488394,1.5,0,1.5,1.5
2.08,1.815725E-10,1.484774,1.5,0,1.5,1.5
2.1,2.330043E-10,1.480461,1.5,0,1.5,1.5
2.12,2.837006E-10,1.476209,1.5,0,1.5,1.5
2.14,3.254574E-10,1.472708,1.5,0,1.5,1.5
2.16,3.760104E-10,1.468469,1.5,0,1.5,1.5
2.18,4.237996E-10,1.464461,1.5,0,1.5,1.5
2.2,4.771443E-10,1.459988,1.5,0,1.5,1.5
2.22,5.191571E-10,1.456465,1.5,0,1.5,1.5
2.24,5.638875E-10,1.452714,1.5,0,1.5,1.5
2.26,6.152855E-10,1.448403,1.5,0,1.5,1.5
2.28,6.658272E-10,1.444165,1.5,0,1.5,1.5
2.3,7.08466E-10,1.440589,1.5,0,1.5,1.5
2.32,7.585495E-10,1.436389,1.5,0,1.5,1.5
2.34,8.109698E-10,1.431993,1.5,0,1.5,1.5
2.36,8.518834E-10,1.428563,1.5,0,1.5,1.5
2.38,8.960868E-10,1.424856,1.5,0,1.5,1.5
2.4,9.528658E-10,1.420094,1.5,0,1.5,1.5
2.42,9.945349E-10,1.4166,1.5,0,1.5,1.5
2.44,1.048685E-09,1.412059,1.5,0,1.5,1.5
2.46,1.090925E-09,1.408517,1.5,0,1.5,1.5
2.48,1.144414E-09,1.404031,1.5,0,1.5,1.5
2.5,1.188125E-09,1.400366,1.5,0,1.5,1.5
2.52,1.240551E-09,1.395969,1.5,0,1.5,1.5
2.54,1.281329E-09,1.39255,1.5,0,1.5,1.5
2.56,1.335227E-09,1.38803,1.5,0,1.5,1.5
2.58,1.382559E-09,1.384061,1.5,0,1.5,1.5
2.6,1.424625E-09,1.380533,1.5,0,1.5,1.5
2.62,1.475698E-09,1.37625,1.5,0,1.5,1.5
2.64,1.525258E-09,1.372094,1.5,0,1.5,1.5
2.66,1.566607E-09,1.368627,1.5,0,1.5,1.5
2.68,1.621434E-09,1.364029,1.5,0,1.5,1.5
2.7,1.661985E-09,1.360628,1.5,0,1.5,1.5
2.72,1.716733E-09,1.356037,1.5,0,1.5,1.5
2.74,1.76016E-09,1.352395,1.5,0,1.5,1.5
2.76,1.802813E-09,1.348819,1.5,0,1.5,1.5
