time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,0.0008631874,1.501482,1.5,0,1.5,1.5
0.06,0.0008631874,1.501482,1.5,0,1.5,1.5
0.08,0.0008631874,1.501482,1.5,0,1.5,1.5
0.09999999,0.0008631874,1.501482,1.5,0,1.5,1.5
0.12,0.0008631874,1.501482,1.5,0,1.5,1.5
0.14,0.0008631874,1.501482,1.5,0,1.5,1.5
0.16,0.0008631874,1.501482,1.5,0,1.5,1.5
0.18,0.0008631874,1.501482,1.5,0,1.5,1.5
0.2,0.0008631874,1.501482,1.5,0,1.5,1.5
0.22,0.0008631874,1.501482,1.5,0,1.5,1.5
0.24,0.0008631874,1.501482,1.5,0,1.5,1.5
0.26,0.0008631874,1.501482,1.5,0,1.5,1.5
0.28,0.0008631874,1.501482,1.5,0,1.5,1.5
0.3,0.0008631874,1.501482,1.5,0,1.5,1.5
0.32,0.0008631874,1.501482,1.5,0,1.5,1.5
0.34,0.0008631874,1.501482,1.5,0,1.5,1.5
0.36,0.005040137,1.53935,1.5,0,1.5,1.5
0.38,0.005040137,1.53935,1.5,0,1.5,1.5
0.4,0.005040137,1.53935,1.5,0,1.5,1.5
0.42,0.005040137,1.53935,1.5,0,1.5,1.5
0.44,0.01088782,1.549909,1.5,0,1.5,1.5
0.46,0.01307177,1.550941,1.5,0,1.5,1.5
0.48,0.01537776,1.551653,1.5,0,1.5,1.5
0.5,0.0184508,1.553224,1.5,0,1.5,1.5
0.52,0.0184508,1.553224,1.5,0,1.5,1.5
0.54,0.02539706,1.559817,1.5,0,1.5,1.5
0.56,0.02813634,1.563882,1.5,0,1.5,1.5
0.58,0.03068281,1.567004,1.5,0,1.5,1.5
0.6,0.03240507,1.57045,1.5,0,1.5,1.5
0.62,0.03352733,1.574627,1.5,0,1.5,1.5
0.64,0.03627796,1.577787,1.5,0,1.5,1.5
0.66,0.0405672,1.581753,1.5,0,1.5,1.5
0.68,0.04522492,1.586089,1.5,0,1.5,1.5
0.7,0.05130178,1.590773,1.5,0,1.5,1.5
0.72,0.05945565,1.594489,1.5,0,1.5,1.5
0.74,0.06684231,1.596866,1.5,0,1.5,1.5
0.76,0.07085129,1.598211,1.5,0,1.5,1.5
0.78,0.07719446,1.599354,1.5,0,1.5,1.5
0.8,0.08432278,1.599753,1.5,0,1.5,1.5
0.82,0.09330662,1.600227,1.5,0,1.5,1.5
0.84,0.1016017,1.601908,1.5,0,1.5,1.5
0.86,0.1088742,1.602778,1.5,0,1.5,1.5
0.88,0.1164787,1.603634,1.5,0,1.5,1.5
0.9,0.123106,1.605268,1.5,0,1.5,1.5
0.92,0.1287144,1.606937,1.5,0,1.5,1.5
0.94,0.1361029,1.610484,1.5,0,1.5,1.5
0.96,0.1438319,1.615604,1.5,0,1.5,1.5
0.98,0.1509794,1.622122,1.5,0,1.5,1.5
1,0.156338,1.625759,1.5,0,1.5,1.5
1.02,0.1651635,1.631386,1.5,0,1.5,1.5
1.04,0.176329,1.637608,1.5,0,1.5,1.5
1.06,0.1857491,1.645198,1.5,0,1.5,1.5
1.08,0.1922744,1.651187,1.5,0,1.5,1.5
1.1,0.2025999,1.660458,1.5,0,1.5,1.5
1.12,0.2129081,1.668208,1.5,0,1.5,1.5
1.14,0.2180421,1.673715,1.5,0,1.5,1.5
1.16,0.2252915,1.677415,1.5,0,1.5,1.5
1.18,0.2342715,1.678945,1.5,0,1.5,1.5
1.2,0.2400431,1.680593,1.5,0.02356434,1.509425,1.5
1.22,0.2464466,1.684092,1.5,0.0944012,1.537709,1.5
1.24,0.2507287,1.686327,1.5,0.1466569,1.556583,1.5
1.26,0.2523725,1.68788,1.5,0.1562003,1.561304,1.5
1.28,0.2553321,1.692229,1.5,0.1897301,1.575478,1.5
1.3,0.2543107,1.695964,1.5,0.2041683,1.584936,1.5
1.32,0.2539347,1.699493,1.5,0.2186523,1.594404,1.5
1.34,0.2561745,1.704433,1.5,0.2380414,1.618112,1.5
1.36,0.2576347,1.709132,1.5,0.2429033,1.627616,1.5
1.38,0.2582614,1.717557,1.5,0.2477713,1.637133,1.5
1.4,0.259432,1.725155,1.5,0.2575262,1.651432,1.5
1.42,0.2595811,1.729863,1.5,0.2575263,1.660983,1.5
1.44,0.2607405,1.734047,1.5,0.2575262,1.670551,1.5
1.46,0.2593788,1.736874,1.5,0.2575262,1.670551,1.5
1.48,0.258224,1.738474,1.5,0.2575262,1.670551,1.5
1.5,0.2556692,1.739414,1.5,0.2575262,1.670551,1.5
1.52,0.2515311,1.739576,1.5,0.2575262,1.670551,1.5
1.54,0.2469926,1.738727,1.5,0.2575262,1.670551,1.5
1.56,0.2441018,1.735277,1.5,0.2575262,1.670551,1.5
1.58,0.2405452,1.730213,1.5,0.2575262,1.670551,1.5
1.6,0.2361548,1.723028,1.5,0.2575262,1.670551,1.5
1.62,0.2313664,1.713476,1.5,0.2575262,1.670551,1.5
1.64,0.230312,1.705031,1.5,0.2575262,1.670551,1.5
1.66,0.231357,1.692266,1.5,0.2575262,1.670551,1.5
1.68,0.2328444,1.684483,1.5,0.2477713,1.665765,1.5
1.7,0.2348736,1.670755,1.5,0.2380413,1.665765,1.5
1.72,0.2366156,1.663216,1.5,0.2331854,1.665765,1.5
1.74,0.2397013,1.647158,1.5,0.2331855,1.665765,1.5
1.76,0.2438071,1.639212,1.5,0.2186523,1.665765,1.5
1.78,0.2500671,1.630945,1.5,0.213819,1.665765,1.5
1.8,0.2551757,1.626776,1.5,0.2138191,1.665765,1.5
1.82,0.2630624,1.619469,1.5,0.2138192,1.665765,1.5
1.84,0.2690409,1.613088,1.5,0.2138193,1.665765,1.5
1.86,0.2746145,1.605944,1.5,0.2138193,1.665765,1.5
1.88,0.2790594,1.599792,1.5,0.2138194,1.665765,1.5
1.9,0.2837322,1.595779,1.5,0.2138194,1.665765,1.5
1.92,0.2884914,1.592953,1.5,0.2138194,1.660983,1.5
1.94,0.2942903,1.591724,1.5,0.1897305,1.613369,1.5
1.96,0.3008674,1.591142,1.5,0.1753348,1.58494,1.5
1.98,0.3069839,1.588166,1.5,0.1657596,1.556587,1.5
2,0.3134323,1.582642,1.5,0.1609782,1.532999,1.5
2.02,0.3183517,1.578484,1.5,0.1609782,1.523569,1.5
2.04,0.3238192,1.573691,1.5,0.1609782,1.518856,1.5
2.06,0.3284839,1.570766,1.5,0.1609782,1.518856,1.5
2.08,0.3337909,1.571048,1.5,0.1609782,1.518856,1.5
2.1,0.3388413,1.572944,1.5,0.1609782,1.518856,1.5
2.12,0.3450688,1.572453,1.5,0.1609782,1.518856,1.5
2.14,0.3520635,1.56999,1.5,0.1609782,1.518856,1.5
2.16,0.3600652,1.567125,1.5,0.1609782,1.518856,1.5
2.18,0.366223,1.566265,1.5,0.1609782,1.518856,1.5
2.2,0.3788275,1.568767,1.5,0.1609782,1.518856,1.5
2.22,0.3856255,1.575375,1.5,0.1609782,1.518856,1.5
2.24,0.3911784,1.583641,1.5,0.1609782,1.518856,1.5
2.26,0.3928261,1.590398,1.5,0.1657596,1.518856,1.5
2.28,0.3911437,1.595828,1.5,0.1705451,1.523569,1.5
