time,posX,posY,posZ,gazeX,gazeY,gazeZ
0,0,1.5,1.5,0,1.5,1.5
0.02,0,1.5,1.5,0,1.5,1.5
0.04,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.06,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.08,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.09999999,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.12,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.14,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.16,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.18,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.2,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.22,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.24,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.26,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.28,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.3,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.32,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.34,-1.123649E-05,1.500008,1.5,0,1.5,1.5
0.36,-0.0001446262,1.499475,1.5,0,1.5,1.5
0.38,-0.0001446262,1.499475,1.5,0,1.5,1.5
0.4,-0.0001192286,1.499334,1.5,0,1.5,1.5
0.42,-0.0001357374,1.499264,1.5,0,1.5,1.5
0.44,-0.0002165328,1.499216,1.5,0,1.5,1.5
0.46,-0.0003647542,1.499165,1.5,0,1.5,1.5
0.48,-0.0005717595,1.499079,1.5,0,1.5,1.5
0.5,-0.0006403359,1.499058,1.5,0,1.5,1.5
0.52,-0.0007266923,1.498929,1.5,0,1.5,1.5
0.54,-0.0007760397,1.498831,1.5,0,1.5,1.5
0.56,-0.0008142294,1.498766,1.5,0,1.5,1.5
0.58,-0.0008414534,1.498733,1.5,0,1.5,1.5
0.6,-0.0008681888,1.498677,1.5,0,1.5,1.5
0.62,-0.0007913361,1.498673,1.5,0,1.5,1.5
0.64,-0.0007367375,1.498641,1.5,0,1.5,1.5
0.66,-0.0006366242,1.49865,1.5,0,1.5,1.5
0.68,-0.0006222021,1.498692,1.5,0,1.5,1.5
0.7,-0.0006294205,1.498703,1.5,0,1.5,1.5
0.72,-0.0005950032,1.498704,1.5,0,1.5,1.5
0.74,-0.0005229428,1.498658,1.5,0,1.5,1.5
0.76,-0.000457354,1.4986,1.5,0,1.5,1.5
0.78,-0.0003067394,1.498525,1.5,0,1.5,1.5
0.8,-0.0001466427,1.498469,1.5,0,1.5,1.5
0.82,7.168102E-05,1.498406,1.5,0,1.5,1.5
0.84,0.0001759354,1.498348,1.5,0,1.5,1.5
0.86,0.0003326597,1.49838,1.5,0,1.5,1.5
0.88,0.0005100737,1.498488,1.5,0,1.5,1.5
0.9,0.0007116504,1.498586,1.5,0,1.5,1.5
0.92,0.0008444929,1.498699,1.5,0,1.5,1.5
0.94,0.0009995294,1.4989,1.5,0,1.5,1.5
0.96,0.001164674,1.499067,1.5,0,1.5,1.5
0.98,0.001284013,1.499247,1.5,0,1.5,1.5
1,0.001398293,1.49943,1.5,0,1.5,1.5
1.02,0.001446267,1.49954,1.5,0,1.5,1.5
1.04,0.001433874,1.499771,1.5,0,1.5,1.5
1.06,0.001412265,1.500023,1.5,0,1.5,1.5
1.08,0.001354932,1.500273,1.5,0,1.5,1.5
1.1,0.001310386,1.500433,1.5,0,1.5,1.5
1.12,0.001220708,1.500587,1.5,0,1.5,1.5
1.14,0.001016025,1.500717,1.5,0,1.5,1.5
1.16,0.0008660532,1.500872,1.5,0,1.5,1.5
1.18,0.0007676334,1.50096,1.5,0,1.5,1.5
1.2,0.0006504555,1.501116,1.5,0,1.5,1.5
1.22,0.0004959062,1.501263,1.5,0,1.5,1.5
1.24,0.0002639588,1.501432,1.5,0,1.5,1.5
1.26,6.593431E-05,1.501589,1.5,0,1.5,1.5
1.28,-0.0001849025,1.501827,1.5,0,1.5,1.5
1.3,-0.0004370673,1.50196,1.5,0,1.5,1.5
1.32,-0.0008021003,1.502117,1.5,0,1.5,1.5
1.34,-0.001202136,1.502258,1.5,0,1.5,1.5
1.36,-0.001554077,1.502423,1.5,0,1.5,1.5
1.38,-0.002005367,1.502572,1.5,0,1.5,1.5
1.4,-0.002440682,1.502738,1.5,0,1.5,1.5
1.42,-0.002907966,1.502923,1.5,0,1.5,1.5
1.44,-0.003193107,1.503079,1.5,0,1.5,1.5
1.46,-0.003411261,1.503189,1.5,0,1.5,1.5
1.48,-0.003547637,1.503279,1.5,0,1.5,1.5
1.5,-0.003677462,1.503342,1.5,0,1.5,1.5
1.52,-0.003761144,1.503415,1.5,0,1.5,1.5
1.54,-0.003796834,1.503472,1.5,0,1.5,1.5
1.56,-0.003809282,1.503475,1.5,0,1.5,1.5
1.58,-0.003721228,1.503342,1.5,0,1.5,1.5
1.6,-0.003627686,1.503235,1.5,0,1.5,1.5
1.62,-0.003616435,1.503226,1.5,0,1.5,1.5
1.64,-0.003641971,1.503298,1.5,0,1.5,1.5
1.66,-0.00363606,1.503369,1.5,0,1.5,1.5
1.68,-0.00372435,1.503409,1.5,0,1.5,1.5
1.7,-0.003761471,1.503409,1.5,0,1.5,1.5
1.72,-0.003695822,1.503453,1.5,0,1.5,1.5
1.74,-0.003583381,1.503532,1.5,0,1.5,1.5
1.76,-0.003426463,1.503536,1.5,0,1.5,1.5
1.78,-0.00332906,1.503554,1.5,0,1.5,1.5
1.8,-0.003293565,1.503546,1.5,0,1.5,1.5
1.82,-0.003280211,1.503558,1.5,0,1.5,1.5
1.84,-0.003224484,1.503612,1.5,0,1.5,1.5
1.86,-0.00310224,1.503682,1.5,0,1.5,1.5
1.88,-0.002877983,1.503738,1.5,0,1.5,1.5
1.9,-0.002641904,1.503759,1.5,0,1.5,1.5
1.92,-0.002479244,1.503626,1.5,0,1.5,1.5
1.94,-0.002421925,1.503479,1.5,0,1.5,1.5
1.96,-0.002392875,1.503351,1.5,0,1.5,1.5
1.98,-0.002463483,1.503288,1.5,0,1.5,1.5
2,-0.002588654,1.503247,1.5,0,1.5,1.5
2.02,-0.002612948,1.503193,1.5,0,1.5,1.5
2.04,-0.002650876,1.503213,1.5,0,1.5,1.5
2.06,-0.00270922,1.503216,1.5,0,1.5,1.5
2.08,-0.002883382,1.503095,1.5,0,1.5,1.5
2.1,-0.003079775,1.503061,1.5,0,1.5,1.5
2.12,-0.003259644,1.502943,1.5,0,1.5,1.5
2.14,-0.003401542,1.502718,1.5,0,1.5,1.5
2.16,-0.003429979,1.502391,1.5,0,1.5,1.5
2.18,-0.003490344,1.502119,1.5,0,1.5,1.5
2.2,-0.003536298,1.501733,1.5,0,1.5,1.5
2.22,-0.003607224,1.501434,1.5,0,1.5,1.5
2.24,-0.003697473,1.501125,1.5,0,1.5,1.5
2.26,-0.003867335,1.500675,1.5,0,1.5,1.5
2.28,-0.003938225,1.500385,1.5,0,1.5,1.5
2.3,-0.003998643,1.500005,1.5,0,1.5,1.5
2.32,-0.004151022,1.499693,1.5,0,1.5,1.5
2.34,-0.004201564,1.499553,1.5,0,1.5,1.5
2.36,-0.004343988,1.49913,1.5,0,1.5,1.5
