InteractionNumber,ElapsedTime,SplitTime,missCount
0,1.327019
1,1.95406,0.6270409
2,2.555817,0.601757
3,3.583355,1.027538
4,4.209732,0.6263771
5,4.698624,0.4888916
6,5.412548,0.7139244
7,6.716244,1.303696
8,7.430157,0.713913
9,8.20787,0.7777138
10,8.908718,0.7008476
11,9.698471,0.789753
12,10.90145,1.202976
13,11.41475,0.5133018
14,12.06645,0.6517029
15,12.7302,0.6637459
16,13.59486,0.8646584
17,14.25913,0.6642723
18,14.83511,0.575985
19,15.49962,0.6645088
20,16.21377,0.7141457
21,16.7654,0.5516281
22,17.84277,1.07737
23,18.65724,0.8144722
24,19.65948,1.002243
25,20.47422,0.814743
26,21.18822,0.7139969
27,21.81449,0.6262665
28,22.57991,0.7654266
29,23.23069,0.6507797
30,24.12085,0.890152
31,26.02531,1.904465
32,26.80168,0.7763672
33,28.19217,1.390495
34,28.76834,0.5761642
35,29.7714,1.003067
36,30.42352,0.6521149
37,31.40042,0.9769058
38,31.98925,0.5888214
39,32.6413,0.6520538
40,33.44275,0.8014526
41,34.29474,0.8519897
42,34.98398,0.6892395
43,35.69847,0.7144852
44,36.26237,0.5639038
45,36.92582,0.6634521
46,37.97879,1.052963
47,38.7559,0.7771149
48,39.34459,0.5886841
49,39.92176,0.577179
50,40.70996,0.7881927
