InteractionNumber,ElapsedTime,SplitTime,missCount
0,1.747953
1,2.425378,0.6774246
2,2.989016,0.5636384
3,3.541225,0.5522094
4,3.991183,0.4499576
5,4.994558,1.003375
6,5.708137,0.7135787
7,6.309659,0.6015224
8,7.613757,1.304097
9,8.615764,1.002007
10,9.179711,0.5639477
11,9.705999,0.526288
12,10.26926,0.5632563
13,10.99729,0.7280331
14,11.48453,0.4872379
15,12.29951,0.8149853
16,12.96377,0.6642628
17,13.85353,0.8897562
18,14.45484,0.601305
19,15.01849,0.563653
20,15.51992,0.5014315
21,16.20847,0.6885452
22,16.74729,0.5388203
23,17.52461,0.7773228
24,18.35118,0.8265667
25,18.94014,0.5889645
26,20.09353,1.153395
27,20.71248,0.6189499
28,21.32038,0.6078987
29,21.95977,0.6393871
30,22.58633,0.6265564
31,23.56573,0.9794025
32,24.3407,0.774971
33,25.00419,0.6634922
34,25.71819,0.7139988
35,26.16976,0.4515705
36,26.87575,0.7059898
37,27.38477,0.509016
38,28.11143,0.7266598
39,28.72506,0.6136341
40,29.27759,0.5525284
41,30.35517,1.077583
42,30.88142,0.5262432
43,31.59601,0.7145958
44,32.03413,0.4381218
45,32.74839,0.7142525
46,34.02655,1.278164
47,34.77865,0.7520981
48,35.27987,0.5012245
49,36.34512,1.065247
50,36.99669,0.6515656
