date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:39:42,0.9815788,0.01570206,-0.02163319,0.04076625,2.069647,-0.5812378,-2.478607
2024/07/09_13:39:42,1.001579,0.01494699,-0.02199971,0.04087536,2.315299,-0.8065796,-2.315247
2024/07/09_13:39:42,1.02158,0.01350117,-0.02279354,0.04100765,2.837999,-1.333313,-2.077393
2024/07/09_13:39:42,1.04158,0.01178861,-0.02406129,0.04108077,3.525419,-1.914337,-1.868256
2024/07/09_13:39:42,1.061577,0.009975278,-0.02537435,0.04117329,4.338194,-2.575012,-1.662567
2024/07/09_13:39:42,1.081577,0.008197628,-0.02602125,0.04135718,4.900408,-3.255981,-1.458771
2024/07/09_13:39:42,1.101578,0.007359434,-0.02617355,0.04154373,4.98874,-3.565216,-1.367828
2024/07/09_13:39:42,1.121578,0.005538616,-0.02677489,0.04175518,5.252001,-4.158386,-1.209747
2024/07/09_13:39:42,1.141579,0.003674676,-0.02765072,0.04189399,5.658074,-4.753601,-1.086639
2024/07/09_13:39:42,1.161579,0.001994816,-0.02855555,0.04192765,6.202523,-5.358307,-0.9959106
2024/07/09_13:39:42,1.18158,0.0004062848,-0.02934,0.04199925,6.74003,-5.869965,-0.8321533
2024/07/09_13:39:42,1.20158,-0.0004097968,-0.02975614,0.04202938,6.976913,-6.109406,-0.7130127
2024/07/09_13:39:42,1.221577,-0.002076633,-0.03034321,0.04216572,7.395729,-6.541809,-0.4121399
2024/07/09_13:39:42,1.241577,-0.003677827,-0.03078162,0.04234161,7.676015,-6.894531,0.02324896
2024/07/09_13:39:42,1.261578,-0.005322822,-0.03130919,0.04253763,7.970832,-7.227631,0.4884005
2024/07/09_13:39:42,1.281578,-0.006897461,-0.03207943,0.04260296,8.345815,-7.565277,0.9448659
2024/07/09_13:39:42,1.301579,-0.007687537,-0.03247544,0.04258078,8.612929,-7.718628,1.183896
2024/07/09_13:39:42,1.321579,-0.009292594,-0.03329946,0.04259243,9.099062,-7.998505,1.659726
2024/07/09_13:39:42,1.341579,-0.01097455,-0.03416515,0.04256831,9.615347,-8.276062,2.071518
2024/07/09_13:39:42,1.36158,-0.01267495,-0.03515777,0.0425117,10.20127,-8.596313,2.472724
2024/07/09_13:39:42,1.381577,-0.01354506,-0.03582707,0.04247225,10.5441,-8.753601,2.723086
2024/07/09_13:39:42,1.401577,-0.0153852,-0.03709052,0.04237229,11.25968,-9.114685,3.16362
2024/07/09_13:39:42,1.421577,-0.01748797,-0.03852794,0.04233215,12.04039,-9.541382,3.573978
2024/07/09_13:39:42,1.441578,-0.01963851,-0.04003196,0.04232301,12.90508,-10.04239,3.977264
2024/07/09_13:39:42,1.461578,-0.02181694,-0.04194835,0.0423275,13.90345,-10.64243,4.224062
2024/07/09_13:39:42,1.481579,-0.02392671,-0.04343555,0.04230417,14.7757,-11.21973,4.421053
2024/07/09_13:39:42,1.501579,-0.0250148,-0.0438593,0.04250542,15.05077,-11.48294,4.539131
2024/07/09_13:39:42,1.52158,-0.02704122,-0.04466229,0.04307552,15.42188,-11.99902,4.786168
2024/07/09_13:39:42,1.54158,-0.02891069,-0.04582732,0.04341143,15.863,-12.45898,4.883262
2024/07/09_13:39:42,1.561577,-0.03062258,-0.04742275,0.04340092,16.51514,-12.8161,4.872202
2024/07/09_13:39:42,1.581577,-0.03190039,-0.04859405,0.0436338,17.19108,-13.06546,5.017137
2024/07/09_13:39:42,1.601578,-0.03259076,-0.04915074,0.04380845,17.46189,-13.14761,5.085886
2024/07/09_13:39:42,1.621578,-0.03378995,-0.05033938,0.04412314,17.97445,-13.21802,5.217215
2024/07/09_13:39:42,1.641579,-0.03461799,-0.05117173,0.04447708,18.37782,-13.20795,5.493815
2024/07/09_13:39:42,1.661579,-0.03531594,-0.05172499,0.04498837,18.61165,-13.09641,5.884952
2024/07/09_13:39:42,1.68158,-0.03568977,-0.05195662,0.04529061,18.64217,-12.95999,6.079747
2024/07/09_13:39:42,1.70158,-0.03632136,-0.05266266,0.04561609,18.82458,-12.74579,6.411025
2024/07/09_13:39:42,1.721577,-0.03691453,-0.05356089,0.04561218,19.15688,-12.59286,6.804132
2024/07/09_13:39:43,1.741577,-0.0374957,-0.05444894,0.04545214,19.6464,-12.52631,7.156287
2024/07/09_13:39:43,1.761578,-0.03814431,-0.05533542,0.04536485,20.10349,-12.51797,7.387792
2024/07/09_13:39:43,1.781578,-0.03855297,-0.05580941,0.04529995,20.32466,-12.55936,7.432158
2024/07/09_13:39:43,1.801579,-0.03934179,-0.05648635,0.04519237,20.68998,-12.74527,7.507738
2024/07/09_13:39:43,1.821579,-0.04005773,-0.05660867,0.04527475,20.7789,-12.98471,7.500374
2024/07/09_13:39:43,1.841579,-0.04084611,-0.05683309,0.04523423,20.74756,-13.27966,7.424998
2024/07/09_13:39:43,1.86158,-0.04160907,-0.0571177,0.04499753,20.82799,-13.65839,7.352581
2024/07/09_13:39:43,1.881577,-0.04195421,-0.05724022,0.04486161,20.89258,-13.85516,7.292427
2024/07/09_13:39:43,1.901577,-0.04253009,-0.05741679,0.04468253,21.02208,-14.24802,7.092104
2024/07/09_13:39:43,1.921577,-0.04304354,-0.05769688,0.04460742,21.11775,-14.57266,6.861023
2024/07/09_13:39:43,1.941578,-0.04329994,-0.05773685,0.04467099,21.19285,-14.82324,6.686581
2024/07/09_13:39:43,1.961578,-0.0436378,-0.05792107,0.04471514,21.20547,-14.93259,6.510697
2024/07/09_13:39:43,1.981579,-0.04359211,-0.05803462,0.04480164,21.23294,-14.95496,6.430928
2024/07/09_13:39:43,2.001579,-0.04339755,-0.05832667,0.04489942,21.35468,-14.95004,6.301472
2024/07/09_13:39:43,2.02158,-0.04310094,-0.05868277,0.04495066,21.53634,-14.94611,6.287107
2024/07/09_13:39:43,2.041576,-0.04286237,-0.05912571,0.04507902,21.72148,-14.93533,6.226159
2024/07/09_13:39:43,2.061577,-0.04263959,-0.05968555,0.04524587,21.93366,-14.89191,6.171151
2024/07/09_13:39:43,2.081577,-0.0426129,-0.05993333,0.04525943,22.05262,-14.88986,6.111765
2024/07/09_13:39:43,2.101578,-0.04253559,-0.06050831,0.04530368,22.33198,-14.90253,6.028794
2024/07/09_13:39:43,2.121578,-0.04241169,-0.0613104,0.04517802,22.70104,-14.96771,5.946037
2024/07/09_13:39:43,2.141579,-0.04231758,-0.06198102,0.0449484,23.12913,-15.03354,5.846296
2024/07/09_13:39:43,2.161579,-0.04232476,-0.06243256,0.04490439,23.45371,-15.12469,5.827595
2024/07/09_13:39:43,2.18158,-0.04233102,-0.06260086,0.04489711,23.54625,-15.1738,5.802242
2024/07/09_13:39:43,2.20158,-0.04230349,-0.06291032,0.04486058,23.68213,-15.24756,5.803308
2024/07/09_13:39:43,2.221577,-0.04228971,-0.06327149,0.04477484,23.78166,-15.30859,5.834973
2024/07/09_13:39:43,2.241577,-0.04230331,-0.06339245,0.04471769,23.83957,-15.37057,5.836149
2024/07/09_13:39:43,2.261578,-0.04229723,-0.06336555,0.04469715,23.82803,-15.36325,5.826209
2024/07/09_13:39:43,2.281578,-0.04226618,-0.06329337,0.04467776,23.79728,-15.32263,5.858717
2024/07/09_13:39:43,2.301579,-0.04219797,-0.06328187,0.044582,23.81314,-15.29276,5.970876
2024/07/09_13:39:43,2.321579,-0.04217342,-0.06332437,0.04446414,23.85614,-15.27737,6.026961
2024/07/09_13:39:43,2.341579,-0.04219437,-0.06333777,0.0444094,23.87001,-15.21976,6.023385
2024/07/09_13:39:43,2.36158,-0.04223233,-0.06328969,0.04441015,23.84557,-15.15515,6.157465
2024/07/09_13:39:43,2.381577,-0.04225914,-0.06329557,0.04442179,23.83086,-15.1178,6.228958
2024/07/09_13:39:43,2.401577,-0.04231241,-0.06337383,0.04444083,23.88107,-15.05783,6.341849
2024/07/09_13:39:43,2.421577,-0.04235778,-0.06357469,0.0443601,23.99888,-14.9986,6.415748
2024/07/09_13:39:43,2.441578,-0.04246888,-0.06389426,0.0442926,24.14293,-14.974,6.503435
2024/07/09_13:39:43,2.461578,-0.04265852,-0.06417059,0.04430927,24.25142,-14.96747,6.530227
2024/07/09_13:39:43,2.481579,-0.04271599,-0.06422008,0.0443664,24.2604,-14.96225,6.517761
2024/07/09_13:39:43,2.501579,-0.04280608,-0.06432734,0.04448538,24.27666,-14.92978,6.536145
2024/07/09_13:39:43,2.52158,-0.04291056,-0.06443922,0.04459483,24.29167,-14.9256,6.587912
2024/07/09_13:39:43,2.541576,-0.0429718,-0.06451059,0.04462002,24.33202,-14.93567,6.573489
2024/07/09_13:39:43,2.561577,-0.0429517,-0.064505,0.04462576,24.33697,-14.93326,6.563276
