date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_14:22:36,0.9946289,0.0142041,-0.02058787,0.01598052,-0.1211853,0.09512437,-1.049896
2024/07/09_14:22:36,1.014648,0.0135948,-0.02063536,0.0160837,-0.1109009,-0.1533203,-1.020905
2024/07/09_14:22:36,1.034668,0.01327368,-0.02069337,0.01613039,-0.09988403,-0.2762146,-0.9877319
2024/07/09_14:22:36,1.054688,0.01262356,-0.02080177,0.01620437,-0.06051636,-0.5405273,-0.9180603
2024/07/09_14:22:36,1.074707,0.01199734,-0.02082675,0.01628591,-0.01779175,-0.776123,-0.8690186
2024/07/09_14:22:36,1.094727,0.01135001,-0.02093184,0.01638377,0.02361514,-1.018188,-0.8128357
2024/07/09_14:22:36,1.114502,0.01072209,-0.02110446,0.01650459,0.1035499,-1.279327,-0.7748413
2024/07/09_14:22:36,1.134521,0.01040335,-0.02126057,0.01657227,0.1662845,-1.406738,-0.7740784
2024/07/09_14:22:36,1.154541,0.009807508,-0.0215731,0.01674324,0.3354774,-1.639282,-0.7915039
2024/07/09_14:22:37,1.174561,0.009204746,-0.02192703,0.01696541,0.5157507,-1.868683,-0.7893677
2024/07/09_14:22:37,1.19458,0.008569218,-0.02235907,0.0173014,0.7110441,-2.101166,-0.7403564
2024/07/09_14:22:37,1.2146,0.00787118,-0.02297641,0.01758959,0.9755952,-2.37854,-0.7055969
2024/07/09_14:22:37,1.234619,0.00752195,-0.02327645,0.01775203,1.134454,-2.535675,-0.6844482
2024/07/09_14:22:37,1.254639,0.006714933,-0.023826,0.01813899,1.437745,-2.861298,-0.637146
2024/07/09_14:22:37,1.274658,0.005797166,-0.02431198,0.01859524,1.620746,-3.222809,-0.5975952
2024/07/09_14:22:37,1.294678,0.004732188,-0.02482373,0.01903923,1.78283,-3.680847,-0.5640869
2024/07/09_14:22:37,1.314697,0.003473275,-0.0254322,0.01946748,2.026289,-4.219788,-0.5797424
2024/07/09_14:22:37,1.334717,0.002778991,-0.02573653,0.01966695,2.167661,-4.518707,-0.6086121
2024/07/09_14:22:37,1.354492,0.001328748,-0.02619527,0.02003059,2.415951,-5.176483,-0.6471252
2024/07/09_14:22:37,1.374512,-0.0002615573,-0.02666567,0.02047838,2.582013,-5.818817,-0.6755676
2024/07/09_14:22:37,1.394531,-0.001900275,-0.02733849,0.02089688,2.791638,-6.542877,-0.7204895
2024/07/09_14:22:37,1.414551,-0.003574293,-0.02800608,0.02119025,3.110477,-7.288635,-0.8221436
2024/07/09_14:22:37,1.43457,-0.004443348,-0.02830035,0.02137949,3.253487,-7.647064,-0.861145
2024/07/09_14:22:37,1.45459,-0.006193126,-0.0289715,0.02174258,3.513956,-8.356781,-0.9700317
2024/07/09_14:22:37,1.474609,-0.007942336,-0.02983455,0.02207452,3.883975,-9.075745,-1.108459
2024/07/09_14:22:37,1.494629,-0.009544354,-0.03063281,0.02229282,4.297747,-9.76059,-1.19455
2024/07/09_14:22:37,1.514648,-0.01098113,-0.03110797,0.02264367,4.508763,-10.35059,-1.229156
2024/07/09_14:22:37,1.534668,-0.01167669,-0.0313573,0.02284203,4.592009,-10.58868,-1.254181
2024/07/09_14:22:37,1.554688,-0.01288599,-0.03216029,0.02312478,4.875396,-11.03171,-1.315002
2024/07/09_14:22:37,1.574707,-0.01399755,-0.03309709,0.02327534,5.317139,-11.44788,-1.380829
2024/07/09_14:22:37,1.594727,-0.01502748,-0.03406342,0.02353269,5.782326,-11.78235,-1.33194
2024/07/09_14:22:37,1.614502,-0.01547066,-0.03464127,0.0236546,6.044933,-11.94775,-1.337402
2024/07/09_14:22:37,1.634521,-0.01639692,-0.03607162,0.02409783,6.693977,-12.28848,-1.385773
2024/07/09_14:22:37,1.654541,-0.01716177,-0.03713535,0.02416007,7.392716,-12.49246,-1.385345
2024/07/09_14:22:37,1.674561,-0.01769837,-0.0383163,0.02461048,7.896396,-12.73987,-1.363922
2024/07/09_14:22:37,1.69458,-0.01835654,-0.03988782,0.02500069,8.524258,-12.89081,-1.436859
2024/07/09_14:22:37,1.7146,-0.0185273,-0.04073042,0.0251033,8.887264,-13.00583,-1.434418
2024/07/09_14:22:37,1.734619,-0.01919262,-0.04200625,0.02547485,9.610262,-13.20605,-1.398773
2024/07/09_14:22:37,1.754639,-0.01978015,-0.04326075,0.02591795,10.19157,-13.43713,-1.402588
2024/07/09_14:22:37,1.774658,-0.02037483,-0.04428419,0.02638371,10.65692,-13.66565,-1.341339
2024/07/09_14:22:37,1.794678,-0.02103492,-0.04495853,0.02687894,10.91211,-13.90482,-1.393616
2024/07/09_14:22:37,1.814697,-0.02136968,-0.04545968,0.02705111,11.03455,-14.03452,-1.421417
2024/07/09_14:22:37,1.834717,-0.02205843,-0.04642862,0.02726612,11.42164,-14.30341,-1.524689
