date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:55:10,1.032471,-0.00380883,-0.02952432,0.01531723,3.161219,-1.595306,-0.06698608
2024/07/09_13:55:10,1.05249,-0.003936858,-0.02927919,0.01522578,3.003668,-1.671173,-0.08230591
2024/07/09_13:55:10,1.07251,-0.004198004,-0.02885093,0.01495669,2.762275,-1.797791,-0.103363
2024/07/09_13:55:10,1.092529,-0.004381102,-0.02842844,0.01459905,2.576461,-1.938385,-0.1275024
2024/07/09_13:55:10,1.112488,-0.004479736,-0.02796952,0.01431806,2.382876,-2.03006,-0.1517944
2024/07/09_13:55:10,1.132507,-0.004536963,-0.02774404,0.01418952,2.265166,-2.064087,-0.1567993
2024/07/09_13:55:10,1.152527,-0.004585396,-0.02717602,0.01392759,1.998659,-2.129059,-0.1711121
2024/07/09_13:55:10,1.172485,-0.004564458,-0.02645016,0.01369205,1.655688,-2.190979,-0.2497559
2024/07/09_13:55:10,1.192505,-0.00451187,-0.0259451,0.01344762,1.394891,-2.218018,-0.3236389
2024/07/09_13:55:10,1.212524,-0.004272722,-0.02524417,0.01311721,1.05774,-2.206635,-0.3693848
2024/07/09_13:55:10,1.232483,-0.004172444,-0.02490814,0.01299223,0.8622425,-2.182465,-0.4034729
2024/07/09_13:55:10,1.252502,-0.003881886,-0.02410384,0.01269495,0.4436233,-2.137939,-0.5013733
2024/07/09_13:55:10,1.272522,-0.003586163,-0.02306729,0.01232024,-0.1192322,-2.076782,-0.6008911
2024/07/09_13:55:11,1.29248,-0.003248189,-0.02176772,0.01177252,-0.8422852,-2.038605,-0.7644958
2024/07/09_13:55:11,1.3125,-0.002958923,-0.02057146,0.01108604,-1.540771,-2.056702,-1.009674
2024/07/09_13:55:11,1.33252,-0.002739196,-0.02013208,0.01069078,-1.799896,-2.084473,-1.160522
2024/07/09_13:55:11,1.352478,-0.002172393,-0.01881617,0.009731223,-2.400665,-2.107239,-1.380829
2024/07/09_13:55:11,1.372498,-0.001629124,-0.01717717,0.008674474,-3.126007,-2.112213,-1.613586
2024/07/09_13:55:11,1.392517,-0.0009062821,-0.01591703,0.007484661,-3.844391,-2.053406,-1.865234
2024/07/09_13:55:11,1.412476,-3.224611E-05,-0.01459431,0.006147125,-4.456085,-1.901093,-2.092804
2024/07/09_13:55:11,1.432495,0.0004380392,-0.01387311,0.005530142,-4.798401,-1.80896,-2.173218
2024/07/09_13:55:11,1.452515,0.001379271,-0.0123816,0.00421382,-5.544647,-1.636353,-2.314911
2024/07/09_13:55:11,1.472473,0.002281133,-0.01080143,0.002837703,-6.305237,-1.460754,-2.522308
2024/07/09_13:55:11,1.492493,0.003298254,-0.009518771,0.001363683,-6.954498,-1.274658,-2.73645
2024/07/09_13:55:11,1.512512,0.004267548,-0.008232554,-5.986198E-05,-7.568817,-1.0896,-2.94162
2024/07/09_13:55:11,1.532471,0.004657246,-0.007525751,-0.0007426474,-7.901367,-1.002533,-3.060303
2024/07/09_13:55:11,1.55249,0.005522626,-0.006166127,-0.002017717,-8.587769,-0.9169312,-3.34433
2024/07/09_13:55:11,1.57251,0.006270394,-0.005042715,-0.003302879,-9.146942,-0.895752,-3.647827
2024/07/09_13:55:11,1.592529,0.006809824,-0.003916564,-0.00451887,-9.713776,-0.9328003,-3.947083
2024/07/09_13:55:11,1.612488,0.00744048,-0.002730946,-0.005645334,-10.29822,-1.042175,-4.298004
2024/07/09_13:55:11,1.632507,0.007681996,-0.002191571,-0.0062019,-10.55902,-1.104736,-4.448547
2024/07/09_13:55:11,1.652527,0.007901351,-0.001163975,-0.007281485,-11.10309,-1.325958,-4.778076
2024/07/09_13:55:11,1.672485,0.007877257,-7.184595E-05,-0.008252011,-11.62564,-1.674683,-5.146973
2024/07/09_13:55:11,1.692505,0.00784488,0.0008493112,-0.009209066,-12.12576,-2.080475,-5.386841
2024/07/09_13:55:11,1.712524,0.007539135,0.001901284,-0.01020519,-12.66751,-2.57724,-5.569092
2024/07/09_13:55:11,1.732483,0.00728267,0.002412148,-0.01067299,-12.9328,-2.827911,-5.6521
2024/07/09_13:55:11,1.752502,0.006694734,0.003248688,-0.01155809,-13.38812,-3.395477,-5.757233
2024/07/09_13:55:11,1.772522,0.005858434,0.004023515,-0.01257329,-13.77274,-4.066772,-5.772308
2024/07/09_13:55:11,1.79248,0.004794701,0.00480354,-0.01352366,-14.12698,-4.79837,-5.699493
2024/07/09_13:55:11,1.8125,0.003770233,0.00539278,-0.01435726,-14.41962,-5.477142,-5.682983
2024/07/09_13:55:11,1.83252,0.003241139,0.005596551,-0.01472016,-14.47937,-5.762421,-5.633636
2024/07/09_13:55:11,1.852478,0.002087096,0.006170102,-0.01555996,-14.65692,-6.344116,-5.488953
2024/07/09_13:55:11,1.872498,0.001046306,0.006685026,-0.01626783,-14.88177,-6.830505,-5.299133
2024/07/09_13:55:11,1.892517,0.0002196189,0.007094109,-0.01690475,-15.00983,-7.132843,-5.123047
2024/07/09_13:55:11,1.912476,-0.0001610927,0.007314807,-0.01718339,-15.06213,-7.210083,-5.02713
2024/07/09_13:55:11,1.932495,-0.0006719232,0.007809082,-0.01767186,-15.22632,-7.25235,-4.844788
2024/07/09_13:55:11,1.952515,-0.0009233877,0.00802607,-0.01791704,-15.36282,-7.073639,-4.667694
2024/07/09_13:55:11,1.972473,-0.0008463366,0.008083557,-0.01810639,-15.33771,-6.715698,-4.534698
2024/07/09_13:55:11,1.992493,-0.00091758,0.008203206,-0.01832584,-15.20407,-6.189453,-4.359589
2024/07/09_13:55:11,2.012512,-0.0006985739,0.008098436,-0.01830326,-15.11102,-5.907959,-4.283356
2024/07/09_13:55:11,2.032471,-0.0001413627,0.007978971,-0.01820177,-15.00098,-5.265778,-4.176422
2024/07/09_13:55:11,2.05249,0.0009087725,0.008166571,-0.01803089,-15.05148,-4.567505,-4.002472
2024/07/09_13:55:11,2.07251,0.001562848,0.00841111,-0.0180537,-15.20685,-3.932922,-3.883484
2024/07/09_13:55:11,2.092529,0.002277128,0.008546652,-0.0180554,-15.33688,-3.314606,-3.863922
2024/07/09_13:55:11,2.112488,0.002807227,0.008629871,-0.01813572,-15.36078,-3.021454,-3.860809
2024/07/09_13:55:11,2.132507,0.003778256,0.009036489,-0.01831315,-15.51993,-2.40036,-3.817291
2024/07/09_13:55:11,2.152527,0.004533295,0.009737509,-0.01873325,-15.87158,-1.905121,-3.762756
2024/07/09_13:55:11,2.172485,0.005233061,0.01038637,-0.01930094,-16.25183,-1.573364,-3.847687
2024/07/09_13:55:11,2.192505,0.006243132,0.01122452,-0.0201671,-16.67313,-1.193939,-3.965118
2024/07/09_13:55:11,2.212524,0.006748784,0.01170362,-0.02065443,-16.92712,-0.9569702,-3.973602
2024/07/09_13:55:11,2.232483,0.007683799,0.01249862,-0.02183446,-17.32639,-0.5760498,-4.124146
2024/07/09_13:55:11,2.252502,0.008795527,0.01334609,-0.02312724,-17.73349,-0.1954651,-4.259003
2024/07/09_13:55:11,2.272522,0.010106,0.01435615,-0.02453841,-18.20377,0.405203,-4.379761
2024/07/09_13:55:12,2.29248,0.01135529,0.01531405,-0.0260881,-18.63403,0.989682,-4.448334
2024/07/09_13:55:12,2.3125,0.01197502,0.0158417,-0.02690402,-18.86765,1.297098,-4.512665
2024/07/09_13:55:12,2.33252,0.01343111,0.01682556,-0.02854803,-19.36124,2.006448,-4.61673
2024/07/09_13:55:12,2.352478,0.01492911,0.01777847,-0.03022587,-19.77692,2.761412,-4.710968
2024/07/09_13:55:12,2.372498,0.01638019,0.01863428,-0.03190533,-20.18878,3.543276,-4.80188
2024/07/09_13:55:12,2.392517,0.01792774,0.01943593,-0.03349655,-20.53918,4.478581,-4.951294
2024/07/09_13:55:12,2.412476,0.01871848,0.01978827,-0.03428683,-20.69513,4.959023,-4.999359
2024/07/09_13:55:12,2.432495,0.02012303,0.02052638,-0.03581467,-20.96423,5.913606,-5.006683
2024/07/09_13:55:12,2.452515,0.02159611,0.02123999,-0.03735989,-21.22958,6.822256,-5.031036
2024/07/09_13:55:12,2.472473,0.02297243,0.02191295,-0.03873146,-21.48587,7.822711,-4.998535
2024/07/09_13:55:12,2.492493,0.02403543,0.02253239,-0.0400041,-21.7146,8.602104,-4.860535
2024/07/09_13:55:12,2.512512,0.02442148,0.02281551,-0.04060164,-21.82169,8.953655,-4.864349
2024/07/09_13:55:12,2.532471,0.02535687,0.02329461,-0.04170454,-22.00235,9.685965,-4.840546
2024/07/09_13:55:12,2.55249,0.02603894,0.02384428,-0.0426872,-22.15729,10.24888,-4.727173
2024/07/09_13:55:12,2.57251,0.02634377,0.02414194,-0.04334693,-22.2449,10.68545,-4.688934
2024/07/09_13:55:12,2.592529,0.02665712,0.02413432,-0.04384255,-22.17133,11.01491,-4.626038
2024/07/09_13:55:12,2.612488,0.02684091,0.02405773,-0.04399398,-22.07117,11.17103,-4.61969
2024/07/09_13:55:12,2.632507,0.02717944,0.02399039,-0.04423844,-21.84714,11.51941,-4.608948
2024/07/09_13:55:12,2.652527,0.02754532,0.02408284,-0.0445695,-21.81702,11.9141,-4.516693
2024/07/09_13:55:12,2.672485,0.02793322,0.02427848,-0.04462309,-21.94492,12.29294,-4.418274
2024/07/09_13:55:12,2.692505,0.02827907,0.02445631,-0.04469812,-22.08923,12.62699,-4.353668
2024/07/09_13:55:12,2.712524,0.02836323,0.02456748,-0.04475471,-22.15091,12.74643,-4.328247
2024/07/09_13:55:12,2.732483,0.02843864,0.02481089,-0.04488907,-22.27417,12.89244,-4.259247
2024/07/09_13:55:12,2.752502,0.02845033,0.02517156,-0.04510032,-22.46985,13.04328,-4.184235
2024/07/09_13:55:12,2.772522,0.02839361,0.0255097,-0.04538711,-22.61356,13.10273,-4.100647
2024/07/09_13:55:12,2.79248,0.02833183,0.02563684,-0.0455191,-22.66309,13.08578,-4.062378
2024/07/09_13:55:12,2.8125,0.02815302,0.02589375,-0.04582142,-22.78061,13.04642,-4.008545
2024/07/09_13:55:12,2.83252,0.02803009,0.02620225,-0.04620767,-22.93408,13.03998,-4.020691
2024/07/09_13:55:12,2.852478,0.02788384,0.02650872,-0.0467013,-23.08459,12.98935,-3.980255
2024/07/09_13:55:12,2.872498,0.02774373,0.02691165,-0.0472252,-23.26755,12.91199,-4.020569
2024/07/09_13:55:12,2.892517,0.02771722,0.02717531,-0.04758312,-23.38174,12.89819,-4.037537
2024/07/09_13:55:12,2.912476,0.02764244,0.02759328,-0.04815267,-23.61368,12.91327,-4.057953
2024/07/09_13:55:12,2.932495,0.02749057,0.02812328,-0.04878273,-23.86441,12.83769,-4.10202
2024/07/09_13:55:12,2.952515,0.02728928,0.02859114,-0.04938743,-24.13406,12.70937,-4.169312
2024/07/09_13:55:12,2.972473,0.02686709,0.02900336,-0.04992864,-24.36649,12.45299,-4.201965
2024/07/09_13:55:12,2.992493,0.02660433,0.0291972,-0.0501857,-24.45996,12.25183,-4.231323
2024/07/09_13:55:12,3.012512,0.02614852,0.02953599,-0.05077743,-24.64755,11.81282,-4.330902
2024/07/09_13:55:12,3.032471,0.02588453,0.02990458,-0.05136164,-24.84161,11.5578,-4.419769
2024/07/09_13:55:12,3.05249,0.0256315,0.03029799,-0.05186981,-25.0636,11.35757,-4.46286
2024/07/09_13:55:12,3.07251,0.02543637,0.03065037,-0.05237772,-25.25146,11.17695,-4.56543
2024/07/09_13:55:12,3.092529,0.02539181,0.03078138,-0.052594,-25.33942,11.11393,-4.610565
2024/07/09_13:55:12,3.112488,0.02519464,0.03094612,-0.0529257,-25.44559,10.96136,-4.670624
2024/07/09_13:55:12,3.132507,0.02491898,0.03102994,-0.053159,-25.52887,10.71258,-4.764923
2024/07/09_13:55:12,3.152527,0.02466978,0.03123568,-0.05342415,-25.54608,10.44677,-4.886719
2024/07/09_13:55:12,3.172485,0.02448184,0.03126436,-0.0534231,-25.55609,10.24123,-4.960297
2024/07/09_13:55:12,3.192505,0.02443024,0.03123506,-0.05337069,-25.53024,10.13919,-4.973755
