time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.06088713,1.496525,0.0006506145,-3.068878,-0.913147,-1.019836,-0.01591381,0.05353667,0.9984391,0,0
0.01547241,0,-0.06034328,1.496627,0.002006263,-3.06781,-0.9285889,-1.038422,-0.01618319,0.05351787,0.9984357,0,0
0.03143311,0,-0.05927907,1.496468,0.00477621,-3.107483,-0.9455566,-1.037994,-0.01647806,0.05420933,0.9983936,0,0
0.0473938,0,-0.05865954,1.496307,0.006189555,-3.093842,-0.9657898,-0.9970093,-0.016831,0.05397165,0.9984006,0,0
0.06246948,0,-0.05738103,1.49604,0.009030551,-3.077972,-0.9963379,-0.9650574,-0.01736354,0.05369507,0.9984064,0,0
0.07833862,0,-0.05661905,1.496017,0.01070759,-3.071167,-1.001617,-0.9624634,-0.0174557,0.05357657,0.9984112,0,0
0.09420776,0,-0.05589822,1.495866,0.01248524,-3.14035,-0.9895325,-0.9849548,-0.01724359,0.05478183,0.9983494,0,0
0.1104736,0,-0.05450431,1.495627,0.0158169,-3.19931,-0.9868164,-1.017365,-0.01719549,0.05580949,0.9982933,0,0
0.1260986,0,-0.05371422,1.495281,0.01753733,-3.165955,-0.9716797,-0.9724426,-0.01693205,0.05522811,0.9983302,0,0
0.1417236,0,-0.05207536,1.494725,0.02092239,-3.038513,-0.9711914,-0.9193115,-0.01692609,0.05300716,0.9984507,0,0
0.1578979,0,-0.05116349,1.494461,0.02274916,-2.94397,-0.9482727,-0.9094849,-0.01652764,0.05135926,0.9985434,0,0
0.1746521,0,-0.04938616,1.494427,0.02666208,-2.886932,-0.9064331,-0.8889465,-0.01579968,0.05036541,0.9986058,0,0
0.1899109,0,-0.04851422,1.494308,0.02881166,-2.965118,-0.8752747,-0.87146,-0.01525519,0.05172787,0.9985447,0,0
0.2059326,0,-0.04669802,1.493705,0.03286812,-2.945007,-0.8689575,-0.8295593,-0.01514556,0.05137725,0.9985645,0,0
0.2225342,0,-0.04585013,1.493241,0.03492996,-2.838318,-0.8983459,-0.801239,-0.0156591,0.04951771,0.9986505,0,0
0.2387085,0,-0.04421858,1.492337,0.03918239,-2.667236,-0.9370728,-0.729126,-0.01633657,0.046535,0.9987831,0,0
0.256958,0,-0.0434303,1.4918,0.04148647,-2.571136,-1.01712,-0.6281128,-0.01773327,0.04485962,0.9988359,0,0
0.2720947,0,-0.0417989,1.490868,0.04625818,-2.45578,-1.160187,-0.4776611,-0.02022926,0.04284829,0.9988768,0,0
0.2894897,0,-0.04112777,1.4904,0.04893228,-2.44577,-1.268677,-0.4180603,-0.0221204,0.04267361,0.9988441,0,0
0.3053589,0,-0.03993757,1.488918,0.05417177,-2.302307,-1.462921,-0.3848267,-0.02550952,0.04017191,0.9988671,0,0
0.3222961,0,-0.03952111,1.487959,0.05695793,-2.07547,-1.60141,-0.4609985,-0.02792813,0.03621588,0.9989536,0,0
0.3389282,0,-0.03863008,1.486608,0.06274578,-1.639374,-1.850922,-0.6156311,-0.03228578,0.02860851,0.9990692,0,0
0.3560486,0,-0.03824273,1.485637,0.06599161,-1.353302,-1.994263,-0.6888733,-0.03478956,0.02361736,0.9991156,0,0
0.3721924,0,-0.03800991,1.484357,0.06924126,-1.07019,-2.158081,-0.7130737,-0.0376501,0.01867739,0.9991164,0,0
0.3884277,0,-0.03765199,1.482108,0.0757243,-0.506134,-2.502716,-0.787262,-0.04366485,0.008833406,0.9990072,0,0
0.4040833,0,-0.03745991,1.481225,0.07926005,-0.168457,-2.725281,-0.8777466,-0.04754704,0.002940066,0.9988647,0,0
0.4203491,0,-0.03730088,1.479251,0.08653849,0.4269852,-3.1427,-1.036041,-0.05482168,-0.007452228,0.9984683,0,0
0.4365234,0,-0.03749585,1.478363,0.09055346,0.7397099,-3.393921,-1.129456,-0.05919578,-0.01291001,0.9981629,0,0
0.4524841,0,-0.0380335,1.476696,0.09859532,1.341453,-3.867432,-1.256104,-0.06742944,-0.02341064,0.9974493,0,0
0.4686279,0,-0.03839992,1.476144,0.1028959,1.671625,-4.120667,-1.303101,-0.07182645,-0.02917123,0.9969904,0,0
0.4844055,0,-0.03916582,1.474813,0.1115629,2.274522,-4.593201,-1.39978,-0.08001756,-0.03968747,0.996003,0,0
0.500824,0,-0.03969255,1.473957,0.1162087,2.592507,-4.819336,-1.419922,-0.0839281,-0.04523234,0.9954447,0,0
0.5169067,0,-0.04026055,1.473136,0.1210133,2.879997,-5.033173,-1.393219,-0.0876217,-0.05024426,0.9948859,0,0
0.5332336,0,-0.04135248,1.471808,0.1307837,3.42678,-5.430664,-1.401611,-0.09447195,-0.05977294,0.9937315,0,0
0.5491333,0,-0.04194513,1.470972,0.1359975,3.601408,-5.498718,-1.422668,-0.09563408,-0.06281506,0.9934326,0,0
0.5648499,0,-0.04323533,1.469325,0.146497,4.004673,-5.687805,-1.480927,-0.09886594,-0.06983785,0.9926471,0,0
0.5814514,0,-0.04399341,1.468545,0.1520769,4.118827,-5.710388,-1.476135,-0.09924295,-0.07182519,0.9924676,0,0
0.5972595,0,-0.04547986,1.466972,0.163325,4.387635,-5.802155,-1.467834,-0.1007973,-0.07650384,0.9919612,0,0
0.6135864,0,-0.04595914,1.466287,0.1690223,4.523505,-5.776093,-1.414551,-0.1003278,-0.07886806,0.9918237,0,0
0.6296387,0,-0.04734659,1.464857,0.1803753,4.81964,-5.714539,-1.38266,-0.09922008,-0.08401942,0.9915121,0,0
0.6461487,0,-0.04826829,1.464211,0.1860206,4.930378,-5.603638,-1.405945,-0.0972846,-0.08594517,0.9915388,0,0
0.6625366,0,-0.04925281,1.463353,0.1916668,4.95872,-5.49408,-1.441193,-0.09538451,-0.08643798,0.9916805,0,0
0.6784668,0,-0.05107343,1.46226,0.2031485,5.159575,-5.333893,-1.488525,-0.09258297,-0.0899299,0.9916355,0,0
0.6949768,0,-0.05214132,1.461442,0.2088925,5.012901,-5.16507,-1.556152,-0.08968112,-0.08738005,0.99213,0,0
0.7107544,0,-0.05433691,1.45939,0.220153,5.054473,-4.838135,-1.732239,-0.08401299,-0.08810282,0.9925622,0,0
0.7272034,0,-0.05565937,1.458616,0.2256915,5.158594,-4.571381,-1.897797,-0.07937839,-0.08991286,0.9927813,0,0
0.7427063,0,-0.05810663,1.457101,0.236737,5.39398,-4.111816,-2.158539,-0.07138553,-0.0940037,0.9930093,0,0
0.7597656,0,-0.05932203,1.45697,0.2424356,5.641508,-3.813416,-2.267273,-0.06618527,-0.09830387,0.9929531,0,0
0.7752075,0,-0.06216773,1.459239,0.2547991,6.193921,-3.265656,-2.373016,-0.05663285,-0.1078939,0.992548,0,0
0.7915344,0,-0.06360063,1.46234,0.2617103,6.004093,-2.928925,-2.478546,-0.0508167,-0.1045995,0.9932153,0,0
0.8075867,0,-0.06640241,1.462528,0.2744209,5.546281,-2.28363,-2.568329,-0.03966001,-0.09664976,0.994528,0,0
0.8234253,0,-0.06745997,1.461816,0.2804586,5.441738,-1.970551,-2.199341,-0.03423074,-0.09483352,0.9949045,0,0
0.8397217,0,-0.06836903,1.462507,0.2861826,5.783385,-1.778198,-1.872284,-0.03087241,-0.1007678,0.9944308,0,0
0.8561096,0,-0.07030049,1.463062,0.2980115,6.354932,-1.188812,-1.73822,-0.02061991,-0.1106872,0.9936414,0,0
0.8722229,0,-0.0709303,1.462524,0.3038413,6.591616,-0.7640381,-1.620941,-0.01324617,-0.1147918,0.9933013,0,0
0.888031,0,-0.07233593,1.461957,0.3158647,6.771793,-0.006195068,-1.479187,-0.0001074729,-0.1179151,0.9930237,0,0
0.9040527,0,-0.0727872,1.461856,0.3222663,6.673553,0.3786849,-1.405426,0.006564469,-0.1162123,0.9932027,0,0
0.9202576,0,-0.07356381,1.461823,0.3349859,6.599277,1.092557,-1.222565,0.01894123,-0.1149246,0.9931936,0,0
0.9364929,0,-0.07382736,1.461885,0.3413488,6.596243,1.438549,-1.178986,0.0249386,-0.114872,0.9930672,0,0
0.9526367,0,-0.07432151,1.461821,0.3540103,6.77011,2.056187,-1.048523,0.03562936,-0.1178859,0.9923878,0,0
