time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.02238658,1.491815,-1.023935,3.782189,-3.2146,0.6909945
0.01383591,0,-0.02230361,1.491621,-1.023933,3.899668,-3.161255,0.6986822
0.02881241,0,-0.02222874,1.491452,-1.023921,3.994084,-3.099396,0.7086703
0.04186249,0,-0.0221205,1.491342,-1.023925,4.037415,-3.043732,0.7073462
0.05628777,0,-0.02201941,1.491279,-1.023934,4.070174,-2.994812,0.7034215
0.07025337,0,-0.02194216,1.491217,-1.023933,4.099619,-2.936188,0.7028123
0.08337212,0,-0.02187636,1.491191,-1.023933,4.089403,-2.893555,0.689597
0.09779358,0,-0.02183392,1.491195,-1.023928,4.093767,-2.863312,0.6656359
0.1117306,0,-0.02175,1.491217,-1.023901,4.090554,-2.83316,0.6508299
0.1257706,0,-0.02168372,1.491259,-1.023868,4.077727,-2.797516,0.6457672
0.1386776,0,-0.02165129,1.491275,-1.023869,4.091504,-2.780914,0.6430527
0.1531162,0,-0.02165511,1.491238,-1.023875,4.116308,-2.762665,0.6163769
0.1671791,0,-0.021647,1.49121,-1.023878,4.125205,-2.732239,0.6075325
0.1806145,0,-0.02158215,1.491202,-1.023876,4.128354,-2.721771,0.6153024
0.1952782,0,-0.02151444,1.491209,-1.023874,4.137338,-2.736481,0.6185657
0.2092304,0,-0.02154114,1.491186,-1.02381,4.118596,-2.724243,0.6216451
0.222105,0,-0.02156212,1.491169,-1.023743,4.110059,-2.727936,0.6315871
0.236702,0,-0.02155592,1.491207,-1.023661,4.11193,-2.738098,0.6454095
0.2508221,0,-0.02153065,1.491294,-1.023552,4.133939,-2.744019,0.6450288
0.2641582,0,-0.02151539,1.491349,-1.023454,4.149921,-2.743286,0.6279057
0.2788887,0,-0.02153161,1.491388,-1.023398,4.161717,-2.742584,0.6010962
0.292799,0,-0.0215483,1.491441,-1.02331,4.153677,-2.733673,0.5770469
0.3065186,0,-0.02155497,1.491535,-1.023208,4.110771,-2.737579,0.5290521
0.3198471,0,-0.02154925,1.491606,-1.023079,4.048828,-2.731506,0.5169946
0.3342495,0,-0.02155211,1.491679,-1.022925,3.98044,-2.725372,0.4961095
0.3488464,0,-0.0215626,1.491723,-1.022761,3.915263,-2.728851,0.4828964
0.3612995,0,-0.02156928,1.491768,-1.022604,3.877567,-2.725037,0.4815304
0.3759384,0,-0.0215483,1.49183,-1.022409,3.871879,-2.69101,0.4844561
0.3898277,0,-0.02151682,1.491882,-1.022218,3.870382,-2.661224,0.4810459
0.4031582,0,-0.02150633,1.491905,-1.022063,3.863499,-2.631256,0.5046033
0.4177456,0,-0.02154496,1.491916,-1.021912,3.859554,-2.60199,0.5415938
0.4327946,0,-0.02158501,1.491922,-1.021737,3.82998,-2.582123,0.5974941
0.4452934,0,-0.02162602,1.491964,-1.02157,3.803144,-2.56485,0.6228108
0.4579792,0,-0.02165511,1.492015,-1.021365,3.762853,-2.555634,0.7007978
0.4725494,0,-0.02169087,1.492081,-1.021124,3.722576,-2.577637,0.7765014
0.4865246,0,-0.02174571,1.492152,-1.020864,3.704614,-2.581879,0.7970605
0.5005398,0,-0.0217829,1.492184,-1.020609,3.681441,-2.591064,0.7820645
0.5147514,0,-0.02177575,1.492159,-1.020346,3.664156,-2.58847,0.7938538
0.528841,0,-0.02175143,1.492116,-1.020093,3.680645,-2.603973,0.8115333
0.5422421,0,-0.02179673,1.49207,-1.019846,3.712344,-2.636841,0.8346261
0.5563011,0,-0.02183106,1.49199,-1.019613,3.736973,-2.668518,0.8703025
0.5707855,0,-0.02184393,1.491921,-1.019363,3.767363,-2.67691,0.877023
