time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.009543695,1.493486,-0.2426074,-3.355255,-0.2507935,0.8744866,-0.004369407,0.05852666,0.9982763,0,0
0.0166626,0,-0.009946279,1.493519,-0.2421768,-3.338135,-0.2897034,0.8621113,-0.005047881,0.05822873,0.9982905,0,0
0.0333252,0,-0.01066368,1.493314,-0.2413349,-3.339325,-0.3483582,0.8526225,-0.006069418,0.05824934,0.9982836,0,0
0.04983521,0,-0.01108348,1.49312,-0.2409015,-3.323029,-0.352356,0.830084,-0.006139284,0.0579652,0.9982997,0,0
0.06652832,0,-0.01177911,1.492813,-0.2399381,-3.305847,-0.3713074,0.8163733,-0.00646978,0.05766615,0.998315,0,0
0.08328247,0,-0.01205492,1.492688,-0.2394073,-3.280334,-0.3569946,0.8316468,-0.006220534,0.05722138,0.9983422,0,0
0.1000671,0,-0.01282872,1.492321,-0.2382212,-3.263214,-0.3349915,0.8252431,-0.005837116,0.05692309,0.9983615,0,0
0.1162415,0,-0.01324178,1.492149,-0.2375346,-3.23941,-0.285553,0.8281534,-0.004975867,0.05650822,0.9983897,0,0
0.1329651,0,-0.01408553,1.491659,-0.2360668,-3.201935,-0.2193909,0.8309166,-0.003823329,0.05585537,0.9984316,0,0
0.1497498,0,-0.01449778,1.491266,-0.2352243,-3.173157,-0.1806335,0.8282936,-0.003147848,0.05535394,0.9984618,0,0
0.1662598,0,-0.01537696,1.490772,-0.2334879,-3.094543,-0.09814453,0.8200983,-0.001710471,0.05398392,0.9985403,0,0
0.1832886,0,-0.01583406,1.49073,-0.232436,-3.065125,-0.05596924,0.8028491,-0.0009752273,0.05347101,0.998569,0,0
0.1990967,0,-0.01682111,1.49053,-0.230295,-3.04538,0.04300254,0.7607459,0.0007494759,0.05312694,0.9985875,0,0
0.2167664,0,-0.01735168,1.490358,-0.2290707,-3.059448,0.107795,0.7362799,0.001878695,0.05337181,0.9985729,0,0
0.2320862,0,-0.01835742,1.489768,-0.2265983,-3.02713,0.2149842,0.7215068,0.003746937,0.05280862,0.9985976,0,0
0.2492676,0,-0.0189165,1.489287,-0.2252536,-2.93576,0.2754601,0.7365296,0.004801358,0.05121621,0.9986761,0,0
0.2654724,0,-0.02005219,1.488468,-0.2224813,-2.786713,0.3867012,0.6861538,0.006741177,0.04861826,0.9987947,0,0
0.2823486,0,-0.02069576,1.487936,-0.2209046,-2.737183,0.4329388,0.6321149,0.007547516,0.04775446,0.9988306,0,0
0.2987061,0,-0.0219283,1.486903,-0.217541,-2.666809,0.4992601,0.6160767,0.008704185,0.04652799,0.9988791,0,0
0.3149719,0,-0.02262966,1.486426,-0.2155598,-2.649811,0.484992,0.5634429,0.008455557,0.04623165,0.9988949,0,0
0.3312988,0,-0.02409556,1.48566,-0.2115972,-2.518616,0.502905,0.4542907,0.008768758,0.04394384,0.9989955,0,0
0.348175,0,-0.02492226,1.485073,-0.2094016,-2.411255,0.4777225,0.2985502,0.008330353,0.04207217,0.9990798,0,0
0.3634033,0,-0.02659895,1.483776,-0.2050863,-2.117249,0.458784,0.07943693,0.008001741,0.03694457,0.9992853,0,0
0.3804932,0,-0.02748048,1.482947,-0.2027676,-1.831696,0.4287435,-0.02862549,0.007479093,0.03196348,0.9994611,0,0
0.3960571,0,-0.02829448,1.482101,-0.2004493,-1.5159,0.3909941,-0.07080078,0.006821692,0.02645412,0.9996268,0,0
0.412384,0,-0.0298937,1.480353,-0.1955886,-1.003235,0.3362941,-0.1715393,0.005868507,0.01750892,0.9998295,0,0
0.4286804,0,-0.03067105,1.479497,-0.1928468,-0.7689514,0.3320268,-0.2012024,0.005794405,0.01342034,0.9998931,0,0
0.4447632,0,-0.0322677,1.477808,-0.1871045,-0.3608398,0.3564692,-0.2892456,0.006221398,0.006297709,0.9999608,0,0
0.4609375,0,-0.03302825,1.476753,-0.1840351,-0.2211609,0.4121342,-0.3261414,0.007192983,0.003859908,0.9999667,0,0
0.4767456,0,-0.03457203,1.474327,-0.1779073,0.1038215,0.5043679,-0.3443909,0.008802755,-0.001812025,0.9999596,0,0
0.4931641,0,-0.03511003,1.472933,-0.1748364,0.2849315,0.567405,-0.337616,0.009902803,-0.004972973,0.9999386,0,0
0.5087891,0,-0.03610333,1.47064,-0.1682673,0.651215,0.6975864,-0.3865662,0.01217409,-0.0113656,0.9998613,0,0
0.5253601,0,-0.03643749,1.469454,-0.1645899,0.6775359,0.8201641,-0.4676514,0.01431308,-0.01182496,0.9998276,0,0
0.5412598,0,-0.03672434,1.468216,-0.1608782,0.6703064,0.9512779,-0.4585876,0.01660103,-0.01169879,0.9997938,0,0
0.557251,0,-0.03714443,1.466078,-0.1530838,0.7485674,1.158213,-0.4000854,0.02021152,-0.01306459,0.9997104,0,0
0.5737915,0,-0.03705486,1.465438,-0.1487503,0.7554135,1.244141,-0.2876892,0.02171076,-0.01318407,0.9996774,0,0
0.5898132,0,-0.03701679,1.463678,-0.1400783,0.8941172,1.395526,-0.1921082,0.02435114,-0.01560466,0.9995817,0,0
0.6061401,0,-0.03688165,1.463043,-0.1355143,1.083777,1.444369,-0.1435242,0.02520182,-0.01891435,0.9995034,0,0
0.6217041,0,-0.03643777,1.462127,-0.1259852,1.30066,1.530767,-0.08694458,0.02670686,-0.02269885,0.9993855,0,0
0.6381226,0,-0.03602538,1.461739,-0.1207404,1.282336,1.549381,-0.1326904,0.02703173,-0.02237912,0.999384,0,0
0.6539001,0,-0.03499154,1.460783,-0.1103733,1.299862,1.567042,-0.1295776,0.02733961,-0.02268493,0.9993688,0,0
0.6706543,0,-0.03422228,1.460134,-0.1049927,1.231301,1.544728,-0.1479492,0.0269511,-0.0214886,0.9994057,0,0
0.6864319,0,-0.0334133,1.45936,-0.09943488,1.141261,1.532246,-0.1760254,0.02673426,-0.01991745,0.9994441,0,0
0.7024536,0,-0.03169135,1.458062,-0.08779743,0.9863428,1.547888,-0.2213135,0.02700845,-0.01721408,0.999487,0,0
0.7182617,0,-0.03066174,1.457573,-0.08173826,0.8800765,1.563505,-0.3088074,0.02728172,-0.01535963,0.9995098,0,0
0.7342834,0,-0.02831305,1.456426,-0.06952599,0.7298107,1.598409,-0.4022217,0.02789162,-0.01273726,0.9995298,0,0
0.7508545,0,-0.02695524,1.455768,-0.06315854,0.5926564,1.616094,-0.4297791,0.02820092,-0.01034362,0.9995487,0,0
0.7663879,0,-0.02426048,1.454488,-0.0503228,0.2615492,1.61517,-0.4902344,0.02818601,-0.004564879,0.9995922,0,0
0.782959,0,-0.02262489,1.453846,-0.04361418,-0.03598022,1.565224,-0.4672546,0.02731491,0.000627921,0.9996267,0,0
0.7986145,0,-0.01928894,1.452114,-0.03045323,-0.4713135,1.499687,-0.4629211,0.02617059,0.008225768,0.9996237,0,0
0.8145447,0,-0.01723209,1.451137,-0.02403858,-0.5214233,1.419008,-0.4014282,0.02476281,0.009100573,0.9996519,0,0
0.8305054,0,-0.01539678,1.450353,-0.01770237,-0.4049683,1.300633,-0.2442932,0.02269781,0.007068152,0.9997174,0,0
0.847168,0,-0.01170017,1.448802,-0.004930526,-0.2221375,1.014284,-0.01760864,0.01770154,0.003877007,0.9998358,0,0
0.8636475,0,-0.009589486,1.449893,0.001614541,0.2674283,0.7583373,0.2862468,0.01323495,-0.004667486,0.9999015,0,0
0.8788452,0,-0.005426787,1.452934,0.01481602,0.4535284,0.3247703,0.7111431,0.005668103,-0.007915481,0.9999526,0,0
0.8955078,0,-0.003613338,1.452886,0.02129671,0.3593174,0.1018118,0.5801252,0.001776916,-0.00627123,0.9999788,0,0
0.9111938,0,0.0002592131,1.453323,0.03366157,0.5178634,-0.1681213,0.5292061,-0.002934235,-0.009038298,0.9999548,0,0
0.9278564,0,0.001747407,1.453815,0.03927752,0.7285271,-0.1704712,0.2266576,-0.00297511,-0.01271485,0.9999148,0,0
0.9438477,0,0.004915468,1.455253,0.05078098,0.9169248,-0.3550415,-0.1494751,-0.006195697,-0.01600267,0.9998528,0,0
0.9592896,0,0.006263897,1.456088,0.05651781,0.8588458,-0.4549255,-0.3951111,-0.007938727,-0.01498913,0.9998561,0,0
0.975708,0,0.007550679,1.457309,0.06268546,0.6882623,-0.5186462,-0.6396484,-0.0090512,-0.01201215,0.9998869,0,0
0.9918213,0,0.009986676,1.460136,0.07511681,0.3828517,-0.6342468,-1.086731,-0.01106898,-0.006681973,0.9999164,0,0
1.007996,0,0.01084157,1.461828,0.081613,0.004051984,-0.6535034,-1.291992,-0.0114056,-7.072046E-05,0.999935,0,0
1.023804,0,0.01267397,1.464661,0.09447831,-0.496582,-0.7857971,-1.550049,-0.01371393,0.008667092,0.9998684,0,0
1.040405,0,0.01344075,1.466007,0.1010253,-0.654541,-0.8889465,-1.487091,-0.01551361,0.0114237,0.9998144,0,0
1.05603,0,0.01491255,1.46834,0.1141087,-0.8293152,-1.106995,-1.356018,-0.0193174,0.0144737,0.9997087,0,0
1.072327,0,0.01565734,1.468787,0.1205153,-0.6963196,-1.259308,-1.143494,-0.02197546,0.01215274,0.9996846,0,0
1.088257,0,0.01691557,1.469949,0.1338951,-0.483551,-1.499237,-0.8634949,-0.02616293,0.008439195,0.999622,0,0
1.104614,0,0.01737284,1.470459,0.1411225,-0.2558899,-1.600983,-0.7169495,-0.02793827,0.004466017,0.9995997,0,0
1.12085,0,0.01829449,1.471004,0.1557967,-0.08230591,-1.821045,-0.4999695,-0.03177812,0.001436496,0.9994939,0,0
1.137817,0,0.01879261,1.471019,0.1637496,-0.03436279,-1.916199,-0.4085083,-0.03343752,0.0005996181,0.9994406,0,0
1.153381,0,0.01973575,1.470891,0.1795534,0.03227524,-2.119232,-0.2188416,-0.03697911,-0.0005633091,0.9993159,0,0
1.170715,0,0.02017628,1.470481,0.1878113,0.03703711,-2.206909,-0.1520691,-0.03850837,-0.0006464194,0.999258,0,0
1.186951,0,0.02053479,1.470205,0.1962201,0.03167673,-2.256439,-0.1205444,-0.03937187,-0.0005528632,0.9992245,0,0
1.203186,0,0.02135547,1.46957,0.2133967,-0.02001953,-2.399811,-0.05227661,-0.04187234,0.0003494316,0.9991229,0,0
1.219299,0,0.02173664,1.46897,0.2223951,-0.0899353,-2.452637,-0.07745361,-0.04279323,0.001569553,0.9990827,0,0
1.235474,0,0.02222102,1.46737,0.2401759,-0.1773376,-2.546722,-0.0475769,-0.0444338,0.003095105,0.9990075,0,0
1.251587,0,0.02237349,1.466387,0.2493111,-0.2327576,-2.577148,-0.07995605,-0.04496393,0.00406227,0.9989803,0,0
1.267761,0,0.02271874,1.464029,0.2676746,-0.2977905,-2.617432,-0.09545898,-0.04566638,0.005197422,0.9989432,0,0
1.284058,0,0.02273119,1.462404,0.2770161,-0.2918396,-2.576416,-0.1053467,-0.04495117,0.005093594,0.9989762,0,0
1.30011,0,0.02255643,1.459751,0.295726,-0.2537537,-2.575684,-0.06567383,-0.04493878,0.004428613,0.9989799,0,0
1.316223,0,0.02205545,1.458789,0.3052339,-0.2740784,-2.556793,-0.05142212,-0.04460917,0.004783391,0.998993,0,0
1.332092,0,0.02126287,1.456041,0.3241245,-0.3721924,-2.528534,-0.1219482,-0.04411582,0.006495765,0.9990053,0,0
1.348816,0,0.02065574,1.454459,0.3335454,-0.4568481,-2.458466,-0.2050476,-0.04289373,0.007973201,0.9990478,0,0
1.365295,0,0.01990836,1.453552,0.3433217,-0.5464783,-2.370697,-0.2506409,-0.04136289,0.009537715,0.9990987,0,0
1.381348,0,0.01840214,1.452289,0.3630833,-0.7198486,-2.262268,-0.2815247,-0.03947049,0.01256363,0.9991418,0,0
1.397461,0,0.01740368,1.452416,0.3730287,-0.8626099,-2.174957,-0.3305359,-0.03794656,0.01505476,0.9991664,0,0
