time,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,angle,miss,out,outf
0.02,-0.1782944,1.353464,-0.3348455,-1.678955,-5.568604,-0.5059509,-0.09699576,0.02929905,0.9948534,0,0,0,0
0.04,-0.1776528,1.352429,-0.3351268,-1.363922,-5.268799,-0.7980042,-0.09180258,0.02380258,0.9954927,6.825301,0,0,0
0.06,-0.1770923,1.351285,-0.335268,-0.9998169,-4.940704,-0.9897461,-0.08611149,0.01744925,0.9961327,6.497817,0,0,0
0.08,-0.1765695,1.350434,-0.335279,-0.6777039,-4.628235,-1.111572,-0.08068446,0.01182808,0.9966695,6.156955,0,0,0
0.09999999,-0.1765695,1.350434,-0.335279,-0.6777039,-4.628235,-1.111572,-0.08068446,0.01182808,0.9966695,5.851596,0,0,0
0.12,-0.1758595,1.348833,-0.3351948,-0.07427979,-4.037476,-1.326202,-0.07040869,0.001296229,0.9975174,5.851596,0,0,0
0.14,-0.1757599,1.348431,-0.3351417,0.1687228,-3.784241,-1.498077,-0.0659991,-0.002944764,0.9978153,5.333735,0,0,0
0.16,-0.1757599,1.348431,-0.3351417,0.1687228,-3.784241,-1.498077,-0.0659991,-0.002944764,0.9978153,5.1366,0,0,0
0.18,-0.1758644,1.347475,-0.3347692,0.5149896,-3.366608,-1.883911,-0.05872247,-0.008988142,0.9982339,5.1366,0,0,0
0.2,-0.1758644,1.347475,-0.3347692,0.5149896,-3.366608,-1.883911,-0.05872247,-0.008988142,0.9982339,4.834888,0,0,0
0.22,-0.1760824,1.346948,-0.3346078,0.7260556,-3.255981,-2.02002,-0.0567927,-0.01267172,0.9983056,4.834888,0,0,0
0.24,-0.1764306,1.346296,-0.3344299,0.9728292,-3.207886,-2.100128,-0.05595108,-0.01697826,0.9982892,4.806931,0,0,0
0.26,-0.1769134,1.345556,-0.3342485,1.245562,-3.179779,-2.123871,-0.05545605,-0.02173745,0.9982245,4.863894,0,0,0
0.28,-0.1775322,1.344803,-0.3341632,1.524463,-3.210541,-2.086517,-0.05598548,-0.02660376,0.9980771,4.964161,0,0,0
0.3,-0.1781408,1.344084,-0.3338432,1.797596,-3.298676,-1.993622,-0.05751244,-0.03136881,0.9978518,5.132479,0,0,0
0.32,-0.1787331,1.34359,-0.3335447,2.028753,-3.436127,-1.875244,-0.05989798,-0.03540103,0.9975765,5.355952,0,0,0
0.34,-0.1793902,1.343255,-0.3331652,2.187049,-3.579956,-1.782166,-0.06239603,-0.03816194,0.9973216,5.602381,0,0,0
0.36,-0.1799989,1.342986,-0.3327413,2.316343,-3.728363,-1.665405,-0.06497335,-0.0404168,0.9970682,5.815071,0,0,0
0.38,-0.1804466,1.34291,-0.3324014,2.360443,-3.880341,-1.524689,-0.06761558,-0.04118586,0.996861,6.014934,0,0,0
0.4,-0.1804466,1.34291,-0.3324014,2.360443,-3.880341,-1.524689,-0.06761558,-0.04118586,0.996861,6.168344,0,0,0
0.42,-0.1809038,1.342929,-0.332122,2.311668,-4.01651,-1.390015,-0.06998713,-0.04033528,0.9967321,6.168344,0,0,0
0.44,-0.1811996,1.342947,-0.3317137,2.237761,-4.108765,-1.255737,-0.07159551,-0.03904638,0.9966692,6.257866,0,0,0
0.46,-0.1813507,1.342823,-0.3313433,2.163316,-4.140533,-1.088562,-0.07215185,-0.03774802,0.9966791,6.298183,0,1,1
0.48,-0.181539,1.342781,-0.3309892,2.132913,-4.138916,-0.9361877,-0.0721249,-0.03721775,0.996701,6.287902,0,1,1
0.5,-0.1815723,1.342769,-0.3307868,2.122622,-4.114655,-0.8901978,-0.07170317,-0.03703828,0.9967381,6.27223,0,1,1
0.52,-0.1816418,1.342743,-0.3303665,2.093187,-4.106476,-0.7880554,-0.07156258,-0.03652488,0.9967672,6.24642,0,1,1
0.54,-0.1817467,1.342583,-0.3301309,2.091655,-4.065674,-0.7298889,-0.07085259,-0.03649816,0.9968188,6.224914,0,1,1
0.56,-0.18171,1.342413,-0.3299062,2.092659,-3.99585,-0.7393494,-0.06963775,-0.03651567,0.9969038,6.190331,0,1,1
0.58,-0.1816883,1.342405,-0.3297545,2.074815,-3.958466,-0.7789612,-0.06898816,-0.03620443,0.9969603,6.131461,0,1,1
0.6,-0.1816719,1.34245,-0.3294921,2.05125,-3.883575,-0.849762,-0.06768593,-0.03579342,0.9970644,6.090173,0,1,1
0.62,-0.1816707,1.34238,-0.3293526,2.075598,-3.816132,-0.9023743,-0.06651123,-0.03621809,0.9971281,6.013761,0,1,1
0.64,-0.1816294,1.342214,-0.3292706,2.078181,-3.743134,-0.9089661,-0.06524044,-0.03626314,0.9972104,5.969396,0,1,1
0.66,-0.1815903,1.342135,-0.3292704,2.023036,-3.676422,-0.9128418,-0.06408183,-0.0353013,0.9973201,5.909429,0,1,1
