time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,0.04948022,1.490565,-0.1443562,4.845684,-0.2193909,0.8037135,-0.003815431,-0.08447236,0.9964185,0,0
0.01630402,0,0.05030856,1.49025,-0.1414634,4.962356,-0.31604,0.7966903,-0.005495322,-0.08650122,0.9962366,0,0
0.03164673,0,0.05064753,1.490131,-0.1399703,5.061318,-0.3619995,0.7579002,-0.006293444,-0.08822183,0.996081,0,0
0.04967499,0,0.05138302,1.489796,-0.1368969,5.224595,-0.4515991,0.7362798,-0.007848999,-0.09106006,0.9958144,0,0
0.06326485,0,0.05173494,1.489667,-0.1351172,5.336593,-0.5058594,0.784554,-0.008790599,-0.09300649,0.9956267,0,0
0.0785923,0,0.05206218,1.489525,-0.1333292,5.439462,-0.5656433,0.8052039,-0.009827485,-0.09479398,0.9954484,0,0
0.09439087,0,0.05287685,1.489102,-0.130005,5.656875,-0.6535339,0.8539396,-0.01135032,-0.09857077,0.9950653,0,0
0.1104259,0,0.05331687,1.488817,-0.1283077,5.77153,-0.6842957,0.8885477,-0.01188217,-0.1005619,0.9948599,0,0
0.1262817,0,0.05419373,1.488558,-0.1248755,6.005303,-0.7502136,0.9106445,-0.01302152,-0.1046205,0.994427,0,0
0.1420307,0,0.0546827,1.488387,-0.1230239,6.082541,-0.76651,0.9094731,-0.01330217,-0.1059611,0.9942813,0,0
0.1580429,0,0.05555032,1.488089,-0.1193875,6.287868,-0.8048096,0.8956317,-0.01396161,-0.1095238,0.9938861,0,0
0.1740437,0,0.05608156,1.487783,-0.1175903,6.468656,-0.8237,0.9446797,-0.01428448,-0.1126597,0.9935309,0,0
0.1900883,0,0.05712429,1.487435,-0.1141504,6.90774,-0.8905029,1.034042,-0.0154286,-0.1202709,0.9926212,0,0
0.2074432,0,0.05759302,1.487105,-0.1124145,7.218662,-0.9098511,1.052967,-0.01575324,-0.1256564,0.9919487,0,0
0.2233658,0,0.05864629,1.486378,-0.108809,7.744524,-0.9308777,1.077669,-0.01609802,-0.1347562,0.990748,0,0
0.2405128,0,0.05925319,1.485915,-0.1069225,8.021805,-0.9477234,1.051827,-0.01637832,-0.1395499,0.9900796,0,0
0.2569675,0,0.06048042,1.484751,-0.1031551,8.53383,-0.973114,0.9969991,-0.01679495,-0.1483934,0.9887858,0,0
0.2740211,0,0.06119587,1.483929,-0.101221,8.805541,-0.9696655,0.9409199,-0.01672339,-0.1530814,0.988072,0,0
0.2902203,0,0.06253514,1.482951,-0.09724149,9.285015,-0.9700623,0.9335673,-0.01670812,-0.1613457,0.9867565,0,0
0.3073997,0,0.06326117,1.482826,-0.09504595,9.39585,-0.9768982,0.9453256,-0.01682036,-0.1632545,0.9864406,0,0
0.3233089,0,0.06462468,1.482135,-0.09055567,9.61047,-0.9667358,0.9608238,-0.01663516,-0.1669489,0.9858252,0,0
0.3405552,0,0.0653175,1.481686,-0.08819532,9.684026,-0.9443665,0.9715757,-0.01624691,-0.1682146,0.9856165,0,0
0.3569508,0,0.06674489,1.48089,-0.08346352,10.00496,-0.8974304,1.015395,-0.01542417,-0.1737335,0.9846719,0,0
0.3742352,0,0.06751508,1.480643,-0.08094546,10.24123,-0.8631897,1.056297,-0.0148248,-0.1777928,0.9839563,0,0
0.3904381,0,0.06827155,1.480118,-0.07829702,10.42981,-0.8303833,1.053216,-0.01425301,-0.1810309,0.9833741,0,0
0.4066448,0,0.06974198,1.478976,-0.07286322,10.76486,-0.7577515,1.099543,-0.01299239,-0.1867788,0.9823161,0,0
0.4224167,0,0.07033227,1.478242,-0.06998834,10.92058,-0.7129822,1.085242,-0.01221821,-0.1894481,0.9818147,0,0
0.4389133,0,0.07157291,1.476992,-0.0640431,11.20734,-0.6820374,1.056276,-0.01167677,-0.1943601,0.9808608,0,0
0.4547176,0,0.07204913,1.476241,-0.06079271,11.29071,-0.6643982,1.013159,-0.01137144,-0.1957872,0.9805804,0,0
0.471447,0,0.07282549,1.474781,-0.05394307,11.49912,-0.6252747,0.9251628,-0.01069361,-0.1993529,0.9798694,0,0
0.4867268,0,0.07314505,1.474706,-0.0501458,11.58539,-0.6710205,0.8837669,-0.01147248,-0.2008282,0.9795593,0,0
