time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,0.04101869,1.510288,-0.2696133,-1.512482,-0.5380249,0.9982973,-0.009386927,0.02639494,0.9996075,0,0
0.01645279,0,0.0395638,1.509975,-0.2661509,-1.448761,-0.4922791,1.048478,-0.008589022,0.0252829,0.9996434,0,0
0.03379059,0,0.03877204,1.50982,-0.2643622,-1.414063,-0.4932861,1.071005,-0.008606615,0.02467745,0.9996584,0,0
0.05031204,0,0.03718874,1.509418,-0.2608221,-1.314362,-0.4897461,1.107037,-0.008545143,0.0229379,0.9997004,0,0
0.06787491,0,0.0363821,1.509215,-0.2590439,-1.23526,-0.5081177,1.093292,-0.008866314,0.02155781,0.9997283,0,0
0.08431625,0,0.03473338,1.508714,-0.2553808,-1.126282,-0.5363159,1.100056,-0.009358615,0.01965616,0.999763,0,0
0.1009941,0,0.0338612,1.508446,-0.2535031,-1.046326,-0.5631714,1.098134,-0.009827525,0.01826058,0.9997849,0,0
0.1179199,0,0.03211467,1.507958,-0.2496954,-0.9231567,-0.5961914,1.102665,-0.01040379,0.01611161,0.9998161,0,0
0.1353569,0,0.03116494,1.507641,-0.2476767,-0.855896,-0.5939026,1.112275,-0.01036407,0.01493756,0.9998347,0,0
0.1521912,0,0.02934473,1.507354,-0.2436209,-0.7384949,-0.6242371,1.159711,-0.0108938,0.01288878,0.9998576,0,0
0.1692238,0,0.02738819,1.507089,-0.2393529,-0.7028198,-0.675354,1.224446,-0.01178601,0.01226606,0.9998553,0,0
0.1877213,0,0.02636188,1.506883,-0.2371368,-0.7222595,-0.6769104,1.176755,-0.01181305,0.01260553,0.9998507,0,0
0.2047997,0,0.02429455,1.506478,-0.2326943,-0.6996155,-0.6796875,1.105402,-0.01186137,0.01221004,0.9998551,0,0
0.2217712,0,0.02320339,1.506097,-0.2304689,-0.6534729,-0.6872253,1.076414,-0.01199309,0.01140504,0.999863,0,0
0.2387962,0,0.02101791,1.505452,-0.2259844,-0.5091858,-0.7221985,1.049935,-0.01260415,0.008886872,0.9998811,0,0
0.2559776,0,0.01988319,1.505095,-0.2237015,-0.3756714,-0.7566223,1.022131,-0.01320511,0.006556402,0.9998913,0,0
0.2725868,0,0.01763888,1.504345,-0.2190627,-0.2177124,-0.8051453,0.9370234,-0.01405189,0.003799961,0.999894,0,0
0.2893524,0,0.01643978,1.504097,-0.2166112,-0.1768494,-0.8283386,0.8558236,-0.01445679,0.003086456,0.9998907,0,0
0.3063278,0,0.01400317,1.503484,-0.2115735,-0.1273804,-0.8754272,0.7912,-0.01527866,0.002223219,0.9998808,0,0
0.3227119,0,0.012745,1.503011,-0.2088516,-0.1390076,-0.8978577,0.8464264,-0.01567002,0.00242614,0.9998743,0,0
0.3394966,0,0.01032069,1.502295,-0.2034566,-0.07995605,-0.976593,0.8966017,-0.01704371,0.001395559,0.9998538,0,0
0.35532,0,0.00907911,1.502275,-0.2004997,-0.03115845,-0.9956055,0.9286254,-0.01737565,0.0005436569,0.9998489,0,0
0.3716965,0,0.006633748,1.501796,-0.1946367,0.007529154,-1.009094,0.8696107,-0.01761103,-0.0001314085,0.9998449,0,0
0.3883476,0,0.005549088,1.500873,-0.1917014,0.02977277,-0.9675903,0.823522,-0.01688706,-0.0005196328,0.9998572,0,0
0.4045792,0,0.004539506,1.499607,-0.1887778,0.05930775,-0.931366,0.8068784,-0.0162546,-0.001035115,0.9998673,0,0
0.4208794,0,0.002461169,1.497478,-0.1827394,0.1858666,-0.9308472,0.8317074,-0.01624565,-0.003243978,0.9998628,0,0
0.436985,0,0.001515277,1.496686,-0.1793549,0.2681645,-0.9806519,0.8921483,-0.0171144,-0.004680336,0.9998426,0,0
0.4526825,0,-0.000415422,1.495152,-0.1723971,0.3171008,-1.076477,0.9287889,-0.01878681,-0.005534424,0.9998082,0,0
0.4694748,0,-0.001325984,1.494374,-0.1685502,0.3084998,-1.131409,0.9067802,-0.01974544,-0.005384312,0.9997905,0,0
0.4849091,0,-0.002971448,1.492825,-0.1609366,0.4577407,-1.236725,0.9557127,-0.02158262,-0.007988997,0.9997352,0,0
0.501297,0,-0.003594964,1.491827,-0.1570317,0.696972,-1.323151,1.032557,-0.02308974,-0.01216416,0.9996594,0,0
0.5167465,0,-0.004685317,1.490097,-0.1492217,1.165091,-1.450317,1.117636,-0.02530466,-0.02033328,0.999473,0,0
0.5334129,0,-0.004956136,1.489606,-0.1451845,1.54396,-1.481934,1.194621,-0.02585253,-0.02694392,0.9993026,0,0
0.5489235,0,-0.005245182,1.489155,-0.1410947,1.873756,-1.461334,1.18846,-0.0254885,-0.03269738,0.9991403,0,0
0.5650978,0,-0.005875389,1.487858,-0.132553,2.336536,-1.415161,1.16522,-0.02467595,-0.04076895,0.9988639,0,0
0.5811043,0,-0.006068431,1.487261,-0.1278577,2.420716,-1.319916,1.110671,-0.02301448,-0.04223689,0.9988425,0,0
0.5970192,0,-0.006373751,1.486227,-0.1183232,2.4935,-1.216278,1.06843,-0.02120651,-0.04350604,0.9988281,0,0
0.6132965,0,-0.006448009,1.485736,-0.1131828,2.311569,-1.139526,1.044265,-0.01987075,-0.04033355,0.9989887,0,0
0.6293945,0,-0.006613548,1.484268,-0.1027614,2.147214,-1.001892,0.983183,-0.01747317,-0.03746718,0.9991451,0,0
0.6454964,0,-0.006636971,1.483281,-0.09729549,2.063354,-0.9372864,0.9216585,-0.0163473,-0.03600454,0.9992179,0,0
