time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.009570573,1.494599,-0.4968517,4.19409,-1.383545,0.6141753
0.01388264,0,0.009582971,1.494477,-0.4964921,4.214983,-1.404205,0.5811243
0.02829456,0,0.009565328,1.494403,-0.4961338,4.241604,-1.407562,0.5578702
0.04242516,0,0.009598707,1.494379,-0.4957175,4.253219,-1.417877,0.5355928
0.05553055,0,0.009625887,1.494359,-0.495279,4.267142,-1.410889,0.5208312
0.07022095,0,0.009618734,1.494315,-0.4947872,4.262222,-1.390533,0.5063884
0.08408546,0,0.009612058,1.494269,-0.4942512,4.248888,-1.379669,0.5040989
0.09725475,0,0.009610628,1.494213,-0.4937861,4.254212,-1.348175,0.5243274
0.1117792,0,0.009595846,1.494178,-0.4932799,4.254316,-1.323303,0.554369
0.1259441,0,0.009576772,1.494143,-0.4926982,4.252988,-1.316833,0.5899889
0.1388674,0,0.00944898,1.494108,-0.4920709,4.25586,-1.293549,0.6076216
0.1531258,0,0.009361719,1.494032,-0.4914267,4.254369,-1.303101,0.6068495
0.1672268,0,0.009264921,1.493927,-0.4907751,4.260988,-1.299438,0.6100187
0.1804752,0,0.009108041,1.493851,-0.4900968,4.277161,-1.315063,0.5977419
0.1950254,0,0.008896803,1.493829,-0.4893498,4.292919,-1.332245,0.5853634
0.2089081,0,0.008664583,1.493738,-0.4885499,4.309325,-1.361267,0.5558169
0.2226896,0,0.008442377,1.493615,-0.4877281,4.309689,-1.412842,0.539024
0.2360497,0,0.008154844,1.493527,-0.4868869,4.314657,-1.457825,0.5125324
0.250947,0,0.007801984,1.493438,-0.48595,4.33856,-1.488037,0.4915177
0.2648067,0,0.007382845,1.493276,-0.4849815,4.363518,-1.516602,0.4500538
0.2774658,0,0.006892179,1.493057,-0.4839549,4.411737,-1.534149,0.4361321
0.2922392,0,0.00642011,1.492854,-0.4829054,4.476342,-1.554688,0.4294431
0.3061295,0,0.005953764,1.4926,-0.4818346,4.567815,-1.570374,0.4666716
0.3195429,0,0.005450224,1.492312,-0.4807787,4.663195,-1.621155,0.5062625
0.3344717,0,0.004767393,1.491957,-0.4795747,4.764747,-1.636047,0.5505176
0.3482437,0,0.004113172,1.491609,-0.4783828,4.880095,-1.681763,0.6074888
0.3616791,0,0.003411745,1.491255,-0.4771268,4.989078,-1.720551,0.6640242
0.3755493,0,0.002673124,1.490937,-0.4757728,5.089389,-1.774994,0.7077524
0.3897552,0,0.001903032,1.49072,-0.4743485,5.190529,-1.836212,0.7312046
0.4038582,0,0.00108621,1.490507,-0.4728315,5.295507,-1.881287,0.7425131
0.4169054,0,0.0002274262,1.490168,-0.4712648,5.404455,-1.934143,0.7341199
0.4317122,0,-0.0006857169,1.489742,-0.4696746,5.53806,-1.983734,0.7171826
0.4454222,0,-0.00166371,1.489229,-0.4680342,5.700117,-2.018524,0.6966718
0.4586029,0,-0.002649809,1.48868,-0.4663019,5.895131,-2.052155,0.6750205
0.4729948,0,-0.003687884,1.488,-0.4644401,6.131878,-2.061157,0.6794037
0.4870081,0,-0.004783656,1.487213,-0.4624653,6.390881,-2.056671,0.6484413
0.5005255,0,-0.005871798,1.486503,-0.4605283,6.714021,-2.044952,0.6154022
0.514884,0,-0.00706246,1.485834,-0.4584942,7.053325,-1.995941,0.56033
0.5290098,0,-0.008376624,1.485201,-0.4561805,7.319332,-1.94101,0.4802839
0.5428696,0,-0.009749438,1.484617,-0.4537291,7.557967,-1.887543,0.3978531
0.5560532,0,-0.01112082,1.483949,-0.451241,7.801163,-1.822937,0.3375966
