time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,0.04714154,1.492813,-0.2187261,-1.437927,0.06362835,-0.1904297,0.001110174,0.02509383,0.9996845,0,0
0.01563263,0,0.04729162,1.492718,-0.2182872,-1.387604,0.06190387,-0.1937866,0.001080109,0.02421605,0.9997061,0,0
0.03229904,0,0.0474874,1.492522,-0.2173236,-1.304565,0.07420631,-0.2256775,0.001294808,0.02276676,0.9997399,0,0
0.0483551,0,0.04760056,1.492403,-0.2168258,-1.264099,0.06417976,-0.2127075,0.001119875,0.02206076,0.999756,0,0
0.06217575,0,0.04768214,1.49229,-0.2162651,-1.237701,0.0680721,-0.2091064,0.001187805,0.02160021,0.999766,0,0
0.07925415,0,0.0479717,1.492058,-0.2151512,-1.178864,0.05753172,-0.1952209,0.001003905,0.02057359,0.9997878,0,0
0.09507751,0,0.04811117,1.491926,-0.2145494,-1.164276,0.0270333,-0.1674805,0.0004717227,0.02031915,0.9997934,0,0
0.1107292,0,0.04846431,1.491806,-0.2133439,-1.131409,-0.02539063,-0.1426392,-0.0004432891,0.01974569,0.9998049,0,0
0.1266632,0,0.04867321,1.491718,-0.2126771,-1.147614,-0.04998779,-0.1486816,-0.0008721793,0.02002826,0.999799,0,0
0.1413116,0,0.04912243,1.491593,-0.2114249,-1.11557,-0.08059692,-0.1633606,-0.00140634,0.01946901,0.9998094,0,0
0.1583328,0,0.04938307,1.491437,-0.2107278,-1.112701,-0.09503174,-0.213562,-0.001658169,0.01941899,0.99981,0,0
0.1743584,0,0.04960433,1.491221,-0.2099666,-1.120972,-0.09475708,-0.2277527,-0.001653442,0.01956327,0.9998072,0,0
0.1902542,0,0.0501752,1.490794,-0.208477,-1.144928,-0.1135254,-0.2547302,-0.001981053,0.01998141,0.9997984,0,0
0.2065735,0,0.05054489,1.490466,-0.2076043,-1.188477,-0.1091309,-0.2542725,-0.00190442,0.02074145,0.999783,0,0
0.2214813,0,0.05127448,1.490235,-0.2057191,-1.226807,-0.1028137,-0.2271423,-0.001794009,0.02141003,0.9997692,0,0
0.2387581,0,0.05177655,1.490119,-0.2046601,-1.276306,-0.114502,-0.174408,-0.001997984,0.02227372,0.9997499,0,0
0.2547302,0,0.05274618,1.48935,-0.2025015,-1.32608,-0.0993042,-0.1500549,-0.001732787,0.02314227,0.9997307,0,0
0.2708549,0,0.05328495,1.488743,-0.201298,-1.325714,-0.05264282,-0.1192932,-0.0009186906,0.02313584,0.9997319,0,0
0.2869759,0,0.05444136,1.487699,-0.198718,-1.31543,-0.01861572,-0.01837158,-0.0003246251,0.02295665,0.9997364,0,0
0.3020706,0,0.05504061,1.487654,-0.1971448,-1.253601,-0.001598027,0.01091307,-2.788416E-05,0.02187748,0.9997607,0,0
0.3198776,0,0.05625509,1.487064,-0.1939709,-1.213562,0.05159906,-0.01409912,0.0009003713,0.02117888,0.9997753,0,0
0.3366241,0,0.05682866,1.486387,-0.1922378,-1.119781,0.1079077,-0.02761841,0.001882984,0.01954279,0.9998072,0,0
0.3523331,0,0.05815428,1.48512,-0.1888746,-0.8777771,0.1356993,0.03486682,0.00236812,0.01531975,0.9998798,0,0
0.3699646,0,0.05905094,1.484542,-0.1870988,-0.6421204,0.1285065,0.1469415,0.00224272,0.01120688,0.9999347,0,0
0.3858833,0,0.06071419,1.48339,-0.1832044,-0.3462219,0.1677139,0.3382542,0.002927102,0.006042706,0.9999775,0,0
0.4021492,0,0.06157985,1.483037,-0.1809251,-0.2521057,0.1930162,0.4871541,0.003368729,0.004400122,0.9999846,0,0
0.4188347,0,0.06326857,1.482285,-0.1763739,-0.08084106,0.2074395,0.7378879,0.003620491,0.001411119,0.9999924,0,0
0.4369583,0,0.06410776,1.481558,-0.1739746,-0.02624512,0.1790521,0.8168892,0.003125043,0.0004581316,0.999995,0,0
0.4522896,0,0.06486995,1.480936,-0.1715143,0.1013077,0.1146043,0.8882502,0.002000218,-0.001768152,0.9999964,0,0
0.468792,0,0.06652103,1.480051,-0.1663701,0.2638916,-0.04589844,1.010687,-0.000800963,-0.00460576,0.9999891,0,0
0.483017,0,0.06726082,1.47975,-0.1633788,0.2655512,-0.1412354,1.007745,-0.002464926,-0.004634725,0.9999862,0,0
0.5002098,0,0.06887683,1.479191,-0.1572952,0.2386428,-0.3388672,1.037927,-0.005914442,-0.00416509,0.9999738,0,0
0.5176964,0,0.06959986,1.478725,-0.1538371,0.1216085,-0.4353027,0.9264899,-0.007597456,-0.002122468,0.9999689,0,0
