time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.03945575,1.533231,-0.8478512,-10.24664,-175.7687,1.944489
0.01390839,0,0.03949284,1.533287,-0.8476326,-10.30042,-175.6753,1.94098
0.02848053,0,0.03951767,1.533361,-0.8473607,-10.35571,-175.5961,1.937895
0.04282379,0,0.03958006,1.533435,-0.8470722,-10.39731,-175.5195,1.927791
0.05570984,0,0.03967128,1.533497,-0.8467765,-10.43069,-175.4588,1.916855
0.07019806,0,0.03980845,1.533503,-0.8463682,-10.45724,-175.4091,1.908331
0.08412933,0,0.03987296,1.533475,-0.8460177,-10.48062,-175.3851,1.910102
0.09740448,0,0.03996993,1.533466,-0.8456659,-10.5253,-175.3713,1.901006
0.111763,0,0.04006639,1.533541,-0.8453639,-10.56076,-175.3667,1.90116
0.1254501,0,0.04019066,1.533732,-0.8450681,-10.59863,-175.3791,1.90238
0.1399078,0,0.04033647,1.533847,-0.8447509,-10.64066,-175.3938,1.886639
0.1529236,0,0.04046857,1.533826,-0.8443509,-10.6478,-175.4242,1.871582
0.1673126,0,0.04059601,1.533775,-0.8438916,-10.62222,-175.4695,1.847687
0.1813889,0,0.04074499,1.533702,-0.8434652,-10.57935,-175.5122,1.833009
0.1944046,0,0.04089331,1.53362,-0.8430303,-10.55753,-175.5879,1.816209
0.2090149,0,0.04104863,1.533617,-0.842555,-10.51279,-175.6585,1.797405
0.2229614,0,0.04122215,1.533483,-0.8420568,-10.49481,-175.7281,1.772159
0.2360687,0,0.04135444,1.533378,-0.841478,-10.42508,-175.8075,1.733539
0.2530365,0,0.04152335,1.533293,-0.8409408,-10.35721,-175.8714,1.683846
0.2654266,0,0.04166294,1.533238,-0.8404112,-10.3111,-175.9241,1.642612
0.2778091,0,0.04178887,1.533287,-0.8398279,-10.26193,-175.9676,1.618703
0.2909851,0,0.04183258,1.533341,-0.8391838,-10.24512,-176.0064,1.628153
0.3046341,0,0.04183836,1.533295,-0.8385226,-10.21933,-176.0233,1.6182
0.3179016,0,0.04185126,1.533231,-0.8378513,-10.18567,-175.9859,1.558602
0.3319321,0,0.04185298,1.533136,-0.8371727,-10.15848,-175.89,1.473482
0.3464279,0,0.04178395,1.533185,-0.8364085,-10.1358,-175.7591,1.40023
0.3601532,0,0.04166177,1.53323,-0.8356454,-10.12289,-175.6144,1.382028
0.3733215,0,0.04154506,1.533212,-0.8348119,-10.11444,-175.4542,1.375309
0.3880539,0,0.04133243,1.533068,-0.8339421,-10.11133,-175.2957,1.391387
0.4022751,0,0.04112367,1.532923,-0.8330518,-10.0896,-175.1141,1.404469
