time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.003025142,1.507951,-0.4825264,-2.188995,1.344553,1.943293
0.01451826,0,0.003057209,1.507944,-0.4818418,-2.178894,1.364066,1.933024
0.02848387,0,0.003067975,1.507845,-0.4811175,-2.170074,1.381405,1.9365
0.0425539,0,0.003086028,1.50778,-0.4803704,-2.135986,1.397066,1.935917
0.05547571,0,0.003133473,1.507706,-0.4796075,-2.115479,1.41131,1.935865
0.07027388,0,0.003144165,1.507632,-0.4788001,-2.07666,1.445842,1.945332
0.08461142,0,0.003145692,1.50753,-0.4779727,-2.035614,1.474646,1.934471
0.09730148,0,0.003104311,1.507372,-0.4771025,-1.971802,1.517392,1.936612
0.1118507,0,0.003072371,1.507182,-0.4762356,-1.899231,1.540445,1.923557
0.1259952,0,0.0030449,1.507022,-0.4753554,-1.822449,1.543843,1.91859
0.1394839,0,0.002990928,1.506828,-0.4744219,-1.741852,1.564047,1.89547
0.1528316,0,0.002900873,1.506776,-0.4734999,-1.650909,1.584996,1.85767
0.1674867,0,0.002846633,1.50658,-0.472495,-1.586426,1.603645,1.843701
0.1813879,0,0.002737072,1.506451,-0.4715379,-1.507629,1.610674,1.81644
0.1943936,0,0.002666798,1.506232,-0.4705151,-1.432983,1.603027,1.807388
0.2094216,0,0.002553147,1.506106,-0.4694655,-1.36026,1.608473,1.803543
0.2230458,0,0.002452505,1.506012,-0.4684145,-1.289063,1.601317,1.787765
0.2363625,0,0.002320294,1.50589,-0.4673,-1.235657,1.599435,1.777454
0.2513161,0,0.002147322,1.505728,-0.4662205,-1.161743,1.585394,1.764537
0.2653995,0,0.001946439,1.505558,-0.4650907,-1.074768,1.573967,1.75441
0.278554,0,0.001737443,1.505347,-0.4639237,-0.9640503,1.552201,1.752706
0.2929845,0,0.001428452,1.505089,-0.4626625,-0.8458557,1.53914,1.753832
0.3075142,0,0.001119991,1.504795,-0.4613884,-0.7124329,1.509642,1.759238
0.3210673,0,0.0007623109,1.50447,-0.4600242,-0.5580444,1.487652,1.76142
0.3343959,0,0.0004120218,1.504151,-0.4586221,-0.3547058,1.440591,1.779967
0.3494005,0,3.128223E-05,1.503847,-0.4571622,-0.1069641,1.409813,1.783717
0.3631058,0,-0.0003856746,1.503327,-0.4556845,0.1699951,1.379029,1.777497
0.3768535,0,-0.0008807359,1.502725,-0.4541787,0.5212579,1.3664,1.754257
0.3908706,0,-0.001374464,1.502107,-0.4526713,0.9038636,1.336906,1.728092
0.4049468,0,-0.00190756,1.501494,-0.4510368,1.29862,1.323531,1.718341
0.4180613,0,-0.002417977,1.500929,-0.4492978,1.670662,1.312882,1.7022
0.4328666,0,-0.002970087,1.500253,-0.4474598,2.029399,1.299624,1.704813
0.4469209,0,-0.003575291,1.499512,-0.4455917,2.397181,1.288187,1.686954
0.460855,0,-0.00419833,1.498643,-0.4436658,2.77984,1.273941,1.661959
0.4739518,0,-0.004907886,1.497737,-0.4416698,3.160517,1.279315,1.633904
0.4882417,0,-0.005633439,1.496886,-0.4395263,3.503363,1.276079,1.616893
0.5023017,0,-0.006432618,1.496124,-0.4372549,3.807342,1.268347,1.599347
0.5156927,0,-0.007247227,1.495176,-0.4349079,4.065175,1.242958,1.585211
0.5304174,0,-0.008129883,1.49406,-0.4324831,4.321583,1.212229,1.553712
0.5443869,0,-0.009014609,1.493047,-0.4298884,4.571899,1.176038,1.524489
0.5574145,0,-0.009955148,1.492176,-0.4271126,4.802746,1.130632,1.482303
0.5718355,0,-0.01096534,1.491427,-0.4242069,5.03546,1.099427,1.435062
0.585887,0,-0.01202126,1.490813,-0.4211794,5.23577,1.068806,1.385753
0.5998807,0,-0.01308212,1.490081,-0.4180535,5.426586,1.051355,1.348437
0.6131482,0,-0.01409222,1.489289,-0.4148663,5.661276,1.039834,1.349054
0.627635,0,-0.01509738,1.488601,-0.4115376,5.884757,1.034098,1.351423
0.6418939,0,-0.01611684,1.487846,-0.4080324,6.079834,1.03785,1.357244
0.6547284,0,-0.01713094,1.486897,-0.4043911,6.226011,1.040428,1.370023
0.669456,0,-0.01811803,1.48586,-0.4005218,6.336346,1.058615,1.397652
0.6834655,0,-0.0190088,1.484773,-0.3963287,6.420378,1.069245,1.419818
0.6966276,0,-0.01986432,1.483754,-0.3918575,6.469893,1.094152,1.435779
0.7111325,0,-0.02075337,1.482799,-0.3870498,6.474099,1.122388,1.480868
0.7249236,0,-0.02148375,1.481919,-0.3821357,6.495665,1.120518,1.552119
0.738462,0,-0.02212344,1.481075,-0.3770893,6.572061,1.117166,1.619949
0.7527747,0,-0.02267331,1.480206,-0.3718501,6.704563,1.145968,1.668992
0.766922,0,-0.02313231,1.479426,-0.3664154,6.859782,1.183551,1.728269
0.7808318,0,-0.02351587,1.47884,-0.3607534,7.014562,1.232162,1.786484
0.7941098,0,-0.02386128,1.478351,-0.3548074,7.096364,1.28712,1.828324
0.8086429,0,-0.02405679,1.477932,-0.3485185,7.078537,1.332313,1.86511
0.8225131,0,-0.02413671,1.477565,-0.3418402,6.929295,1.368203,1.88987
0.8356228,0,-0.02411142,1.477231,-0.3347509,6.649713,1.40273,1.939217
0.8503571,0,-0.02403881,1.476904,-0.3273484,6.216061,1.423423,1.996654
0.8641939,0,-0.02388349,1.47646,-0.3196562,5.731867,1.421572,2.044526
0.8774476,0,-0.02357203,1.475779,-0.311556,5.230313,1.382985,2.081111
0.891943,0,-0.02318907,1.474844,-0.3030914,4.780417,1.353617,2.113185
0.9060998,0,-0.02273087,1.473836,-0.2944406,4.41905,1.319197,2.090588
0.9199052,0,-0.02218799,1.472603,-0.2855785,4.133962,1.297573,2.048258
0.9330869,0,-0.02154306,1.471153,-0.2765286,3.919506,1.27104,1.974226
0.9478989,0,-0.02073012,1.469416,-0.2674529,3.824388,1.262706,1.881828
